call_rule	called_positive	TP	TN	FP	FN	precision	recall	specificity	FPR	F1	enrichment_over_prevalence	stage1_n	stage2_n	stage3_n	source_tcr_n	paired_tcr_n	tcr_supported_n	baker_supported_n	md_supported_n	class_i_min_len	class_i_max_len	other_min_len	other_max_len	main_dl	ensemble_upper	pmhc	bayes_mean	perturb_prob	bayes_upper	robust_bayes	robust_perturb	robust_main	dropout_sens	perturb_width	min_tcr_evidence	min_paired_tcr	min_cancer_context	max_pathogen_context	tcr_branch	tcr_rescue	tcr_rescue_bayes_upper	min_baker_structural	min_md_structural	min_live_completion	preset_name
md_escalation	13	13	488	0	148	1.0	0.08074534161490683	1.0	0.0	0.14942528735632182	4.0310559006211175	218	129	62	12	12	4	0	0	9	10	8	25	0.7559952067861684	0.8005585671650806	0.5906841905356941	0.3230613102202251	0.05345445041956999	0.7068812766384562	0.4356665328335251	0.4510614598724097	0.5864299792457357	0.14239718615519062	0.17266594930961587	5	0	1	100	0.8276505828978351	0.4048917398845561	0.4551519592488344	0.27429889955692616	0.4445907896180392	0.8144036224386253	NO_FALSE_POSITIVE_MAX_TP
md_escalation	13	13	488	0	148	1.0	0.08074534161490683	1.0	0.0	0.14942528735632182	4.0310559006211175	218	129	62	12	12	4	0	0	9	10	8	25	0.7559952067861684	0.8005585671650806	0.5906841905356941	0.3230613102202251	0.05345445041956999	0.7068812766384562	0.4356665328335251	0.4510614598724097	0.5864299792457357	0.14239718615519062	0.17266594930961587	5	0	1	100	0.8276505828978351	0.4048917398845561	0.4551519592488344	0.27429889955692616	0.4445907896180392	0.8144036224386253	HIGH_PRECISION_MIN_FP
non_culled	347	133	274	214	28	0.38328530259365995	0.8260869565217391	0.5614754098360656	0.4385245901639344	0.5236220472440946	1.5450444806415236	388	347	140	0	0	0	0	0	8	12	8	25	0.29598677917968247	0.6179049149666476	0.3426142086784015	0.5367088323514726	0.4064500874463236	0.47424803452842806	0.6972323689065507	0.5810225738205509	0.6302902053030501	0.18769623497287982	0.48041782004071665	50	10	50	0	0.9746795688309537	0.7387714524172357	0.3297535358029771	0.6532227776552719	0.5899183858783781	0.9089753400163986	BALANCED_F1
non_culled	112	63	439	49	98	0.5625	0.391304347826087	0.8995901639344263	0.10040983606557377	0.46153846153846156	2.2674689440993787	375	193	151	102	8	18	1	1	8	12	9	30	0.2601662411774175	0.9454849043394132	0.8991564907390528	0.3357609067252629	0.1106900142082276	0.8319524100962801	0.4467405383023097	0.8860525381217874	0.5828638513216917	0.11495822023824934	0.6256655403875692	2	1	2	20	0.7997504288082189	0.5319239127242186	0.3541585377592957	0.41370568668484486	0.518202923309373	0.20872879181075765	RECALL_PRESERVING
wetlab_shortlist	2	2	488	0	159	1.0	0.012422360248447204	1.0	0.0	0.024539877300613494	4.0310559006211175	287	211	194	10	5	5	2	2	8	11	9	20	0.40862397643977977	0.7573993844505065	0.8006718576580127	0.7334719702860726	0.3821559364689392	0.5749211392794871	0.4020774978407583	0.5248759846086042	0.7545430150659977	0.16097660131684216	0.48674621677691265	10	5	5	20	0.3930331608443285	0.6727644120030593	0.7793966702312844	0.5365120864084005	0.4156229510603102	0.4353924772190679	WETLAB_ULTRA_STRICT
structure_md_supported	2	2	488	0	159	1.0	0.012422360248447204	1.0	0.0	0.024539877300613494	4.0310559006211175	287	211	194	10	5	5	2	2	8	11	9	20	0.40862397643977977	0.7573993844505065	0.8006718576580127	0.7334719702860726	0.3821559364689392	0.5749211392794871	0.4020774978407583	0.5248759846086042	0.7545430150659977	0.16097660131684216	0.48674621677691265	10	5	5	20	0.3930331608443285	0.6727644120030593	0.7793966702312844	0.5365120864084005	0.4156229510603102	0.4353924772190679	STRUCTURE_MD_STRICT
