row_id	bayes_effective_n	bayes_alpha	bayes_beta	bayes_mean	bayes_q05	bayes_q25	bayes_q75	bayes_q95	bayes_width_90
CNV0_01151	15.0996688705415	8.630320166996432	12.469348703545068	0.4090263321167914	0.24173668244700416	0.334919954772287	0.4800421334301755	0.5863564024466226	0.3446197199996184
CNV0_00925	11.832159566199232	7.641543692043103	10.19061587415613	0.4285259821546017	0.24525251249378868	0.3475321248408488	0.5066544773598625	0.6211725172532371	0.3759200047594484
CNV0_01287	11.832159566199232	4.555302740773211	13.276856825426021	0.2554543505435968	0.10702777092549862	0.18135388034656708	0.31981528406357773	0.43580506139767167	0.3287772904721731
CNV0_01388	11.832159566199232	6.1769645692403135	11.655194996958919	0.34639464425546745	0.17611884616873127	0.26709577802424067	0.41954685463676716	0.5367887033806582	0.3606698572119269
CNV0_01384	11.832159566199232	6.35065212678862	11.481507439410613	0.3561347745466706	0.1840070336318497	0.27649755371171786	0.4300133185593792	0.5471090924679989	0.3631020588361492
CNV0_01146	11.832159566199232	5.437851078981892	12.394308487217339	0.30494629990241406	0.14356113168466406	0.22753708759278124	0.37456335833278676	0.49184875370688563	0.3482876220222216
CNV0_01163	11.832159566199232	6.643648294664709	11.188511271534523	0.37256554765569233	0.1975088585676738	0.2924440880612413	0.44758367976181435	0.5643216415615546	0.3668127829938808
CNV0_01132	12.165525060596439	10.152107149815158	8.01341791078128	0.5588667058039791	0.3681065513784461	0.480920289299306	0.6391309123714726	0.7420516037467602	0.37394505236831405
CNV0_01276	11.832159566199232	6.858653123874263	10.973506442324968	0.38462268680428396	0.2075690471251909	0.3042133155244707	0.46041023011197085	0.5767987622437127	0.3692297151185219
CNV0_00930	11.832159566199232	6.744746946109628	11.087412620089605	0.3782350040706377	0.2022234504447927	0.2979711492963114	0.45362188258030994	0.5702045764215083	0.3679811259767156
CNV0_01164	11.832159566199232	6.771157258043308	11.061002308155924	0.37971605362246774	0.20345970971458366	0.29941705755660813	0.4551972209664274	0.5717367030594059	0.3682769933448223
CNV0_00931	11.832159566199232	7.658243108311619	10.173916457887614	0.4294624596578745	0.24607388018167484	0.34846386403794666	0.5076332017660645	0.6221013725598055	0.3760274923781306
CNV0_01052	11.832159566199232	6.5090682406123035	11.32309132558693	0.36501850583202544	0.19127707921581608	0.28510614534476075	0.43952639639357466	0.5564458666918728	0.36516878747605674
CNV0_01391	11.832159566199232	5.231380207816992	12.60077935838224	0.2933677319562038	0.13477377797467083	0.21662406678757967	0.361861596979551	0.4789825738820324	0.3442087959073616
CNV0_01144	11.832159566199232	5.4730400009953515	12.35911956520388	0.3069196403653471	0.14507263740951115	0.2294032272654515	0.37672199803575385	0.49402743704778185	0.3489547996382707
CNV0_00919	11.832159566199232	7.055736259817292	10.77642330638194	0.39567480504107894	0.21690159286123667	0.3150505183290484	0.472119006063439	0.588124079400238	0.37122248653900136
CNV0_01356	11.832159566199232	6.89391776807578	10.938241798123453	0.3866002736507117	0.2092312063411176	0.30614903036820074	0.4625087060871228	0.5788330295023622	0.36960182316124457
CNV0_01221	11.832159566199232	8.49920667385073	9.332952892348501	0.4766223991154125	0.2883607276670333	0.39579046414568975	0.5565167528100103	0.6679506572127892	0.37958992954575593
CNV0_01265	11.832159566199232	6.070181544356691	11.761978021842541	0.3404064169469799	0.17131283583455817	0.2613349634074651	0.41309289814049677	0.5303996076441806	0.35908677180962245
CNV0_02565	41.52107898405339	29.336742961222033	18.184336022831356	0.6173416847514456	0.49964663086900574	0.5705864122831799	0.6658811154982234	0.7293605169819097	0.229713886112904
CNV0_00914	11.832159566199232	6.950085520793941	10.882074045405291	0.3897500745769342	0.2118855948822354	0.3092352238839809	0.46584799204115757	0.5820660711551784	0.370180476272943
CNV0_01159	11.832159566199232	7.818784083051767	10.013375483147465	0.4384653498655448	0.2540069152797235	0.3574373494940307	0.5170261564429373	0.6309940719909006	0.3769871567111771
CNV0_01320	11.832159566199232	5.50700077969106	12.325158786508172	0.30882410844559466	0.14653516460124882	0.2312059286050638	0.3788036319811913	0.4961262457614312	0.3495910811601824
CNV0_01353	11.832159566199232	6.0080906271654175	11.824068939033815	0.3369244540943725	0.16853378128038632	0.25799212353451917	0.40933331891798697	0.5266688841882836	0.3581351029078973
CNV0_01383	11.832159566199232	4.405918884974496	13.426240681224735	0.24707713435482562	0.10112417343826978	0.1736638976384971	0.3104239700121423	0.4260323083558388	0.324908134917569
CNV0_01344	11.832159566199232	6.266632197411467	11.565527368787766	0.3514230665190904	0.18018029137320735	0.2719446835587456	0.42495503964444253	0.5421277016382848	0.3619474102650775
