split_name	model_name	n	n_pos	prevalence	AUPRC	AUROC	Brier	ECE	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	top20_precision	recall_at_20	enrichment_at_20	model_family	claim_status	runpod_source_file
study_heldout	rule_gate_rf_qk_fallback_train_selected	9	5	0.5555555555555556	0.4968253968253968	0.25	0.3235068932454631	0.2534937916295968	0.4	0.4	0.72	0.5555555555555556	1.0	1.0	0.5555555555555556	1.0	1.0	v1_foldsafe_fusion	reviewer_safe_internal_locked	NA
source_heldout_CEDAR	source_prespecified_rf_qk_compact_w0.5	909	851	0.9361936193619362	0.9288246260429772	0.4516998257627942	0.4138288256383927	0.5627765566693788	1.0	0.0058754406580493	1.0681551116333723	1.0	0.0117508813160987	1.0681551116333723	0.9	0.0211515863689776	0.9613396004700352	v1_foldsafe_fusion	reviewer_safe_internal_locked	NA
source_heldout_NEPdb	source_prespecified_rf_qk_compact_w0.5	572	151	0.263986013986014	0.2353275886337432	0.4466502021361941	0.303390317940686	0.2773909757135615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	v1_foldsafe_fusion	reviewer_safe_internal_locked	NA
source_heldout_TESLA_mmc4	source_prespecified_rf_qk_compact_w0.5	605	37	0.0611570247933884	0.0555114218321458	0.4643604872478112	0.3117775752515588	0.4526360431889629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	v1_foldsafe_fusion	reviewer_safe_internal_locked	NA
source_heldout_TESLA_mmc7_validation	source_prespecified_rf_qk_compact_w0.5	310	4	0.0129032258064516	0.0114070248928691	0.3178104575163398	0.2366234989956102	0.4243938690047696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	v1_foldsafe_fusion	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_counterfactual_lr	89	21	0.2359550561797752	0.473472482805507	0.7282913165266106	0.2156234858367047	0.237660960520553	0.6	0.1428571428571428	2.5428571428571427	0.5	0.238095238095238	2.119047619047619	0.55	0.5238095238095238	2.330952380952381	classical_counterfactual	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_counterfactual_lr_hla_ranknorm	89	21	0.2359550561797752	0.2989398049700826	0.5721288515406163	0.3493614291672085	0.3502585553030989	0.2	0.0476190476190476	0.8476190476190477	0.2	0.0952380952380952	0.8476190476190477	0.15	0.1428571428571428	0.6357142857142857	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_counterfactual_rf	89	21	0.2359550561797752	0.5359042567670689	0.6876750700280112	0.1739903857759742	0.1406804963463283	0.8	0.1904761904761904	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.45	0.4285714285714285	1.9071428571428573	classical_counterfactual	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_counterfactual_hgb	89	21	0.2359550561797752	0.4115508090076142	0.6995798319327731	0.1657732663835478	0.0565047174324305	0.6	0.1428571428571428	2.5428571428571427	0.4	0.1904761904761904	1.6952380952380954	0.45	0.4285714285714285	1.9071428571428573	classical_counterfactual	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_plm_lr_frozen_hash_pilot	89	21	0.2359550561797752	0.5008722607671805	0.6778711484593838	0.2620789529815941	0.2498268290672193	1.0	0.238095238095238	4.238095238095238	0.6	0.2857142857142857	2.5428571428571427	0.4	0.3809523809523809	1.6952380952380954	frozen_plm_pilot	diagnostic	NA
exact_peptide_hla_holdout	v2_plm_rf_frozen_hash_pilot	89	21	0.2359550561797752	0.5786724179312204	0.7668067226890756	0.1711711296509692	0.136717238737426	0.6	0.1428571428571428	2.5428571428571427	0.7	0.3333333333333333	2.9666666666666663	0.55	0.5238095238095238	2.330952380952381	frozen_plm_pilot	diagnostic	NA
exact_peptide_hla_holdout	v2_cf_plm_lr	89	21	0.2359550561797752	0.5340330100372308	0.7359943977591037	0.2281949782723774	0.2159024464597195	0.8	0.1904761904761904	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.45	0.4285714285714285	1.9071428571428573	counterfactual_plm	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_cf_plm_rf	89	21	0.2359550561797752	0.5610051286209419	0.7464985994397759	0.1676728460520597	0.1270798085856711	0.8	0.1904761904761904	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.5	0.4761904761904761	2.119047619047619	counterfactual_plm	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_cf_plm_rf_hla_ranknorm	89	21	0.2359550561797752	0.2322101115724758	0.5157563025210083	0.383597754066018	0.4317789787897407	0.2	0.0476190476190476	0.8476190476190477	0.1	0.0476190476190476	0.4238095238095238	0.1	0.0952380952380952	0.4238095238095238	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_multimodal_lr	89	21	0.2359550561797752	0.5601916332880081	0.7394957983193278	0.2383719052228921	0.2411869590347525	0.8	0.1904761904761904	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.5	0.4761904761904761	2.119047619047619	multimodal_structure_processing	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_multimodal_rf	89	21	0.2359550561797752	0.5482846579707392	0.7535014005602241	0.1689282982968341	0.1358180204409993	0.6	0.1428571428571428	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.55	0.5238095238095238	2.330952380952381	multimodal_structure_processing	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_source_balanced_cf_rf	89	21	0.2359550561797752	0.4473133797201956	0.6295518207282913	0.1870793582589189	0.143715900141617	0.6	0.1428571428571428	2.5428571428571427	0.5	0.238095238095238	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	source_robust	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_groupdro_proxy_cf_lr	89	21	0.2359550561797752	0.4286677996533674	0.6848739495798319	0.2424521038614037	0.2451778204462651	0.6	0.1428571428571428	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.45	0.4285714285714285	1.9071428571428573	source_robust	reviewer_safe_internal_locked	NA
exact_peptide_hla_holdout	v2_class_balanced_cf_plm_hgb	89	21	0.2359550561797752	0.3478948121702123	0.5840336134453781	0.2041319641970606	0.1548486528583657	0.6	0.1428571428571428	2.5428571428571427	0.3	0.1428571428571428	1.2714285714285714	0.35	0.3333333333333333	1.4833333333333332	ranking_proxy	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_counterfactual_lr	89	21	0.2359550561797752	0.428250330794293	0.677170868347339	0.2519169564935177	0.223611146869937	0.6	0.1428571428571428	2.5428571428571427	0.4	0.1904761904761904	1.6952380952380954	0.3	0.2857142857142857	1.2714285714285714	classical_counterfactual	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_counterfactual_lr_hla_ranknorm	89	21	0.2359550561797752	0.4983229280358187	0.7492997198879551	0.2966993250959785	0.3399345249951079	0.6	0.1428571428571428	2.5428571428571427	0.7	0.3333333333333333	2.9666666666666663	0.5	0.4761904761904761	2.119047619047619	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_counterfactual_rf	89	21	0.2359550561797752	0.4363835119052731	0.6981792717086834	0.1770267954097099	0.1137147418857157	0.6	0.1428571428571428	2.5428571428571427	0.4	0.1904761904761904	1.6952380952380954	0.4	0.3809523809523809	1.6952380952380954	classical_counterfactual	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_counterfactual_hgb	89	21	0.2359550561797752	0.4069620324345344	0.6726190476190477	0.1694949546255459	0.0946304603697296	0.4	0.0952380952380952	1.6952380952380954	0.5	0.238095238095238	2.119047619047619	0.45	0.4285714285714285	1.9071428571428573	classical_counterfactual	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_plm_lr_frozen_hash_pilot	89	21	0.2359550561797752	0.487200876925388	0.738095238095238	0.2125028065051198	0.2012319197093708	0.4	0.0952380952380952	1.6952380952380954	0.5	0.238095238095238	2.119047619047619	0.6	0.5714285714285714	2.5428571428571427	frozen_plm_pilot	diagnostic	NA
hla_stratified_group_5fold	v2_plm_rf_frozen_hash_pilot	89	21	0.2359550561797752	0.301155598297865	0.5238095238095238	0.1976172272062671	0.121960897244066	0.4	0.0952380952380952	1.6952380952380954	0.5	0.238095238095238	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	frozen_plm_pilot	diagnostic	NA
hla_stratified_group_5fold	v2_cf_plm_lr	89	21	0.2359550561797752	0.5631973069258118	0.7745098039215687	0.2362608840507888	0.2278869573933586	0.8	0.1904761904761904	3.390476190476191	0.5	0.238095238095238	2.119047619047619	0.5	0.4761904761904761	2.119047619047619	counterfactual_plm	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_cf_plm_rf	89	21	0.2359550561797752	0.3541192888406233	0.6078431372549019	0.1861591213304138	0.1037066667422969	0.4	0.0952380952380952	1.6952380952380954	0.4	0.1904761904761904	1.6952380952380954	0.35	0.3333333333333333	1.4833333333333332	counterfactual_plm	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_cf_plm_rf_hla_ranknorm	89	21	0.2359550561797752	0.4007753133756413	0.6792717086834734	0.3874290851913076	0.4728705996744994	0.6	0.1428571428571428	2.5428571428571427	0.4	0.1904761904761904	1.6952380952380954	0.45	0.4285714285714285	1.9071428571428573	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_multimodal_lr	89	21	0.2359550561797752	0.4887154307316152	0.7682072829131652	0.2300888665343554	0.2146028890183034	0.6	0.1428571428571428	2.5428571428571427	0.4	0.1904761904761904	1.6952380952380954	0.55	0.5238095238095238	2.330952380952381	multimodal_structure_processing	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_multimodal_rf	89	21	0.2359550561797752	0.3036480836217026	0.5903361344537815	0.1865213201027866	0.0953446626723247	0.2	0.0476190476190476	0.8476190476190477	0.3	0.1428571428571428	1.2714285714285714	0.35	0.3333333333333333	1.4833333333333332	multimodal_structure_processing	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_source_balanced_cf_rf	89	21	0.2359550561797752	0.3426458033631605	0.6428571428571429	0.1872186863739306	0.1194901403257231	0.4	0.0952380952380952	1.6952380952380954	0.2	0.0952380952380952	0.8476190476190477	0.35	0.3333333333333333	1.4833333333333332	source_robust	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_groupdro_proxy_cf_lr	89	21	0.2359550561797752	0.4099369216146178	0.6582633053221288	0.2566373076815144	0.2177846036965749	0.6	0.1428571428571428	2.5428571428571427	0.3	0.1428571428571428	1.2714285714285714	0.3	0.2857142857142857	1.2714285714285714	source_robust	reviewer_safe_internal_locked	NA
hla_stratified_group_5fold	v2_class_balanced_cf_plm_hgb	89	21	0.2359550561797752	0.324836509420892	0.4667366946778711	0.226206605067778	0.2023010664998744	0.4	0.0952380952380952	1.6952380952380954	0.3	0.1428571428571428	1.2714285714285714	0.3	0.2857142857142857	1.2714285714285714	ranking_proxy	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_counterfactual_lr	72	15	0.2083333333333333	0.4364405185770869	0.6994152046783626	0.2306202271430159	0.2072457911186489	0.6	0.2	2.88	0.3	0.2	1.44	0.3	0.4	1.44	classical_counterfactual	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_counterfactual_lr_hla_ranknorm	72	15	0.2083333333333333	0.4810619168456722	0.7660818713450294	0.2928689852577803	0.3423155298155298	0.6	0.2	2.88	0.3	0.2	1.44	0.45	0.6	2.16	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_counterfactual_rf	72	15	0.2083333333333333	0.37750104286053	0.7181286549707603	0.1673777386077752	0.1253447117610123	0.4	0.1333333333333333	1.92	0.3	0.2	1.44	0.4	0.5333333333333333	1.92	classical_counterfactual	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_counterfactual_hgb	72	15	0.2083333333333333	0.3561375227390265	0.6602339181286551	0.1554209307725833	0.0935405097822463	0.4	0.1333333333333333	1.92	0.5	0.3333333333333333	2.4	0.35	0.4666666666666667	1.6799999999999995	classical_counterfactual	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_plm_lr_frozen_hash_pilot	72	15	0.2083333333333333	0.4959609132749252	0.7672514619883041	0.1954359784707903	0.2073390636424056	0.6	0.2	2.88	0.6	0.4	2.88	0.45	0.6	2.16	frozen_plm_pilot	diagnostic	NA
hla_supertype_heldout	v2_plm_rf_frozen_hash_pilot	72	15	0.2083333333333333	0.2659801140153475	0.5099415204678363	0.1922010760250721	0.1530713699576837	0.4	0.1333333333333333	1.92	0.3	0.2	1.44	0.25	0.3333333333333333	1.2	frozen_plm_pilot	diagnostic	NA
hla_supertype_heldout	v2_cf_plm_lr	72	15	0.2083333333333333	0.5531503973609238	0.7953216374269005	0.2200740372817267	0.2301567819863023	0.4	0.1333333333333333	1.92	0.6	0.4	2.88	0.55	0.7333333333333333	2.64	counterfactual_plm	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_cf_plm_rf	72	15	0.2083333333333333	0.3005461867178247	0.5906432748538011	0.1789226244500967	0.1306755651589813	0.4	0.1333333333333333	1.92	0.4	0.2666666666666666	1.92	0.3	0.4	1.44	counterfactual_plm	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_cf_plm_rf_hla_ranknorm	72	15	0.2083333333333333	0.4067590271976237	0.7192982456140351	0.3987048637682083	0.4902750965250965	0.4	0.1333333333333333	1.92	0.2	0.1333333333333333	0.96	0.45	0.6	2.16	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_multimodal_lr	72	15	0.2083333333333333	0.5854203140701997	0.8035087719298246	0.2064001870579608	0.2129841634459175	0.6	0.2	2.88	0.6	0.4	2.88	0.5	0.6666666666666666	2.4	multimodal_structure_processing	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_multimodal_rf	72	15	0.2083333333333333	0.2755665384323563	0.5941520467836258	0.1777662154150934	0.1203270347298443	0.2	0.0666666666666666	0.96	0.4	0.2666666666666666	1.92	0.25	0.3333333333333333	1.2	multimodal_structure_processing	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_source_balanced_cf_rf	72	15	0.2083333333333333	0.2994696008808989	0.656140350877193	0.1795855991515746	0.1428540640783585	0.2	0.0666666666666666	0.96	0.2	0.1333333333333333	0.96	0.35	0.4666666666666667	1.6799999999999995	source_robust	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_groupdro_proxy_cf_lr	72	15	0.2083333333333333	0.3932951045406847	0.6935672514619884	0.2268809836676772	0.1752515001702579	0.4	0.1333333333333333	1.92	0.2	0.1333333333333333	0.96	0.35	0.4666666666666667	1.6799999999999995	source_robust	reviewer_safe_internal_locked	NA
hla_supertype_heldout	v2_class_balanced_cf_plm_hgb	72	15	0.2083333333333333	0.3014446691196563	0.5140350877192982	0.2099307304704772	0.1728930684331603	0.4	0.1333333333333333	1.92	0.2	0.1333333333333333	0.96	0.25	0.3333333333333333	1.2	ranking_proxy	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_counterfactual_lr	915	41	0.0448087431693989	0.0519912835680014	0.5462410001674387	0.348983336856618	0.4847105964801871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	classical_counterfactual	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_counterfactual_lr_hla_ranknorm	915	41	0.0448087431693989	0.0537439705147808	0.5522408885416085	0.3253880958338486	0.4585391171364192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_counterfactual_rf	915	41	0.0448087431693989	0.046220057806512	0.5358039850421388	0.3006197658429709	0.503330868014266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	classical_counterfactual	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_counterfactual_hgb	915	41	0.0448087431693989	0.0476614909083031	0.513143941508065	0.5317568534146307	0.6797136909427253	0.0	0.0	0.0	0.1	0.024390243902439	2.231707317073171	0.05	0.024390243902439	1.1158536585365857	classical_counterfactual	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_plm_lr_frozen_hash_pilot	915	41	0.0448087431693989	0.0605782444820113	0.5648546073561422	0.4436983824940605	0.5257516907301972	0.0	0.0	0.0	0.1	0.024390243902439	2.231707317073171	0.1	0.048780487804878	2.231707317073171	frozen_plm_pilot	diagnostic	NA
low_prevalence_stress_split	v2_plm_rf_frozen_hash_pilot	915	41	0.0448087431693989	0.0468019655530639	0.5264274153039014	0.2925603599737734	0.4877858263720889	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.024390243902439	1.1158536585365857	frozen_plm_pilot	diagnostic	NA
low_prevalence_stress_split	v2_cf_plm_lr	915	41	0.0448087431693989	0.061567227218617	0.532120332644974	0.5036392750590586	0.5586489924393991	0.2	0.024390243902439	4.463414634146342	0.1	0.024390243902439	2.231707317073171	0.1	0.048780487804878	2.231707317073171	counterfactual_plm	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_cf_plm_rf	915	41	0.0448087431693989	0.0435702200646045	0.4898978623653513	0.2999324668824495	0.4983081521574772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	counterfactual_plm	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_cf_plm_rf_hla_ranknorm	915	41	0.0448087431693989	0.0629111998548784	0.6251325556733828	0.27262721125213	0.4317949434658262	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.024390243902439	1.1158536585365857	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_multimodal_lr	915	41	0.0448087431693989	0.0615867433219154	0.532315677847854	0.5037722311756037	0.5587016267859746	0.2	0.024390243902439	4.463414634146342	0.1	0.024390243902439	2.231707317073171	0.1	0.048780487804878	2.231707317073171	multimodal_structure_processing	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_multimodal_rf	915	41	0.0448087431693989	0.0438464044082124	0.489060668638723	0.3048418373238985	0.5032122839275809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	multimodal_structure_processing	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_source_balanced_cf_rf	915	41	0.0448087431693989	0.0435314703795377	0.5124741865267624	0.2391757362211801	0.4376025911151705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_robust	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_groupdro_proxy_cf_lr	915	41	0.0448087431693989	0.047978231971743	0.5216554110621198	0.4229290655862878	0.5451406251635731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	source_robust	reviewer_safe_internal_locked	NA
low_prevalence_stress_split	v2_class_balanced_cf_plm_hgb	915	41	0.0448087431693989	0.0495320751099523	0.4767539208572864	0.4249811605679388	0.5582103665758029	0.0	0.0	0.0	0.1	0.024390243902439	2.231707317073171	0.1	0.048780487804878	2.231707317073171	ranking_proxy	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_counterfactual_lr	89	21	0.2359550561797752	0.3543199386775901	0.6029411764705882	0.2858246400888142	0.2751493538988783	0.6	0.1428571428571428	2.5428571428571427	0.5	0.238095238095238	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	classical_counterfactual	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_counterfactual_lr_hla_ranknorm	89	21	0.2359550561797752	0.2199958018279987	0.4649859943977591	0.4052444817910096	0.4256473647298936	0.2	0.0476190476190476	0.8476190476190477	0.1	0.0476190476190476	0.4238095238095238	0.15	0.1428571428571428	0.6357142857142857	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_counterfactual_rf	89	21	0.2359550561797752	0.3585620673010987	0.615546218487395	0.1865839479756952	0.153638597166388	0.4	0.0952380952380952	1.6952380952380954	0.4	0.1904761904761904	1.6952380952380954	0.35	0.3333333333333333	1.4833333333333332	classical_counterfactual	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_counterfactual_hgb	89	21	0.2359550561797752	0.307792965432028	0.5595238095238094	0.1886250210568637	0.0871507328983144	0.4	0.0952380952380952	1.6952380952380954	0.3	0.1428571428571428	1.2714285714285714	0.35	0.3333333333333333	1.4833333333333332	classical_counterfactual	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_plm_lr_frozen_hash_pilot	89	21	0.2359550561797752	0.4365135101613084	0.665266106442577	0.2607777847401854	0.2675528680326746	0.8	0.1904761904761904	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.45	0.4285714285714285	1.9071428571428573	frozen_plm_pilot	diagnostic	NA
near_peptide_cluster_holdout	v2_plm_rf_frozen_hash_pilot	89	21	0.2359550561797752	0.4505107653347689	0.7086834733893558	0.1855512157693409	0.1717874679830947	0.4	0.0952380952380952	1.6952380952380954	0.5	0.238095238095238	2.119047619047619	0.55	0.5238095238095238	2.330952380952381	frozen_plm_pilot	diagnostic	NA
near_peptide_cluster_holdout	v2_cf_plm_lr	89	21	0.2359550561797752	0.4137486228495006	0.6526610644257703	0.2789599128384371	0.2845827936720098	0.6	0.1428571428571428	2.5428571428571427	0.5	0.238095238095238	2.119047619047619	0.4	0.3809523809523809	1.6952380952380954	counterfactual_plm	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_cf_plm_rf	89	21	0.2359550561797752	0.4161097051537007	0.669467787114846	0.1824375657274065	0.1597531982851156	0.6	0.1428571428571428	2.5428571428571427	0.5	0.238095238095238	2.119047619047619	0.4	0.3809523809523809	1.6952380952380954	counterfactual_plm	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_cf_plm_rf_hla_ranknorm	89	21	0.2359550561797752	0.2102578814977314	0.4124649859943978	0.4317981651066761	0.4629872282447848	0.2	0.0476190476190476	0.8476190476190477	0.1	0.0476190476190476	0.4238095238095238	0.05	0.0476190476190476	0.2119047619047619	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_multimodal_lr	89	21	0.2359550561797752	0.435781610692158	0.6484593837535014	0.2859450206350481	0.2824672450595087	0.6	0.1428571428571428	2.5428571428571427	0.5	0.238095238095238	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332	multimodal_structure_processing	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_multimodal_rf	89	21	0.2359550561797752	0.3707634534342181	0.6246498599439776	0.1858742136059995	0.1260377929502683	0.4	0.0952380952380952	1.6952380952380954	0.3	0.1428571428571428	1.2714285714285714	0.3	0.2857142857142857	1.2714285714285714	multimodal_structure_processing	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_source_balanced_cf_rf	89	21	0.2359550561797752	0.3035327238031361	0.5994397759103641	0.1981404620868605	0.1580383415189472	0.2	0.0476190476190476	0.8476190476190477	0.2	0.0952380952380952	0.8476190476190477	0.3	0.2857142857142857	1.2714285714285714	source_robust	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_groupdro_proxy_cf_lr	89	21	0.2359550561797752	0.3195118694782892	0.588235294117647	0.2875145175666551	0.270740612273734	0.4	0.0952380952380952	1.6952380952380954	0.4	0.1904761904761904	1.6952380952380954	0.3	0.2857142857142857	1.2714285714285714	source_robust	reviewer_safe_internal_locked	NA
near_peptide_cluster_holdout	v2_class_balanced_cf_plm_hgb	89	21	0.2359550561797752	0.2574621093046823	0.4145658263305322	0.2456249538411243	0.2532880717966798	0.2	0.0476190476190476	0.8476190476190477	0.3	0.1428571428571428	1.2714285714285714	0.2	0.1904761904761904	0.8476190476190477	ranking_proxy	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_counterfactual_lr	445	105	0.2359550561797752	0.3358225366873814	0.6400280112044818	0.2729149772369985	0.2599097620589722	0.0	0.0	0.0	0.1	0.0095238095238095	0.4238095238095238	0.15	0.0285714285714285	0.6357142857142857	classical_counterfactual	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_counterfactual_lr_hla_ranknorm	445	105	0.2359550561797752	0.2455204758451032	0.5304481792717086	0.3706583475232761	0.3771856570984639	0.4	0.019047619047619	1.6952380952380954	0.3	0.0285714285714285	1.2714285714285714	0.3	0.0571428571428571	1.2714285714285714	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_counterfactual_rf	445	105	0.2359550561797752	0.3793719748101995	0.656890756302521	0.181331230831491	0.1154200211329681	0.6	0.0285714285714285	2.5428571428571427	0.4	0.0380952380952381	1.6952380952380954	0.5	0.0952380952380952	2.119047619047619	classical_counterfactual	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_counterfactual_hgb	445	105	0.2359550561797752	0.2803847969357877	0.5816666666666667	0.1897690611378172	0.0788530260553934	0.0	0.0	0.0	0.2	0.019047619047619	0.8476190476190477	0.2	0.0380952380952381	0.8476190476190477	classical_counterfactual	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_plm_lr_frozen_hash_pilot	445	105	0.2359550561797752	0.5263716187414187	0.7414005602240896	0.229905137241914	0.2059092897603942	1.0	0.0476190476190476	4.238095238095238	1.0	0.0952380952380952	4.238095238095238	0.75	0.1428571428571428	3.178571428571429	frozen_plm_pilot	diagnostic	NA
repeated_stratified_5x5_internal	v2_plm_rf_frozen_hash_pilot	445	105	0.2359550561797752	0.4444487093571773	0.7267787114845938	0.1788202964131904	0.1442717689300041	0.4	0.019047619047619	1.6952380952380954	0.5	0.0476190476190476	2.119047619047619	0.5	0.0952380952380952	2.119047619047619	frozen_plm_pilot	diagnostic	NA
repeated_stratified_5x5_internal	v2_cf_plm_lr	445	105	0.2359550561797752	0.4347439608276675	0.7279551820728293	0.2398316959904685	0.2130215563860151	0.4	0.019047619047619	1.6952380952380954	0.4	0.0380952380952381	1.6952380952380954	0.55	0.1047619047619047	2.330952380952381	counterfactual_plm	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_cf_plm_rf	445	105	0.2359550561797752	0.4146672079509735	0.6913725490196079	0.1771531457324731	0.1237227230137102	0.6	0.0285714285714285	2.5428571428571427	0.6	0.0571428571428571	2.5428571428571427	0.6	0.1142857142857142	2.5428571428571427	counterfactual_plm	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_cf_plm_rf_hla_ranknorm	445	105	0.2359550561797752	0.2209771625299892	0.462829131652661	0.4018508533548047	0.4330211817655319	0.2	0.0095238095238095	0.8476190476190477	0.1	0.0095238095238095	0.4238095238095238	0.15	0.0285714285714285	0.6357142857142857	source_robust_rank_normalization	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_multimodal_lr	445	105	0.2359550561797752	0.4540672753930049	0.736358543417367	0.2427768525742831	0.213765197736073	0.4	0.019047619047619	1.6952380952380954	0.5	0.0476190476190476	2.119047619047619	0.6	0.1142857142857142	2.5428571428571427	multimodal_structure_processing	reviewer_safe_internal_locked	NA
repeated_stratified_5x5_internal	v2_multimodal_rf	445	105	0.2359550561797752	0.3882808035856485	0.6802240896358543	0.1792440358281808	0.1124836721761478	0.6	0.0285714285714285	2.5428571428571427	0.5	0.0476190476190476	2.119047619047619	0.45	0.0857142857142857	1.9071428571428573	multimodal_structure_processing	reviewer_safe_internal_locked	NA
