split_name	fold_id	model_name	n	n_pos	prevalence	AUPRC	AUROC	Brier	ECE	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	top20_precision	recall_at_20	enrichment_at_20
exact_peptide_hla_holdout	pmhc_00	anchor_lr	18	4	0.2222222222222222	0.6213235294117647	0.6071428571428571	0.1457160177682608	0.19128024757188059	0.4	0.5	1.8000000000000003	0.2	0.5	0.9000000000000001	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_01	anchor_lr	18	4	0.2222222222222222	0.26715686274509803	0.49999999999999994	0.3031914927616078	0.3053612892067882	0.2	0.25	0.9000000000000001	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_02	anchor_lr	18	5	0.2777777777777778	0.7126984126984126	0.6461538461538462	0.20861490628365942	0.2619750441079359	0.6	0.6	2.1599999999999997	0.3	0.6	1.0799999999999998	0.2777777777777778	1.0	1.0
exact_peptide_hla_holdout	pmhc_03	anchor_lr	17	4	0.23529411764705882	0.4464285714285714	0.6923076923076923	0.21660213959672545	0.2597851715345599	0.4	0.5	1.7000000000000002	0.3	0.75	1.275	0.23529411764705882	1.0	1.0
exact_peptide_hla_holdout	pmhc_04	anchor_lr	18	4	0.2222222222222222	0.5625	0.6964285714285714	0.15148355433197636	0.1736641241334289	0.4	0.5	1.8000000000000003	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_00	anchor_rf	18	4	0.2222222222222222	0.6435897435897435	0.7857142857142857	0.15995951467444142	0.19813634311267317	0.6	0.75	2.7	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_01	anchor_rf	18	4	0.2222222222222222	0.4992997198879552	0.625	0.18735271890846994	0.1462454577930763	0.2	0.25	0.9000000000000001	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_02	anchor_rf	18	5	0.2777777777777778	0.5803174603174603	0.7230769230769232	0.18534261666021604	0.1455044584636097	0.6	0.6	2.1599999999999997	0.4	0.8	1.44	0.2777777777777778	1.0	1.0
exact_peptide_hla_holdout	pmhc_03	anchor_rf	17	4	0.23529411764705882	0.45882352941176474	0.6538461538461539	0.19296075265935178	0.16520842396783975	0.6	0.75	2.55	0.3	0.75	1.275	0.23529411764705882	1.0	1.0
exact_peptide_hla_holdout	pmhc_04	anchor_rf	18	4	0.2222222222222222	0.7463235294117647	0.75	0.1671082902569948	0.24215201395591607	0.6	0.75	2.7	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_00	qk_no_anchor	18	4	0.2222222222222222	0.6458333333333333	0.6785714285714286	0.250758862648761	0.3229339441161933	0.4	0.5	1.8000000000000003	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_01	qk_no_anchor	18	4	0.2222222222222222	0.33049242424242425	0.6607142857142857	0.24343848911584398	0.26571923931331304	0.2	0.25	0.9000000000000001	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_02	qk_no_anchor	18	5	0.2777777777777778	0.5922222222222222	0.5999999999999999	0.21866257474315798	0.296734664312397	0.6	0.6	2.1599999999999997	0.3	0.6	1.0799999999999998	0.2777777777777778	1.0	1.0
exact_peptide_hla_holdout	pmhc_03	qk_no_anchor	17	4	0.23529411764705882	0.740909090909091	0.8269230769230769	0.1548654437374669	0.18468146824445483	0.6	0.75	2.55	0.3	0.75	1.275	0.23529411764705882	1.0	1.0
exact_peptide_hla_holdout	pmhc_04	qk_no_anchor	18	4	0.2222222222222222	0.5416666666666666	0.7142857142857142	0.20110288101615234	0.2369294655213539	0.4	0.5	1.8000000000000003	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_00	qk_quantum_only	18	4	0.2222222222222222	0.6	0.8214285714285714	0.24171497385815968	0.34885156004153584	0.4	0.5	1.8000000000000003	0.4	1.0	1.8000000000000003	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_01	qk_quantum_only	18	4	0.2222222222222222	0.6950757575757576	0.8392857142857143	0.20881477943811147	0.2705608232023347	0.6	0.75	2.7	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
exact_peptide_hla_holdout	pmhc_02	qk_quantum_only	18	5	0.2777777777777778	0.39174603174603173	0.3384615384615385	0.27702884031410907	0.3160260660283563	0.2	0.2	0.72	0.2	0.4	0.72	0.2777777777777778	1.0	1.0
exact_peptide_hla_holdout	pmhc_03	qk_quantum_only	17	4	0.23529411764705882	0.3770833333333333	0.6923076923076923	0.21968903699962883	0.28450610442051366	0.4	0.5	1.7000000000000002	0.4	1.0	1.7000000000000002	0.23529411764705882	1.0	1.0
exact_peptide_hla_holdout	pmhc_04	qk_quantum_only	18	4	0.2222222222222222	0.41041666666666665	0.6607142857142857	0.23078166750975462	0.2926727824389615	0.4	0.5	1.8000000000000003	0.3	0.75	1.35	0.2222222222222222	1.0	1.0
hla_stratified_group_5fold	hla_00	anchor_lr	19	2	0.10526315789473684	0.20192307692307693	0.588235294117647	0.13802111287123245	0.1291153647007875	0.2	0.5	1.9000000000000001	0.1	0.5	0.9500000000000001	0.10526315789473684	1.0	1.0
hla_stratified_group_5fold	hla_01	anchor_lr	33	10	0.30303030303030304	0.68072339940761	0.773913043478261	0.19377723407637307	0.19805130259330386	0.8	0.4	2.64	0.5	0.5	1.65	0.45	0.9	1.485
hla_stratified_group_5fold	hla_02	anchor_lr	16	2	0.125	0.7	0.8928571428571428	0.15012106956759358	0.19576164001717483	0.4	1.0	3.2	0.2	1.0	1.6	0.125	1.0	1.0
hla_stratified_group_5fold	hla_03	anchor_lr	10	4	0.4	0.7071428571428571	0.5833333333333333	0.24829020130254698	0.31305210684637447	0.4	0.5	1.0	0.4	1.0	1.0	0.4	1.0	1.0
hla_stratified_group_5fold	hla_04	anchor_lr	11	3	0.2727272727272727	0.28535353535353536	0.375	0.35287596962674495	0.39437591136312233	0.2	0.3333333333333333	0.7333333333333334	0.2	0.6666666666666666	0.7333333333333334	0.2727272727272727	1.0	1.0
hla_stratified_group_5fold	hla_00	anchor_rf	19	2	0.10526315789473684	0.14583333333333331	0.5	0.1346111819198747	0.19422845388410623	0.0	0.0	0.0	0.1	0.5	0.9500000000000001	0.10526315789473684	1.0	1.0
hla_stratified_group_5fold	hla_01	anchor_rf	33	10	0.30303030303030304	0.5585937316897069	0.7043478260869566	0.19779635159474201	0.14860687155323213	0.4	0.2	1.32	0.4	0.4	1.32	0.45	0.9	1.485
hla_stratified_group_5fold	hla_02	anchor_rf	16	2	0.125	0.6666666666666666	0.8571428571428572	0.1474519593358119	0.29550805675313285	0.2	0.5	1.6	0.2	1.0	1.6	0.125	1.0	1.0
hla_stratified_group_5fold	hla_03	anchor_rf	10	4	0.4	0.7182539682539683	0.625	0.22551552717233156	0.3037126393959618	0.4	0.5	1.0	0.4	1.0	1.0	0.4	1.0	1.0
hla_stratified_group_5fold	hla_04	anchor_rf	11	3	0.2727272727272727	0.5138888888888888	0.7083333333333333	0.20711625484831142	0.14961234737562748	0.4	0.6666666666666666	1.4666666666666668	0.3	1.0	1.1	0.2727272727272727	1.0	1.0
hla_stratified_group_5fold	hla_00	qk_no_anchor	19	2	0.10526315789473684	0.375	0.7941176470588235	0.16728021662586998	0.328977083145297	0.2	0.5	1.9000000000000001	0.2	1.0	1.9000000000000001	0.10526315789473684	1.0	1.0
hla_stratified_group_5fold	hla_01	qk_no_anchor	33	10	0.30303030303030304	0.49593297507090606	0.6565217391304348	0.26285132070387757	0.28063162445942486	0.4	0.2	1.32	0.5	0.5	1.65	0.35	0.7	1.1549999999999998
hla_stratified_group_5fold	hla_02	qk_no_anchor	16	2	0.125	0.2111111111111111	0.6071428571428572	0.24634193388422496	0.3349179992197041	0.2	0.5	1.6	0.2	1.0	1.6	0.125	1.0	1.0
hla_stratified_group_5fold	hla_03	qk_no_anchor	10	4	0.4	0.6349206349206349	0.5833333333333334	0.25066655272307903	0.14564409810235604	0.4	0.5	1.0	0.4	1.0	1.0	0.4	1.0	1.0
