split_name	model_name	model_family	claim_status	n	n_pos	prevalence	AUPRC	AUROC	Brier	ECE	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	top20_precision	recall_at_20	enrichment_at_20
exact_peptide_hla_holdout	v2_cf_esm2_35m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.4767047315244234	0.7009803921568627	0.22652772045010497	0.262971788898843	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.6	0.5714285714285714	2.5428571428571427
exact_peptide_hla_holdout	v2_esm2_35m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.49412276754222056	0.6778711484593838	0.2142956024320187	0.21258911910265543	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.55	0.5238095238095238	2.330952380952381
exact_peptide_hla_holdout	v2_groupdro_proxy_cf_esm2_35m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.4607694983778019	0.6862745098039216	0.2317035100135569	0.24032432721974534	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.55	0.5238095238095238	2.330952380952381
exact_peptide_hla_holdout	v2_multimodal_esm2_35m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.5052707176394164	0.7219887955182073	0.21717505326936998	0.22298987069959925	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.65	0.6190476190476191	2.7547619047619047
exact_peptide_hla_holdout	v2_source_balanced_cf_esm2_35m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.46254553127189946	0.6897759103641457	0.2309936135541629	0.2403306426786252	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.55	0.5238095238095238	2.330952380952381
hla_stratified_group_5fold	v2_cf_esm2_35m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.43334865439061354	0.6757703081232492	0.25316987130812063	0.2646117295746665	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.35	0.3333333333333333	1.4833333333333332
hla_stratified_group_5fold	v2_esm2_35m_lr_fast	real_frozen_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.3896730762274651	0.6183473389355743	0.2518319825535361	0.2542499401312019	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954	0.3	0.2857142857142857	1.2714285714285714
hla_stratified_group_5fold	v2_groupdro_proxy_cf_esm2_35m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.45476893183988626	0.6687675070028011	0.2543130117014833	0.23225506581361766	0.8	0.19047619047619047	3.390476190476191	0.4	0.19047619047619047	1.6952380952380954	0.3	0.2857142857142857	1.2714285714285714
hla_stratified_group_5fold	v2_multimodal_esm2_35m_lr_fast	multimodal_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.46645804104555516	0.7163865546218487	0.2369682612512621	0.24059361043577793	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.55	0.5238095238095238	2.330952380952381
hla_stratified_group_5fold	v2_source_balanced_cf_esm2_35m_lr_fast	source_robust_real_plm_fast	reviewer_safe_internal_locked	89	21	0.23595505617977527	0.43976628280953484	0.6638655462184874	0.2558953823880487	0.23995862901431653	0.8	0.19047619047619047	3.390476190476191	0.4	0.19047619047619047	1.6952380952380954	0.3	0.2857142857142857	1.2714285714285714
hla_supertype_heldout	v2_cf_esm2_35m_lr_fast	counterfactual_real_plm_fast	reviewer_safe_internal_locked	72	15	0.20833333333333334	0.4358667301722437	0.6888888888888889	0.23117452936220032	0.22065798460455033	0.6	0.2	2.88	0.3	0.2	1.44	0.35	0.4666666666666667	1.6799999999999997
