split_name	model_name	n	n_pos	prevalence	AUPRC	AUROC	Brier	ECE	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	top20_precision	recall_at_20	enrichment_at_20	model_family	claim_status	source	nonzero_top10	nonzero_top20
source_heldout_CEDAR	anchor_rf	913	851	0.932092004381161	0.91808240664723	0.4163413062431295	0.3709004571144509	0.5509498873106363	0.8	0.0047003525264394	0.8582843713278496	0.9	0.0105757931844888	0.9655699177438308	0.95	0.0223266745005875	1.019212690951821	source_clean_anchor	reviewer_safe_internal_locked	CEDAR	True	True
source_heldout_CEDAR	source_qk_compact_gamma1	913	851	0.932092004381161	0.9267438507831548	0.4613168568287783	0.5276384932319151	0.5803726878016227	0.8	0.0047003525264394	0.8582843713278496	0.9	0.0105757931844888	0.9655699177438308	0.95	0.0223266745005875	1.019212690951821	source_qk_fallback	diagnostic	CEDAR	True	True
source_heldout_CEDAR	source_prespecified_rf_qk_compact_w0.5	909	851	0.9361936193619362	0.9288246260429772	0.4516998257627942	0.4138288256383927	0.5627765566693788	1.0	0.0058754406580493	1.0681551116333723	1.0	0.0117508813160987	1.0681551116333723	0.9	0.0211515863689776	0.9613396004700352	v1_foldsafe_fusion	reviewer_safe_internal_locked	CEDAR	True	True
source_heldout_CEDAR	v2_counterfactual_lr	909	851	0.9361936193619362	0.9246213034946092	0.4088698893796345	0.4241471367762192	0.5101259084843994	1.0	0.0058754406580493	1.0681551116333723	1.0	0.0117508813160987	1.0681551116333723	0.95	0.0223266745005875	1.0147473560517035	classical_counterfactual	reviewer_safe_internal_locked	CEDAR	True	True
source_heldout_CEDAR	v2_counterfactual_lr_hla_ranknorm	909	851	0.9361936193619362	0.9298643398524148	0.432027229628429	0.2987122241691828	0.3912165532037824	0.8	0.0047003525264394	0.854524089306698	0.9	0.0105757931844888	0.9613396004700352	0.95	0.0223266745005875	1.0147473560517035	source_robust_rank_normalization	reviewer_safe_internal_locked	CEDAR	True	True
source_heldout_CEDAR	v2_counterfactual_rf	909	851	0.9361936193619362	0.9307781075019924	0.4268203735969852	0.2983495608729418	0.4793196230152113	1.0	0.0058754406580493	1.0681551116333723	1.0	0.0117508813160987	1.0681551116333723	0.95	0.0223266745005875	1.0147473560517035	classical_counterfactual	reviewer_safe_internal_locked	CEDAR	True	True
source_heldout_CEDAR	v2_counterfactual_hgb	909	851	0.9361936193619362	0.918824625295766	0.3709429069249159	0.7022300850049323	0.7948263079111176	1.0	0.0058754406580493	1.0681551116333723	1.0	0.0117508813160987	1.0681551116333723	0.9	0.0211515863689776	0.9613396004700352	classical_counterfactual	reviewer_safe_internal_locked	CEDAR	True	True
source_heldout_CEDAR	v2_plm_lr_frozen_hash_pilot	909	851	0.9361936193619362	0.9577452240817368	0.5817496657076866	0.4026241772222872	0.4555428769983237	1.0	0.0058754406580493	1.0681551116333723	1.0	0.0117508813160987	1.0681551116333723	1.0	0.0235017626321974	1.0681551116333723	frozen_plm_pilot	diagnostic	CEDAR	True	True
source_heldout_CEDAR	v2_plm_rf_frozen_hash_pilot	909	851	0.9361936193619362	0.9384462505914288	0.5379472425949188	0.2906170649344738	0.4778768635151159	1.0	0.0058754406580493	1.0681551116333723	0.9	0.0105757931844888	0.9613396004700352	0.9	0.0211515863689776	0.9613396004700352	frozen_plm_pilot	diagnostic	CEDAR	True	True
source_heldout_CEDAR	v2_cf_plm_lr	909	851	0.9361936193619362	0.9468769121734296	0.5192471331901616	0.5005691029851667	0.5399969920490494	1.0	0.0058754406580493	1.0681551116333723	1.0	0.0117508813160987	1.0681551116333723	1.0	0.0235017626321974	1.0681551116333723	counterfactual_plm	reviewer_safe_internal_locked	CEDAR	True	True
