territory_label_set	outcome	dropped_sample	full_beta	drop_beta	delta_beta_vs_full	drop_r	drop_p	n	sign_changed
arm_level_expression_cnv	Macrophage_TAM_z	GSM7980872_ATC-1	0.1763611036457498	0.16710941423101397	-0.009251689414735836	0.07274259742809976	2.761166984598185e-46	38458	False
arm_level_expression_cnv	Macrophage_TAM_z	GSM7980873_ATC-2	0.1763611036457498	0.15605979357995492	-0.020301310065794886	0.0664634381193754	6.989129757223956e-41	40496	False
arm_level_expression_cnv	Macrophage_TAM_z	GSM7980874_ATC-3	0.1763611036457498	0.18039748913447756	0.004036385488727756	0.07631277217595103	1.0079895090689998e-54	41558	False
arm_level_expression_cnv	Macrophage_TAM_z	GSM7980875_ATC-4	0.1763611036457498	0.13929006904221858	-0.03707103460353123	0.059302656626742896	5.9500220002863496e-33	40586	False
arm_level_expression_cnv	TLS_B_z	GSM7980864_PTC-1	0.03997473852394393	0.010613322218008741	-0.02936141630593519	0.006473509305455677	0.19042598341940692	40910	False
arm_level_expression_cnv	TLS_B_z	GSM7980865_PTC-2	0.03997473852394393	0.050147469456873046	0.010172730932929114	0.025519770565745063	6.029481834105191e-07	38228	False
arm_level_expression_cnv	TLS_B_z	GSM7980866_PTC-3	0.03997473852394393	0.07130046239536883	0.0313257238714249	0.036377127483119914	8.410680464762183e-13	38656	False
arm_level_expression_cnv	TLS_B_z	GSM7980867_PTC-4	0.03997473852394393	0.04778305087199412	0.007808312348050191	0.02286405429471152	7.369486276139543e-06	38432	False
arm_level_expression_cnv	TLS_B_z	GSM7980868_LPTC-1	0.03997473852394393	0.032217028974929986	-0.007757709549013947	0.016317891902493956	0.0008661824367699113	41660	False
arm_level_expression_cnv	TLS_B_z	GSM7980869_LPTC-2	0.03997473852394393	0.07432942156622965	0.03435468304228572	0.039827217642697976	3.5828803002877e-15	39006	False
arm_level_expression_cnv	TLS_B_z	GSM7980870_LPTC-3	0.03997473852394393	0.06346243656092741	0.02348769803698348	0.03026909407864003	2.781183254475312e-09	38547	False
arm_level_expression_cnv	TLS_B_z	GSM7980871_LPTC-4	0.03997473852394393	0.01643041996432755	-0.023544318559616383	0.007977880181396266	0.11777343787050941	38443	False
arm_level_expression_cnv	TLS_B_z	GSM7980872_ATC-1	0.03997473852394393	0.028759897017801878	-0.011214841506142055	0.014773446264460017	0.003764594414881148	38458	False
arm_level_expression_cnv	TLS_B_z	GSM7980873_ATC-2	0.03997473852394393	0.02168961961608378	-0.01828511890786015	0.01142046100368304	0.021549615571735767	40496	False
arm_level_expression_cnv	TLS_B_z	GSM7980874_ATC-3	0.03997473852394393	0.042266894480629646	0.002292155956685714	0.02161427840337233	1.0499551636658684e-05	41558	False
arm_level_expression_cnv	TLS_B_z	GSM7980875_ATC-4	0.03997473852394393	0.023072209460100822	-0.01690252906384311	0.011640569890284799	0.01902133281980605	40586	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980864_PTC-1	0.19031435343909148	0.19337438061549597	0.003060027176404495	0.08611454280724049	3.4661632726814244e-68	40910	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980865_PTC-2	0.19031435343909148	0.22606488912259265	0.03575053568350117	0.09638236927872162	1.4308067249133635e-79	38228	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980866_PTC-3	0.19031435343909148	0.2264880735813888	0.03617372014229733	0.09587566875572762	1.2982670963994456e-79	38656	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980867_PTC-4	0.19031435343909148	0.1873640588623893	-0.002950294576702178	0.07836615701692716	2.0280344843555958e-53	38432	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980868_LPTC-1	0.19031435343909148	0.19489594442223196	0.004581590983140482	0.08647264875845564	5.736387835375974e-70	41660	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980869_LPTC-2	0.19031435343909148	0.22161124215908728	0.03129688871999581	0.09897063348812947	1.7352273600451466e-85	39006	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980870_LPTC-3	0.19031435343909148	0.17802045560612026	-0.012293897832971218	0.07478537270499336	6.164846732855487e-49	38547	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980871_LPTC-4	0.19031435343909148	0.19792924740596757	0.007614893966876091	0.08168466000684936	6.491103266152764e-58	38443	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980872_ATC-1	0.19031435343909148	0.21118857272220876	0.02087421928311728	0.09918652043473199	1.1272896233733352e-84	38458	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980873_ATC-2	0.19031435343909148	0.06529309356741082	-0.12502125987168067	0.04626841080253044	1.2128852871071656e-20	40496	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980874_ATC-3	0.19031435343909148	0.1943828575450706	0.004068504105979115	0.08763109300401231	1.2183403706299426e-71	41558	False
arm_level_expression_cnv	Tcell_cytotoxic_z	GSM7980875_ATC-4	0.19031435343909148	0.18001339247026507	-0.010300960968826406	0.0800435376355185	1.117961114047724e-58	40586	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980864_PTC-1	-0.056279618787752915	-0.05733258398331427	-0.0010529651955613548	-0.05662318969501438	2.0573438312230515e-30	40910	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980865_PTC-2	-0.056279618787752915	-0.06948537903543973	-0.01320576024768682	-0.06407023056643694	4.539965507751757e-36	38228	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980866_PTC-3	-0.056279618787752915	-0.06805940404205926	-0.011779785254306348	-0.06269811762655417	5.591494544818739e-35	38656	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980867_PTC-4	-0.056279618787752915	-0.07231505873030092	-0.016035439942548003	-0.06713816725430281	1.202029801300113e-39	38432	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980868_LPTC-1	-0.056279618787752915	-0.05562867765602287	0.0006509411317300456	-0.052424842916760195	9.400239897312981e-27	41660	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980869_LPTC-2	-0.056279618787752915	-0.09624865059822345	-0.03996903181047053	-0.09709442371130966	2.4744831459643728e-82	39006	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980870_LPTC-3	-0.056279618787752915	-0.026569636660468233	0.029709982127284682	-0.026016912138019696	3.2438149858968393e-07	38547	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980871_LPTC-4	-0.056279618787752915	-0.05841577758312045	-0.002136158795367535	-0.0529916796234857	2.5590051656234823e-25	38443	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980872_ATC-1	-0.056279618787752915	-0.01766059049157238	0.03861902829618054	-0.01645607755118633	0.0012497857014572072	38458	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980873_ATC-2	-0.056279618787752915	-0.03497210755542979	0.021307511232323127	-0.033444177726173155	1.6751486585203386e-11	40496	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980874_ATC-3	-0.056279618787752915	-0.06295833708696778	-0.006678718299214868	-0.059445410750942916	7.435617890930607e-34	41558	False
arm_level_expression_cnv	RAI_thyroid_z	GSM7980875_ATC-4	-0.056279618787752915	-0.04523256124748572	0.011047057540267198	-0.04357114032000907	1.6098263033443577e-18	40586	False
arm_level_expression_cnv	EMT_stress_z	GSM7980864_PTC-1	-0.044585124235189226	-0.04706196974012149	-0.002476845504932261	-0.04764875647241308	5.276824785222686e-22	40910	False
arm_level_expression_cnv	EMT_stress_z	GSM7980865_PTC-2	-0.044585124235189226	-0.05306215259825762	-0.008477028363068392	-0.051842104297376804	3.5728221397130396e-24	38228	False
arm_level_expression_cnv	EMT_stress_z	GSM7980866_PTC-3	-0.044585124235189226	-0.05283790134012311	-0.008252777104933884	-0.051342398379954586	5.477629861284859e-24	38656	False
arm_level_expression_cnv	EMT_stress_z	GSM7980867_PTC-4	-0.044585124235189226	-0.051511977881859135	-0.006926853646669909	-0.04974469063227625	1.7096676927733934e-22	38432	False
arm_level_expression_cnv	EMT_stress_z	GSM7980868_LPTC-1	-0.044585124235189226	-0.049471840716077596	-0.00488671648088837	-0.04934403508325284	6.958473610606663e-24	41660	False
arm_level_expression_cnv	EMT_stress_z	GSM7980869_LPTC-2	-0.044585124235189226	-0.05878216363801504	-0.014197039402825816	-0.061703601708111136	3.1990522044347208e-34	39006	False
arm_level_expression_cnv	EMT_stress_z	GSM7980870_LPTC-3	-0.044585124235189226	-0.045864828392432916	-0.0012797041572436899	-0.04603216524996951	1.5358581294583604e-19	38547	False
arm_level_expression_cnv	EMT_stress_z	GSM7980871_LPTC-4	-0.044585124235189226	-0.012247170599680682	0.032337953635508544	-0.01173055556685367	0.02144815994123636	38443	False
arm_level_expression_cnv	EMT_stress_z	GSM7980872_ATC-1	-0.044585124235189226	-0.027287704090471706	0.01729742014471752	-0.028235082564795108	3.0590233089221934e-08	38458	False
arm_level_expression_cnv	EMT_stress_z	GSM7980873_ATC-2	-0.044585124235189226	-0.043814462817307186	0.0007706614178820403	-0.04586112349771743	2.6195343475077363e-20	40496	False
arm_level_expression_cnv	EMT_stress_z	GSM7980874_ATC-3	-0.044585124235189226	-0.04556864364565873	-0.0009835194104695008	-0.04579948485365644	9.524604025729656e-21	41558	False
arm_level_expression_cnv	EMT_stress_z	GSM7980875_ATC-4	-0.044585124235189226	-0.038537656795147666	0.0060474674400415596	-0.038409297593959425	9.89936472202194e-15	40586	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980864_PTC-1	-0.36969294443311035	-0.3653639003850802	0.0043290440480301395	-0.09001292364984412	2.3650006106452263e-74	40910	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980865_PTC-2	-0.36969294443311035	-0.4228998685682524	-0.05320692413514205	-0.10043740080704668	2.8061666446997988e-86	38228	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980866_PTC-3	-0.36969294443311035	-0.48572151306557665	-0.1160285686324663	-0.11439597708909123	9.584451692374565e-113	38656	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980867_PTC-4	-0.36969294443311035	-0.27731925599025375	0.0923736884428566	-0.06474819736577797	5.4618150375955166e-37	38432	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980868_LPTC-1	-0.36969294443311035	-0.3648741804096588	0.004818764023451549	-0.08691646220575999	1.1351473881262553e-70	41660	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980869_LPTC-2	-0.36969294443311035	-0.46117797979924546	-0.09148503536613511	-0.11318760682787751	2.201913032123417e-111	39006	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980870_LPTC-3	-0.36969294443311035	-0.36703117827756027	0.0026617661555500827	-0.08679656578080674	2.3665082572412965e-65	38547	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980871_LPTC-4	-0.36969294443311035	-0.2841385621707923	0.08555438226231804	-0.06528029721855094	1.3923197345771058e-37	38443	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980872_ATC-1	-0.36969294443311035	-0.3106055277656362	0.059087416667474135	-0.07397237052584302	8.299643092933358e-48	38458	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980873_ATC-2	-0.36969294443311035	-0.29233664661026365	0.0773562978228467	-0.06961519360838453	1.0856593295801305e-44	40496	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980874_ATC-3	-0.36969294443311035	-0.4015008914706168	-0.031807947037506445	-0.09489735281937445	9.60431386254365e-84	41558	False
gene_bin_infercnv_lite	TACSTD2_z	GSM7980875_ATC-4	-0.36969294443311035	-0.35685214191085785	0.012840802522252504	-0.08302758359803752	5.194833842181756e-63	40586	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980864_PTC-1	-0.3544993442784235	-0.3407083890278754	0.013790955250548076	-0.04306280091624381	2.939768561363831e-18	40910	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980865_PTC-2	-0.3544993442784235	-0.5042598955883771	-0.14976055130995364	-0.06220782466749907	4.2626142868547355e-34	38228	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980866_PTC-3	-0.3544993442784235	-0.5958106760206798	-0.24131133174225633	-0.07240281229347911	4.266184672505087e-46	38656	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980867_PTC-4	-0.3544993442784235	-0.06596327696325378	0.28853606731516973	-0.007810760260700573	0.12571964099816843	38432	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980868_LPTC-1	-0.3544993442784235	-0.34874369725027066	0.005755647028152844	-0.04304779448923835	1.4929110939099172e-18	41660	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980869_LPTC-2	-0.3544993442784235	-0.5237771034955492	-0.16927775921712568	-0.0659859695985284	6.698233456306781e-39	39006	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980870_LPTC-3	-0.3544993442784235	-0.2786653748677267	0.07583396941069681	-0.03241840822528394	1.9364341957175355e-10	38547	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980871_LPTC-4	-0.3544993442784235	-0.3708581585894664	-0.016358814311042913	-0.04308250782985335	2.89345022049097e-17	38443	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980872_ATC-1	-0.3544993442784235	-0.35559647023414187	-0.00109712595571837	-0.044749318778263054	1.638057153980092e-18	38458	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980873_ATC-2	-0.3544993442784235	-0.11703383987762009	0.2374655044008034	-0.014643998051287212	0.0032090510198710654	40496	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980874_ATC-3	-0.3544993442784235	-0.44511842325778966	-0.09061907897936616	-0.05430608227660756	1.5941534494390363e-28	41558	False
gene_bin_infercnv_lite	TROP2_raw	GSM7980875_ATC-4	-0.3544993442784235	-0.26967762010226015	0.08482172417616335	-0.032493774102584326	5.842510190326516e-11	40586	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980864_PTC-1	0.2033011343254751	0.1952507002258394	-0.008050434099635712	0.0815682793476085	2.4156982409591882e-61	40910	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980865_PTC-2	0.2033011343254751	0.21671178712070513	0.013410652795230016	0.08841817158065737	3.27371016199438e-67	38228	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980866_PTC-3	0.2033011343254751	0.24345085936036936	0.04014972503489425	0.09821403717104436	1.8082809816359094e-83	38656	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980867_PTC-4	0.2033011343254751	0.19266235364866294	-0.010638780676812176	0.07603600559458518	2.1899502778190687e-50	38432	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980868_LPTC-1	0.2033011343254751	0.1964719042473398	-0.006829230078135323	0.08079236882879144	2.774559918111834e-61	41660	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980869_LPTC-2	0.2033011343254751	0.2266938134341228	0.023392679108647674	0.0948398854265815	1.2667804558086982e-78	39006	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980870_LPTC-3	0.2033011343254751	0.22467612622638128	0.021374991900906165	0.08928586021790738	4.6187337479620663e-69	38547	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980871_LPTC-4	0.2033011343254751	0.20212535072186408	-0.0011757836036110358	0.08222344095617012	1.1677251623139182e-58	38443	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980872_ATC-1	0.2033011343254751	0.19791092666607646	-0.005390207659398655	0.08466226789418108	4.073608671911692e-62	38458	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980873_ATC-2	0.2033011343254751	0.18480964926043328	-0.018491485065041835	0.0771213888418675	1.7946826904606617e-54	40496	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980874_ATC-3	0.2033011343254751	0.20869421060482493	0.005393076279349818	0.08650466296743423	7.497249123033895e-70	41558	False
gene_bin_infercnv_lite	Macrophage_TAM_z	GSM7980875_ATC-4	0.2033011343254751	0.15472390032099878	-0.04857723400447633	0.06483511391404165	4.574676523435109e-39	40586	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980864_PTC-1	0.049842632751505966	0.019490426173483004	-0.030352206578022962	0.01165089206613282	0.01844592685542081	40910	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980865_PTC-2	0.049842632751505966	0.06258335418099062	0.012740721429484653	0.031221720239319614	1.023165585535152e-09	38228	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980866_PTC-3	0.049842632751505966	0.07679191401065355	0.026949281259147584	0.03840770222754736	4.2231475406071666e-14	38656	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980867_PTC-4	0.049842632751505966	0.05825881734016385	0.008416184588657886	0.02715615189085041	1.0121841879308552e-07	38432	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980868_LPTC-1	0.049842632751505966	0.041198011684291276	-0.00864462106721469	0.020478364620511065	2.913717892893133e-05	41660	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980869_LPTC-2	0.049842632751505966	0.08289808642810778	0.033055453676601815	0.04358637964228373	7.17348159231434e-18	39006	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980870_LPTC-3	0.049842632751505966	0.07866303813821796	0.02882040538671199	0.036621764389422586	6.372142191333423e-13	38547	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980871_LPTC-4	0.049842632751505966	0.03188699011040363	-0.01795564264110234	0.015170609311055197	0.0029341041242165484	38443	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980872_ATC-1	0.049842632751505966	0.03874828012527808	-0.011094352626227884	0.019560464295202994	0.00012495851422590943	38458	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980873_ATC-2	0.049842632751505966	0.033033715359530695	-0.01680891739197527	0.017043058936762737	0.0006039744593705931	40496	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980874_ATC-3	0.049842632751505966	0.05222408487925662	0.0023814521277506565	0.026168185835199677	9.536478166129041e-08	41558	False
gene_bin_infercnv_lite	TLS_B_z	GSM7980875_ATC-4	0.049842632751505966	0.027054111287513633	-0.022788521463992333	0.013434366965293208	0.006799208746045922	40586	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980864_PTC-1	0.20799164700168088	0.2127793136908373	0.004787666689156422	0.09286592411137762	4.858504800742832e-79	40910	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980865_PTC-2	0.20799164700168088	0.2452853899148197	0.03729374291313883	0.10251948412650433	7.854269640168293e-90	38228	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980866_PTC-3	0.20799164700168088	0.24673050907936808	0.0387388620776872	0.10238885846854376	1.375049954091457e-90	38656	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980867_PTC-4	0.20799164700168088	0.20709678509037172	-0.0008948619113091638	0.08438064070497418	1.1280109059830222e-61	38432	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980868_LPTC-1	0.20799164700168088	0.21172192702937903	0.003730280027698152	0.09218966760673016	2.6118661502707873e-79	41660	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980869_LPTC-2	0.20799164700168088	0.24043536412111247	0.03244371711943159	0.10536587671587881	1.0653580687095098e-96	39006	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980870_LPTC-3	0.20799164700168088	0.20120365665266654	-0.006787990349014339	0.0825027625725776	3.3446805378648003e-59	38547	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980871_LPTC-4	0.20799164700168088	0.2202341531179511	0.01224250611627023	0.08905654715229303	1.552680521300126e-68	38443	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980872_ATC-1	0.20799164700168088	0.23312834725642248	0.0251367002547416	0.10759932896864594	2.150125533076557e-99	38458	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980873_ATC-2	0.20799164700168088	0.06684988665099359	-0.1411417603506873	0.04641693248326301	9.144351852917137e-21	40496	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980874_ATC-3	0.20799164700168088	0.21243115272855242	0.004439505726871545	0.09383845469847754	6.41116526087789e-82	41558	False
gene_bin_infercnv_lite	Tcell_cytotoxic_z	GSM7980875_ATC-4	0.20799164700168088	0.1905759613265487	-0.017415685675132186	0.083404302590599	1.4362400145285075e-63	40586	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980864_PTC-1	-0.06264938062116995	-0.06409866523918563	-0.0014492846180156754	-0.062042775377151624	3.475708728712504e-36	40910	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980865_PTC-2	-0.06264938062116995	-0.07778476878988595	-0.015135388168715999	-0.07031171164561027	4.201177546602156e-43	38228	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980866_PTC-3	-0.06264938062116995	-0.07147598156800306	-0.008826600946833102	-0.06454955704694171	5.617524075235591e-37	38656	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980867_PTC-4	-0.06264938062116995	-0.08271616777585972	-0.020066787154689764	-0.07480977376117974	7.940509229120028e-49	38432	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980868_LPTC-1	-0.06264938062116995	-0.06108710278151805	0.0015622778396519044	-0.05649738934650115	8.251132232105858e-31	41660	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980869_LPTC-2	-0.06264938062116995	-0.10096288154084404	-0.03831350091967409	-0.09994209603933393	3.820752898668727e-87	39006	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980870_LPTC-3	-0.06264938062116995	-0.03386560953740788	0.028783771083762073	-0.03236792797863542	2.0656257674701903e-10	38547	False
gene_bin_infercnv_lite	RAI_thyroid_z	GSM7980871_LPTC-4	-0.06264938062116995	-0.06799045021257692	-0.005341069591406969	-0.06043326966872571	1.9203359294322898e-32	38443	False
