territory_label_set	sample_id	condition	outcome	n_high	n_low	delta_high_low	cohen_d	mw_p
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	Tcell_cytotoxic_z	1193	1082	0.0723168693805375	0.16155585050018437	7.325978676777159e-12
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	RAI_thyroid_z	1193	1082	0.6611196830971093	1.103865283381686	5.9621941130254704e-127
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	EMT_stress_z	1193	1082	0.4150129381596786	0.8488360223101085	1.0450577850946359e-82
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	TACSTD2_z	613	269	1.3182723146671058	0.8362535104864027	1.668891135007642e-19
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	TROP2_raw	613	269	5.974547039450114	1.6406312042203048	6.106019281302058e-73
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	Macrophage_TAM_z	613	269	0.17180838124470937	0.19735498417977865	4.289145830936733e-06
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	TLS_B_z	613	269	0.1469049643500932	0.48972533521603445	5.654330496922182e-27
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	Tcell_cytotoxic_z	613	269	0.02634169078790266	0.0509630152260547	1.2654048047193202e-09
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	RAI_thyroid_z	613	269	0.37833846033815155	1.0804143335368293	2.0250515971271073e-38
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	EMT_stress_z	613	269	0.2997899052929416	0.916106107338137	1.64504065427997e-30
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	TACSTD2_z	1154	1331	2.7809730230612133	1.4871761752907642	9.140865043650621e-228
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	TROP2_raw	1154	1331	7.96524954473906	2.3358408077944155	0.0
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	Macrophage_TAM_z	1154	1331	0.3924348178695344	0.4347943098814562	2.753280697298323e-56
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	TLS_B_z	1154	1331	-0.26652244715188894	-0.30820625133107804	1.5515859913998368e-21
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	Tcell_cytotoxic_z	1154	1331	0.0956743624890828	0.16700445121437474	1.4122987440103237e-29
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	RAI_thyroid_z	1154	1331	0.9618067775954315	1.6867346652776154	1.2062075312110889e-237
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	EMT_stress_z	1154	1331	0.7029011543739865	1.3789032681670919	8.716145401248878e-211
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	TACSTD2_z	1080	2138	1.0365154722103012	0.44327082670958345	2.3523735461260203e-64
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	TROP2_raw	1080	2138	2.3026571849443958	0.7360935008252858	2.9043962857000004e-78
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	Macrophage_TAM_z	1080	2138	0.6325771767125002	0.6929130064292304	6.940454135930323e-123
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	TLS_B_z	1080	2138	0.29093945318376524	0.6152486196157513	2.353321570170014e-105
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	Tcell_cytotoxic_z	1080	2138	0.06896603948376345	0.19908849991374175	1.9877551726873015e-15
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	RAI_thyroid_z	1080	2138	0.5331019554481802	0.7699527910177596	4.479374277247587e-67
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	EMT_stress_z	1080	2138	0.7298964661523426	1.1070747562760188	2.2385181557665617e-172
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	TACSTD2_z	1008	3112	-2.2134677471884623	-1.452973222981905	2.335818904505762e-167
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	TROP2_raw	1008	3112	-4.89874632810104	-1.8273588310338595	0.0
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	Macrophage_TAM_z	1008	3112	0.2986712980230267	0.24943676293388606	1.3380773057837238e-28
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	TLS_B_z	1008	3112	0.4893822748948149	0.984889753691515	2.7104088676513164e-120
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	Tcell_cytotoxic_z	1008	3112	0.10017842392456186	0.3016029161248846	0.08942059648954499
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	RAI_thyroid_z	1008	3112	-0.34275392054431797	-0.9533061107559452	6.973029561018347e-103
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	EMT_stress_z	1008	3112	-0.37931334871077427	-1.2253163023936262	7.405727589290852e-171
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	TACSTD2_z	2105	951	0.8146562548860483	0.6028172803939816	5.418974144254032e-114
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	TROP2_raw	2105	951	4.920917777836885	1.1616846310083255	8.647805780899583e-149
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	Macrophage_TAM_z	2105	951	0.5868361247768052	0.5052330911886922	2.1518290412285546e-48
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	TLS_B_z	2105	951	0.20534830021861017	0.29956176849707233	4.1271533112516e-32
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	Tcell_cytotoxic_z	2105	951	0.4285137023187152	0.3806073882302275	4.782969657517232e-85
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	RAI_thyroid_z	2105	951	-0.0031482770644188918	-0.022023498820972296	4.3993247131259734e-63
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	EMT_stress_z	2105	951	0.3963866986242627	0.8767370596330633	1.0502966701466807e-95
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	TACSTD2_z	886	1332	0.1469142344280313	0.3036033476841892	2.521188909530992e-35
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	TROP2_raw	886	1332	1.107601802517227	0.560047926286672	1.2304059025942944e-35
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	Macrophage_TAM_z	886	1332	1.1661796628987235	1.34973311614714	5.159949080610198e-174
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	TLS_B_z	886	1332	0.65878464281746	0.7645323839270671	1.1755389566096159e-114
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	Tcell_cytotoxic_z	886	1332	4.606542893650209	2.0808308689676154	2.1804965963074317e-247
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	RAI_thyroid_z	886	1332	0.0004850047403723856	0.019367522337873408	2.0922483209285858e-05
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	EMT_stress_z	886	1332	0.9317531716937069	1.5992876186753566	7.599204661186462e-204
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	TACSTD2_z	65	589	-0.005627755954792313	-0.07198425836880003	0.5664330319046197
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	TROP2_raw	65	589	-0.04691225993366646	-0.0752797156219129	0.566431816454576
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	Macrophage_TAM_z	65	589	-0.2968225457025113	-0.31390915687944354	4.7792651186505535e-05
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	TLS_B_z	65	589	0.04704486371749028	0.11242104405830924	0.9096747567263198
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	Tcell_cytotoxic_z	65	589	-0.4221095633138987	-0.5415457739446375	9.65879118213511e-10
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	RAI_thyroid_z	65	589	-0.00029392390445659444	-0.015544332073473223	0.40250139807865093
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	EMT_stress_z	65	589	-0.3085740229956342	-0.8699424652072727	1.3037090528539523e-08
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	TACSTD2_z	942	358	0.042685224078787054	0.10926737648305589	0.0034299981068403175
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	TROP2_raw	942	358	0.25098665202057946	0.18303136855976213	0.0033159436080260393
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	Macrophage_TAM_z	942	358	0.7205038169970102	0.6009962503902102	1.162707919519125e-27
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	TLS_B_z	942	358	0.22626684980638656	0.3921753090089767	1.8830431095134014e-14
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	Tcell_cytotoxic_z	942	358	0.401725619327556	0.45233388947655145	4.876998878262042e-25
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	RAI_thyroid_z	942	358	0.3278681536632797	0.5363362530640735	5.6350887324974184e-14
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	EMT_stress_z	942	358	0.31958736011108013	0.7918058516704162	3.028006853419741e-30
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	TACSTD2_z	736	680	1.1729628942124255	0.4797776134253713	6.494399781357627e-28
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	TROP2_raw	736	680	4.8924972919468175	1.1065061825713112	1.0313295645246132e-88
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	Macrophage_TAM_z	736	680	1.0374392993592576	0.9807307644477233	4.0102151716989385e-93
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	TLS_B_z	736	680	1.710758606885495	0.7680019891945521	1.1955240837370702e-76
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	Tcell_cytotoxic_z	736	680	0.36690934800564245	0.6483406664253087	4.5767501462310685e-59
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	RAI_thyroid_z	736	680	0.27329103142532274	0.4100697246220491	0.00018139556052724245
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	EMT_stress_z	736	680	0.520410846852509	1.2378170474476842	4.082189849193693e-96
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	TACSTD2_z	2436	871	2.2382252676140104	1.395819668895518	1.8028813036858188e-160
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	TROP2_raw	2436	871	7.8458103318433	2.544773217889394	0.0
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	Macrophage_TAM_z	2436	871	0.06460178238991976	0.06794152684145768	3.515612742882316e-07
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	TLS_B_z	2436	871	-0.46599428084397326	-0.6086006386749221	3.4209688939267495e-22
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	Tcell_cytotoxic_z	2436	871	0.03357786514106327	0.08865460253640396	2.8692786836214168e-18
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	RAI_thyroid_z	2436	871	0.5276348065076606	1.612990611324461	1.8554619660308657e-226
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	EMT_stress_z	2436	871	0.42427355786318754	1.3145048113720739	6.715845677097965e-166
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	TACSTD2_z	2096	514	3.0548373324901825	2.050870257286762	5.8448891423137145e-161
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	TROP2_raw	2096	514	8.62515973952364	3.29655460741554	1.5222562016776654e-227
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	Macrophage_TAM_z	2096	514	-0.43563039105887774	-0.4752310883798981	1.3678586015969168e-10
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	TLS_B_z	2096	514	-0.7998306377239153	-0.9593934894306623	2.3358958990758458e-63
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	Tcell_cytotoxic_z	2096	514	-0.038036738517026776	-0.1037094242587952	0.018899118387488607
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	RAI_thyroid_z	2096	514	0.7156975393994778	2.1116683049636533	6.316549755634379e-162
gene_bin_infercnv_lite	GSM7980866_PTC-3	PTC	EMT_stress_z	2096	514	0.31588026891123233	0.9626334183236561	1.0199239381649683e-66
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	TACSTD2_z	1176	1085	1.695807070558733	0.8067147148760795	2.5594973026870686e-95
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	TROP2_raw	1176	1085	4.123672819605905	1.0797538025742586	3.318816874001182e-114
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	Macrophage_TAM_z	1176	1085	0.2642834129765956	0.2724209016358682	3.5658657376268852e-28
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	TLS_B_z	1176	1085	0.11707759288850376	0.24350933186228613	1.3980828735905823e-17
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	Tcell_cytotoxic_z	1176	1085	0.07880388405097348	0.17506197654923078	9.707015572793914e-12
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	RAI_thyroid_z	1176	1085	0.6768961410922218	1.1388637667530321	2.9720389561214105e-132
gene_bin_infercnv_lite	GSM7980867_PTC-4	PTC	EMT_stress_z	1176	1085	0.4224613432876746	0.8672849698473182	3.648485006771705e-85
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	TACSTD2_z	530	317	1.2414544387700326	0.7676882490180645	6.636902879681444e-18
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	TROP2_raw	530	317	5.950378851559057	1.616816211463593	6.0203964609013684e-80
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	Macrophage_TAM_z	530	317	0.23842012205342028	0.2796275842689799	8.615316736807858e-09
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	TLS_B_z	530	317	0.15714712335781436	0.5110615006360192	3.7014317230874244e-31
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	Tcell_cytotoxic_z	530	317	0.029360392630120684	0.05514731958580492	9.849115276037802e-11
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	RAI_thyroid_z	530	317	0.35515398864812675	0.9812838520390574	2.5964827214068165e-37
gene_bin_infercnv_lite	GSM7980868_LPTC-1	LPTC	EMT_stress_z	530	317	0.3037622620827978	0.9106384173162883	3.636818174044113e-33
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	TACSTD2_z	1116	1323	2.8181080124105296	1.5140051479741528	3.9168622717499647e-230
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	TROP2_raw	1116	1323	8.106300324456452	2.4253208338669534	0.0
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	Macrophage_TAM_z	1116	1323	0.41711509895150234	0.4735440532110527	2.8931906063106316e-62
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	TLS_B_z	1116	1323	-0.2363708847820878	-0.27797724544847796	2.220256384240018e-17
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	Tcell_cytotoxic_z	1116	1323	0.09290445179116964	0.16812418342359972	3.3219004191301404e-30
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	RAI_thyroid_z	1116	1323	0.9571933787637384	1.670494316448345	1.3143428319293523e-230
gene_bin_infercnv_lite	GSM7980869_LPTC-2	LPTC	EMT_stress_z	1116	1323	0.7066655257673324	1.3908018520510816	4.129593066402562e-211
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	TACSTD2_z	1044	2182	1.0953460472513354	0.46816074884278824	1.473812629778999e-69
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	TROP2_raw	1044	2182	2.432489788042192	0.777862394506665	3.6915930987606355e-85
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	Macrophage_TAM_z	1044	2182	0.6359621291570815	0.7245980899733669	3.538443134267681e-130
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	TLS_B_z	1044	2182	0.29289531964797366	0.6160418454662621	5.284239257079467e-113
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	Tcell_cytotoxic_z	1044	2182	0.06480812310135331	0.1873011754535211	4.397047381169607e-15
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	RAI_thyroid_z	1044	2182	0.5521315833832021	0.7991799315754337	2.618494736266185e-73
gene_bin_infercnv_lite	GSM7980870_LPTC-3	LPTC	EMT_stress_z	1044	2182	0.7462577207598111	1.1350653683811076	3.3222685766395456e-177
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	TACSTD2_z	959	3034	-2.13906789213906	-1.4751141844809386	3.017777471772242e-165
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	TROP2_raw	959	3034	-4.509753921262424	-1.7977511201918257	0.0
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	Macrophage_TAM_z	959	3034	0.3674050187584701	0.30692849941547806	1.5229071886381095e-35
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	TLS_B_z	959	3034	0.4561679695344007	0.9764119992727356	5.898339691269854e-113
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	Tcell_cytotoxic_z	959	3034	0.10573710247300963	0.3259197526903857	0.010486072943152588
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	RAI_thyroid_z	959	3034	-0.30604772339428954	-0.8764898279246952	3.3741576438299765e-83
gene_bin_infercnv_lite	GSM7980871_LPTC-4	LPTC	EMT_stress_z	959	3034	-0.3587363684264899	-1.2038051897476238	7.061490735224253e-162
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	TACSTD2_z	1857	1256	0.8178442854868302	0.5917702447061842	6.753302492950892e-142
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	TROP2_raw	1857	1256	5.226535070507829	1.2930349133489563	3.150623748341067e-197
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	Macrophage_TAM_z	1857	1256	0.5301719863301397	0.4648915972732363	7.95224910256364e-46
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	TLS_B_z	1857	1256	0.14860462212052095	0.2147392063490104	2.013395707296492e-20
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	Tcell_cytotoxic_z	1857	1256	0.3587366303820151	0.32288538340149486	2.6777176985236517e-81
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	RAI_thyroid_z	1857	1256	-0.005472470742939883	-0.03607367395430454	1.415644389265574e-73
gene_bin_infercnv_lite	GSM7980872_ATC-1	ATC	EMT_stress_z	1857	1256	0.32303103978010883	0.6886188603736819	3.985681663851233e-84
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	TACSTD2_z	1009	1224	0.14579690361154213	0.31248249173593967	2.9566258214303195e-31
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	TROP2_raw	1009	1224	1.0260078682691693	0.5117083701553627	1.9333100935690206e-31
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	Macrophage_TAM_z	1009	1224	1.1531769991418765	1.3356362645587971	6.786317398589285e-176
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	TLS_B_z	1009	1224	0.6469193351178937	0.7383171891942155	7.836471293189658e-117
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	Tcell_cytotoxic_z	1009	1224	4.539689717106179	2.074642780293961	3.779039009003073e-254
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	RAI_thyroid_z	1009	1224	0.001559829564687476	0.09303091286525884	1.2572480800474782e-06
gene_bin_infercnv_lite	GSM7980873_ATC-2	ATC	EMT_stress_z	1009	1224	1.0004697543651693	1.7690679487603995	4.25815014037312e-230
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	TACSTD2_z	62	681	-0.004867471743572327	-0.06635195840157093	0.6027101120893041
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	TROP2_raw	62	681	-0.04057462716729743	-0.06938751407893345	0.6027092325543106
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	Macrophage_TAM_z	62	681	-0.28588604452780664	-0.31201557240565314	6.678673388055438e-05
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	TLS_B_z	62	681	0.11253262317117668	0.27977134468849163	0.3298670612888164
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	Tcell_cytotoxic_z	62	681	-0.34153173334385034	-0.4822618725897147	3.1764813885251105e-09
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	RAI_thyroid_z	62	681	0.000330157501431394	0.018797375285720504	0.5610487595241966
gene_bin_infercnv_lite	GSM7980874_ATC-3	ATC	EMT_stress_z	62	681	-0.30795464519682325	-0.9165692980878037	1.9817928532700168e-08
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	TACSTD2_z	705	495	0.05770625817804392	0.13070945758094044	0.0002296684677994716
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	TROP2_raw	705	495	0.3269807938010621	0.21932277687841578	0.00020381358111975638
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	Macrophage_TAM_z	705	495	0.9308145446432604	0.7850402084844537	2.2035611840118627e-47
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	TLS_B_z	705	495	0.2764136863931209	0.4486997719490016	3.1350648771136762e-30
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	Tcell_cytotoxic_z	705	495	0.5160131686155469	0.5857826966074006	8.88979018498883e-43
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	RAI_thyroid_z	705	495	0.25658617075126466	0.4046274859514744	2.03547520603597e-06
gene_bin_infercnv_lite	GSM7980875_ATC-4	ATC	EMT_stress_z	705	495	0.2354375517116678	0.5498708267841622	7.002839002942301e-20
