territory_label_set	sample_id	condition	covariate_set	outcome	n	beta_high	pearson_r	p
arm_level_expression_cnv	GSM7980865_PTC-2	PTC	qc_composition	RAI_thyroid_z	4952	-0.01725725768246105	-0.01716019950559631	0.2272954690301436
arm_level_expression_cnv	GSM7980865_PTC-2	PTC	qc_composition	EMT_stress_z	4952	0.07265864660226257	0.07279773645775173	2.9233746947930483e-07
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc	TACSTD2_z	4524	0.34318190445819097	0.07315041338156622	8.419365376943034e-07
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc	TROP2_raw	4524	0.7109166507576214	0.0783094826879608	1.3363193507742915e-07
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc	Macrophage_TAM_z	4524	-0.019807346410893236	-0.008138163480512802	0.5842164247105872
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc	TLS_B_z	4524	-0.0032351355852268033	-0.0014363543932093402	0.9230571319491444
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc	Tcell_cytotoxic_z	4524	0.008379012915012068	0.008481667099334	0.5684502583627851
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc	RAI_thyroid_z	4524	0.0026771612367509157	0.0027304501764310258	0.8543260499500493
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc	EMT_stress_z	4524	-0.005728329031725429	-0.006401853404811077	0.6668476188450466
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc_composition	TACSTD2_z	4524	0.3455794233285335	0.07397535536216575	6.32291341493773e-07
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc_composition	TROP2_raw	4524	0.711106820316514	0.07860222222716415	1.1995145540124345e-07
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc_composition	Macrophage_TAM_z	4524	-0.01746757199428298	-0.007175665945663826	0.6294415236103008
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc_composition	TLS_B_z	4524	-0.002574439895733591	-0.0011428031149552439	0.9387472442790809
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc_composition	Tcell_cytotoxic_z	4524	0.008771564897346026	0.008874858140920285	0.5506570429559413
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc_composition	RAI_thyroid_z	4524	0.0027183606056538196	0.002774246618503544	0.852016195242006
arm_level_expression_cnv	GSM7980866_PTC-3	PTC	qc_composition	EMT_stress_z	4524	-0.002573488647509811	-0.0028938174241006035	0.8457164624010686
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc	TACSTD2_z	4748	-0.5150383193918128	-0.09848517751217645	1.0393520913893208e-11
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc	TROP2_raw	4748	-1.1691158784741962	-0.13062692418926813	1.6055963074253752e-19
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc	Macrophage_TAM_z	4748	0.07800704000239093	0.03116453161405973	0.0317637556282979
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc	TLS_B_z	4748	0.038133608946593754	0.034417750773204275	0.017708449211842423
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc	Tcell_cytotoxic_z	4748	0.020009052817625803	0.018784157305313947	0.19562760349555539
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc	RAI_thyroid_z	4748	0.05537179222142887	0.04369685849931345	0.0025986649275779707
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc	EMT_stress_z	4748	-0.0584645968874818	-0.05487353320968296	0.0001549769931250675
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc_composition	TACSTD2_z	4748	-0.514057427468623	-0.09859337936578949	9.865354911036624e-12
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc_composition	TROP2_raw	4748	-1.168024630213729	-0.13092642128817186	1.3259592736889667e-19
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc_composition	Macrophage_TAM_z	4748	0.07787400948070959	0.031112435726063828	0.03205054655511676
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc_composition	TLS_B_z	4748	0.03817130056294306	0.03445927363638109	0.017571714517919345
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc_composition	Tcell_cytotoxic_z	4748	0.018783920938140766	0.017653875689622754	0.2238981872329382
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc_composition	RAI_thyroid_z	4748	0.05612413921722217	0.04430790260088862	0.0022598956975657244
arm_level_expression_cnv	GSM7980867_PTC-4	PTC	qc_composition	EMT_stress_z	4748	-0.06043436406228074	-0.0570319278616279	8.424469966908461e-05
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc	TACSTD2_z	1520	0.196695190642428	0.037897398002183294	0.1397218643396943
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc	TROP2_raw	1520	0.5668865849912074	0.046564295424849425	0.06953906285144214
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc	Macrophage_TAM_z	1520	0.22278465867841604	0.0909834878091923	0.0003828389630477872
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc	TLS_B_z	1520	0.08102887256630195	0.10130458789361897	7.605179707782053e-05
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc	Tcell_cytotoxic_z	1520	0.08931000903034896	0.06350736828321508	0.013270135394627756
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc	RAI_thyroid_z	1520	0.007585506867510699	0.00863528905475791	0.7365731327307162
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc	EMT_stress_z	1520	0.06337879052078103	0.06440374669098205	0.012023216109251675
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc_composition	TACSTD2_z	1520	0.17029406596321436	0.03315416185001349	0.19639907037871707
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc_composition	TROP2_raw	1520	0.520147342342092	0.04310133363964316	0.09299671671421444
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc_composition	Macrophage_TAM_z	1520	0.20970014554376606	0.08608986768477125	0.0007797662757884684
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc_composition	TLS_B_z	1520	0.0811659657396133	0.10125939369300366	7.661836262739669e-05
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc_composition	Tcell_cytotoxic_z	1520	0.08841729395581653	0.06296010675558125	0.01408636753420457
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc_composition	RAI_thyroid_z	1520	0.008878994038817768	0.010105038395022874	0.6938373448804073
arm_level_expression_cnv	GSM7980868_LPTC-1	LPTC	qc_composition	EMT_stress_z	1520	0.055420495348694004	0.057703285362438295	0.02446722863877159
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc	TACSTD2_z	4174	0.6365388692825559	0.08779154636771863	1.3377057836859512e-08
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc	TROP2_raw	4174	1.963205355174223	0.14038236541709148	8.083831124919437e-20
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc	Macrophage_TAM_z	4174	-0.14040324478369914	-0.03845665705593835	0.012965155003140924
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc	TLS_B_z	4174	-0.32458131682295605	-0.0888133190736178	9.054072208321946e-09
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc	Tcell_cytotoxic_z	4174	-0.014645005807947389	-0.0056667865199299	0.7143616929893046
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc	RAI_thyroid_z	4174	0.1902472526538347	0.09235436968355522	2.2633207283598697e-09
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc	EMT_stress_z	4174	0.1370629393521897	0.0686398973185225	9.059193524552256e-06
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc_composition	TACSTD2_z	4174	0.5977145436024092	0.0826476029375421	8.936345198229787e-08
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc_composition	TROP2_raw	4174	1.8836258924688296	0.13514240672047106	1.807152806047521e-18
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc_composition	Macrophage_TAM_z	4174	-0.13732556521840733	-0.03755874032529416	0.015238185374611688
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc_composition	TLS_B_z	4174	-0.3161327989209751	-0.08643859857927509	2.2280203370882538e-08
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc_composition	Tcell_cytotoxic_z	4174	-0.013107989430048815	-0.005063576390880348	0.7436345550738619
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc_composition	RAI_thyroid_z	4174	0.18151276834382052	0.08834447552266969	1.083581207147416e-08
arm_level_expression_cnv	GSM7980869_LPTC-2	LPTC	qc_composition	EMT_stress_z	4174	0.12975097337569172	0.06539693465040568	2.3543408589187117e-05
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc	TACSTD2_z	4633	-0.1612046166502928	-0.026000600623596316	0.07679676216481796
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc	TROP2_raw	4633	-0.6418284621048581	-0.07433307908592984	4.0795230872933217e-07
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc	Macrophage_TAM_z	4633	0.1429580333159571	0.04912070030370846	0.000824092122099495
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc	TLS_B_z	4633	0.02596753553262195	0.02199796692418575	0.13436882596500987
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc	Tcell_cytotoxic_z	4633	-0.003584942225181999	-0.0035367142330976773	0.8098137631960327
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc	RAI_thyroid_z	4633	-0.03668581439661586	-0.021331756010032777	0.14657286570205294
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc	EMT_stress_z	4633	-0.04584222998090363	-0.03040390618344484	0.03850888362857153
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc_composition	TACSTD2_z	4633	-0.18670343873611925	-0.030135925191364907	0.04025248108646702
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc_composition	TROP2_raw	4633	-0.6764032313604893	-0.0784293407309447	9.032872313939578e-08
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc_composition	Macrophage_TAM_z	4633	0.13391028157700394	0.045983089107289515	0.0017438843043912544
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc_composition	TLS_B_z	4633	0.02380923035367641	0.020129211062823817	0.1707222222071923
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc_composition	Tcell_cytotoxic_z	4633	-0.00442159581559451	-0.004354253670732668	0.7670019866294095
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc_composition	RAI_thyroid_z	4633	-0.032783450720175536	-0.019059948152782197	0.19459508551962215
arm_level_expression_cnv	GSM7980870_LPTC-3	LPTC	qc_composition	EMT_stress_z	4633	-0.04467120544318317	-0.029853768974929522	0.04216018659157325
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc	TACSTD2_z	4737	-0.16041314676900065	-0.03296133395080515	0.023292048453875922
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc	TROP2_raw	4737	-0.11384712598274623	-0.01376955889143459	0.34338576917509817
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc	Macrophage_TAM_z	4737	0.04834739833370038	0.01421261403527592	0.32808089191372797
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc	TLS_B_z	4737	-0.20180905581465095	-0.10755851944637702	1.150211074775462e-13
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc	Tcell_cytotoxic_z	4737	0.0329923839645914	0.032951220309241885	0.023334472646265966
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc	RAI_thyroid_z	4737	0.05934186621729596	0.05091178239791035	0.00045592845161475967
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc	EMT_stress_z	4737	-0.0005395384446119375	-0.0005338955595429176	0.970695400625296
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc_composition	TACSTD2_z	4737	-0.14341701244399466	-0.029508220879714688	0.04227172455192571
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc_composition	TROP2_raw	4737	-0.08254229208306	-0.009998699935211209	0.49144977474416957
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc_composition	Macrophage_TAM_z	4737	0.039358149746684126	0.011563521375163088	0.42621459661152483
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc_composition	TLS_B_z	4737	-0.20462348650490567	-0.10893097032240949	5.576144181238084e-14
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc_composition	Tcell_cytotoxic_z	4737	0.03300884584555713	0.032934818791644026	0.0234034154611585
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc_composition	RAI_thyroid_z	4737	0.06291536148308333	0.053940492076693485	0.00020382704505722015
arm_level_expression_cnv	GSM7980871_LPTC-4	LPTC	qc_composition	EMT_stress_z	4737	-0.003929979411359215	-0.003924327732960829	0.7871410068848277
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc	TACSTD2_z	4722	0.022505294894611866	0.004634608242539825	0.7501869323473046
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc	TROP2_raw	4722	0.04143287302249411	0.003268508022461665	0.8223351372954711
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc	Macrophage_TAM_z	4722	0.07558631243815785	0.019230303690201893	0.18642887344148648
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc	TLS_B_z	4722	0.037566983885823094	0.014994683299392053	0.3029293081483176
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc	Tcell_cytotoxic_z	4722	0.23840053561757826	0.06053296113418399	3.149920280942646e-05
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc	RAI_thyroid_z	4722	-0.003036174074997175	-0.0058239576361057655	0.6890819583645994
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc	EMT_stress_z	4722	-0.03917671888956033	-0.024782032548477183	0.08861432824674266
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc_composition	TACSTD2_z	4722	0.027216838136284657	0.005628923949948888	0.6989765719229408
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc_composition	TROP2_raw	4722	0.05092844244009621	0.004030132970955067	0.7818832407437732
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc_composition	Macrophage_TAM_z	4722	0.0792896656253943	0.02019481980658663	0.16529005690339196
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc_composition	TLS_B_z	4722	0.04064038671673096	0.016240685397882166	0.2645136564192958
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc_composition	Tcell_cytotoxic_z	4722	0.24487344543400774	0.06237471589240405	1.7929081431326533e-05
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc_composition	RAI_thyroid_z	4722	-0.003123843585936175	-0.005994691546864177	0.6804635025636445
arm_level_expression_cnv	GSM7980872_ATC-1	ATC	qc_composition	EMT_stress_z	4722	-0.03730678261264464	-0.023722171486360834	0.10312057736240732
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc	TACSTD2_z	2684	0.011668887498436082	0.004979186841448799	0.796530517453609
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc	TROP2_raw	2684	-0.24077137878515045	-0.0265744640751253	0.1687120917001353
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc	Macrophage_TAM_z	2684	0.36362762628647544	0.08528859351161522	9.663002695153171e-06
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc	TLS_B_z	2684	0.20240508568054152	0.04643229840182712	0.016141044965024092
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc	Tcell_cytotoxic_z	2684	1.1436815962293219	0.10349384212489755	7.714676115583449e-08
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc	RAI_thyroid_z	2684	0.00012291348513673113	0.0010740064587148157	0.9556481085745129
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc	EMT_stress_z	2684	-0.153121411754185	-0.05699059692445564	0.003141354060044181
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc_composition	TACSTD2_z	2684	0.009077505623041156	0.003878864169795641	0.8408074483774661
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc_composition	TROP2_raw	2684	-0.2533001796540415	-0.028016868412707986	0.14675535850852436
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc_composition	Macrophage_TAM_z	2684	0.35763955869969943	0.08414079942753751	1.2722650289586129e-05
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc_composition	TLS_B_z	2684	0.20130308489683826	0.046249674249128105	0.016564308756600855
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc_composition	Tcell_cytotoxic_z	2684	1.1428347225500817	0.10353275183254232	7.62820007112089e-08
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc_composition	RAI_thyroid_z	2684	0.0002163275108708012	0.001897219652001508	0.9217383876065961
arm_level_expression_cnv	GSM7980873_ATC-2	ATC	qc_composition	EMT_stress_z	2684	-0.14703195888465706	-0.05545369203295636	0.00405589955521705
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc	TACSTD2_z	1622	-0.005635188702088426	-0.00986208101188995	0.6914489449824427
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc	TROP2_raw	1622	-0.017539386104183225	-0.0037174492061274158	0.8810787305545164
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc	Macrophage_TAM_z	1622	0.10046528303729248	0.01542040407916635	0.5348625660437525
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc	TLS_B_z	1622	-0.05835255382821642	-0.02042632346166732	0.41101852676140316
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc	Tcell_cytotoxic_z	1622	-0.5054298812964806	-0.08369206459936109	0.0007410016158598111
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc	RAI_thyroid_z	1622	-0.0037597245003927944	-0.02889075286410735	0.24487264684114549
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc	EMT_stress_z	1622	0.0993005517153846	0.04171753283012404	0.09304093536558129
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc_composition	TACSTD2_z	1622	-0.005612846157647517	-0.009800799220840145	0.6932686471328992
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc_composition	TROP2_raw	1622	-0.017371705735715146	-0.003673602557726258	0.8824711452075799
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc_composition	Macrophage_TAM_z	1622	0.06995146513004913	0.010782397075142938	0.6643401768642966
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc_composition	TLS_B_z	1622	-0.05384869095542333	-0.018860057362810417	0.4478208295588726
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc_composition	Tcell_cytotoxic_z	1622	-0.5163619035542503	-0.08562115034590194	0.0005564609676852323
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc_composition	RAI_thyroid_z	1622	-0.0041024080823813865	-0.0315068566428571	0.20471022769604996
arm_level_expression_cnv	GSM7980874_ATC-3	ATC	qc_composition	EMT_stress_z	1622	0.08679986194891184	0.037181177449621655	0.1344452689486996
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc	TACSTD2_z	2594	0.004689909908335724	0.004365647001733061	0.8241254365965582
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc	TROP2_raw	2594	-0.006728255980065622	-0.0019073372555364683	0.9226497741553964
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc	Macrophage_TAM_z	2594	0.6204518678144145	0.18564144116243128	1.522318986399675e-21
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc	TLS_B_z	2594	0.2058054294274205	0.13467746836793806	5.6823377691754874e-12
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc	Tcell_cytotoxic_z	2594	0.3669934722184591	0.16358337610788573	5.114280114953763e-17
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc	RAI_thyroid_z	2594	-0.3208420069375969	-0.2118525078160816	1.0465703485917575e-27
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc	EMT_stress_z	2594	-0.06904433588985484	-0.06410530707446138	0.0010878780237627715
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc_composition	TACSTD2_z	2594	0.010552743411727735	0.009879441877210121	0.6150044690804933
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc_composition	TROP2_raw	2594	0.010398836500465056	0.002960483347085632	0.88020527429736
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc_composition	Macrophage_TAM_z	2594	0.5975925304550853	0.17969763204436173	2.889044346957323e-20
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc_composition	TLS_B_z	2594	0.19956120544049905	0.13076613499994327	2.299678411030359e-11
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc_composition	Tcell_cytotoxic_z	2594	0.3578239245479439	0.15959505486619038	2.9116295693088694e-16
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc_composition	RAI_thyroid_z	2594	-0.31363472020261146	-0.208212735184898	8.461441833285409e-27
arm_level_expression_cnv	GSM7980875_ATC-4	ATC	qc_composition	EMT_stress_z	2594	-0.06748085196910503	-0.06321175276043545	0.0012768701117819785
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc	TACSTD2_z	2270	-0.16061943373643361	-0.01843728474912244	0.37992943995533424
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc	TROP2_raw	2270	-0.18996705261917277	-0.01167020217207218	0.5783928382465446
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc	Macrophage_TAM_z	2270	0.3827844498441017	0.09842745677702897	2.6226173419028293e-06
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc	TLS_B_z	2270	0.7016448354363952	0.09690559996454587	3.7393642750590177e-06
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc	Tcell_cytotoxic_z	2270	0.14462690475158732	0.07127801265469963	0.0006776660685933857
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc	RAI_thyroid_z	2270	-0.1827394779981384	-0.07929980358913791	0.00015552534330702915
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc	EMT_stress_z	2270	0.09551317842190607	0.06141616573090037	0.0034192397691904996
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc_composition	TACSTD2_z	2270	-0.17696706484929955	-0.020556077773747	0.3276054845327831
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc_composition	TROP2_raw	2270	-0.21585328006945156	-0.013400024888849029	0.5233990119852245
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc_composition	Macrophage_TAM_z	2270	0.37857476797237083	0.09729742763138471	3.4146645608756807e-06
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc_composition	TLS_B_z	2270	0.7177628422049878	0.0993499605647602	2.1098129626805447e-06
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc_composition	Tcell_cytotoxic_z	2270	0.1482269356025492	0.07316320083819791	0.00048559108957511117
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc_composition	RAI_thyroid_z	2270	-0.1743513384460906	-0.07576161702945901	0.0003028725628619743
gene_bin_infercnv_lite	GSM7980864_PTC-1	PTC	qc_composition	EMT_stress_z	2270	0.08658891265605573	0.056664529128399276	0.006924847240692596
gene_bin_infercnv_lite	GSM7980865_PTC-2	PTC	qc	TACSTD2_z	4952	0.26349303664810386	0.047298254495944034	0.0008702629770694009
