cluster_1,,Epithelial cell,Epithelial cell,Myeloid cell,Myeloid cell
cluster_2,,Epithelial cell,Myeloid cell,Epithelial cell,Myeloid cell
source,target,,,,
CD40LG,F3,0.11848733968381743,0.12408276180435047,0.28224276867345804,0.2878381907939911
CXCL10,CCR7,0.003809091818353715,0.11461710519968113,0.12499652455075062,0.23580453793207806
FGF7,PDGFRB,0.11953746656322521,0.13815948032182468,0.0,0.0
CCL17,CXCR6,0.0030380456008852214,0.12009043969864984,0.11501797244377998,0.23207036654154461
CXCL12,MMP9,0.1196593508512334,0.5012227916669744,0.3510152639387705,0.7325787047545115
CXCL3,CCR4,0.0,0.0,0.0,0.0
IGF1,FLT1,0.09172401578549463,0.0,0.0,0.0
IL13,MUC5AC,0.0,0.0,0.0,0.0
CXCL14,CCR4,0.0,0.0,0.0,0.0
OSM,F3,0.11676376993255813,0.12235919205309118,0.0,0.0
CCL4,CCR6,0.01380980227533843,0.0,0.3931629998534348,0.0
HLA-G,KLRC2,0.0,0.0,0.0,0.0
CSF2,TNF,0.0,0.0,0.0,0.0
IGF1,FGFR2,0.18016506208391286,0.0,0.0,0.0
CCL3,CCR6,0.007561960726950092,0.0,0.0,0.0
IFNG,CCR6,0.002902791824681719,0.0,0.0,0.0
CXCL6,CCR7,0.0,0.0,0.0,0.0
CCL4,CCR4,0.0,0.0,0.0,0.0
CCL23,CCR6,0.0037708109588298986,0.0,0.0,0.0
CCL14,CCR4,0.0,0.0,0.0,0.0
OSM,ADAMTS4,0.0050864863650838775,0.0,0.0,0.0
ADM,HMOX1,0.016731243258356943,0.2693017564974802,0.0,0.0
CCL8,CCR6,0.0036908182178254896,0.0,0.0,0.0
IL6,INSR,0.1084871445663293,0.1737744223790051,0.23018887568025176,0.29547615349292755
CCL3L1,CCR7,0.004172645016044826,0.11498065839737225,0.0,0.0
DKK1,LRP1,0.25463218906103563,0.2655589129281468,0.0,0.0
IGF1,KDR,0.05736327115758688,0.0,0.0,0.0
CXCL6,CCR4,0.0,0.0,0.0,0.0
CCL21,CXCL10,0.4268271637996634,0.5480145965320603,0.6831576783197982,0.8043451110521952
CCL26,CCR6,0.003680738950080821,0.0,0.0,0.0
CCL7,CCR6,0.0,0.0,0.0,0.0
IL10,CSF1,0.0,0.0,0.0,0.0
THBS1,ITGB6,0.040867883751509154,0.0,0.0,0.0
PRSS1,PRSS2,0.0,0.0,0.0,0.0
IL17F,CXCL10,0.0,0.0,0.0,0.0
VEGFA,CDH5,0.2932828025298895,0.0,0.0,0.0
THBS4,ITGB6,0.03003809414639582,0.0,0.0,0.0
TNF,MUC5AC,0.0,0.0,0.0,0.0
CCL5,CXCR6,0.03129299811604585,0.14834539221381046,0.4985377113563624,0.6155901054541271
CCL18,CCR7,0.004338613853502989,0.1151466272348304,0.1552092845223693,0.2660172979036967
IL2,C3,0.31039657813331667,0.8178371561909816,0.4215300966160513,0.9289706746737162
CSF2,CD1C,0.0,0.0,0.0,0.0
IL1A,PLAU,0.03380093297741103,0.0,0.0,0.0
CXCL5,CCR6,0.0,0.0,0.0,0.0
CCN1,IL17A,0.6277506639334288,0.0,0.2508861463857805,0.0
CCL21,CCR6,0.4284330305806957,0.0,0.6847635451008306,0.0
CXCL10,CCR6,0.0037488045083771526,0.0,0.12493623724077406,0.0
CSF2,CPE,0.0,0.0,0.0,0.0
IL1B,LDLR,0.02156627233759134,0.0,0.0,0.0
SPP1,ITGA6,0.03517457932917712,0.0,0.16871911897996691,0.0
CXCL2,CCR4,0.0,0.0,0.0,0.0
VWF,ITGB6,0.2634460113133778,0.0,0.6015848363671593,0.0
EDN1,MMP1,0.0,0.0,0.0,0.0
VEGFA,VCAM1,0.23512439955838044,0.3475536720503355,0.0,0.0
S100B,TNF,0.00882556378867704,0.0,0.0,0.0
IL13,PTGS2,0.0,0.0,0.0,0.0
CCL26,CCR7,0.0037410262600573838,0.1145490396413848,0.0,0.0
CD40LG,VCAM1,0.011653489312395415,0.12408276180435047,0.17540891830203603,0.2878381907939911
TNF,F3,0.1181553280554771,0.12375075017601014,0.0,0.0
IL17A,PTGS2,0.0032854270837734153,0.0,0.0,0.0
CXCL1,CCR6,0.007270868420469371,0.0,0.0,0.0
CXCL14,CXCR6,0.06384861702387142,0.18090101112163604,0.31273348336843715,0.4297858774662018
IFNG,VCAM1,0.010055085284091263,0.12248435777604633,0.0,0.0
TNF,PIGR,0.001977203047233457,0.0,0.0,0.0
CCL5,CXCL12,0.1456300255276151,0.3769859386151522,0.6128747387679316,0.8442306518554688
IL10,DCN,0.0,0.0,0.0,0.0
CXCL8,CXCR6,0.018164111441042397,0.135216505538807,0.0,0.0
EDN1,MCAM,0.060716274974494513,0.0,0.0,0.0
IL1B,VEGFA,0.22724798172449287,0.0,0.0,0.0
CSF3,PLAUR,0.0,0.0,0.0,0.0
ADIPOQ,WIF1,0.0,0.0,0.0,0.0
IL1B,MMP1,0.0,0.0,0.0,0.0
CSF2,MMP1,0.0,0.0,0.0,0.0
CCL15,CCR7,0.0028574634063906726,0.11366547678771809,0.0,0.0
CCL23,CCR4,0.0,0.0,0.0,0.0
VEGFD,PDGFRB,0.09579140043242884,0.11441341419102831,0.0,0.0
CSF2,FCER2,0.0,0.0,0.0,0.0
IL12B,TNF,0.0,0.0,0.0,0.0
IGFBP3,MMP14,0.08276344926177875,0.10707156907818569,0.2602698707552509,0.28457799057165784
THBS2,ITGB6,0.03657453438794834,0.0,0.0,0.0
CCL23,CCR7,0.0038310982688064613,0.11463911165013388,0.0,0.0
SPP1,PLAU,0.03722859547199765,0.0,0.17077313512278747,0.0
VEGFA,FLT4,0.2529477405691452,0.34381950065980205,0.0,0.0
LAMA4,ITGB6,0.059717903941185826,0.0,0.0,0.0
CCL11,CXCR6,0.0,0.0,0.0,0.0
CCL19,CCR6,0.021408895226252996,0.0,0.7603143993069158,0.0
IL1A,CXCL12,0.11599130343583339,0.34734721652337053,0.0,0.0
TNF,MMP13,0.0,0.0,0.0,0.0
PPBP,CCR7,0.0028884991188019857,0.11369651250012941,0.0,0.0
CXCL12,GZMB,0.11639566616617991,0.0,0.347751579253717,0.0
IGF1,PDGFRA,0.0585878942283454,0.0,0.0,0.0
IFNG,CSF1,0.03390398131648945,0.0598970717408265,0.0,0.0
VEGFD,PDGFRA,0.04448416729154359,0.0,0.0,0.0
SST,F3,0.11675357955712612,0.12234900167765916,0.0,0.0
IL12B,GZMB,0.0,0.0,0.0,0.0
TNF,CHI3L1,0.005409872075518148,0.21872910256375633,0.0,0.0
CCL5,CCR7,0.032558284962955875,0.1433662983442833,0.4998029982032724,0.6106110115845998
IFNG,IDO1,0.010695447555076518,0.0598970717408265,0.0,0.0
IL2,GZMB,0.0008135228389043883,0.0,0.111947041321639,0.0
IGF1,VEGFA,0.24026627524608757,0.0,0.0,0.0
CCL11,CCR4,0.0,0.0,0.0,0.0
CXCL13,CCR7,0.0,0.0,0.0,0.0
FGF7,PLAU,0.058232837046734126,0.0,0.0,0.0
CCL5,TNFRSF4,0.03622572839470532,0.17671851442908146,0.5034704416350219,0.6439632276693981
IL6,KDR,0.042948936847912345,0.0,0.1646506679618348,0.0
IFNG,CXCL12,0.1160348196993175,0.3473907327868546,0.0,0.0
DCN,VEGFA,0.8718681802540781,0.0,0.7833553271044279,0.0
IL1B,CXCL10,0.0030246801338991228,0.12421211286629603,0.0,0.0
XCL1,CCR6,0.003052120641965521,0.0,0.0,0.0
THBS4,ITGA6,0.0437256120119017,0.0,0.0,0.0
TNF,CDH11,0.025328016130538082,0.0,0.0,0.0
IL6,CCR7,0.003294793436828169,0.11410280681815559,0.12499652455075062,0.23580453793207806
CXCL3,CCR7,0.005698637601188717,0.11650665098251614,0.0,0.0
IFNG,CXCL10,0.0012969250436494126,0.12248435777604633,0.0,0.0
S100A8,MMP1,0.0,0.0,0.0,0.0
FGF7,SFTPA2,0.024693301613364513,0.0,0.0,0.0
ADIPOQ,CXCL12,0.11724753295452008,0.3486034460420572,0.0,0.0
SAA1,F3,0.11726185720535579,0.12285727932588883,0.0,0.0
IL6,CXCL12,0.11636653400148739,0.3477224470890245,0.23806826511540985,0.46942417820294696
CCL21,CXCR6,0.4272280310437622,0.5442804251415269,0.6835585455638972,0.8006109396616617
CCL14,CXCR6,0.17958139694918074,0.29663379104694537,0.0,0.0
CCL11,CCR7,0.0,0.0,0.0,0.0
CXCL12,CCR7,0.1185469864740218,0.22935499985534924,0.3499028995615589,0.46071091294288635
CCL17,CCR7,0.004303332447795245,0.11511134582912266,0.11628325929069,0.22709127267201742
CCL3L1,CXCR6,0.0029073581691348017,0.11995975226689942,0.0,0.0
CXCL6,CCR6,0.0,0.0,0.0,0.0
IL1A,C3,0.31035129785774457,0.8177918759154095,0.0,0.0
IL6,CSF1,0.034235695618659336,0.060228786042996384,0.1559374267325818,0.18193051715691885
IL6,GZMB,0.0011434731289862745,0.0,0.12284520424290873,0.0
IL1A,MMP9,0.004031927248385767,0.38559536806412675,0.0,0.0
SAA1,PTGS2,0.0036974368256903916,0.0,0.0,0.0
FGFR4,PLAU,0.034672401214161486,0.0,0.0,0.0
TNF,PLAU,0.035110841640858974,0.0,0.0,0.0
CSF2,CSF1,0.0,0.0,0.0,0.0
CXCL5,CCR4,0.0,0.0,0.0,0.0
VWF,ITGA6,0.2771335291788837,0.0,0.6152723542326652,0.0
CXCL8,CCR4,0.0,0.0,0.0,0.0
IL2,PRF1,0.004397195937327337,0.0,0.11553071442006195,0.0
RELN,ITGA6,0.043006313683601576,0.0,0.0,0.0
FGF7,VEGFA,0.2499086144400821,0.0,0.0,0.0
CCL2,PTGS2,0.020018080740982942,0.0,0.0,0.0
NR0B2,TNF,0.0,0.0,0.0,0.0
CXCL13,CCR4,0.0,0.0,0.0,0.0
IL13,VEGFA,0.0,0.0,0.0,0.0
S100A9,MMP1,0.0,0.0,0.0,0.0
IL2,CES1,0.030303867420367402,0.0,0.141437385903102,0.0
CXCL3,CCR6,0.0056383502912121545,0.0,0.0,0.0
CXCL11,CCR4,0.0,0.0,0.0,0.0
TNF,MMP9,0.005341835911833704,0.3869052767275747,0.0,0.0
CXCL9,CXCR6,0.0053863164172273555,0.12243871051499197,0.0,0.0
CXCL10,CCR4,0.0,0.0,0.0,0.0
IL10,F3,0.0,0.0,0.0,0.0
OSM,PLAT,0.0771774105622457,0.0,0.0,0.0
CCL23,KDR,0.04348524167989064,0.0,0.0,0.0
IFNG,HSP90AA1,0.7305094057271571,0.4382420595703528,0.0,0.0
CCL19,CCR4,0.0,0.0,0.0,0.0
XCL2,CCR6,0.0039905821748360635,0.0,0.0,0.0
IL2,TNFRSF4,0.006632286578495736,0.1471250726128719,0.11776580506123036,0.2582585910956065
CXCL5,CCR7,0.0,0.0,0.0,0.0
SAA1,HMOX1,0.006286455586302733,0.258856968825426,0.0,0.0
IFNG,IL17A,0.00041182416787951366,0.0,0.0,0.0
CCL20,CCR7,0.0029884416442315137,0.11379645502555893,0.0,0.0
CXCL5,CXCR6,0.0,0.0,0.0,0.0
CCL15,CCR4,0.0,0.0,0.0,0.0
CCL15,CXCR6,0.0015921765594806487,0.11864457065724526,0.0,0.0
CCL19,CXCR6,0.020203895689319535,0.13725628978708415,0.7591093997699824,0.876161793867747
IL6,DCN,0.6471305802819588,0.5586177271323086,0.7688323113958813,0.6803194582462311
CXCL13,CXCR6,0.0,0.0,0.0,0.0
IL2,TNFRSF18,0.0009954282052203394,0.2584858112876715,0.11212894668795495,0.3696193297704061
CCL18,CCR4,0.0,0.0,0.0,0.0
ADIPOQ,F3,0.11810164891071585,0.1236970710312489,0.0,0.0
CCL11,CCR6,0.0,0.0,0.0,0.0
IFNG,MMP13,0.0,0.0,0.0,0.0
CCL23,CXCR6,0.0025658114218964374,0.11961820551966106,0.0,0.0
CSF2,HDC,0.0,0.0,0.0,0.0
TNF,VCAM1,0.011321477684055087,0.12375075017601014,0.0,0.0
OSM,LDLR,0.019713351524386486,0.0,0.0,0.0
CSF3,MPL,0.0,0.0,0.0,0.0
IL11,LIFR,0.10976474381661057,0.0,0.0,0.0
IL6,LIFR,0.11021194874004042,0.0,0.23191367985396288,0.0
OSM,IL13RA2,0.0016885650034300123,0.0,0.0,0.0
LEP,MPL,0.0,0.0,0.0,0.0
IL11,IL13RA2,0.001698240105125195,0.0,0.0,0.0
IL6,IL13RA2,0.002145445028555046,0.0,0.1238471761424775,0.0
IL13,LIFR,0.0,0.0,0.0,0.0
GAS1,PTCH1,0.06425262538803328,0.0,0.0,0.0
LEP,KDR,0.0,0.0,0.0,0.0
GDF15,TTN,0.015214258053612099,0.0,0.09791508645902104,0.0
S100A8,MDM2,0.06074538182825613,0.06360399652251639,0.11648461642743876,0.11934323112169902
VEGFA,MDM2,0.2821077713208554,0.28496638601511565,0.0,0.0
SHH,MDM2,0.0,0.0,0.0,0.0
CSF3,ACE,0.0,0.0,0.0,0.0
NTS,GRIA1,0.00344221140048405,0.0,0.0,0.0
IFNG,GRIA1,0.0006209956999910899,0.0,0.0,0.0
TNF,GRIA1,0.001887388099954913,0.0,0.0,0.0
VCAM1,CDH5,0.07781766117973762,0.0,0.19024693367169268,0.0
TNF,CDH5,0.06947988065556415,0.0,0.0,0.0
IL1B,CDH5,0.06994124334585004,0.0,0.0,0.0
ANGPT2,CDH5,0.07912135884718147,0.0,0.0,0.0
CXCL8,CDH5,0.08467980740889447,0.0,0.0,0.0
ADM,NOS1,0.011984538158692833,0.0,0.0,0.0
IGF1,NOS1,0.01591287754864053,0.0,0.0,0.0
