ModelID	StrippedCellLineName	OncotreeLineage	OncotreePrimaryDisease	OncotreeCode	pancan_lineage	DM1_like_score	DIO1	DNMT1	EZH2	FOXE1	FYN	HHEX	JAK1	JAK2	KCNN4	LYN	MYC	NAMPT	NKX2-1	PAX8	SLC5A5	SRC	STAT3	TACSTD2	TG	TPO	TSHR
ACH-000017	SKBR3	Breast	Invasive Breast Carcinoma	BRCA	breast invasive carcinoma	1.6357488697694451	-0.0398506310202147	-0.5942610826101565	-0.2606808988675861	0.0120339637030351	-0.1646256458739804	0.0162569935192571	0.0397638887585613	0.1466732720945948	-0.0054574867735544	-0.0441881955244977	-2.624440715379624	-0.0016759535802778	-0.0881157257212798	-0.0776251179689646	-0.3035955893637016	-0.0104491304708005	-0.0439598345638126	-0.1784967850212689	0.1462999838287155	0.0129026675364525	-0.0208470442916036
ACH-000018	T24	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	BLCA	bladder urothelial carcinoma	1.6050912802741992	0.0375972208425224	-0.5002587561591296	0.0118943949792744	-0.0244912920729832	0.1103643642869558	-0.1288921766434811	-0.0073515172417931	0.3159563565346632	-0.3901292912721144	-0.0535597151599534	-2.2331943516499484	0.006877383465123	-0.0142060941707766	-0.3780999537555791	-0.2621111386102272	-0.4632379525896937	-0.1890174225054524	-0.5374133361024114	0.2460465944564032	0.071242805162508	0.140016108218647
ACH-000019	MCF7	Breast	Invasive Breast Carcinoma	BRCA	breast invasive carcinoma	1.6357488697694451	0.0685071814652625	-0.276598415621191	-0.3148116383303037	0.1012575893484421	-0.2623224650022427	0.1014146618985586	0.2186037640189655	0.458688869953528	-0.0936202453199881	0.0586316891879784	-2.861975499817968	-1.4197815210281255	-0.2189554591373944	-0.2941578078747718	-0.5867550497482094	-0.0357636801204485	-0.2101499252914136	0.0025353596188824	0.162333661337531	-0.3200560625535358	0.0687908209137082
ACH-000021	NCIH1693	Lung	Non-Small Cell Lung Cancer	LUAD	lung adenocarcinoma	1.4273774475579395	0.1852325707065765	-0.6589481137593334	0.3764509908752971	0.0920231920638269	0.180857312350228	-0.1286117548736816	-0.0840510009473146	0.1344249018616417	-0.076110997112167	0.0607824934986707	-1.1026167719715048	-0.3287282071575135	-0.0255559969298625	0.0583196101855846	-0.3785264459889559	-0.0354490891783876	0.0639679316632715	0.093167938645599	0.046455666758512	0.0112619083889586	0.1273873340750833
ACH-000022	PATU8988S	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	-0.1001108728667896	-0.5894069962891803	0.0786386448444908	0.0160533739523798	-0.0857507775658126	0.0337714917747328	-0.0936363007692614	0.1986455140969988	0.2157965856467795	-0.1296464599501037	-2.816804776298954	-0.4053606380487088	-0.054417419269878	-0.145251342635178	-0.0777598865135838	-0.3422635975995474	-0.0124749624283659	-0.1031674940216977	0.0529307305524563	-0.0578184973423272	0.0614140143958166
ACH-000023	PATU8988T	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	-0.0735645125789773	-1.8054494889265136	0.2194096457409781	-0.0594283768446209	-0.0739850284717012	-0.0140456081741976	-0.1433930317041807	0.0358937103036491	-0.1049134508005562	-0.1008169068228103	-1.928889480776616	-0.2021790228444295	0.0033027696792054	-0.2990575941381254	-0.0235366099217904	-0.1085088848537008	-0.073376000833299	-0.0450189177052202	0.038138025393199	-0.0460215805413554	-0.2079626849981437
ACH-000024	OPM2	Lymphoid	Mature B-Cell Neoplasms	PCM	diffuse large B-cell lymphoma	1.562464719239404	0.1701450492597565	-0.5394719317691394	-0.2428797962030447	0.006605742775556	0.0517704702013962	-0.1238081008667993	-0.3168330344489012	0.0211478360126958	-0.089291106508847	-0.02311624255435	-3.1587633501518506	-1.4116906354480931	0.0434831248674835	-0.1065114749897173	-0.1293116298193485	-0.04139270952017	-0.2225850979475589	-0.0576680537691291	0.0346515901819289	-0.0277857399707378	0.2169210675816587
ACH-000025	CH157MN	CNS/Brain	Meningothelial Tumor	MNG	brain lower grade glioma	1.4268270232158753	0.0731915077372291	-0.5690550392368602	0.455756972560507	-0.0139384892540677	-0.1048842306395417	-0.0842051917172963	-0.0192569499421259	0.2475809478686618	-0.0145156597882128	0.0531362248960104	-2.6239658796984973	-0.2282238601538055	-0.0385689825858921	-0.1323151491579279	-0.0664380386322385	-0.2955833005055486	0.0779554665107087	0.0390867205346864	0.0198470832176054	0.129926218465413	0.058248147081823
ACH-000026	253JBV	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	BLCA	bladder urothelial carcinoma	1.6050912802741992	0.0878322766327304	-0.2645895942866599	0.0761911548256545	-0.1444815635797934	-0.1020384175513119	0.2077874467169823	0.9676906698008564	0.2526743592547176	0.0018474407560812	0.114699098276062	-2.109825005754475	-0.6416956346147396	0.0719301644105149	-0.2371015031212058	-0.0506986711150571	-0.1076244073584102	-0.1870444261771546	0.2144260966298884	0.0569726972242804	0.0337990266748708	0.2362367847983185
ACH-000028	KPL1	Breast	Invasive Breast Carcinoma	BRCA	breast invasive carcinoma	1.6357488697694451	0.0210713457421417	-0.4769211136252499	-0.0585815468944506	0.0152754852234951	0.0440347879239376	0.0802968389792188	-0.0666181435288699	0.1583381171753972	-0.0597295372225179	-0.0329397689616614	-1.9101870146959223	-0.931162674837279	0.0367651797665297	-0.1112685403855483	-0.1258903768272254	0.1072525147071015	0.0705479751708137	-0.1421674620760363	0.021070594148755	0.1780920374280924	0.1064727518940594
ACH-000029	HCC827GR5	Lung	Non-Small Cell Lung Cancer	LUAD	lung adenocarcinoma	1.4273774475579395	-0.0167104571819184	-0.4495975272978739	0.1495487389912595	-0.0042965022697313	0.1019782223952452	-0.0600616433766894	-0.1558792093282002	0.1247526468283207	0.0850947724907702	0.1090112302125173	-2.266719390495256	-0.1553220779534658	-0.4491164690156825	-0.1541517269326338	-0.1624016075765574	-0.1629665369880545	-0.5778374929919836	-0.12045359497124	-0.0342642876419182	0.0477857979126563	0.0740829593911063
ACH-000030	PC14	Lung	Non-Small Cell Lung Cancer	LUAD	lung adenocarcinoma	1.4273774475579395	0.0240692461656869	-0.2927228851499804	0.0035702693268921	-0.0507021233644109	-0.0063405857851135	-0.0515851646576483	-0.1365106562830076	0.2116801197556727	0.0466754062327572	0.1339889544887123	-2.307003767355281	-1.5028650371319994	0.0188434961906693	-0.060104837144264	-0.2427713641545365	-0.1561251901017791	-0.202822906277207	-0.1867442885254716	0.0840530589105556	-0.0239421436506754	0.0491798513869705
ACH-000035	NCIH1650	Lung	Non-Small Cell Lung Cancer	NSCLC	lung adenocarcinoma	1.4273774475579395	0.0143685686433361	-0.4119225989418276	-0.0700153599083606	-0.1182208753450296	0.0547025805606137	0.003361431554001	0.3154305696443984	0.2104432391803113	0.0116827792138775	-0.1350955131642217	-1.520884680216798	-0.2504005580185199	0.0712266961533806	-0.4095781926063383	-0.3109508492121966	-0.1344267770606786	-0.0972997049367779	0.0434853031810906	0.0113744783983865	0.1690343589088933	0.0583395806140597
ACH-000036	U343	CNS/Brain	Adult-Type Diffuse Glioma	GB	brain lower grade glioma	1.4268270232158753	-0.1266170228283555	-0.7785097822570091	0.3190132998754832	0.0388053907735404	-0.1126126225237794	0.1117471451227715	0.0418413857411111	0.1426725198064093	0.033559278825883	0.0753053940444665	-2.510296965722638	-0.1461351775621961	0.0239304406307606	-0.0789963001741872	-0.1964838556987636	0.1126298809214141	0.0719805880816605	-0.3446243053877059	0.0895516253336718	0.0229382751691049	0.1039180626112042
ACH-000037	S117	Soft Tissue	Sarcoma, NOS	SARCNOS	sarcoma	1.5942343862182096	0.0601540170820083	-0.3689371963046368	0.0481121972743589	0.2939287707481458	0.0914843716630048	-0.0618068803462269	-0.0554062663328805	0.1179957904392801	-0.0029428935715438	0.0441999798604649	-0.9272163648903426	-0.1473634153900344	-0.0001750099643957	-1.355660350646473	-0.0494103930581742	-0.1385470993491884	0.0261847563076014	-0.2892933181677184	0.0638614235012567	-0.0130649959185096	0.0982897894460003
ACH-000040	U118MG	CNS/Brain	Adult-Type Diffuse Glioma	ASTR	brain lower grade glioma	1.4268270232158753	0.2157872094902029	-0.4824650848644978	0.2197490121062321	-0.059823879537243	-0.07016261718383	-0.0381637680006216	-0.0482965140236586	0.0833171693720435	0.1399373328603196	-0.0037588495856402	-1.5973385967836733	-0.2170005270604619	0.029436495452058	-0.0346102214449981	-0.1882719878155029	0.0347447315097123	0.0513799396749789	-0.2400240970274497	0.2457133095257415	-0.2074499000089945	-0.038654522352408
ACH-000042	PANC0203	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	0.1182537891987178	-0.6523744201012369	-0.0562396691143687	0.0545576527231878	-0.0265529957102716	0.0844745607515214	0.0405067055394	0.1928805537553	-0.0293100703023288	-0.023999851779261	-2.673961416380675	-0.4716876250463125	0.1376259060642242	-0.1408569487109636	-0.3983302787661545	-0.0547613859115906	0.0368458561983708	-0.1008752948842811	-0.1056255213235276	-0.0877323545449723	0.0758919017987722
ACH-000045	MV411	Myeloid	Acute Myeloid Leukemia	AML	acute myeloid leukemia	1.631754677029301	0.0814059450129916	-0.2213057729653875	-0.248986576601096	-0.0540526889363967	0.0740273076501178	-0.0201697172437754	-0.0042795136463584	0.0995062981376665	-0.0885923352771989	-0.1510749546076955	-2.665387582809937	-1.4517657564641342	0.0599412098781079	-0.2535284095212078	-0.1723573462305762	0.0323759012826956	-0.1360331939747333	0.0594505798730063	-0.1230203106315276	0.0276823002922684	0.1148105263992279
ACH-000047	GCIY	Esophagus/Stomach	Esophagogastric Adenocarcinoma	STAD	esophageal carcinoma	1.575517189252337	-0.0165086990563829	-0.8235008051534278	0.0584564067051242	-0.030603518031158	0.0227616481940385	-0.2184271889703692	-0.3268102017321794	0.1293063990684347	0.0987027902521863	0.0054359808484496	-2.502074320918142	-1.483725679628141	0.0388044773840151	-0.0442847305767114	-0.0855183140064461	0.108741869453583	-0.2230610727620754	-0.0687235410282316	0.1671080221643031	-0.0591157550164277	0.0531295403071348
ACH-000048	TOV112D	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	EOV	ovarian serous cystadenocarcinoma	1.4778614424663126	-0.1237877274887284	-0.6890937001213943	-0.4930519425643828	-0.1925350624321879	-0.0687755088904891	-0.0568507791282714	0.1042157813948972	0.3883051915181263	-0.2368816985008806	-0.063396184905163	-2.454656039685491	-0.2281634701832727	-0.0266286997660121	-0.2085274225133558	-0.2472916301842045	-0.0505382607707509	-0.0829401446987779	-0.2573081669816857	-0.0432898108346367	-0.1029827955919526	0.133404604006103
ACH-000053	KARPAS299	Lymphoid	Mature T and NK Neoplasms	ALCLALKP	diffuse large B-cell lymphoma	1.562464719239404	0.2027439917035895	-0.808137344996071	0.0247949561519118	-0.0144690193134173	0.0328091270357551	0.0069565934827769	-0.0461775886069256	0.1469278393625888	0.081676080492203	0.0880463556290118	-2.9374913580989994	-1.322069477295189	-0.0118932657589453	-0.0327450832504138	-0.1802431600328876	-0.0665498186032604	-3.155560298092197	-0.1924527933574603	0.0288312937079269	0.0325286439803048	0.2202574127396383
ACH-000054	HT1080	Soft Tissue	Fibrosarcoma	FIBS	sarcoma	1.5942343862182096	-0.0318497682869564	-0.5726350147672477	0.2884768934614497	0.0562904970754714	-0.0098219999847632	-0.078443370341358	-0.0530314875910036	0.0632229627737507	-0.0720273233321439	-0.0813100961203066	-1.054036044350044	-0.1454260143356145	-0.0538749782850065	-0.0246466153912011	-0.1557537299841672	-0.0590814323899555	-0.16439256246886	-0.0699847164239729	0.0093362350340056	0.0275403464850939	0.2196837261877902
ACH-000055	D283MED	CNS/Brain	Embryonal Tumor	MBLNOS	brain lower grade glioma	1.4268270232158753	-0.080410193213669	-0.6979114360059605	-0.7084449138940846	-0.0105719557646909	-0.0671389998732933	0.0319058707973379	-0.054065319286802	0.2352201499686741	0.1179035679945889	0.0670492173493739	-2.413181288591765	-0.3307624239152632	0.2067516609702914	-0.2519292628595696	-0.2426638896818538	0.1651973795979642	0.1173411187846892	-0.1415968707949716	-0.0531463231780488	0.1331495796678057	0.4747793709516383
ACH-000060	PANC1005	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	-0.2612704886779305	-0.7953486999202931	0.1378150892006152	0.069458836270445	0.1183852382892661	-0.080907244670775	0.1449626063514478	0.2177763808964344	-0.0015585535430522	0.0874489644383372	-2.655042450569705	-0.2828434588562	0.218575521607357	-0.0310479105731571	-0.1370303255632075	-0.4484407089378438	-0.0942630847246901	-0.0182389634101646	-0.0364704138277501	-0.1495473561923313	-0.0290842797247611
ACH-000067	HS683	CNS/Brain	Adult-Type Diffuse Glioma	ADIFG	brain lower grade glioma	1.4268270232158753	0.1667594325978127	-0.730340960253143	0.4516995192844956	-0.0603664071940074	0.0961999242502752	-0.1295195068682108	-0.0352653172628205	0.1493830915335517	-0.0029333826867208	0.1071779779397544	-1.5458426642918806	-0.1867963657451335	-0.1262921258645378	0.0276983854947481	-0.2231661307215831	-0.0539710594492637	-0.0076899973822923	-0.2973962251902632	-0.0337687942452111	-0.0179594937100337	0.1944886399976673
ACH-000070	697	Lymphoid	B-Cell Acute Lymphoblastic Leukemia		diffuse large B-cell lymphoma	1.562464719239404	0.2536165606654647	-1.007048382061621	-0.497906051489975	-0.1612494503970672	0.0243786280557868	0.0713999929130302	-0.198861558206168	0.0993436899964428	0.1451564841630546	-0.0641727741069057	-2.493558003622909	-1.4220529788562728	-0.2276681113698434	0.0723553550055564	-0.1455726927483477	-0.0165790364431299	-0.0273412734035882	-0.3039807443151435	-0.0746962157498764	-0.0878125294689945	0.1744325358101588
ACH-000074	KU812	Myeloid	Myeloproliferative Neoplasms	CMLBCRABL1	acute myeloid leukemia	1.631754677029301	0.179340623353129	-0.6038352541773202	-0.2894248078443534	0.0332084715939032	0.171301199397292	-0.9027618141340428	-0.1111249677527696	0.1089496068089328	-0.0450465947498344	-0.3314216578470524	-2.3559309267678263	-1.529200946190445	0.2117890820191742	-0.1271174606576727	-0.0587510133314451	0.0105912228079569	-0.1570789461440565	0.0181314064643228	-0.1416386049197772	-0.0247631963657385	0.2811692888953856
ACH-000075	U87MG	CNS/Brain	Adult-Type Diffuse Glioma	GB	brain lower grade glioma	1.4268270232158753	-0.0002054047779659	-0.7184262262547189	0.0706024321106159	-0.2386980657456933	0.1739655343104537	0.1068266435699183	0.0491754478154102	0.0802849996315468	-0.0001054227702558	-0.0504907133317428	-1.8207813152886905	-0.3880691242341584	0.0809032500360226	-0.010932414927429	-0.2051353189192793	-0.3124940934076453	-0.0378280573616823	-0.1525974518082801	0.0755559645912622	-0.0486042238748806	0.0127908212565527
ACH-000076	NCO2	Myeloid	Myeloproliferative Neoplasms	CMLBCRABL1	acute myeloid leukemia	1.631754677029301	0.0906972829169054	-0.546458821081288	0.0728438709077305	-0.2184303473661978	0.1065961801814051	-0.1154059430007294	0.138035872073456	0.2314550396033802	0.1111522338126769	0.0262915610706659	-2.9135632960422466	-0.9838146978645692	-0.1049656617744856	-0.1397086707725158	-0.2438133187126908	-0.3671648161113116	-0.4302971249638317	-0.0158539614587492	0.1086989226009599	-0.2284032110326497	0.0593841047869837
ACH-000077	MJ	Lymphoid	Non-Hodgkin Lymphoma	MTNN	diffuse large B-cell lymphoma	1.562464719239404	0.0579093095549755	-0.6393482774242683	-0.0144928071815864	-0.4554772222679011	0.093643869506743	0.100661409112787	-0.72291212798386	0.1780054768500191	0.3971899129794987	0.1621438621136189	-2.5670262236562404	-1.0080079532958457	0.158317979734558	-0.0933467810905785	-0.2319317833724828	-0.0104561969636959	-0.2829731754876846	-0.050774922921164	0.0688974998807867	0.0276437089719902	-0.1755373099002907
ACH-000078	MHHNB11	Peripheral Nervous System	Neuroblastoma	NBL	pheochromocytoma & paraganglioma	1.3768230067352456	0.0469823541708717	-0.368295837156341	-0.0050828644912261	0.0170357490809494	0.0089817918955174	-0.1541650356496513	-0.210871545917569	0.1409471255328266	-0.1835471660378887	0.107503374665122	-0.1147902629015726	-0.3949385500657612	-0.0316728879720808	-0.0923401266586496	-0.2385528816824668	-0.1330597068243794	0.0949563232464719	-0.1039180437973166	0.0155732255177385	-0.0995884636667456	0.0545703896589998
ACH-000085	T3M4	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	-0.1584360776172926	-0.5216455655775303	-0.0523329099628337	0.0304883972366974	0.0399507253379166	-0.0001228092285436	-0.1656717578954751	0.3319053754534526	0.037785451100104	-0.0159888858110644	-2.429092780359936	0.1666658260222511	0.1232085834634955	0.0532775062436413	-0.2644531622458455	-0.2174600586218399	-0.1431703291568301	0.1269811486423849	-0.008347577694206	-0.0149462572530797	0.06963347785936
ACH-000086	ACCMESO1	Pleura	Pleural Mesothelioma	PLEMESO	mesothelioma	1.576214441583399	0.0495431517700133	-0.8466352476640189	-0.0977750687495844	-0.1519927923346633	0.0709385807605615	-0.0544209701463353	-0.1749575268198709	0.0246604815349952	0.1459373847191952	0.2115896983400237	-2.294036342292436	-0.1421565587821679	-0.0607359277965103	-0.086627698148661	-0.1796999071711285	-0.0637075682138824	-0.208214497544144	-0.1265689152269823	0.1337311276043016	-0.0240134706515974	0.1773230684605247
ACH-000090	PC3	Prostate	Prostate Adenocarcinoma	PRAD	prostate adenocarcinoma	1.5352682839068503	-0.0282795536766585	-0.4525211469425851	0.1454074403659675	0.1146605657547264	0.0198034648154108	0.227265185945489	0.1075694124757544	0.2124571813987043	-0.0392700665094283	0.0033527226098704	-2.2478065743475564	-0.5004283095298794	-0.0239403227870417	-0.1426565559638495	-0.1530960458735738	-0.6772633235405281	-0.204393699393946	-0.2210573376954371	0.210083442073071	0.2048881753549938	0.2954404816002009
ACH-000092	NCIH2452	Pleura	Pleural Mesothelioma	PLBMESO	mesothelioma	1.576214441583399	0.1256893107174587	-0.6264704628931125	-0.1989228697183152	-0.2106134040421352	-0.0625575592272659	-0.2323842303083133	-0.2524502290892879	0.223571296916355	0.1468175452233628	0.1300076664502965	-1.9931204398437568	-0.1304085218790426	0.0097565727514467	-0.0362153259843451	-0.1561071363554884	-0.2248252235413642	-0.3418590911010136	-0.1246337532640123	0.0719279948671914	0.1748313721154082	0.0698720291115871
ACH-000093	PANC0504	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	-0.190895882217887	-0.3177898321520437	0.062317430045892	0.2482159487643617	0.1079175962124715	-0.0804743800072001	0.0262873907178284	0.0808339954791005	-0.1805995557409955	0.1578403989479913	-1.8188050491870345	-0.232371057981856	0.0060758808149334	-0.1117866277394673	-0.2758249891769102	-0.4411011178229135	0.1186169710973567	0.0723980834676915	-0.4143017048084419	-0.0004265417626221	-0.0719208462925201
ACH-000094	HPAFII	Pancreas	Pancreatic Adenocarcinoma	PAAD	pancreatic adenocarcinoma	1.6551114651970629	0.0341472638707668	0.0178133893548818	-0.0379526411704558	-0.1560181557941269	-0.0959077445783531	-0.0546564172990433	0.1645367570424167	0.1748354044197872	-0.0359123991150924	-0.1440135413876707	-3.250525411844583	-0.6673972631850278	0.1105635721596811	-0.1763328311698538	-0.0367800068374541	-0.2757337818697942	-0.2027507718278761	-0.2386299501413709	-0.0589519199119667	0.0392195021816359	0.0417449525906883
ACH-000095	D341MED	CNS/Brain	Embryonal Tumor	MBLG3	brain lower grade glioma	1.4268270232158753	0.1627064607466658	-0.6242281352912249	-0.2613923223958518	0.3175536678851949	0.0161578472565596	-0.1843773170576051	0.0037614435619922	0.0584790041355206	0.0141372918844224	0.132859880452108	-2.066927595453444	-0.2082436083947368	-0.0984200559425409	-0.0457600660095977	-0.0867527562846511	-0.0164357742858012	0.1268572560021547	-0.1178447773872824	0.0020215619045117	0.0015687429974818	0.0213746485555537
ACH-000096	G401	Kidney	Rhabdoid Cancer	MRT	kidney clear cell carcinoma	1.429984759980122	-0.2283194773624056	-0.4491833267615698	-0.1328327758984122	-0.0093926883687972	0.0454170832538562	-0.0337935584990094	0.1637724897932658	-0.0348558475381816	0.0456334035915652	-0.1429325999630193	-2.640590711922618	-0.297035074210381	0.2555966694661455	-0.2517720421974115	-0.0276290703860896	0.2714704192674861	-0.2931274623173845	0.1383016530166689	-0.3083770250224227	0.0539173577881414	0.1714281337847171
ACH-000097	ZR751	Breast	Invasive Breast Carcinoma	IDC	breast invasive carcinoma	1.6357488697694451	0.167815391201057	-0.5361797211111833	-0.2977407637711921	-0.0328318763354852	-0.0922631548693545	-0.1079029783161177	-0.0451039034326762	0.0954391597798243	0.1309014222335704	-0.0823763748878261	-1.675628126698841	-1.2811203650003553	0.0925566145150283	-0.15591757100168	-0.2149739165591135	-0.08564308074294	-0.0657180158182078	-0.1847321283152423	0.1339648871425492	0.1201488657174475	0.0334312529736673
ACH-000098	GAMG	CNS/Brain	Adult-Type Diffuse Glioma	GB	brain lower grade glioma	1.4268270232158753	-0.0288201208808649	-0.6929666814834962	0.1191255629122473	-0.1556105471478532	0.0740531627016409	-0.0327184318707871	-0.2512216080180532	0.2246322812377742	0.0514452546478757	0.0516478920284847	-1.7404517384549547	-0.2331335416073652	-0.0571537751814049	-0.1638108861550658	-0.145389970259643	-0.2289637073623603	-0.0372602389185574	-0.1429381702729261	0.0268202100060436	-0.0044973575677816	0.1196923101718793
ACH-000099	SIMA	Peripheral Nervous System	Neuroblastoma	NBL	pheochromocytoma & paraganglioma	1.3768230067352456	-0.0338915668838894	-0.3140354276681388	-0.2656644857980305	-0.1413354997513451	0.1620045911814656	-0.0679085292173255	-0.0892162252137507	0.0725175753929542	-0.0750874541616576	0.0008977782102665	-0.2075367289907994	-0.3497679242617343	-0.0137958617446844	-0.1505705351767885	-0.1708201961000869	-0.214507970318347	0.0496215353714353	-0.1526820548550075	0.0508979756953598	-0.1503856938225999	-0.0087481072434142
