cohort	n	beta_DM1	p_DM1	beta_HLA1	p_HLA1	beta_int	se_int	OR_int	lo_int	hi_int	p_int	llf	aic	error
GSE176307	61	-0.2578203134960802	0.7075257049933702	0.45573703952957634	0.5087506591067895	0.1447408049653549	0.2818499040478419	1.1557399693807633	0.6651883755286512	2.0080550502144408	0.6075746173397116	-28.210541755996513	64.42108351199303	
IMvigor210	298	-0.40803916711413896	0.08103452776788095	0.6303918076498377	0.007323696026665794	0.12903323665568842	0.12047249551563008	1.1377279378090646	0.8984422446622421	1.4407435404575053	0.2841425805648433	-155.66218644857096	319.3243728971419	
MGH_GSE115821	13													Singular matrix
riaz_GSE91061	49	1.3998790907568017	0.07544937463439298	-1.045255323964541	0.18180161583982402	0.1678473433085289	0.36978387021694237	1.1827560412415241	0.5729659189453437	2.4415271604082385	0.6498960451331177	-22.770984305132394	53.54196861026479	
POOLED	421	-0.18058031311877767	0.38496470654241643	0.43707332932047954	0.03542046310281995	0.11166681669163389	0.10353521411856426	1.118140252906472	0.9127783463164135	1.3697056138712953	0.2807930699420734	-215.7272455150264	439.4544910300528	
