score	k_cohorts	sign_positive	pooled_OR	lo	hi	p
DM1_inflam_composite	4	4	1.1997895544604074	0.948178340038708	1.5181690133667654	0.1293019485340099
DM1_HLA2only	4	4	1.1997895544604074	0.948178340038708	1.5181690133667654	0.1293019485340099
DM1_inflam_plus_HLA2	4	4	1.2384728880330975	0.97825186527482	1.5679143059565206	0.07552151669580875
