cluster_1,,B cell,B cell,B cell,B cell,B cell,B cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell,T cell
IL2,IL2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043585852081854965,0.0087840271012694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQB2,CTSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8230880119314241,0.0,0.18912490698235546,0.2170916772600163,0.22500164226637862,0.24565317127496195,1.8031234616562626,0.0,0.16916035670719398,0.19712712698485485,0.20503709199121717,0.22568862099980047,1.8433483661266796,0.0,0.20938526117761086,0.23735203145527173,0.24526199646163405,0.2659135254702174,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,CTSL,3.45255708694458,0.0,1.8185939819955115,1.8465607522731722,1.8544707172795345,1.8751222462881179,2.3491863757371902,0.0,0.7152232707881215,0.7431900410657825,0.7511000060721448,0.771751535080728,2.8203237213898653,0.0,1.1863606164407967,1.2143273867184574,1.2222373517248197,1.242888880733403,2.699330151398443,0.0,1.065367046449374,1.093333816727035,1.1012437817333973,1.1218953107419807,3.654422304086518,0.0,2.020459199137449,2.04842596941511,2.0563359344214724,2.0769874634300556,2.8045194546381635,0.0,1.1705563496890947,1.1985231199667554,1.2064330849731177,1.227084613981701
IL1RN,IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358391995453716,0.06280328479333197,0.05594526605476225,0.0,0.0,0.0,0.03598479601232035,0.03520416085111516,0.028346142112545443,0.0,0.0,0.0,0.11740919241389544,0.11662855725269027,0.10977053851412054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019192016880631615,0.018411381719426433,0.011553362980856711,0.0,0.0,0.0,0.02696417271700727,0.026183537555802088,0.019325518817232365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS1,SHH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704279578428176,0.0,0.0,0.0,0.0,0.0,0.029699201573795943,0.0,0.0,0.0,0.0,0.0,0.14769566581960308,0.0,0.0,0.0,0.0,0.0,0.1587779196282676,0.0
SHH,GAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704279578428176,0.029699201573795943,0.14769566581960308,0.1587779196282676,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017790743652081283,0.0170101084908761,0.01015208975230638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLL1,NOTCH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2430845884541375,0.2668236787639447,0.18721656505307216,0.15055282792048666,0.14935251809894912,0.0,1.2423289796803756,0.266068069990183,0.18646095627931047,0.14979721914672497,0.14859690932518743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3064003075872148,0.3301393978970222,0.25053228418614965,0.21386854705356417,0.2126682372320266
DLL4,NOTCH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2913162559270859,1.0852895176677562,1.0611681859002864,0.0,1.075906828045845,0.0,0.3009615746600118,0.09493483640068207,0.0708135046332124,0.0,0.08555214677877093,0.0,0.2943400026568813,0.0883132643975516,0.06419193263008194,0.0,0.0789305747756405,0.0,0.3068532551589765,0.10082651689964678,0.07670518513217711,0.0,0.09144382727773566,0.0,0.32672361674762906,0.12069687848829935,0.09657554672082969,0.0,0.11131418886638823
IL13,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL20,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL24,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035038664058182844,0.03180213495175883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,FGFR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23054065040094937,0.25090149362152625,0.2346932910193508,0.0,0.0,0.0,0.051325563368754754,0.07168640658933166,0.055478203987156194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12469621190130076,0.14505705512187766,0.12884885251970218,0.0
IL22,IL22RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,ACKR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04185695553300393,0.02992528220844314,0.0,0.0,0.0,0.0,0.016711601977704122,0.004779928653143336,0.0,0.0,0.0,0.0,0.05371560610910772,0.04178393278454694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,ACKR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017729918162027996,0.0057982448374672094,0.0,0.0,0.0,0.0,0.01398079035995317,0.002049117035392384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298540306180271,0.17181827713601033,0.1421563908129759,0.0,0.0,0.0,0.8193056531064945,0.2612698996244777,0.23160801330144332,0.0,0.0,0.0,0.7221263790862602,0.16409062560424345,0.13442873928120905,0.0,0.0,0.0,0.7164598412456966,0.1584240877636799,0.12876220144064549,0.0,0.0
ADM,RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.502037076362923,0.18295375713661535,0.16799067918051122,0.15733871365692267,0.15272093776616122,0.0,1.5914886988513903,0.27240537962508277,0.25744230166897863,0.24679033614539006,0.24217256025462863,0.0,1.4943094248311561,0.17522610560484847,0.16026302764874434,0.1496110621251558,0.14499328623439434,0.0,1.4886428869905926,0.16955956776428494,0.1545964898081808,0.14394452428459226,0.1393267483938308
CALCA,CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390296566796881,0.08099390319767133,0.05133201687463692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411212702424584,0.09212938319827636,0.07716630524217223,0.06651433971858368,0.06189656382782223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6362235522188178,0.07818779873680104,0.04852591241376662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084065979637137,0.08932327873740607,0.07436020078130194,0.06370823525771338,0.05909045936695193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544584883460358,0.19512120704745772,0.15922263844239998,0.10898857398880936,0.0,0.0,0.6340365059488254,0.2845728295359251,0.24867426093086736,0.19844019647727676,0.0,0.0,0.5368572319285911,0.18739355551569087,0.15149498691063312,0.10126092245704249,0.0,0.0,0.5311906940880275,0.1817270176751273,0.14582844907006956,0.09559438461647894,0.0
CALCA,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453760509522019,0.10429683310911873,0.06839826450406099,0.01816420005047037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509544050611487,0.10149072864824844,0.0655921600431907,0.015358095589600072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APELA,APLNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11360763613857439,0.05486774131240128,0.0,0.1290994636878615,0.0,0.0,0.09815415743763602,0.03941426261146291,0.0,0.1136459849869231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647755131538343,0.03712894784123057,0.14619768431984048,0.0,0.0,0.0,0.054951242070511455,0.02730467675790773,0.13637341323651764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06747661004612102,0.03575503856776752,0.0,0.0,0.0,0.0,0.042331256490821215,0.010609685012467722,0.0,0.0,0.0,0.0,0.07933526062222482,0.04761368914387132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04334957267514509,0.011628001196791596,0.0,0.0,0.0,0.0,0.03960044487307026,0.00787887339471677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,FPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05057165350843182,0.0,0.0,0.0,0.0,0.0,0.08423127367760531,0.0,0.0,0.0,0.0,0.0,0.1390650967087073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPO3,LGR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026737338867946644,0.013022814943383667,0.0,0.0,0.0,0.0,0.017460717241895688,0.0037461933173327114,0.0,0.0,0.0,0.0,0.04377089268751062,0.030056368762947643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMU,NMUR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002946161829573457,0.0,0.0,0.0,0.0,0.0,0.0034911876439384206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756242861949289,0.006258763372726789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,HMOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02967491760775818,0.025458993852599754,0.05821025156949821,0.0,0.0,0.0,0.022310606982288927,0.018094683227130502,0.05084594094402896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,LGMN,0.0,0.0,1.7740021496269833,1.833420566018295,1.7849616115553337,1.7812590599060059,0.0,0.0,0.6706314384195935,0.730049854810905,0.6815909003479439,0.677888348698616,0.0,0.0,1.1417687840722686,1.2011872004635802,1.152728246000619,1.149025694351291,0.0,0.0,1.0207752140808461,1.0801936304721576,1.0317346760091963,1.0280321243598687,0.0,0.0,1.975867366768921,2.0352857831602327,1.9868268286972715,1.9831242770479436,0.0,0.0,1.1259645173205666,1.1853829337118782,1.136923979248917,1.133221427599589
HLA-DRB5,LGMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222571193430554,0.5816755357343669,0.5332165812714058,0.5295140296220779,0.0,0.0,0.3469885383079301,0.4064069546992416,0.3579480002362805,0.3542454485869526,0.0,0.0,0.4428660259383921,0.5022844423297036,0.4538254878667425,0.4501229362174146,0.0,0.0,0.8460420926193443,0.9054605090106558,0.8570015545476947,0.8532990028983668,0.0,0.0,0.17125897244010824,0.23067738883141975,0.1822184343684586,0.17851588271913074
HLA-DQA2,LGMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812558635550352,0.1406742799463467,0.09221532548338557,0.0885127738340577,0.0,0.0,0.06762083134918312,0.12703924774049463,0.07858029327753349,0.07487774162820564,0.0,0.0,0.10258071796842258,0.1619991343597341,0.11354017989677295,0.10983762824744508,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB1,LGMN,0.0,0.0,1.7740021496269833,1.833420566018295,1.7849616115553337,1.7812590599060059,0.0,0.0,0.6151583343002927,0.6745767506916042,0.626117796228643,0.6224152445793152,0.0,0.0,0.925544260746211,0.9849626771375225,0.9365037226745614,0.9328011710252335,0.0,0.0,0.8923929588589252,0.9518113752502367,0.9033524207872756,0.8996498691379478,0.0,0.0,1.8748422831601266,1.9342606995514382,1.885801745088477,1.882099193439149,0.0,0.0,0.697508781364647,0.7569271977559585,0.7084682432929974,0.7047656916436695
HLA-DQB2,LGMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14453307461382736,0.20395149100513887,0.15549253654217776,0.1517899848928499,0.0,0.0,0.12456852433866591,0.18398694072997743,0.1355279862670163,0.13182543461768842,0.0,0.0,0.16479342880908282,0.22421184520039433,0.1757528907374332,0.17205033908810533,0.0,0.0,0.0,0.0,0.0,0.0
LAMA3,ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6595184328544199,0.15949299145693802,0.15292316381600596,0.09739395361915562,0.0,0.0,0.6627127868349165,0.16268734543743457,0.15611751779650251,0.10058830759965218,0.0,0.0,0.6308131008817438,0.13078765948426196,0.12421783184332989,0.06868862164647956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8814746207639399,0.023623038754539027,0.029232907786399007,0.02059460008485086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16493927587324114,0.9718003611066448,0.7858582891544096,0.8351240904894945,0.9290824149971577,0.0,0.15906157712714544,0.9659226623605491,0.7799805904083139,0.8292463917433989,0.923204716251062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGA,TSHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1594278847268962,0.17034230785456878,0.40345235649852734,0.12236612024402994,0.15159679517351732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756279783684816,0.208277619300197,0.2490791926896353,0.24304627392047923,0.1851761845849301,0.0,0.972270338306616,0.4242681739219971,0.46506974731143536,0.45903682854227934,0.4011667392067302,0.0,0.7678979219574678,0.2198957575728488,0.2606973309622871,0.254664412193131,0.1967943228575819,0.0,0.6295702492906934,0.08156808490607445,0.12236965829551272,0.11633673952635666,0.058466650190807525
PLAUR,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8435816551322368,0.0,0.325241764979576,0.515641512507854,0.4832489961930425,0.21392230896044895,1.775581635334584,0.0,0.2572417451819231,0.44764149271020104,0.41524897639538966,0.1459222891627961,1.8348182946966405,0.0,0.3164784045439798,0.5068781520722577,0.4744856357574463,0.20515894852485275,0.0,0.0,0.0,0.0,0.0,0.0
OSM,LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04440761472455304,0.015466710528537585,0.016806491626498277,0.0,0.0,0.0,0.04447663799404843,0.015535733798032976,0.016875514895993666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369370154925246,0.17908543348312378,0.18469530251498376,0.17605699481343562,0.0,0.0,1.2529275701143248,0.3950759881049239,0.40068585713678384,0.3920475494352357,0.0,0.0,1.0485551537651765,0.19070357175577557,0.19631344078763555,0.1876751330860874,0.0,0.0,0.9102274810984021,0.05237589908900122,0.0579857681208612,0.04934746041931305,0.0
KDR,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369370154925246,1.2529275701143248,1.0485551537651765,0.9102274810984021,0.0,0.0,0.17908543348312378,0.3950759881049239,0.19070357175577557,0.05237589908900122,0.0,0.0,0.18469530251498376,0.40068585713678384,0.19631344078763555,0.0579857681208612,0.0,0.0,0.17605699481343562,0.3920475494352357,0.1876751330860874,0.04934746041931305,0.0,0.0,0.0,0.0,0.0,0.0
HLA-G,CD160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030343908069564974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,EDNRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030740007590413475,0.03351203102965108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA4,ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1541569381952286,0.6541314967977467,0.6475616691568147,0.5920324589599643,0.0,0.0,0.7324957798666029,0.232470338469121,0.22590051082818893,0.1703713006313386,0.0,0.0,0.647301802636267,0.14727636123878513,0.14070653359785307,0.08517732340100272,0.0,0.0,0.6255175669987997,0.12549212560131776,0.11892229796038568,0.06339308776353535,0.0,0.0,0.7580880948475429,0.25806265345006096,0.2514928258091289,0.1959636156122786,0.0
VWF,GP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45607380992775665,0.0,0.0,0.0,0.0,0.0,0.18392817640224038,0.0,0.0,0.0,0.0,0.0,0.12265324667291434,0.0,0.0,0.0,0.0,0.0,0.05506194976625975,0.0,0.0,0.0,0.0,0.0,0.042061829121678405,0.0,0.0
VEGFD,FLT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22198484009949596,0.021628496088203424,0.01178949675370169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
