family	model	split_name	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	ECE	subset
v1_gated_moe	rule_gated_C_QK_structure	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5304085940851184	0.7626050420168067	0.1884007864910989	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.1809654586662792	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5211785584562283	0.7240896358543417	0.18983474268664546	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.17238842515607639	all_rows
v1_pu_ranking	bagging_pu_rf	hla_stratified_group_5fold	89	21	0.23595505617977527	0.515923553057253	0.7415966386554622	0.1896248403316637	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.1811698592447597	all_rows
v1_pu_ranking	pu_logistic_weighted	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5062403916448968	0.6988795518207283	0.19164670813553833	0.6	0.14285714285714285	2.5428571428571427	0.7	0.3333333333333333	2.9666666666666663	0.15851519233410796	all_rows
v0_reference	v0_C_counterfactual_RF	hla_stratified_group_5fold	89	21	0.23595505617977527	0.5054898858953569	0.7170868347338936	0.17952311779249258	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.15111682555558884	all_rows
v1_pu_ranking	pairwise_positive_over_unlabeled	hla_stratified_group_5fold	89	21	0.23595505617977527	0.49419303111696683	0.6890756302521007	0.27109961436312474	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619	0.29203029477823494	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_quantum	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4924062359991129	0.7212885154061625	0.197061363499437	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.2082883957168666	all_rows
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	hla_stratified_group_5fold	89	21	0.23595505617977527	0.47671168045826073	0.7156862745098039	0.1969073557656832	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.2074890861041453	all_rows
v1_gated_moe	nested_learned_gate_C_QK_structure	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4538340391509882	0.7710084033613446	0.1931137968357756	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.1882253638126923	all_rows
v0_reference	v0_QK_quantum_only_fallback	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4269751957694988	0.6533613445378151	0.250139503098153	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.26519468831566106	all_rows
v0_reference	v0_QK_no_anchor_fallback	hla_stratified_group_5fold	89	21	0.23595505617977527	0.4250397439572104	0.6659663865546218	0.2239851768705719	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954	0.2115158300787289	all_rows
v0_reference	v0_Structure_baseline_RF	hla_stratified_group_5fold	89	21	0.23595505617977527	0.3720240447453195	0.5441176470588235	0.2028258683070675	0.6	0.14285714285714285	2.5428571428571427	0.3	0.14285714285714285	1.2714285714285714	0.18694521831737407	all_rows
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	hla_stratified_group_5fold	89	21	0.23595505617977527	0.3102079774723776	0.5511204481792717	0.41701922179459183	0.2	0.047619047619047616	0.8476190476190477	0.3	0.14285714285714285	1.2714285714285714	0.4851820966273642	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	hla_stratified_group_5fold	89	21	0.23595505617977527	0.2585825050715931	0.5448179271708683	0.21299476144924628	0.2	0.047619047619047616	0.8476190476190477	0.1	0.047619047619047616	0.42380952380952386	0.18229410466334178	all_rows
v1_pu_ranking	positive_only_centroid	hla_stratified_group_5fold	89	21	0.23595505617977527	0.25528187832430993	0.5056022408963585	0.20051125853633867	0.2	0.047619047619047616	0.8476190476190477	0.2	0.09523809523809523	0.8476190476190477	0.14186742492903504	all_rows
v1_gated_moe	nested_learned_gate_C_QK_structure	hla_supertype_heldout	72	15	0.20833333333333334	0.6116341691171768	0.816374269005848	0.17383178238699903	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.2269532853337417	all_rows
v1_gated_moe	rule_gated_C_QK_structure	hla_supertype_heldout	72	15	0.20833333333333334	0.5369844004785218	0.7461988304093568	0.18591861254654984	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.2252058518950081	all_rows
v1_pu_ranking	bagging_pu_rf	hla_supertype_heldout	72	15	0.20833333333333334	0.5162249827902297	0.7859649122807018	0.18218553943565355	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.21019012471576048	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_quantum	hla_supertype_heldout	72	15	0.20833333333333334	0.5152318028436839	0.7134502923976609	0.19633605352594288	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.230371159101012	all_rows
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	hla_supertype_heldout	72	15	0.20833333333333334	0.5104198910047456	0.7192982456140351	0.1904586474900604	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.22308737637615556	all_rows
v1_pu_ranking	pu_logistic_weighted	hla_supertype_heldout	72	15	0.20833333333333334	0.5004420099424394	0.7426900584795322	0.18244846878014798	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.16178532016589134	all_rows
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	hla_supertype_heldout	72	15	0.20833333333333334	0.49292667895879866	0.7087719298245614	0.1944025092656653	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4	0.22708885741225912	all_rows
v1_pu_ranking	pairwise_positive_over_unlabeled	hla_supertype_heldout	72	15	0.20833333333333334	0.4828592721089845	0.7625730994152048	0.24213087380095055	0.6	0.2	2.88	0.5	0.3333333333333333	2.4	0.27119535040290654	all_rows
v0_reference	v0_C_counterfactual_RF	hla_supertype_heldout	72	15	0.20833333333333334	0.47788422169988354	0.7473684210526316	0.17040981132362898	0.4	0.13333333333333333	1.92	0.5	0.3333333333333333	2.4	0.18119627711092584	all_rows
v0_reference	v0_QK_quantum_only_fallback	hla_supertype_heldout	72	15	0.20833333333333334	0.4498358183585776	0.6350877192982456	0.2596757510341323	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.2891168135595949	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	hla_supertype_heldout	72	15	0.20833333333333334	0.4443613039963633	0.7485380116959064	0.19139706513420923	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.21529737409160032	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	hla_supertype_heldout	72	15	0.20833333333333334	0.3719638143777425	0.5976608187134503	0.17164645565125328	0.4	0.13333333333333333	1.92	0.3	0.2	1.44	0.1306671451385952	all_rows
v0_reference	v0_QK_no_anchor_fallback	hla_supertype_heldout	72	15	0.20833333333333334	0.3718070024455509	0.671345029239766	0.2375909159043016	0.2	0.06666666666666667	0.96	0.3	0.2	1.44	0.27147023042883967	all_rows
v0_reference	v0_Structure_baseline_RF	hla_supertype_heldout	72	15	0.20833333333333334	0.3543034054931048	0.49941520467836253	0.19808845381513784	0.6	0.2	2.88	0.3	0.2	1.44	0.21609907466176936	all_rows
v1_pu_ranking	positive_only_centroid	hla_supertype_heldout	72	15	0.20833333333333334	0.2947346695823907	0.6093567251461989	0.17693173092488174	0.2	0.06666666666666667	0.96	0.4	0.26666666666666666	1.92	0.11350070090198802	all_rows
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	hla_supertype_heldout	72	15	0.20833333333333334	0.2893847486231954	0.5649122807017544	0.48863691354175326	0.2	0.06666666666666667	0.96	0.1	0.06666666666666667	0.48	0.5720390721071245	all_rows
v1_gated_moe	rule_gated_C_QK_structure	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.5137396778236479	0.7170868347338936	0.1860812714954227	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.1643234628895622	all_rows
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.5022381781425612	0.7331932773109244	0.19118057355027562	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.1853023387418673	all_rows
v1_pu_ranking	pu_logistic_weighted	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.5018371500459176	0.6792717086834734	0.2161029587895537	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427	0.18233346015664761	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_quantum	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4999156044384016	0.7282913165266106	0.19170888872686623	0.6	0.14285714285714285	2.5428571428571427	0.8	0.38095238095238093	3.390476190476191	0.17538804067123373	all_rows
v1_pu_ranking	pairwise_positive_over_unlabeled	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4918194851788524	0.7009803921568627	0.2968701558059917	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619	0.31682780404493105	all_rows
v1_gated_moe	nested_learned_gate_C_QK_structure	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.464199630173106	0.6981792717086834	0.18761487468739127	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.158481272674525	all_rows
v0_reference	v0_QK_quantum_only_fallback	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.45969501362863086	0.6785714285714286	0.22379807365270774	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427	0.22962081292344497	all_rows
v0_reference	v0_C_counterfactual_RF	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.44192608525771365	0.6715686274509804	0.18465416980556554	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.12948542804303798	all_rows
v1_pu_ranking	bagging_pu_rf	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.44101175576807716	0.642156862745098	0.1979504522470885	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954	0.18211386211308073	all_rows
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4325440110021694	0.6134453781512605	0.22076341192293542	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619	0.24180437175590935	all_rows
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.4315300211234773	0.6981792717086834	0.19041588449384153	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619	0.16476147588290121	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.42671999659288407	0.6953781512605042	0.196059561942747	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619	0.18112611646616314	all_rows
v0_reference	v0_QK_no_anchor_fallback	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.34541012513902647	0.6596638655462185	0.2347270983111011	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954	0.24216645272665543	all_rows
v1_pu_ranking	positive_only_centroid	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.29347509205610056	0.5091036414565826	0.19933967207122613	0.2	0.047619047619047616	0.8476190476190477	0.3	0.14285714285714285	1.2714285714285714	0.13852093619326494	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.28419881225660953	0.5868347338935574	0.2127707594834939	0.2	0.047619047619047616	0.8476190476190477	0.1	0.047619047619047616	0.42380952380952386	0.1966355154569615	all_rows
v0_reference	v0_Structure_baseline_RF	near_peptide_cluster_holdout	89	21	0.23595505617977527	0.2629160329632081	0.5098039215686274	0.21605487501417908	0.2	0.047619047619047616	0.8476190476190477	0.2	0.09523809523809523	0.8476190476190477	0.18021301981486001	all_rows
v1_gated_moe	rule_gated_C_QK_structure	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.5615221560257874	0.7489635854341736	0.18497395748875034	1.0	0.047619047619047616	4.238095238095238	1.0	0.09523809523809523	4.238095238095238	0.17862805540704227	all_rows
v1_gated_moe	prespecified_equal_weight_C_QK_no_anchor	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.5465973349357555	0.7404481792717086	0.18881413748813272	1.0	0.047619047619047616	4.238095238095238	1.0	0.09523809523809523	4.238095238095238	0.19028391335557576	all_rows
v1_pu_ranking	pu_logistic_weighted	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.5019665923486797	0.67406162464986	0.21835490586675602	1.0	0.047619047619047616	4.238095238095238	1.0	0.09523809523809523	4.238095238095238	0.1941968891961218	all_rows
v1_gated_moe	prespecified_C_0.5_QK_quantum_0.5	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.48606239005005947	0.6908683473389355	0.19576772483162877	1.0	0.047619047619047616	4.238095238095238	0.8	0.0761904761904762	3.390476190476191	0.18589122000753772	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_quantum	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.4797074060919125	0.6873669467787114	0.19683691213629462	1.0	0.047619047619047616	4.238095238095238	0.8	0.0761904761904762	3.390476190476191	0.19053222863374306	all_rows
v1_gated_moe	nested_learned_gate_C_QK_structure	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.46384194654166105	0.7194957983193278	0.18948880020770875	0.6	0.02857142857142857	2.5428571428571427	0.5	0.047619047619047616	2.119047619047619	0.16969124530870006	all_rows
v0_reference	v0_fixed_late_fusion_C_QK_no_anchor	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.45425866093624384	0.6939215686274511	0.19340535318490346	0.6	0.02857142857142857	2.5428571428571427	0.6	0.05714285714285714	2.5428571428571427	0.1792688869321522	all_rows
v1_pu_ranking	pairwise_positive_over_unlabeled	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.4435667610658312	0.6522128851540616	0.3108831583927596	0.8	0.0380952380952381	3.390476190476191	0.9	0.08571428571428572	3.8142857142857145	0.3121300556124718	all_rows
v1_pu_ranking	bagging_pu_rf	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.4261774791648115	0.6756302521008404	0.19375535422776183	1.0	0.047619047619047616	4.238095238095238	0.7	0.06666666666666667	2.9666666666666663	0.1665377479232777	all_rows
v1_gated_moe	stacked_calibrated_meta_model_lowdim_only	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.4170557738078927	0.5518207282913166	0.21729948157895007	1.0	0.047619047619047616	4.238095238095238	1.0	0.09523809523809523	4.238095238095238	0.2355727116269086	all_rows
v0_reference	v0_C_counterfactual_RF	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.4073845927175117	0.6876190476190476	0.18247229317551802	0.6	0.02857142857142857	2.5428571428571427	0.5	0.047619047619047616	2.119047619047619	0.13150589536382531	all_rows
v0_reference	v0_QK_no_anchor_fallback	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.3752860736215084	0.6329411764705882	0.23329677745200716	0.6	0.02857142857142857	2.5428571428571427	0.5	0.047619047619047616	2.119047619047619	0.2190300501026132	all_rows
v0_reference	v0_QK_quantum_only_fallback	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.3496385356881576	0.6198319327731092	0.24325047535687255	0.4	0.01904761904761905	1.6952380952380954	0.3	0.02857142857142857	1.2714285714285714	0.2455749128069286	all_rows
v0_reference	v0_Structure_baseline_RF	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.2867025205030699	0.5759943977591037	0.2083358207973207	0.0	0.0	0.0	0.0	0.0	0.0	0.17081254383133176	all_rows
v1_pu_ranking	positive_only_centroid	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.26754490791766056	0.5211484593837535	0.19949597590148865	0.4	0.01904761904761905	1.6952380952380954	0.4	0.0380952380952381	1.6952380952380954	0.1386421409700094	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	repeated_stratified_5x5_internal	445	105	0.23595505617977527	0.21089274133957367	0.4438375350140056	0.22255759702631936	0.0	0.0	0.0	0.1	0.009523809523809525	0.42380952380952386	0.18967890853820274	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf	source_heldout_CEDAR	909	851	0.9361936193619362	0.9376028845641267	0.4837918878398638	0.1072269870740782	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.19087345834668532	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf_train_prior_calibrated	source_heldout_CEDAR	909	851	0.9361936193619362	0.9376028845641267	0.4837918878398638	0.3830328075636298	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.5614892687933561	all_rows
v1_source_bias_corrected	pu_weighted_rf	source_heldout_CEDAR	909	851	0.9361936193619362	0.9348974210985377	0.4681105393249321	0.10023462801315622	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.16775955547188376	all_rows
v1_source_bias_corrected	pu_weighted_rf_train_prior_calibrated	source_heldout_CEDAR	909	851	0.9361936193619362	0.9348974210985377	0.4681105393249321	0.349650244740136	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.5289124245220542	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	source_heldout_CEDAR	909	851	0.9361936193619362	0.932369063490702	0.508934721828275	0.9160482826604984	1.0	0.005875440658049354	1.0681551116333725	0.9	0.010575793184488837	0.9613396004700352	0.9225990037623191	all_rows
v1_source_bias_corrected	source_balanced_rf	source_heldout_CEDAR	909	851	0.9361936193619362	0.9311756922819712	0.43326309818063946	0.37718411231209786	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.5598967637808615	all_rows
v1_source_bias_corrected	source_balanced_rf_train_prior_calibrated	source_heldout_CEDAR	909	851	0.9361936193619362	0.9311756922819712	0.43326309818063946	0.7514646485526839	1.0	0.005875440658049354	1.0681551116333725	1.0	0.011750881316098707	1.0681551116333725	0.831148969019531	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	source_heldout_NEPdb	572	151	0.263986013986014	0.3957325911161289	0.6589639930156832	0.2617789762186151	1.0	0.033112582781456956	3.7880794701986753	0.6	0.039735099337748346	2.272847682119205	0.26200066128842825	all_rows
v1_pu_ranking	positive_only_centroid	source_heldout_NEPdb	572	151	0.263986013986014	0.31889206013893673	0.5695521542841862	0.21927778394538197	0.4	0.013245033112582781	1.5152317880794701	0.3	0.019867549668874173	1.1364238410596026	0.16145496600293552	all_rows
v1_pu_ranking	pu_logistic_weighted	source_heldout_NEPdb	572	151	0.263986013986014	0.2710457469672217	0.510389957685108	0.4470043720927277	0.2	0.006622516556291391	0.7576158940397351	0.3	0.019867549668874173	1.1364238410596026	0.47635840938896334	all_rows
v1_pu_ranking	pairwise_positive_over_unlabeled	source_heldout_NEPdb	572	151	0.263986013986014	0.2648290223148315	0.505261833225842	0.2772531604489646	0.2	0.006622516556291391	0.7576158940397351	0.3	0.019867549668874173	1.1364238410596026	0.23257662210147187	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf	source_heldout_NEPdb	572	151	0.263986013986014	0.22532831266393627	0.4483490899938651	0.41232552389823507	0.0	0.0	0.0	0.0	0.0	0.0	0.45255840272881714	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf_train_prior_calibrated	source_heldout_NEPdb	572	151	0.263986013986014	0.22532831266393627	0.4483490899938651	0.44814816375408256	0.0	0.0	0.0	0.0	0.0	0.0	0.4927590323337926	all_rows
v1_source_bias_corrected	pu_weighted_rf	source_heldout_NEPdb	572	151	0.263986013986014	0.22026185520948655	0.4336253952273835	0.4974233235564528	0.0	0.0	0.0	0.0	0.0	0.0	0.5415373226786165	all_rows
v1_source_bias_corrected	pu_weighted_rf_train_prior_calibrated	source_heldout_NEPdb	572	151	0.263986013986014	0.22026185520948655	0.4336253952273835	0.5297456863438162	0.0	0.0	0.0	0.0	0.0	0.0	0.5722501132154547	all_rows
v1_pu_ranking	bagging_pu_rf	source_heldout_NEPdb	572	151	0.263986013986014	0.21344074217479295	0.411508392191408	0.2832367616923371	0.0	0.0	0.0	0.0	0.0	0.0	0.2477725969050719	all_rows
v1_source_bias_corrected	source_balanced_rf	source_heldout_NEPdb	572	151	0.263986013986014	0.20730502890968774	0.391294772773749	0.24772405023990268	0.0	0.0	0.0	0.0	0.0	0.0	0.1613007073485745	all_rows
v1_source_bias_corrected	source_balanced_rf_train_prior_calibrated	source_heldout_NEPdb	572	151	0.263986013986014	0.20730502890968774	0.391294772773749	0.2629837588483774	0.0	0.0	0.0	0.0	0.0	0.0	0.1825493147715581	all_rows
v1_source_bias_corrected	pu_weighted_rf	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.07756186529529505	0.6096783403121432	0.6431270138380027	0.0	0.0	0.0	0.0	0.0	0.0	0.7649025470532865	all_rows
v1_source_bias_corrected	pu_weighted_rf_train_prior_calibrated	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.07756186529529505	0.6096783403121432	0.7393538473335372	0.0	0.0	0.0	0.0	0.0	0.0	0.825755947661953	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.07303406965993464	0.5864103540159878	0.5158430094153751	0.0	0.0	0.0	0.0	0.0	0.0	0.6759674315838272	all_rows
v1_source_bias_corrected	source_balanced_plus_pu_rf_train_prior_calibrated	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.07303406965993464	0.5864103540159878	0.6372032622965067	0.0	0.0	0.0	0.0	0.0	0.0	0.7610817427881713	all_rows
v1_pu_ranking	pu_logistic_weighted	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.07183186683038256	0.5544347164065474	0.6655700425520285	0.0	0.0	0.0	0.0	0.0	0.0	0.7675864157415683	all_rows
v1_decoy_focal	decoy_focal_positive_pattern	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.07175741962011777	0.5232679862961553	0.06280483230554103	0.0	0.0	0.0	0.0	0.0	0.0	0.06274949392082128	all_rows
v1_pu_ranking	positive_only_centroid	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.07171114028160065	0.5332127902550438	0.05960589827440079	0.0	0.0	0.0	0.1	0.02702702702702703	1.6351351351351353	0.04703363862311566	all_rows
v1_pu_ranking	bagging_pu_rf	source_heldout_TESLA_mmc4	605	37	0.06115702479338843	0.0704332215279967	0.5764655500570993	0.2796447614144111	0.0	0.0	0.0	0.0	0.0	0.0	0.4679953128781611	all_rows
