split_name	strategy	label_informed_oracle	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10
exact_peptide_hla_holdout	C_counterfactual_rf	0	89	21	0.23595505617977527	0.525436253778695	0.714985994397759	0.17838280139563123	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427
exact_peptide_hla_holdout	D_structure_geometry_rf	0	89	21	0.23595505617977527	0.19155026741391867	0.38095238095238093	0.24155732758144466	0.0	0.0	0.0	0.0	0.0	0.0
exact_peptide_hla_holdout	E_quantum_fixed_rf	0	89	21	0.23595505617977527	0.2559662388193071	0.492296918767507	0.2231403433635106	0.4	0.09523809523809523	1.6952380952380954	0.2	0.09523809523809523	0.8476190476190477
exact_peptide_hla_holdout	F_CROSS_all_rf	0	89	21	0.23595505617977527	0.39881893031234905	0.6743697478991596	0.18503877605291444	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954
exact_peptide_hla_holdout	qk_no_anchor_gamma1	0	89	21	0.23595505617977527	0.4521131101029039	0.7030812324929971	0.21442745032547658	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619
exact_peptide_hla_holdout	qk_quantum_only_gamma1	0	89	21	0.23595505617977527	0.4324270661561637	0.65406162464986	0.23578470032759685	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	0	89	21	0.23595505617977527	0.5869645960912089	0.7570028011204482	0.18427719438277027	1.0	0.23809523809523808	4.238095238095238	0.7	0.3333333333333333	2.9666666666666663
exact_peptide_hla_holdout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	0	89	21	0.23595505617977527	0.4983550105222275	0.7205882352941178	0.19192385519425062	0.6	0.14285714285714285	2.5428571428571427	0.8	0.38095238095238093	3.390476190476191
exact_peptide_hla_holdout	oracle_label_informed_best_branch	1	89	21	0.23595505617977527	0.9978354978354977	0.9992997198879552	0.0722658537793906	1.0	0.23809523809523808	4.238095238095238	1.0	0.47619047619047616	4.238095238095238
hla_stratified_group_5fold	C_counterfactual_rf	0	89	21	0.23595505617977527	0.5054898858953569	0.7170868347338936	0.17952311779249258	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427
hla_stratified_group_5fold	D_structure_geometry_rf	0	89	21	0.23595505617977527	0.19619194920470057	0.40616246498599445	0.23960847659243786	0.0	0.0	0.0	0.0	0.0	0.0
hla_stratified_group_5fold	E_quantum_fixed_rf	0	89	21	0.23595505617977527	0.20754007204893404	0.42577030812324934	0.2444072079351188	0.0	0.0	0.0	0.1	0.047619047619047616	0.42380952380952386
hla_stratified_group_5fold	F_CROSS_all_rf	0	89	21	0.23595505617977527	0.3419912360013456	0.6393557422969187	0.1886810959694656	0.2	0.047619047619047616	0.8476190476190477	0.4	0.19047619047619047	1.6952380952380954
hla_stratified_group_5fold	qk_no_anchor_gamma1	0	89	21	0.23595505617977527	0.4250397439572104	0.6659663865546218	0.2239851768705719	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954
hla_stratified_group_5fold	qk_quantum_only_gamma1	0	89	21	0.23595505617977527	0.4269751957694988	0.6533613445378151	0.250139503098153	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	0	89	21	0.23595505617977527	0.5211785584562283	0.7240896358543417	0.18983474268664546	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427
hla_stratified_group_5fold	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	0	89	21	0.23595505617977527	0.4924062359991129	0.7212885154061625	0.197061363499437	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427
hla_stratified_group_5fold	oracle_label_informed_best_branch	1	89	21	0.23595505617977527	0.9935916395543725	0.9978991596638656	0.07608298078690277	1.0	0.23809523809523808	4.238095238095238	1.0	0.47619047619047616	4.238095238095238
hla_supertype_heldout	C_counterfactual_rf	0	72	15	0.20833333333333334	0.47788422169988354	0.7473684210526316	0.17040981132362898	0.4	0.13333333333333333	1.92	0.5	0.3333333333333333	2.4
hla_supertype_heldout	D_structure_geometry_rf	0	72	15	0.20833333333333334	0.17284585535569658	0.38947368421052636	0.2325422365899556	0.0	0.0	0.0	0.0	0.0	0.0
hla_supertype_heldout	E_quantum_fixed_rf	0	72	15	0.20833333333333334	0.21548221443036894	0.49824561403508777	0.2330369737728279	0.0	0.0	0.0	0.2	0.13333333333333333	0.96
hla_supertype_heldout	F_CROSS_all_rf	0	72	15	0.20833333333333334	0.35896947349790254	0.6666666666666667	0.1784776538687981	0.4	0.13333333333333333	1.92	0.2	0.13333333333333333	0.96
hla_supertype_heldout	qk_no_anchor_gamma1	0	72	15	0.20833333333333334	0.3718070024455509	0.671345029239766	0.2375909159043016	0.2	0.06666666666666667	0.96	0.3	0.2	1.44
hla_supertype_heldout	qk_quantum_only_gamma1	0	72	15	0.20833333333333334	0.4498358183585776	0.6350877192982456	0.2596757510341323	0.6	0.2	2.88	0.4	0.26666666666666666	1.92
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	0	72	15	0.20833333333333334	0.4443613039963633	0.7485380116959064	0.19139706513420923	0.6	0.2	2.88	0.4	0.26666666666666666	1.92
hla_supertype_heldout	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	0	72	15	0.20833333333333334	0.5152318028436839	0.7134502923976609	0.19633605352594288	0.8	0.26666666666666666	3.84	0.5	0.3333333333333333	2.4
