split_name	fold_id	model	sample_id	w_base_C_QK	w_hard_decoy_aux	pattern_reliability	decoy_agreement
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02396	0.9214028474615382	0.07859715253846182	0.75	0.6549762711538485
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02415	0.9290377134766636	0.07096228652333632	0.75	0.5913523876944693
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02442	0.9488483695152585	0.05115163048474153	0.75	0.4262635873728461
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02452	0.9605522750740937	0.039447724925906306	0.75	0.32873104104921924
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02512	0.9336943783392011	0.06630562166079892	0.75	0.5525468471733244
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02515	0.946182875492503	0.05381712450749701	0.75	0.4484760375624751
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02517	0.9448754636525886	0.05512453634741145	0.75	0.45937113622842873
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02537	0.92299428547762	0.07700571452238006	0.75	0.6417142876865005
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02559	0.9374496173873713	0.06255038261262873	0.75	0.5212531884385727
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02561	0.9139717855498657	0.08602821445013434	0.75	0.7169017870844528
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02567	0.9375802427777606	0.06241975722223941	0.75	0.5201646435186618
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02582	0.9332134183577139	0.06678658164228612	0.75	0.5565548470190511
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02583	0.906040013883015	0.09395998611698501	0.75	0.7829998843082084
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02587	0.9393562995560394	0.06064370044396066	0.75	0.5053641703663388
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02589	0.9306875745058056	0.0693124254941944	0.75	0.5776035457849534
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02594	0.916383304922108	0.08361669507789202	0.75	0.6968057923157669
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02655	0.9245496119582338	0.07545038804176621	0.75	0.6287532336813851
repeated_stratified_5x5_internal	rs_01	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02712	0.9353128203596239	0.06468717964037607	0.75	0.5390598303364673
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02398	0.9359073187614774	0.06409268123852267	0.75	0.534105676987689
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02401	0.9567941895271113	0.04320581047288874	0.75	0.36004842060740616
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02416	0.9343650973807507	0.0656349026192493	0.75	0.5469575218270775
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02418	0.9130493410100664	0.08695065898993362	0.75	0.7245888249161135
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02419	0.9228680750791214	0.07713192492087857	0.75	0.6427660410073215
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02421	0.9472709677345549	0.05272903226544513	0.75	0.4394086022120428
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02424	0.9538456926686414	0.04615430733135858	0.75	0.3846192277613215
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02511	0.923092441987911	0.07690755801208905	0.75	0.6408963167674088
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02538	0.9340376713910354	0.06596232860896455	0.75	0.5496860717413712
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02565	0.9215337765293856	0.07846622347061444	0.75	0.6538851955884537
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02574	0.9110165979643956	0.08898340203560444	0.75	0.7415283502967037
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02577	0.9055947777171273	0.09440522228287274	0.75	0.7867101856906061
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02578	0.9144058931088057	0.08559410689119434	0.75	0.7132842240932862
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02584	0.919153123324905	0.08084687667509503	0.75	0.6737239722924586
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02585	0.9206186709130396	0.07938132908696043	0.75	0.6615110757246703
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02681	0.9314189476645814	0.0685810523354186	0.75	0.5715087694618217
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02685	0.9470172018928706	0.052982798107129345	0.75	0.4415233175594112
repeated_stratified_5x5_internal	rs_02	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02709	0.9280770714967701	0.07192292850322991	0.75	0.599357737526916
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02405	0.9184297476287648	0.08157025237123515	0.75	0.6797521030936262
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02411	0.9391459680834863	0.06085403191651375	0.75	0.5071169326376146
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02412	0.9381581555831352	0.061841844416864765	0.75	0.5153487034738731
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02450	0.9562603721056456	0.04373962789435432	0.75	0.36449689911961936
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02453	0.9488893309142074	0.05111066908579267	0.75	0.4259222423816056
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02458	0.9599788501462755	0.040021149853724465	0.75	0.33350958211437054
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02510	0.953229698781293	0.04677030121870694	0.75	0.3897525101558912
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02514	0.932825079336642	0.06717492066335792	0.75	0.5597910055279827
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02536	0.9287597686802355	0.07124023131976451	0.75	0.5936685943313709
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02543	0.926035720326629	0.07396427967337103	0.75	0.6163689972780919
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02550	0.9419284623556498	0.058071537644350205	0.75	0.48392948036958505
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02563	0.9013088808893558	0.09869111911064421	0.75	0.8224259925887017
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02569	0.9309252300338222	0.06907476996617784	0.75	0.575623083051482
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02572	0.9520235961571695	0.0479764038428305	0.75	0.39980336535692085
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02579	0.9220762495988218	0.0779237504011782	0.75	0.649364586676485
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02591	0.9104013350094505	0.0895986649905495	0.75	0.7466555415879125
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02592	0.9430447436459104	0.05695525635408963	0.75	0.47462713628408026
repeated_stratified_5x5_internal	rs_03	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02710	0.9446446825626007	0.05535531743739927	0.75	0.46129431197832726
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02413	0.9440315582650034	0.05596844173499665	0.75	0.4664036811249721
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02414	0.9304184670711438	0.06958153292885617	0.75	0.5798461077404682
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02448	0.9505704558711022	0.04942954412889777	0.75	0.4119128677408148
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02460	0.9505805068069835	0.049419493193016494	0.75	0.4118291099418041
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02520	0.9074575823913057	0.09254241760869435	0.75	0.7711868134057862
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02553	0.9334576313286022	0.06654236867139786	0.75	0.5545197389283155
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02556	0.9311438885113846	0.06885611148861535	0.75	0.5738009290717946
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02562	0.9285447899380086	0.07145521006199146	0.75	0.5954600838499289
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02570	0.9125328027913763	0.08746719720862373	0.75	0.7288933100718644
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02571	0.9034105612640918	0.09658943873590821	0.75	0.8049119894659018
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02575	0.9424173785699406	0.057582621430059384	0.75	0.4798551785838282
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02586	0.9294730287277451	0.07052697127225489	0.75	0.5877247606021241
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02590	0.9228646795018962	0.07713532049810373	0.75	0.6427943374841978
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02593	0.9271961329241234	0.07280386707587659	0.75	0.6066988922989716
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02660	0.9315225329997484	0.06847746700025156	0.75	0.5706455583354297
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02708	0.9293433945283209	0.07065660547167905	0.75	0.5888050455973255
repeated_stratified_5x5_internal	rs_04	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02713	0.9128246913953862	0.08717530860461377	0.75	0.7264609050384481
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02398	0.9406952858581606	0.059304714141839354	0.75	0.4942059511819946
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02405	0.9331000018270647	0.06689999817293538	0.75	0.5574999847744615
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02412	0.9175111856269313	0.08248881437306861	0.75	0.6874067864422384
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02442	0.9510007399771758	0.04899926002282413	0.75	0.40832716685686776
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02453	0.9338941225626957	0.06610587743730434	0.75	0.5508823119775361
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02478	0.9441785607425015	0.05582143925749847	0.75	0.4651786604791539
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02512	0.9169257452591427	0.0830742547408573	0.75	0.6922854561738109
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02518	0.9375429701396795	0.06245702986032056	0.75	0.5204752488360047
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02536	0.9231207933275181	0.07687920667248191	0.75	0.640660055604016
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02557	0.9247378822043147	0.0752621177956853	0.75	0.6271843149640441
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02564	0.9074981419922341	0.09250185800776592	0.75	0.7708488167313827
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02569	0.9209221960056704	0.07907780399432963	0.75	0.658981699952747
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02571	0.9265547810942351	0.07344521890576491	0.75	0.6120434908813743
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02573	0.9141902540236464	0.08580974597635356	0.75	0.715081216469613
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02578	0.9238045628119363	0.07619543718806364	0.75	0.634961976567197
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02582	0.923942262375623	0.07605773762437698	0.75	0.6338144802031416
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02681	0.9058368321647903	0.09416316783520977	0.75	0.7846930652934148
repeated_stratified_5x5_internal	rs_05	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02708	0.928246412400542	0.07175358759945803	0.75	0.5979465633288169
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02411	0.9397623565830728	0.06023764341692712	0.75	0.501980361807726
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02415	0.9286389710693387	0.07136102893066132	0.75	0.5946752410888444
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02419	0.928073678986261	0.07192632101373898	0.75	0.5993860084478249
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02450	0.9640088011049343	0.035991198895065725	0.75	0.29992665745888103
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02452	0.9599838036807508	0.04001619631924922	0.75	0.33346830266041017
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02460	0.9442171645254372	0.05578283547456277	0.75	0.4648569622880231
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02520	0.9082485416751269	0.09175145832487312	0.75	0.7645954860406093
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02537	0.9326030916896986	0.06739690831030146	0.75	0.5616409025858455
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02543	0.9229721388086862	0.07702786119131382	0.75	0.6418988432609485
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02553	0.9201730016531521	0.07982699834684794	0.75	0.6652249862237328
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02565	0.934689447187187	0.06531055281281294	0.75	0.5442546067734412
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02577	0.9096981170877068	0.09030188291229321	0.75	0.7525156909357767
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02581	0.9192756566425404	0.0807243433574596	0.75	0.6727028613121633
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02585	0.9320963804988837	0.06790361950111634	0.75	0.5658634958426362
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02587	0.9351823316424837	0.0648176683575163	0.75	0.5401472363126358
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02592	0.9396508698867043	0.06034913011329565	0.75	0.5029094176107971
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02655	0.9179548772090603	0.08204512279093969	0.75	0.683709356591164
repeated_stratified_5x5_internal	rs_06	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02709	0.9263292075922672	0.07367079240773278	0.75	0.6139232700644398
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02414	0.9271745283754693	0.07282547162453067	0.75	0.6068789302044222
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02418	0.9103150268017044	0.08968497319829558	0.75	0.7473747766524631
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02424	0.9371366495016837	0.0628633504983162	0.75	0.5238612541526351
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02448	0.9538132482026476	0.0461867517973524	0.75	0.38488959831127
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02479	0.928786789556862	0.07121321044313798	0.75	0.5934434203594832
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02513	0.9247248184265972	0.07527518157340282	0.75	0.6272931797783569
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02515	0.9586814421874487	0.0413185578125513	0.75	0.3443213151045942
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02516	0.9296095161490304	0.07039048385096962	0.75	0.5865873654247469
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02551	0.9148204551972516	0.08517954480274836	0.75	0.7098295400229031
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02562	0.9343388582840481	0.06566114171595198	0.75	0.5471761809662665
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02568	0.9182899304574424	0.08171006954255751	0.75	0.6809172461879792
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02574	0.9058839241619738	0.09411607583802623	0.75	0.7843006319835519
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02580	0.9247383920583211	0.07526160794167887	0.75	0.6271800661806572
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02583	0.9189515642245369	0.0810484357754631	0.75	0.6754036314621925
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02588	0.9249998160222834	0.07500018397771656	0.75	0.625001533147638
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02589	0.9250328930336266	0.07496710696637346	0.75	0.6247258913864455
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02590	0.9140396972277729	0.08596030277222715	0.75	0.7163358564352262
repeated_stratified_5x5_internal	rs_07	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02712	0.9441282967256214	0.05587170327437866	0.75	0.46559752728648884
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02416	0.9493487352559488	0.05065126474405129	0.75	0.4220938728670941
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02421	0.9267790458325575	0.07322095416744251	0.75	0.6101746180620209
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02425	0.9599364000381267	0.04006359996187327	0.75	0.33386333301561055
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02458	0.9516727631912025	0.04832723680879745	0.75	0.4027269734066454
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02510	0.9497494883346025	0.05025051166539755	0.75	0.41875426387831294
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02511	0.9245496676014818	0.07545033239851819	0.75	0.6287527699876516
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02517	0.9470577042416313	0.052942295758368785	0.75	0.44118579798640656
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02538	0.9353715163252084	0.0646284836747916	0.75	0.53857069728993
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02545	0.9138313347812952	0.08616866521870485	0.75	0.7180722101558737
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02555	0.9231172945716719	0.07688270542832808	0.75	0.640689211902734
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02559	0.9267782565522881	0.07322174344771189	0.75	0.6101811953975991
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02561	0.9100064842256533	0.08999351577434665	0.75	0.7499459647862221
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02563	0.9101198107208138	0.08988018927918616	0.75	0.7490015773265514
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02567	0.9281506046637547	0.0718493953362453	0.75	0.5987449611353776
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02572	0.9425837934677561	0.05741620653224383	0.75	0.4784683877686986
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02584	0.9285564176331657	0.07144358236683433	0.75	0.5953631863902862
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02591	0.9172000321131739	0.08279996788682603	0.75	0.689999732390217
repeated_stratified_5x5_internal	rs_08	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02660	0.9495134002359747	0.05048659976402521	0.75	0.4207216647002101
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02396	0.9231162877164704	0.07688371228352965	0.75	0.6406976023627471
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02401	0.9598356106234518	0.040164389376548176	0.75	0.33470324480456815
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02413	0.9387175716812095	0.06128242831879052	0.75	0.5106869026565877
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02477	0.9552073395029889	0.04479266049701117	0.75	0.37327217080842645
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02514	0.9251823023473074	0.07481769765269262	0.75	0.6234808137724386
repeated_stratified_5x5_internal	rs_09	hard_decoy_rule_aux_C_QK_no_anchor	CNV0_02544	0.9067832089300899	0.09321679106991007	0.75	0.7768065922492506
