split_name	feature_set	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10
exact_peptide_hla_holdout	C + retrieval	89	21	0.23595505617977527	0.5630019896469269	0.7570028011204482	0.17310493643107205	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427
exact_peptide_hla_holdout	C + QK	89	21	0.23595505617977527	0.5292670689284499	0.7184873949579832	0.17320847192147865	0.8	0.19047619047619047	3.390476190476191	0.7	0.3333333333333333	2.9666666666666663
exact_peptide_hla_holdout	C + structure	89	21	0.23595505617977527	0.5061741086919082	0.6925770308123249	0.1792501714540725	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427
exact_peptide_hla_holdout	C only	89	21	0.23595505617977527	0.5049040424976359	0.7177871148459384	0.17718255199414867	0.8	0.19047619047619047	3.390476190476191	0.6	0.2857142857142857	2.5428571428571427
exact_peptide_hla_holdout	C + retrieval + QK	89	21	0.23595505617977527	0.48283043613016635	0.7100840336134454	0.17827371322653857	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427
exact_peptide_hla_holdout	all	89	21	0.23595505617977527	0.46769809509368115	0.6974789915966387	0.17980438870492516	0.4	0.09523809523809523	1.6952380952380954	0.6	0.2857142857142857	2.5428571428571427
exact_peptide_hla_holdout	C + structure + QK	89	21	0.23595505617977527	0.4466156489684796	0.677170868347339	0.18012256039501176	0.6	0.14285714285714285	2.5428571428571427	0.5	0.23809523809523808	2.119047619047619
hla_stratified_group_5fold	C only	89	21	0.23595505617977527	0.5194605452414842	0.7023809523809523	0.17951998920432885	0.6	0.14285714285714285	2.5428571428571427	0.6	0.2857142857142857	2.5428571428571427
hla_stratified_group_5fold	C + retrieval	89	21	0.23595505617977527	0.48271472287617034	0.7184873949579832	0.1782865350861648	0.8	0.19047619047619047	3.390476190476191	0.5	0.23809523809523808	2.119047619047619
hla_stratified_group_5fold	C + retrieval + QK	89	21	0.23595505617977527	0.4614900369974407	0.7002801120448179	0.1809785544186469	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619
hla_stratified_group_5fold	C + QK	89	21	0.23595505617977527	0.41072897169572287	0.7072829131652661	0.18056306300717584	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619
hla_stratified_group_5fold	C + structure	89	21	0.23595505617977527	0.40633343329876026	0.6911764705882352	0.18092014593664602	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619
hla_stratified_group_5fold	all	89	21	0.23595505617977527	0.38896846856089745	0.6442577030812324	0.18685741713133505	0.6	0.14285714285714285	2.5428571428571427	0.3	0.14285714285714285	1.2714285714285714
hla_stratified_group_5fold	C + structure + QK	89	21	0.23595505617977527	0.3207291981985211	0.6155462184873949	0.1920995279520616	0.2	0.047619047619047616	0.8476190476190477	0.3	0.14285714285714285	1.2714285714285714
hla_supertype_heldout	C + retrieval + QK	72	15	0.20833333333333334	0.5067664495010032	0.7695906432748538	0.16775811063708046	0.6	0.2	2.88	0.5	0.3333333333333333	2.4
hla_supertype_heldout	C only	72	15	0.20833333333333334	0.5009727119848288	0.7543859649122807	0.1679422451865464	0.6	0.2	2.88	0.5	0.3333333333333333	2.4
hla_supertype_heldout	C + retrieval	72	15	0.20833333333333334	0.45797340493887134	0.7555555555555555	0.1691471005737141	0.6	0.2	2.88	0.4	0.26666666666666666	1.92
hla_supertype_heldout	C + QK	72	15	0.20833333333333334	0.41911776953681	0.7625730994152047	0.1686805817001068	0.6	0.2	2.88	0.4	0.26666666666666666	1.92
hla_supertype_heldout	C + structure	72	15	0.20833333333333334	0.3739245774182618	0.7333333333333334	0.169266748309299	0.4	0.13333333333333333	1.92	0.3	0.2	1.44
hla_supertype_heldout	all	72	15	0.20833333333333334	0.3558484183783045	0.6947368421052631	0.1744215862947753	0.4	0.13333333333333333	1.92	0.3	0.2	1.44
hla_supertype_heldout	C + structure + QK	72	15	0.20833333333333334	0.3260644190657097	0.6771929824561403	0.17789958235108988	0.2	0.06666666666666667	0.96	0.3	0.2	1.44
near_peptide_cluster_holdout	C only	89	21	0.23595505617977527	0.4441472567656626	0.6715686274509804	0.18517544001969954	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954
near_peptide_cluster_holdout	C + retrieval	89	21	0.23595505617977527	0.43535176983716967	0.6603641456582633	0.18686476640614766	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954
near_peptide_cluster_holdout	C + retrieval + QK	89	21	0.23595505617977527	0.41090476207172355	0.6519607843137255	0.18827882960764408	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954
near_peptide_cluster_holdout	C + QK	89	21	0.23595505617977527	0.4001865490935293	0.646358543417367	0.18716951960312983	0.4	0.09523809523809523	1.6952380952380954	0.5	0.23809523809523808	2.119047619047619
near_peptide_cluster_holdout	C + structure + QK	89	21	0.23595505617977527	0.3891872965860739	0.5987394957983193	0.18729152602364624	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954
near_peptide_cluster_holdout	C + structure	89	21	0.23595505617977527	0.36720227116063836	0.5861344537815126	0.1899772244517298	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954
near_peptide_cluster_holdout	all	89	21	0.23595505617977527	0.35329937300701114	0.549719887955182	0.19536157627368284	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954
repeated_stratified_5x5_internal	C only	445	105	0.23595505617977527	0.42282345437190805	0.69406162464986	0.18127776556066225	0.6	0.02857142857142857	2.5428571428571427	0.6	0.05714285714285714	2.5428571428571427
repeated_stratified_5x5_internal	C + retrieval	445	105	0.23595505617977527	0.41210456510333493	0.6783473389355743	0.18427619469967518	0.8	0.0380952380952381	3.390476190476191	0.7	0.06666666666666667	2.9666666666666663
repeated_stratified_5x5_internal	C + retrieval + QK	445	105	0.23595505617977527	0.3829567053390444	0.6691596638655463	0.18645087454168388	0.6	0.02857142857142857	2.5428571428571427	0.4	0.0380952380952381	1.6952380952380954
repeated_stratified_5x5_internal	C + QK	445	105	0.23595505617977527	0.3806776952314383	0.6629411764705883	0.18514311402064876	0.4	0.01904761904761905	1.6952380952380954	0.5	0.047619047619047616	2.119047619047619
repeated_stratified_5x5_internal	C + structure	445	105	0.23595505617977527	0.3564574347943409	0.6601400560224089	0.1841416517399458	0.4	0.01904761904761905	1.6952380952380954	0.3	0.02857142857142857	1.2714285714285714
repeated_stratified_5x5_internal	all	445	105	0.23595505617977527	0.35027765615424183	0.6458543417366946	0.1860497833686736	0.4	0.01904761904761905	1.6952380952380954	0.5	0.047619047619047616	2.119047619047619
repeated_stratified_5x5_internal	C + structure + QK	445	105	0.23595505617977527	0.3434181075076184	0.6549579831932772	0.18337244980526224	0.2	0.009523809523809525	0.8476190476190477	0.2	0.01904761904761905	0.8476190476190477
study_heldout	C + QK	9	5	0.5555555555555556	0.8111111111111111	0.6	0.29385200625491364	0.6	0.6	1.0799999999999998	0.5555555555555556	1.0	1.0
study_heldout	C + retrieval	9	5	0.5555555555555556	0.711111111111111	0.45000000000000007	0.31275490930851596	0.4	0.4	0.72	0.5555555555555556	1.0	1.0
study_heldout	C + retrieval + QK	9	5	0.5555555555555556	0.6453968253968254	0.45	0.2923406759026843	0.6	0.6	1.0799999999999998	0.5555555555555556	1.0	1.0
study_heldout	C only	9	5	0.5555555555555556	0.6111111111111112	0.35	0.3152555482570064	0.4	0.4	0.72	0.5555555555555556	1.0	1.0
study_heldout	C + structure	9	5	0.5555555555555556	0.6053968253968254	0.35000000000000003	0.34250860748829204	0.4	0.4	0.72	0.5555555555555556	1.0	1.0
study_heldout	C + structure + QK	9	5	0.5555555555555556	0.6053968253968254	0.35000000000000003	0.32864543035801375	0.4	0.4	0.72	0.5555555555555556	1.0	1.0
study_heldout	all	9	5	0.5555555555555556	0.6053968253968254	0.35000000000000003	0.32938355286608356	0.4	0.4	0.72	0.5555555555555556	1.0	1.0
