broad_id	name	n_high	n_low	mean_LFC_high	mean_LFC_low	delta_LFC	cohens_d	p	fdr
BRD-K91106808-001-03-9	SU16f	233	246	-0.1614766943049588	-0.290937047448726	0.1294603531437671	0.2363178902861203	0.0101572926045683	0.4057571098351261
BRD-A70182876-001-11-9	azapropazone	234	247	0.0817764095432977	-0.0534091290047397	0.1351855385480375	0.2343820386183939	0.0106367701147424	0.4109062117158296
BRD-K00003101-001-02-9	GDC-0927	234	247	-0.016325443933811	-0.1213986800967567	0.1050732361629457	0.2336978384597846	0.010831138668477	0.4109062117158296
BRD-K00003524-001-01-9	apronal	232	248	-0.0997624872428118	-0.0108741899689066	-0.0888882972739052	-0.2333595925803543	0.0110982573651838	0.4109062117158296
BRD-K94882685-003-10-0	tolonium	234	247	-4.116669931593654	-3.678204056624749	-0.4384658749689047	-0.231254762366571	0.0118625619272209	0.420212271557277
BRD-K25412176-001-04-9	GSK2110183	233	247	-0.4715068031535061	-0.3088088835888963	-0.1626979195646098	-0.2312279904512873	0.0119032461640071	0.420212271557277
BRD-K33521504-300-01-6	GSK-LSD-1	234	247	-0.2404463869874903	-0.1154159590769508	-0.1250304279105394	-0.2273351970532538	0.0133362409054768	0.4528692470184849
BRD-K00003184-001-01-9	ozenoxacin	234	247	-0.3594781966559843	-0.262146861213643	-0.0973313354423412	-0.2265904448090691	0.0134922814383712	0.4528692470184849
BRD-A37873789-003-02-9	octodrine	233	246	-0.1624172757447375	-0.0376786691983356	-0.1247386065464018	-0.2264424313065771	0.0137679468877289	0.4528692470184849
BRD-K00003576-001-01-9	encorafenib	234	247	-0.662802331136442	-0.4173240229821499	-0.2454783081542921	-0.2263688202434593	0.0140657771630924	0.4528692470184849
BRD-A25988899-001-01-6	tenofovir-alafenamide	233	247	-0.5277649396072356	-0.3580640950510586	-0.1697008445561769	-0.2245206856246775	0.0146628213874402	0.4528692470184849
BRD-K00003513-363-01-9	fondaparinux	232	248	-0.0714028118948644	0.0151223853394883	-0.0865251972343528	-0.2230512231772222	0.0150697834116955	0.4528692470184849
BRD-K00003165-300-01-9	sardomozide	233	247	-2.627963697795567	-2.863392830667794	0.2354291328722269	0.2221158470453801	0.0153529209679925	0.4528692470184849
BRD-K93228461-001-02-9	lusutrombopag	232	248	0.0401595242578858	0.128614146848985	-0.0884546225910992	-0.2224188587168411	0.0153920047313109	0.4528692470184849
BRD-K00004711-001-01-9	GSK356278	232	248	0.0928797324802786	-0.0163705247062397	0.1092502571865184	0.2220603365382237	0.0155133075395001	0.4528692470184849
BRD-K26875402-001-13-9	cinnamaldehyde	233	247	-0.0007311127489622	-0.112799715339461	0.1120686025904988	0.2191672197159523	0.0168007147584661	0.4811978302519166
BRD-K00003108-001-01-9	ABBV-744	234	247	-1.4922969834666164	-1.1699888761641186	-0.3223081073024978	-0.2185859818314211	0.0172039336363116	0.483621689998538
BRD-K00004640-001-01-9	NN-DNJ	232	248	-0.2027266729807532	-0.1005508915090746	-0.1021757814716785	-0.217450235189847	0.017819358037565	0.4853225699148926
BRD-K00076647-001-02-9	MK-0429	229	241	-0.7270665313377015	-0.8866092513277559	0.1595427199900544	0.2180897659420197	0.0181892982956336	0.4853225699148926
BRD-K00004648-001-01-9	PF-06747775	232	248	-0.4490254322541439	-0.2554791123416178	-0.1935463199125261	-0.2170942610387088	0.0183167561646885	0.4853225699148926
BRD-A94965935-001-01-6	cicloprofen	233	247	0.0877158996400845	-0.0172732213305822	0.1049891209706668	0.2154705581615691	0.0185432865975387	0.4853225699148926
BRD-K00003529-458-01-9	cloperastine-fendizoate	234	247	0.0608283626036034	0.1926442556873868	-0.1318158930837834	-0.214653011754086	0.0193962550137377	0.4990426289975228
BRD-K00004301-001-01-9	ML213	234	247	-0.061910780229023	0.0645613732958799	-0.1264721535249029	-0.2125410737173621	0.0204485971123612	0.5173495069427394
BRD-K00003159-300-01-9	banoxantrone	232	248	-1.9751949625617025	-2.2486769056792646	0.2734819431175621	0.2105050350828889	0.0215391041658599	0.5286549880378003
BRD-K12609995-001-02-9	GNE-477	229	241	-4.484970365853485	-4.222372799184742	-0.2625975666687425	-0.2123645642747554	0.02203855657411	0.5286549880378003
BRD-K00005243-001-01-9	FK-409	232	248	-0.1846986667742228	-0.0902823517176827	-0.09441631505654	-0.2100440005475377	0.0223241385078635	0.5286549880378003
BRD-K34303607-300-01-4	CKI-7	233	247	0.0751858257248879	-0.0137325595792851	0.088918385304173	0.2085174983211313	0.0229298121953861	0.5286549880378003
BRD-K00004654-001-01-9	CP-105,696	232	248	-0.1137510704272534	-0.0269015444258282	-0.0868495260014252	-0.2090980816334715	0.0229485725349693	0.5286549880378003
BRD-K43900408-001-02-9	AMG-176	233	247	-0.825795761404568	-0.5771903853018443	-0.2486053761027237	-0.2083814888579643	0.0231444270262893	0.5286549880378003
BRD-K00004666-001-01-9	triciribine-phosphate	233	247	-0.756670587957032	-0.5566706351927968	-0.1999999527642352	-0.2078871140263712	0.0237888868298069	0.5286549880378003
BRD-K00004650-001-01-9	SGS-742	232	248	-0.1525178157948061	-0.0704247427754638	-0.0820930730193423	-0.206496959838289	0.0244720286615514	0.5286549880378003
BRD-K51329597-001-02-9	AZM-475271	233	247	-0.6022592030567402	-0.4317941302198499	-0.1704650728368902	-0.2071322044660851	0.0244750091361955	0.5286549880378003
BRD-K00069020-001-02-9	Mobocertinib	229	241	-1.216187475939423	-0.992358664582406	-0.2238288113570167	-0.2080619549216101	0.0250373067064432	0.5286549880378003
BRD-K00005241-001-01-9	ripretinib	232	248	-0.2204534801249989	-0.1032001950053036	-0.1172532851196952	-0.2058333273776489	0.0251450425852319	0.5286549880378003
BRD-K69075588-001-02-9	GNF-7	233	247	-3.9149428594586735	-3.499104675530896	-0.4158381839277774	-0.2046547621322181	0.025520624218608	0.5286549880378003
BRD-K00003455-001-01-9	S-38093	233	247	-0.0560849357752371	0.0310526206205085	-0.0871375563957457	-0.2044638158416712	0.0256020484568134	0.5286549880378003
BRD-K02260986-001-03-9	butylidenephthalide	233	247	0.0647120039309629	0.1536076894052188	-0.0888956854742558	-0.2040121742470979	0.0258951799486711	0.5286549880378003
BRD-K74284736-001-04-9	L-689560	234	247	-0.1330294031423277	-0.0517901617761976	-0.08123924136613	-0.2038785589663924	0.0261193175908004	0.5286549880378003
BRD-K00004660-001-01-9	MK-1903	234	247	-0.2584737084661746	-0.167264687753999	-0.0912090207121755	-0.202389237431885	0.0272595385578739	0.5444734148796394
BRD-K99308908-001-02-9	A-939572	234	247	-0.6159744441857188	-0.4526868308110525	-0.1632876133746662	-0.2013230039818078	0.0280452234053187	0.5517379731726223
BRD-K00004699-001-01-9	J147	234	247	-0.0039034167099108	-0.1003583602690404	0.0964549435591295	0.2003951267707403	0.028918540546671	0.5517379731726223
BRD-K00003099-001-01-9	PLX51107	232	248	-0.993518845179136	-0.7394498002377315	-0.2540690449414046	-0.2001612984373306	0.0290528663001892	0.5517379731726223
BRD-K00004726-001-01-9	ametantrone	233	247	-2.7001998245821297	-2.9667082801915803	0.2665084556094506	0.1998141473547632	0.0291721634218642	0.5517379731726223
BRD-K00003156-066-01-9	eribulin	232	248	-4.182358722486649	-4.632594183584107	0.4502354610974581	0.19904443670754	0.0294405637858909	0.5517379731726223
BRD-K00003418-001-01-9	BMS-986205	232	248	-0.3718140999062508	-0.4889392210484907	0.1171251211422398	0.1983286170214233	0.0303621677889482	0.5620703744344315
BRD-K00003392-001-01-9	futibatinib	233	247	-0.0338759432659102	-0.1580178666671745	0.1241419234012643	0.1975608730365294	0.0314820107318812	0.5691883666778947
BRD-K41415459-300-02-9	RN-1	233	247	-0.0817155925073302	0.019492776056751	-0.1012083685640812	-0.1963351226919797	0.0322912517430862	0.5691883666778947
BRD-K09774593-001-02-9	S-trityl-L-cysteine	233	247	-1.6168482168116547	-1.913639849021923	0.2967916322102684	0.1954547201496123	0.0326480509552877	0.5691883666778947
BRD-K48112880-001-04-9	FH-535	234	247	0.061800400799174	0.1437233008315748	-0.0819229000324008	-0.1956244894285003	0.032916310090889	0.5691883666778947
BRD-K00003212-001-01-9	omtriptolide	232	248	-6.715688354045519	-6.135551146719785	-0.580137207325734	-0.1951462197500371	0.0330691482202597	0.5691883666778947
BRD-K20484910-001-16-9	ampyrone	233	247	-0.0293345710729382	-0.1141914962972696	0.0848569252243314	0.1954480719531915	0.0331280886558687	0.5691883666778947
BRD-K89899948-001-01-7	AI-10-49	233	246	-1.4280751195305292	-1.6091280429497437	0.1810529234192144	0.1952435551184254	0.0333713864521295	0.5691883666778947
BRD-K00004547-001-01-9	prisotinol	233	247	-0.0397265097740233	0.0553112166408214	-0.0950377264148447	-0.1944770687687078	0.0339305229384168	0.5722948202279633
BRD-K16605796-001-01-9	T-025	234	247	-0.2122004672577368	-0.1150907267348232	-0.0971097405229136	-0.1937662261379661	0.0346382374187212	0.5778114769408668
BRD-K60842365-001-03-9	theaflavin	232	248	-0.3430977522762111	-0.2253173831812221	-0.1177803690949889	-0.1936846651338453	0.0352453337608937	0.580103059805178
BRD-A77118605-237-09-5	D609	234	247	-0.1037990079467934	-0.0097844216439875	-0.0940145863028058	-0.1931772610388056	0.0355399107785781	0.580103059805178
BRD-K00091285-001-01-9	Theliatinib	229	241	-0.5307068589553614	-0.3772381243343269	-0.1534687346210344	-0.1943471674968854	0.036318358890026	0.5858989445123032
BRD-K00003463-001-01-9	pyrotinib	234	247	-0.6025079137392252	-0.4505694429892604	-0.1519384707499648	-0.191524037628746	0.0367343165945624	0.5858989445123032
BRD-K39576764-071-01-6	mivobulin	233	247	-3.3108189912691897	-3.601093496960274	0.2902745056910842	0.1901527402827773	0.0376660263010861	0.5858989445123032
BRD-K00003316-001-01-9	eldecalcitol	234	247	-2.3125885635907224	-2.595010749689786	0.2824221860990636	0.1895968846133372	0.038083943463645	0.5858989445123032
BRD-K00003300-001-01-9	LTX-315	232	248	0.0075098762170316	0.0809388578196916	-0.07342898160266	-0.1895122888855123	0.0385175264650943	0.5858989445123032
BRD-K00003199-001-01-9	MK-7246	232	248	-0.1162139296986407	-0.0230514795461513	-0.0931624501524893	-0.1889163496909173	0.0389822013606536	0.5858989445123032
BRD-K00003357-001-01-9	BAY1125976	233	247	-0.6232441996910077	-0.5029590128271055	-0.1202851868639022	-0.1891038738708022	0.0392628127840898	0.5858989445123032
BRD-K31168993-001-03-9	McN-5652-(+/-)	234	247	-0.1054491818180508	-0.0103508384367639	-0.0950983433812868	-0.1888344453024414	0.0394027125020922	0.5858989445123032
BRD-K00003203-001-01-9	BMS-214662	234	247	-8.100315926332083	-7.612955644651822	-0.4873602816802611	-0.188230438478383	0.0396991568183477	0.5858989445123032
BRD-K30360804-001-02-9	buramate	233	247	0.0536666924266402	-0.037308391289323	0.0909750837159633	0.1882546999293703	0.040063604872425	0.5858989445123032
BRD-K00075727-003-02-9	Tipepidine (hydrochloride)	229	241	-0.2629537716984109	-0.1905024838694499	-0.072451287828961	-0.189360883364501	0.0412097870925635	0.5858989445123032
BRD-K00091277-001-01-9	Petesicatib	229	241	0.209972847449455	0.1340089526513904	0.0759638947980646	0.1889191106117523	0.0414116856089182	0.5858989445123032
BRD-K49461364-001-01-0	TCS-21311	234	247	-0.5799944257673958	-0.3442291843122516	-0.2357652414551441	-0.1868479477265732	0.0414844298862385	0.5858989445123032
BRD-K60302405-001-04-5	CHC	234	247	-0.1600364403868426	-0.0498743615313866	-0.1101620788554559	-0.1864908583087628	0.0419351991430276	0.5858989445123032
BRD-K00077386-001-02-9	LY2940094	229	241	0.0643566711232073	0.1415035950796257	-0.0771469239564183	-0.1882799123773819	0.0420478129515436	0.5858989445123032
BRD-K81689258-001-04-8	GSK2606414	233	247	-0.2977950745927516	-0.1875437458990124	-0.1102513286937391	-0.186487863805228	0.0420933089295925	0.5858989445123032
BRD-K38966689-300-02-9	UAMC-00039	234	247	0.0025040389813305	0.0793241774639127	-0.0768201384825821	-0.1858299015297153	0.0424564452545147	0.5858989445123032
BRD-K00003136-001-01-9	mitapivat	232	248	-0.1589170782863573	-0.0744453885910646	-0.0844716896952927	-0.1856989344009132	0.0432034670623264	0.5908366036091136
BRD-K00003235-001-01-9	veledimex	232	248	-0.2456628847942085	-0.1569375991107269	-0.0887252856834816	-0.1843141023091378	0.0442654621140036	0.5978280646258289
BRD-K14661019-001-02-9	AZ-7371	234	247	0.1392286927065873	0.0271251609221227	0.1121035317844645	0.1834314854304467	0.044502352636837	0.5978280646258289
BRD-K00005238-001-01-9	alpha-glucosyl-hesperidin	233	247	0.0975415376677028	0.0198357401306478	0.077705797537055	0.1830745196850482	0.045839484090119	0.6103889197263227
BRD-K15957397-001-05-9	anthraquinone	233	247	0.1606271360238319	0.0857572600014686	0.0748698760223633	0.1808686111298313	0.0484205715440594	0.6371187859257582
BRD-K00003356-001-01-9	mivebresib	233	247	-3.3646844494415213	-2.9073288728270508	-0.4573555766144705	-0.179605460881993	0.049858879928808	0.6371187859257582
BRD-K87461578-001-02-9	TC-SP-14	234	247	-0.1610054192268417	-0.0806241435257557	-0.0803812757010859	-0.1793145091473459	0.0501081833685671	0.6371187859257582
BRD-K00074531-001-02-9	Neticonazole	229	241	-0.0430682677768021	0.0314835412329419	-0.0745518090097441	-0.1814654765256621	0.0501274676594526	0.6371187859257582
BRD-K31238592-001-02-9	devazepide	232	248	-0.0636345342758478	-0.1479633442578142	0.0843288099819663	0.1791350765432617	0.0502673314642544	0.6371187859257582
BRD-K00003285-001-01-9	nemiralisib	234	247	-0.3260847239154791	-0.2327890760526003	-0.0932956478628788	-0.1791727709191697	0.0503679331879868	0.6371187859257582
BRD-K06159959-001-03-9	CCMQ	234	247	0.0290821400043749	-0.0585242779383811	0.0876064179427561	0.1783424416968605	0.0507848307621981	0.6371187859257582
BRD-A31204924-001-14-2	mitotane	233	247	0.0864885987525906	0.0005887526734245	0.0858998460791661	0.1787945638830029	0.0517428045136323	0.6438162069810979
BRD-K71315565-001-02-9	MJ-15	234	247	-0.0440161238933532	-0.1289754947336237	0.0849593708402704	0.1777111632683354	0.0524951471302947	0.6448674479558597
BRD-K46531780-003-19-7	methylbenzethonium-chloride	234	247	-0.8361166447385572	-0.6881725449696167	-0.1479440997689405	-0.1769985874359605	0.0529386777083647	0.6448674479558597
BRD-A00559310-003-01-1	W-54011	233	247	-0.2125903567562606	-0.1402752464267043	-0.0723151103295563	-0.176562031780456	0.0541300969507189	0.6448674479558597
BRD-K00078770-001-02-9	4-CPA	229	241	0.0361441573897112	0.1002473700757472	-0.064103212686036	-0.1782891554802364	0.0541835526829644	0.6448674479558597
BRD-K00075618-001-03-9	Fedovapagon	229	241	-0.2751988520969146	-0.1731520557543893	-0.1020467963425253	-0.1783003300674129	0.0548016965685531	0.6448674479558597
BRD-K00003173-001-01-9	SJG-136	232	248	-0.6747336093417796	-0.5419449385496075	-0.1327886707921721	-0.1756640991013189	0.0548059897601157	0.6448674479558597
BRD-K00077076-019-02-9	Frakefamide (TFA)	229	241	0.2291079888415868	0.1489805407940006	0.0801274480475862	0.1769817761376087	0.0555660612530687	0.6448674479558597
BRD-K00003378-001-01-9	FT011	233	247	-0.0777353792073268	-0.0014329432349249	-0.0763024359724018	-0.1754056823072434	0.0556104127610601	0.6448674479558597
BRD-K00004701-001-01-9	KPT-9274	234	247	-2.2311962363185947	-2.532136437849652	0.3009402015310569	0.1746585448359262	0.0556506163914477	0.6448674479558597
BRD-K00003433-001-01-9	veralipride	233	247	0.0030200104148702	0.0730387005872075	-0.0700186901723373	-0.1736110003754929	0.0579042523538489	0.6513773797853691
BRD-K53114651-001-12-7	azaguanine-8	233	247	-1.4454382891785882	-1.6671830418224978	0.2217447526439095	0.1727924947090189	0.0585113920964117	0.6513773797853691
BRD-K00003410-001-01-9	GAL-021	233	247	0.0006526758422599	-0.0914867636665788	0.0921394395088388	0.1728907177545591	0.0585324416721685	0.6513773797853691
BRD-K00003245-001-01-9	belizatinib	232	248	-0.8810978358616546	-0.7327409001593552	-0.1483569357022993	-0.1728686017792093	0.0594038155268414	0.6513773797853691
BRD-K00004597-001-01-9	RGX-104	233	247	-0.0179858687850821	0.0663342374167277	-0.0843201062018098	-0.1727694508673945	0.0596339087338121	0.6513773797853691
BRD-K00003380-001-01-9	GLPG0187	232	248	-0.253761436373672	-0.1710410652702037	-0.0827203711034683	-0.1726585649922356	0.0597107066027652	0.6513773797853691
BRD-K00004742-001-01-9	lusaperidone	233	247	-0.0199327279973691	0.0552165001961616	-0.0751492281935307	-0.1728624828023244	0.0597256714290121	0.6513773797853691
BRD-K00004690-001-01-9	SKLB-1028	234	247	-0.9591551569364836	-0.7530946846643273	-0.2060604722721563	-0.1726799754669657	0.0599883535946118	0.6513773797853691
BRD-K75940276-001-04-9	CYM-5541	233	247	0.0875928915554191	0.0067815292955612	0.0808113622598578	0.1724950250183012	0.0600743301514833	0.6513773797853691
BRD-K00073070-001-02-9	SAR-260301	229	241	-0.1622351292231854	-0.2298953239949211	0.0676601947717357	0.1732838660217121	0.0615023980943983	0.6590595367909402
BRD-K00073934-001-02-9	Dabuzalgron	229	241	-0.1166623764499326	-0.0555225514721206	-0.061139824977812	-0.1727842901426313	0.0616971516785851	0.6590595367909402
BRD-K00080753-001-01-9	Spinosad	229	241	-0.1505793571789881	-0.0832953735625312	-0.0672839836164568	-0.1725676962322891	0.0620853186832045	0.6590595367909402
BRD-K00005345-001-01-9	20-HETE	232	248	0.0666094568098922	-0.0068132313065866	0.0734226881164789	0.170126612614696	0.0626797824735506	0.6607493735753464
BRD-K00003456-001-01-9	asciminib	233	247	-0.2502134629344492	-0.13202053739846	-0.1181929255359891	-0.1700433077273712	0.0634297154422848	0.6640435037337131
BRD-K04426574-001-03-9	PD-173212	233	247	-0.1195404049982986	-0.0390169498323275	-0.080523455165971	-0.1697386464285888	0.0642632493712527	0.6681617297641206
BRD-K00079286-003-02-9	Carcainium (chloride)	229	241	0.0805973105315688	0.1575046857166239	-0.076907375185055	-0.1710269081947033	0.065093096080586	0.6721858493219701
BRD-K00004622-001-01-9	MM-206	232	248	-1.2619803955339417	-1.103475741336874	-0.1585046541970678	-0.1685598284640382	0.0658952452073052	0.6731368081842288
BRD-K91100918-001-03-8	sinefungin	233	247	0.0788252183121642	-0.0070388888373477	0.085864107149512	0.1674530759779085	0.0668410034298734	0.6731368081842288
BRD-K75748943-300-02-9	DG-172	233	247	-0.3150585376997621	-0.1906931482734667	-0.1243653894262953	-0.1676053277259103	0.0674015908629338	0.6731368081842288
BRD-K00004589-001-01-9	gefapixant	232	248	0.2140887968578363	0.1427403075961623	0.071348489261674	0.1669190069116871	0.0677652239732245	0.6731368081842288
BRD-K40604024-001-02-9	KRCA-0008	234	247	-0.5727981731789084	-0.4409006007227706	-0.1318975724561377	-0.167276324315535	0.0677848537537104	0.6731368081842288
BRD-K00003236-001-01-9	firsocostat	232	248	-3.663558957831624	-4.015789781441608	0.3522308236099838	0.1670357359882349	0.0678458047774618	0.6731368081842288
BRD-K89709433-001-03-9	HER2-Inhibitor-1	234	247	-0.3742684948217842	-0.2888890797486602	-0.085379415073124	-0.1659057284882927	0.0700004840289442	0.6823422957417664
BRD-K22379844-001-04-9	BAY-2402234	232	248	-1.1787747675101925	-1.3405870628813008	0.1618122953711083	0.1657676871256091	0.0703381279870619	0.6823422957417664
BRD-K00004698-001-01-9	trabodenoson	232	248	0.028610862933812	-0.0483687858204984	0.0769796487543104	0.1655396761824855	0.0704148298193847	0.6823422957417664
BRD-K00091088-001-01-9	AZD-7648	229	241	-0.4498120015283817	-0.5201901815414949	0.0703781800131131	0.1670199623809414	0.0706112355165844	0.6823422957417664
BRD-K00004686-001-01-9	NPS-2407	232	248	-0.162126334316438	-0.0773940679950266	-0.0847322663214114	-0.1654801085794564	0.0710211348664025	0.6823422957417664
BRD-A73891132-001-02-9	OXF-BD-02	234	247	0.0423680340693812	0.1881572980590206	-0.1457892639896393	-0.1646184015005949	0.0728186683653639	0.6952121923183798
BRD-K80267133-325-22-9	aminosalicylate	232	248	-0.0153270428753574	0.0590043142432244	-0.0743313571185819	-0.1648453585473511	0.0735620263519727	0.6979197250143415
BRD-K00005336-001-01-9	PZ-2891	232	248	0.1377086703875534	0.0666108886923389	0.0710977816952144	0.1621168122832275	0.0763707140515928	0.7129555459609617
BRD-K00003238-001-01-9	sitravatinib	232	248	-0.7072105792724128	-0.5703731595956893	-0.1368374196767234	-0.1623590853340644	0.0766453888968881	0.7129555459609617
BRD-K00004316-003-01-9	SSR180711	233	247	-0.1401637944079125	-0.0614899870830873	-0.0786738073248251	-0.1616992045389293	0.0776535420194932	0.7129555459609617
BRD-K75016267-001-02-9	SNG-1153	233	246	-0.2088775042811539	-0.311387879518494	0.1025103752373401	0.16163680839775	0.0781242523380891	0.7129555459609617
BRD-K55790047-001-02-9	ON-01500	233	247	-3.3388500249820354	-3.601270664779907	0.2624206397978716	0.1609649840959956	0.0785305056614951	0.7129555459609617
BRD-K10596918-001-02-9	DC-260126	233	247	-0.0140838162697982	0.0620375197465067	-0.0761213360163049	-0.1608701564819105	0.0788147898906623	0.7129555459609617
BRD-K00003401-001-01-9	THK5351	233	247	-0.1049007472708897	-0.1782221725806286	0.0733214253097388	0.1607101589167305	0.0791385335209612	0.7129555459609617
BRD-K00104123-001-01-9	THZ531	229	241	-5.600850498478487	-5.337059396597392	-0.263791101881095	-0.1620484507958467	0.0793341054421581	0.7129555459609617
