scope	condition	axis	n_high	n_low	mean_high	mean_low	delta_high_low	cohen_d	mw_p
GSM7980864_PTC-1	PTC	n_fib	57	60	96.9298245614035	77.1	19.829824561403512	0.8895660918024646	6.897241893330643e-06
GSM7980864_PTC-1	PTC	n_lym	57	60	0.0	0.0	0.0		1.0
GSM7980865_PTC-2	PTC	TACSTD2_z	2436	871	2.8228345330633946	0.5846092654493842	2.2382252676140104	1.395819668895518	1.8028813036858188e-160
GSM7980865_PTC-2	PTC	TROP2_raw	2436	871	9.49272979390239	1.6469194620590903	7.8458103318433	2.544773217889394	0.0
GSM7980865_PTC-2	PTC	CAF_ECM_z	2436	871	0.009023786439361874	0.5238393859088047	-0.5148155994694429	-0.7941929750696919	2.78543642900748e-36
GSM7980865_PTC-2	PTC	TLS_B_z	2436	871	0.373584754330409	0.8395790351743823	-0.46599428084397326	-0.6086006386749221	3.4209688939267495e-22
GSM7980865_PTC-2	PTC	Tcell_cytotoxic_z	2436	871	0.0005352784275816062	-0.03304258671348166	0.03357786514106327	0.08865460253640396	2.8692786836214168e-18
GSM7980865_PTC-2	PTC	Macrophage_TAM_z	2436	871	0.5797416347343225	0.5151398523444027	0.06460178238991976	0.06794152684145768	3.515612742882316e-07
GSM7980865_PTC-2	PTC	RAI_thyroid_z	2436	871	-0.918236641115088	-1.4458714476227486	0.5276348065076606	1.612990611324461	1.8554619660308657e-226
GSM7980865_PTC-2	PTC	EMT_stress_z	2436	871	0.8403200746014735	0.41604651673828597	0.42427355786318754	1.3145048113720739	6.715845677097965e-166
GSM7980865_PTC-2	PTC	DM1_like_score	97	35	-0.2358714718701031	0.42591444245714283	-0.661785914327246	-1.7043202924589336	2.289069128261143e-11
GSM7980865_PTC-2	PTC	RAI_8_score	97	35	0.2358714718701031	-0.42591444245714283	0.661785914327246	1.7043202924589336	2.289069128261143e-11
GSM7980865_PTC-2	PTC	n_fib	97	35	110.4639175257732	67.14285714285714	43.32106038291606	1.8094425321258407	1.7051567568228322e-10
GSM7980865_PTC-2	PTC	n_lym	97	35	0.0	0.0	0.0		1.0
GSM7980866_PTC-3	PTC	TACSTD2_z	2096	514	3.2943730816046384	0.23953574911445574	3.0548373324901825	2.050870257286762	5.8448891423137145e-161
GSM7980866_PTC-3	PTC	TROP2_raw	2096	514	9.706330716035268	1.0811709765116277	8.62515973952364	3.29655460741554	1.5222562016776654e-227
GSM7980866_PTC-3	PTC	CAF_ECM_z	2096	514	-0.169331883714536	1.9677101884603638	-2.1370420721749	-2.885355713084432	1.7075212528736955e-170
GSM7980866_PTC-3	PTC	TLS_B_z	2096	514	0.22709916888574672	1.026929806609662	-0.7998306377239153	-0.9593934894306623	2.3358958990758458e-63
GSM7980866_PTC-3	PTC	Tcell_cytotoxic_z	2096	514	-0.021814904924962936	0.01622183359206384	-0.038036738517026776	-0.1037094242587952	0.018899118387488607
GSM7980866_PTC-3	PTC	Macrophage_TAM_z	2096	514	0.3793646476029154	0.8149950386617931	-0.43563039105887774	-0.4752310883798981	1.3678586015969168e-10
GSM7980866_PTC-3	PTC	RAI_thyroid_z	2096	514	-0.8210059745712992	-1.536703513970777	0.7156975393994778	2.1116683049636533	6.316549755634379e-162
GSM7980866_PTC-3	PTC	EMT_stress_z	2096	514	0.8166968255875167	0.5008165566762843	0.31588026891123233	0.9626334183236561	1.0199239381649683e-66
GSM7980866_PTC-3	PTC	DM1_like_score	102	16	-0.15537723002843137	0.38784546249999996	-0.5432226925284314	-1.280873731882979	0.002259187651409865
GSM7980866_PTC-3	PTC	RAI_8_score	102	16	0.15537723002843137	-0.38784546249999996	0.5432226925284314	1.280873731882979	0.002259187651409865
GSM7980866_PTC-3	PTC	n_fib	102	16	113.90196078431373	77.5625	36.33946078431373	1.2019971023714433	0.00028943653887416817
GSM7980866_PTC-3	PTC	n_lym	102	16	0.0	0.0	0.0		1.0
GSM7980867_PTC-4	PTC	TACSTD2_z	1176	1085	1.7486146472512383	0.052807576692505444	1.695807070558733	0.8067147148760795	2.5594973026870686e-95
GSM7980867_PTC-4	PTC	TROP2_raw	1176	1085	4.635934809650113	0.5122619900442077	4.123672819605905	1.0797538025742586	3.318816874001182e-114
GSM7980867_PTC-4	PTC	CAF_ECM_z	1176	1085	0.46772321229441655	0.9072718255102082	-0.4395486132157917	-0.4041353271745894	2.250405661602435e-22
GSM7980867_PTC-4	PTC	TLS_B_z	1176	1085	0.09739495916916277	-0.01968263371934099	0.11707759288850376	0.24350933186228613	1.3980828735905823e-17
GSM7980867_PTC-4	PTC	Tcell_cytotoxic_z	1176	1085	0.018669236055347118	-0.060134647995626365	0.07880388405097348	0.17506197654923078	9.707015572793914e-12
GSM7980867_PTC-4	PTC	Macrophage_TAM_z	1176	1085	0.62303001892479	0.35874660594819446	0.2642834129765956	0.2724209016358682	3.5658657376268852e-28
GSM7980867_PTC-4	PTC	RAI_thyroid_z	1176	1085	-1.2536820818988141	-1.930578222991036	0.6768961410922218	1.1388637667530321	2.9720389561214105e-132
GSM7980867_PTC-4	PTC	EMT_stress_z	1176	1085	0.4016274542397812	-0.020833889047893395	0.4224613432876746	0.8672849698473182	3.648485006771705e-85
GSM7980867_PTC-4	PTC	DM1_like_score	59	31	0.051770879000000006	0.5309698567741935	-0.4791989777741935	-1.4541056269927986	7.65501233512568e-08
GSM7980867_PTC-4	PTC	RAI_8_score	59	31	-0.051770879000000006	-0.5309698567741935	0.4791989777741935	1.4541056269927986	7.65501233512568e-08
GSM7980867_PTC-4	PTC	n_fib	59	31	102.47457627118644	70.64516129032258	31.82941498086386	1.335027762921508	8.771502801290456e-07
GSM7980867_PTC-4	PTC	n_lym	59	31	0.0	0.0	0.0		1.0
GSM7980868_LPTC-1	LPTC	TACSTD2_z	530	317	2.4148117726482403	1.1733573338782077	1.2414544387700326	0.7676882490180645	6.636902879681444e-18
GSM7980868_LPTC-1	LPTC	TROP2_raw	530	317	9.50151861801145	3.551139766452394	5.950378851559057	1.616816211463593	6.0203964609013684e-80
GSM7980868_LPTC-1	LPTC	CAF_ECM_z	530	317	0.4030340423797369	0.5395247224913442	-0.1364906801116073	-0.13771475926186438	0.8345948244466684
GSM7980868_LPTC-1	LPTC	TLS_B_z	530	317	0.2621814931056332	0.10503436974781885	0.15714712335781436	0.5110615006360192	3.7014317230874244e-31
GSM7980868_LPTC-1	LPTC	Tcell_cytotoxic_z	530	317	0.08400227902317457	0.05464188639305389	0.029360392630120684	0.05514731958580492	9.849115276037802e-11
GSM7980868_LPTC-1	LPTC	Macrophage_TAM_z	530	317	0.6406527032118163	0.40223258115839605	0.23842012205342028	0.2796275842689799	8.615316736807858e-09
GSM7980868_LPTC-1	LPTC	RAI_thyroid_z	530	317	-0.9001391729977837	-1.2552931616459104	0.35515398864812675	0.9812838520390574	2.5964827214068165e-37
GSM7980868_LPTC-1	LPTC	EMT_stress_z	530	317	1.0898508767952702	0.7860886147124724	0.3037622620827978	0.9106384173162883	3.636818174044113e-33
GSM7980868_LPTC-1	LPTC	DM1_like_score	63	51	-0.16379474993650794	0.25807141983137255	-0.4218661697678805	-1.0737625501079706	1.485651186829295e-07
GSM7980868_LPTC-1	LPTC	RAI_8_score	63	51	0.16379474993650794	-0.25807141983137255	0.4218661697678805	1.0737625501079706	1.485651186829295e-07
GSM7980868_LPTC-1	LPTC	n_fib	63	51	88.38095238095238	61.31372549019608	27.067226890756302	0.8713174562849748	1.2822887791232522e-05
GSM7980868_LPTC-1	LPTC	n_lym	63	51	0.0	0.0	0.0		1.0
GSM7980869_LPTC-2	LPTC	TACSTD2_z	1116	1323	3.0051663803935065	0.18705836798297673	2.8181080124105296	1.5140051479741528	3.9168622717499647e-230
GSM7980869_LPTC-2	LPTC	TROP2_raw	1116	1323	8.887591792827049	0.781291468370596	8.106300324456452	2.4253208338669534	0.0
GSM7980869_LPTC-2	LPTC	CAF_ECM_z	1116	1323	1.1238727112869313	1.0868292963637982	0.03704341492313312	0.033583336779684475	0.373472826559863
GSM7980869_LPTC-2	LPTC	TLS_B_z	1116	1323	0.39475271814637125	0.631123602928459	-0.2363708847820878	-0.27797724544847796	2.220256384240018e-17
GSM7980869_LPTC-2	LPTC	Tcell_cytotoxic_z	1116	1323	0.0841023813533085	-0.008802070437861144	0.09290445179116964	0.16812418342359972	3.3219004191301404e-30
GSM7980869_LPTC-2	LPTC	Macrophage_TAM_z	1116	1323	0.7105422906586456	0.29342719170714326	0.41711509895150234	0.4735440532110527	2.8931906063106316e-62
GSM7980869_LPTC-2	LPTC	RAI_thyroid_z	1116	1323	-0.9202218896512852	-1.8774152684150236	0.9571933787637384	1.670494316448345	1.3143428319293523e-230
GSM7980869_LPTC-2	LPTC	EMT_stress_z	1116	1323	0.9600905764324857	0.25342505066515336	0.7066655257673324	1.3908018520510816	4.129593066402562e-211
GSM7980869_LPTC-2	LPTC	DM1_like_score	60	54	-0.4298193899545	0.32004926477777784	-0.7498686547322778	-2.3518734141367843	3.66193015863816e-16
GSM7980869_LPTC-2	LPTC	RAI_8_score	60	54	0.4298193899545	-0.32004926477777784	0.7498686547322778	2.3518734141367843	3.66193015863816e-16
GSM7980869_LPTC-2	LPTC	n_fib	60	54	69.45	74.22222222222223	-4.772222222222226	-0.208892030495846	0.43837876826811983
GSM7980869_LPTC-2	LPTC	n_lym	60	54	0.0	0.0	0.0		1.0
GSM7980870_LPTC-3	LPTC	TACSTD2_z	1044	2182	1.3006930247298947	0.20534697747855912	1.0953460472513354	0.46816074884278824	1.473812629778999e-69
GSM7980870_LPTC-3	LPTC	TROP2_raw	1044	2182	3.021314372165808	0.5888245841236157	2.432489788042192	0.777862394506665	3.6915930987606355e-85
GSM7980870_LPTC-3	LPTC	CAF_ECM_z	1044	2182	1.336168027631882	0.3553157655340377	0.9808522620978442	0.8509333684437004	5.375768076823724e-107
GSM7980870_LPTC-3	LPTC	TLS_B_z	1044	2182	0.2999895605287196	0.007094240880745941	0.29289531964797366	0.6160418454662621	5.284239257079467e-113
GSM7980870_LPTC-3	LPTC	Tcell_cytotoxic_z	1044	2182	-0.0315367256926945	-0.09634484879404781	0.06480812310135331	0.1873011754535211	4.397047381169607e-15
GSM7980870_LPTC-3	LPTC	Macrophage_TAM_z	1044	2182	0.6885358949346433	0.05257376577756175	0.6359621291570815	0.7245980899733669	3.538443134267681e-130
GSM7980870_LPTC-3	LPTC	RAI_thyroid_z	1044	2182	-1.6025639859335066	-2.1546955693167087	0.5521315833832021	0.7991799315754337	2.618494736266185e-73
GSM7980870_LPTC-3	LPTC	EMT_stress_z	1044	2182	0.9512360993719182	0.20497837861210713	0.7462577207598111	1.1350653683811076	3.3222685766395456e-177
GSM7980870_LPTC-3	LPTC	DM1_like_score	66	51	0.24759848110606061	0.3568739830705882	-0.1092755019645276	-0.3886143018556742	0.17702579576763178
GSM7980870_LPTC-3	LPTC	RAI_8_score	66	51	-0.24759848110606061	-0.3568739830705882	0.1092755019645276	0.3886143018556742	0.17702579576763178
GSM7980870_LPTC-3	LPTC	n_fib	66	51	78.31818181818181	75.47058823529412	2.847593582887697	0.11168506829436527	0.5526862512367563
GSM7980870_LPTC-3	LPTC	n_lym	66	51	0.0	0.0	0.0		1.0
GSM7980871_LPTC-4	LPTC	TACSTD2_z	959	3034	2.5182850318259615	4.657352923965021	-2.13906789213906	-1.4751141844809386	3.017777471772242e-165
GSM7980871_LPTC-4	LPTC	TROP2_raw	959	3034	6.86463557009037	11.374389491352794	-4.509753921262424	-1.7977511201918257	0.0
GSM7980871_LPTC-4	LPTC	CAF_ECM_z	959	3034	1.2304850373311358	0.14013351324246437	1.0903515240886714	1.4267015358173283	4.0170681984971635e-168
GSM7980871_LPTC-4	LPTC	TLS_B_z	959	3034	0.45733314214625587	0.0011651726118551595	0.4561679695344007	0.9764119992727356	5.898339691269854e-113
GSM7980871_LPTC-4	LPTC	Tcell_cytotoxic_z	959	3034	0.05055299219335365	-0.055184110279655973	0.10573710247300963	0.3259197526903857	0.010486072943152588
GSM7980871_LPTC-4	LPTC	Macrophage_TAM_z	959	3034	0.9719377369991873	0.6045327182407172	0.3674050187584701	0.30692849941547806	1.5229071886381095e-35
GSM7980871_LPTC-4	LPTC	RAI_thyroid_z	959	3034	-1.4407643780559576	-1.134716654661668	-0.30604772339428954	-0.8764898279246952	3.3741576438299765e-83
GSM7980871_LPTC-4	LPTC	EMT_stress_z	959	3034	0.7644217810661729	1.1231581494926628	-0.3587363684264899	-1.2038051897476238	7.061490735224253e-162
GSM7980871_LPTC-4	LPTC	DM1_like_score	55	115	0.2564531411545454	-0.2757068667147826	0.532160007869328	1.3741311832790988	1.1286355517488114e-10
GSM7980871_LPTC-4	LPTC	RAI_8_score	55	115	-0.2564531411545454	0.2757068667147826	-0.532160007869328	-1.3741311832790988	1.1286355517488114e-10
GSM7980871_LPTC-4	LPTC	n_fib	55	115	65.52727272727273	87.22608695652174	-21.69881422924901	-1.0738767629918902	3.2042963908646664e-07
GSM7980871_LPTC-4	LPTC	n_lym	55	115	0.0	0.0	0.0		1.0
GSM7980872_ATC-1	ATC	TACSTD2_z	1857	1256	0.9419856513824014	0.12414136589557125	0.8178442854868302	0.5917702447061842	6.753302492950892e-142
GSM7980872_ATC-1	ATC	TROP2_raw	1857	1256	6.050930178362171	0.8243951078543423	5.226535070507829	1.2930349133489563	3.150623748341067e-197
GSM7980872_ATC-1	ATC	CAF_ECM_z	1857	1256	0.21090528427425156	0.3272073593013296	-0.11630207502707804	-0.1965933787227553	0.0003462931921811748
GSM7980872_ATC-1	ATC	TLS_B_z	1857	1256	0.4397726672700873	0.29116804514956635	0.14860462212052095	0.2147392063490104	2.013395707296492e-20
GSM7980872_ATC-1	ATC	Tcell_cytotoxic_z	1857	1256	0.7431665314207887	0.3844299010387736	0.3587366303820151	0.32288538340149486	2.6777176985236517e-81
GSM7980872_ATC-1	ATC	Macrophage_TAM_z	1857	1256	1.8113722178619187	1.281200231531779	0.5301719863301397	0.4648915972732363	7.95224910256364e-46
GSM7980872_ATC-1	ATC	RAI_thyroid_z	1857	1256	-2.93617501640568	-2.93070254566274	-0.005472470742939883	-0.03607367395430454	1.415644389265574e-73
GSM7980872_ATC-1	ATC	EMT_stress_z	1857	1256	0.9700538666682672	0.6470228268881584	0.32303103978010883	0.6886188603736819	3.985681663851233e-84
GSM7980872_ATC-1	ATC	DM1_like_score	72	52	-0.00842334989583333	0.10525684076923077	-0.1136801906650641	-0.8101459447148215	3.3531362348388004e-09
GSM7980872_ATC-1	ATC	RAI_8_score	72	52	0.00842334989583333	-0.10525684076923077	0.1136801906650641	0.8101459447148215	3.3531362348388004e-09
GSM7980872_ATC-1	ATC	n_fib	72	52	129.18055555555554	110.40384615384616	18.776709401709383	0.8532615981907695	3.8965414111040935e-07
GSM7980872_ATC-1	ATC	n_lym	72	52	0.0	0.0	0.0		1.0
GSM7980873_ATC-2	ATC	TACSTD2_z	1009	1224	-0.20299665205138934	-0.34879355566293146	0.14579690361154213	0.31248249173593967	2.9566258214303195e-31
GSM7980873_ATC-2	ATC	TROP2_raw	1009	1224	1.0485824770117589	0.0225746087425895	1.0260078682691693	0.5117083701553627	1.9333100935690206e-31
GSM7980873_ATC-2	ATC	CAF_ECM_z	1009	1224	0.023693485553641595	-0.37353973246609784	0.39723321801973943	0.9446219238018254	2.135302549817143e-126
GSM7980873_ATC-2	ATC	TLS_B_z	1009	1224	0.9960368550523754	0.34911751993448165	0.6469193351178937	0.7383171891942155	7.836471293189658e-117
GSM7980873_ATC-2	ATC	Tcell_cytotoxic_z	1009	1224	6.3327106498848025	1.7930209327786233	4.539689717106179	2.074642780293961	3.779039009003073e-254
GSM7980873_ATC-2	ATC	Macrophage_TAM_z	1009	1224	1.9374448598765786	0.7842678607347019	1.1531769991418765	1.3356362645587971	6.786317398589285e-176
GSM7980873_ATC-2	ATC	RAI_thyroid_z	1009	1224	-3.018603902447699	-3.0201637320123864	0.001559829564687476	0.09303091286525884	1.2572480800474782e-06
GSM7980873_ATC-2	ATC	EMT_stress_z	1009	1224	0.9309123003254225	-0.06955745403974667	1.0004697543651693	1.7690679487603995	4.25815014037312e-230
GSM7980873_ATC-2	ATC	DM1_like_score	102	65	-0.0043735155980392125	-0.04277741193846153	0.03840389634042232	0.10071384018252064	0.5813100344480482
GSM7980873_ATC-2	ATC	RAI_8_score	102	65	0.0043735155980392125	0.04277741193846153	-0.03840389634042232	-0.10071384018252064	0.5813100344480482
GSM7980873_ATC-2	ATC	n_fib	102	65	117.67647058823529	81.24615384615385	36.430316742081445	1.1648034171852724	9.644857040198336e-11
GSM7980873_ATC-2	ATC	n_lym	102	65	0.0	0.0	0.0		1.0
GSM7980874_ATC-3	ATC	TACSTD2_z	62	681	-0.3701257742849036	-0.3652583025413313	-0.004867471743572327	-0.06635195840157093	0.6027101120893041
GSM7980874_ATC-3	ATC	TROP2_raw	62	681	0.0	0.04057462716729743	-0.04057462716729743	-0.06938751407893345	0.6027092325543106
GSM7980874_ATC-3	ATC	CAF_ECM_z	62	681	0.3030315082705376	0.5258347688247261	-0.22280326055418853	-0.7302707068461787	6.336001724469416e-07
GSM7980874_ATC-3	ATC	TLS_B_z	62	681	0.23146241135753326	0.11892978818635658	0.11253262317117668	0.27977134468849163	0.3298670612888164
GSM7980874_ATC-3	ATC	Tcell_cytotoxic_z	62	681	0.21641552497300343	0.5579472583168538	-0.34153173334385034	-0.4822618725897147	3.1764813885251105e-09
GSM7980874_ATC-3	ATC	Macrophage_TAM_z	62	681	1.4522550862537764	1.738141130781583	-0.28588604452780664	-0.31201557240565314	6.678673388055438e-05
GSM7980874_ATC-3	ATC	RAI_thyroid_z	62	681	-3.018169630976996	-3.0184997884784273	0.000330157501431394	0.018797375285720504	0.5610487595241966
GSM7980874_ATC-3	ATC	EMT_stress_z	62	681	0.8064972088851604	1.1144518540819837	-0.30795464519682325	-0.9165692980878037	1.9817928532700168e-08
GSM7980874_ATC-3	ATC	DM1_like_score	5	81	0.032965567	-0.02677998683950618	0.05974555383950618	0.16535116815908815	0.684465558002952
GSM7980874_ATC-3	ATC	RAI_8_score	5	81	-0.032965567	0.02677998683950618	-0.05974555383950618	-0.16535116815908815	0.684465558002952
GSM7980874_ATC-3	ATC	n_fib	5	81	30.4	107.9753086419753	-77.57530864197531	-1.7738014907280417	0.0006167780431101651
GSM7980874_ATC-3	ATC	n_lym	5	81	0.0	0.0	0.0		1.0
GSM7980875_ATC-4	ATC	TACSTD2_z	705	495	-0.28071157320645873	-0.33841783138450265	0.05770625817804392	0.13070945758094044	0.0002296684677994716
GSM7980875_ATC-4	ATC	TROP2_raw	705	495	0.3828016445100107	0.05582085070894858	0.3269807938010621	0.21932277687841578	0.00020381358111975638
GSM7980875_ATC-4	ATC	CAF_ECM_z	705	495	2.0060934773780192	1.5348992035035904	0.4711942738744288	0.37274602838262266	3.1504199794362575e-13
GSM7980875_ATC-4	ATC	TLS_B_z	705	495	0.6507234415688006	0.37430975517567966	0.2764136863931209	0.4486997719490016	3.1350648771136762e-30
GSM7980875_ATC-4	ATC	Tcell_cytotoxic_z	705	495	0.5641291015547054	0.04811593293915856	0.5160131686155469	0.5857826966074006	8.88979018498883e-43
GSM7980875_ATC-4	ATC	Macrophage_TAM_z	705	495	1.642357484600508	0.7115429399572476	0.9308145446432604	0.7850402084844537	2.2035611840118627e-47
GSM7980875_ATC-4	ATC	RAI_thyroid_z	705	495	-1.7161407572020686	-1.9727269279533333	0.25658617075126466	0.4046274859514744	2.03547520603597e-06
GSM7980875_ATC-4	ATC	EMT_stress_z	705	495	1.2528315143081001	1.0173939625964323	0.2354375517116678	0.5498708267841622	7.002839002942301e-20
GSM7980875_ATC-4	ATC	DM1_like_score	44	43	-0.00022083026136362785	0.2487072788372093	-0.24892810909857294	-0.5484107349259479	0.018875451192036367
GSM7980875_ATC-4	ATC	RAI_8_score	44	43	0.00022083026136362785	-0.2487072788372093	0.24892810909857294	0.5484107349259479	0.018875451192036367
GSM7980875_ATC-4	ATC	n_fib	44	43	113.63636363636364	94.32558139534883	19.310782241014806	0.532167622378081	0.0174351936247831
GSM7980875_ATC-4	ATC	n_lym	44	43	0.0	0.0	0.0		1.0
slide_median_effect	PTC_LPTC_ATC	CAF_ECM_z	12	12			-0.03962933005197246	-0.052065711241089954	
slide_median_effect	PTC_LPTC_ATC	DM1_like_score	12	12			-0.28755332290718116	-0.8363452713907655	
slide_median_effect	PTC_LPTC_ATC	EMT_stress_z	12	12			0.3727461915338917	0.9366359178199721	
slide_median_effect	PTC_LPTC_ATC	Macrophage_TAM_z	12	12			0.3922600588549862	0.38591004834435716	
slide_median_effect	PTC_LPTC_ATC	RAI_8_score	12	12			0.28755332290718116	0.8363452713907655	
slide_median_effect	PTC_LPTC_ATC	RAI_thyroid_z	12	12			0.31422251003672474	0.6046248280987414	
slide_median_effect	PTC_LPTC_ATC	TACSTD2_z	12	12			1.1341544707318805	0.5357739290657777	
slide_median_effect	PTC_LPTC_ATC	TLS_B_z	12	12			0.15287587273916764	0.36423555831874666	
slide_median_effect	PTC_LPTC_ATC	TROP2_raw	12	12			4.508085055776361	1.0931299925727849	
slide_median_effect	PTC_LPTC_ATC	Tcell_cytotoxic_z	12	12			0.08585416792107156	0.18118157600137594	
slide_median_effect	PTC_LPTC_ATC	n_fib	12	12			19.57030340120916	0.8622895272378721	
slide_median_effect	PTC_LPTC_ATC	n_lym	12	12			0.0		
