AUROC	AUPRC	Brier	ECE	n	n_pos	subset
0.5638045540796963	0.7151476769444378	0.2574194371700287	0.1721500262307624	192	124	ITSNdb_main
0.7831858407079646	0.5936431623931624	0.09158090502023697	0.23309919350788375	119	6	ITSNdb_Val
0.7840628984275395	0.6912313334954805	0.19396352767944336	0.10567243061839961	311	130	ITSNdb_combined
0.4106514084507042	0.2738878834649987	0.2631703019142151	0.22030873003515222	103	32	ITSNdb_no_overlap
