init_seed	overall	ras	braf	n_train	seconds
42	0.6672413793103448	0.6666666666666666	0.6333333333333333	49	39.5
1	0.6879310344827586	0.6666666666666666	0.6820512820512821	49	37.4
7	0.7120689655172414	0.7777777777777778	0.6897435897435897	49	58.3
13	0.6706896551724139	0.7777777777777778	0.6333333333333333	49	48.5
