split_name	feature_group	model	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10	ECE
hla_stratified_group_5fold	C_counterfactual	rf_secondary	89	21	0.23595505617977527	0.3882280067494419	0.6281512605042017	0.195339358881451	0.6	0.14285714285714285	2.5428571428571427	0.4	0.19047619047619047	1.6952380952380954	0.1634329175666488
hla_stratified_group_5fold	A_structure_baseline_features	rf_secondary	89	21	0.23595505617977527	0.3720240447453195	0.5441176470588235	0.2028258683070675	0.6	0.14285714285714285	2.5428571428571427	0.3	0.14285714285714285	1.2714285714285714	0.1869452183173741
hla_stratified_group_5fold	C_counterfactual	elastic_net_lr	89	21	0.23595505617977527	0.29458281234589273	0.5826330532212886	0.2555132205048677	0.2	0.047619047619047616	0.8476190476190477	0.1	0.047619047619047616	0.42380952380952386	0.247576678762702
hla_stratified_group_5fold	A_structure_baseline_features	elastic_net_lr	89	21	0.23595505617977527	0.28449610354348664	0.5490196078431372	0.2680574272766572	0.2	0.047619047619047616	0.8476190476190477	0.2	0.09523809523809523	0.8476190476190477	0.24973089656584752
hla_stratified_group_5fold	F_CROSS_all	rf_secondary	89	21	0.23595505617977527	0.28256598577342595	0.549719887955182	0.19964721600383883	0.4	0.09523809523809523	1.6952380952380954	0.4	0.19047619047619047	1.6952380952380954	0.13018688960809283
hla_stratified_group_5fold	F_CROSS_all	elastic_net_lr	89	21	0.23595505617977527	0.23226518600597149	0.4810924369747899	0.28444584693608727	0.0	0.0	0.0	0.1	0.047619047619047616	0.42380952380952386	0.2804021727224368
hla_stratified_group_5fold	B_retrieval_only_clean_flags	rf_secondary	89	21	0.23595505617977527	0.2257945899683494	0.45378151260504207	0.24613338436171434	0.0	0.0	0.0	0.2	0.09523809523809523	0.8476190476190477	0.25568542464091637
hla_stratified_group_5fold	E_quantum_fixed	rf_secondary	89	21	0.23595505617977527	0.20754007204893404	0.42577030812324934	0.2444072079351188	0.0	0.0	0.0	0.1	0.047619047619047616	0.42380952380952386	0.2130045565810956
hla_stratified_group_5fold	B_retrieval_only_clean_flags	elastic_net_lr	89	21	0.23595505617977527	0.20026773050184898	0.3739495798319328	0.2724751241676927	0.0	0.0	0.0	0.2	0.09523809523809523	0.8476190476190477	0.24307115426158238
hla_stratified_group_5fold	D_structure_geometry	rf_secondary	89	21	0.23595505617977527	0.19619194920470057	0.40616246498599445	0.23960847659243786	0.0	0.0	0.0	0.0	0.0	0.0	0.16774255638636484
hla_stratified_group_5fold	D_structure_geometry	elastic_net_lr	89	21	0.23595505617977527	0.19285510717799653	0.3935574229691877	0.3111799987078008	0.0	0.0	0.0	0.0	0.0	0.0	0.30459747629854694
hla_stratified_group_5fold	E_quantum_fixed	elastic_net_lr	89	21	0.23595505617977527	0.1831894407637226	0.3221288515406162	0.270212829107661	0.0	0.0	0.0	0.1	0.047619047619047616	0.42380952380952386	0.28692702846988094
hla_supertype_heldout	C_counterfactual	rf_secondary	72	15	0.20833333333333334	0.36825617287749124	0.6912280701754386	0.1838117833346536	0.6	0.2	2.88	0.4	0.26666666666666666	1.92	0.18173720003218138
hla_supertype_heldout	A_structure_baseline_features	rf_secondary	72	15	0.20833333333333334	0.3543034054931048	0.49941520467836253	0.19808845381513784	0.6	0.2	2.88	0.3	0.2	1.44	0.21609907466176934
hla_supertype_heldout	A_structure_baseline_features	elastic_net_lr	72	15	0.20833333333333334	0.2898382024248743	0.5625730994152047	0.2562305752290254	0.2	0.06666666666666667	0.96	0.3	0.2	1.44	0.27081746116272365
hla_supertype_heldout	C_counterfactual	elastic_net_lr	72	15	0.20833333333333334	0.2806630868347557	0.6198830409356726	0.24761600074030554	0.2	0.06666666666666667	0.96	0.1	0.06666666666666667	0.48	0.24650086202218816
hla_supertype_heldout	F_CROSS_all	rf_secondary	72	15	0.20833333333333334	0.25956769296212334	0.5649122807017544	0.18824226840804195	0.2	0.06666666666666667	0.96	0.3	0.2	1.44	0.1508003265459524
hla_supertype_heldout	F_CROSS_all	elastic_net_lr	72	15	0.20833333333333334	0.21720848998963213	0.5134502923976608	0.2689879927010134	0.0	0.0	0.0	0.1	0.06666666666666667	0.48	0.2852348579822537
hla_supertype_heldout	B_retrieval_only_clean_flags	rf_secondary	72	15	0.20833333333333334	0.21574423480083857	0.5087719298245614	0.24538088882852044	0.0	0.0	0.0	0.0	0.0	0.0	0.28360956790014547
