label	n_cells	8gene_mean	8gene_median	8gene_std	8gene_min	8gene_max	fvptc_mean	cptc_mean
Normal Epithelial	675	1.3836987763753643	1.3549054861068726	0.8859845098603376	-0.594041109085083	7.488537788391113	4.115835533213184	-0.3395847514163217
PTC Malignant	8590	0.2790400984646087	0.2889074981212616	0.3437354964663008	-0.594041109085083	5.58567476272583	1.1031180904159918	1.2771066578531172
ATC Malignant	6034	-0.5613696955238248	-0.594041109085083	0.13261882829378477	-0.594041109085083	3.124889612197876	-0.4746292341410053	0.3048764691802971
