celltype	Low-8gene	High-8gene
B_cell	3.7955379836204464	6.7954332186424775
Endothelial	18.587969500141202	7.006568658116985
Fibroblast	13.244846088675516	19.150766343446982
Myeloid	20.265461733973453	18.634657491398183
T_cell	24.879977407512	18.26712543009071
Thyrocyte	19.22620728607738	30.145448858304665
