gene	var_DM1	var_DM2	var_ratio_DM2/DM1	BF_stat	BF_p
DIO1	5.005674085343727	2.360231013378004	0.47151112380420446	7.24494325261609	0.008016833249918573
FOXE1	0.9482033989994159	0.8270924613388574	0.8722732508780713	0.07572137084809367	0.7836055137108218
NKX2-1	0.7362895902377211	0.6428956875558949	0.8731560191531803	0.022373226930574978	0.8813233852023513
PAX8	0.5125040322283708	0.8021576593609784	1.565173362389349	1.4005739949830054	0.23872275710374843
SLC5A5	3.895849994012915	5.361942626681425	1.376321633256306	1.2447413358504844	0.266556006197995
TG	2.7057833887982046	3.0300057142286145	1.1198256766497543	0.0030414368582118755	0.956101722670601
TPO	6.270636279095032	2.144090464665917	0.34192550312858344	9.721909889019685	0.0022290394298382686
TSHR	1.3158904459681693	0.6498424389110824	0.4938423566355172	0.03460248564745115	0.8527123896505482
