sample_id	group	RAI_differentiation_protein	HLA_I_APM_protein	HLA_II_APC_protein	CD8_cytotoxic_protein	IFN_APM_activation_protein	checkpoint_suppression_protein	myeloid_suppressive_protein	TLS_B_cell_protein	TGFB_barrier_single_protein	protein_aggressive_visibility_score
F12_133C|ATC	ATC	-0.8145004952212035	0.1828909509099492	-0.30883457153708344	1.1539550473181777	0.2959571421713444	0.33776226930349684	1.243487467423405	0.33698931349076683	0.9074908145023696	2.2408789135545577
F13_132N|ATC	ATC	-0.06246412352048601	1.2385476030527571	0.5913627702758109	-0.6811539118511545	0.8153064736858491	-0.33917569789666546	1.7664048669412815	0.07514726451814845	0.7548005634946057	3.0674165935145243
F14_129N|ATC	ATC	-0.4281705845664076	1.3802395790759587	0.23326574355706148	0.32734927230828265	0.9595614218880268	1.37393807246143	0.7090437285156037	-0.09515101976514397	1.4742546469050708	2.5174538921579703
F14_131C|ATC	ATC	-0.7370351090857544	0.3620863417985919	0.6499961338106295	0.22031899588244758	0.8240615855841684	1.2632392841951912	1.322778601247884	-0.3191339230606193	0.4679107540815851	2.42190005213223
F14_132N|ATC	ATC	-0.773944831539865	1.1668276111902711	0.35985349447486226	0.6595375164318413	1.3488304236217374	2.286053520160346	2.147471502832781	-0.502581482220812	1.9444324218058304	4.088243945562917
F14_133C|ATC	ATC	-0.6512400981723631	-0.07228290739189491	-0.6954747335161996	0.10512863438453307	0.024141149713425333	0.6014965095028115	1.1555372026632282	-0.22344318800169946	0.6497850367150712	1.7344943934436965
F15_131N|ATC	ATC	-0.7933719318685831	0.4501623820914751	-0.6464004969065521	0.8853128236614232	0.8483447666613791	-0.33917569789666546	0.307776537071717	0.5529963765967146	0.4152669142673446	1.5513108510317752
F15_132N|ATC	ATC	-0.7257479561599077	2.6504553513063316	1.567242271389385	2.4192978221928256	2.3262959776858567	-0.33917569789666546	1.4740779049347152	0.29075303074201636	1.3742312058772177	4.8502812124009544
F15_132C|ATC	ATC	-0.7387362392954585	0.051341541742042904	-0.19088392318971353	0.9473208328829554	-0.06733830444886305	-0.33917569789666546	2.5830941816943342	0.3095424298424331	0.7735500339128847	3.3731719627318357
F15_133N|ATC	ATC	-0.41636778368347566	0.3305477857568767	-0.32978418039489893	0.8486105428093309	0.4949165779293767	-0.33917569789666546	0.9372402303405006	0.859568692647235	0.46888654998016094	1.6841557997808532
F16_127C|ATC	ATC	-0.7456841612773246	2.641106495112729	1.4585210983726873	2.022559891686839	2.2001283005670595	0.5971088955050473	1.3288733044272893	-0.2738696114499153	1.9222537091861804	4.715663960817343
F16_128C|ATC	ATC	-0.6410873570890221	-0.19254573297253458	-0.06935018895815538	0.3590441177839401	-0.12719188805007398	0.12490162315334633	1.5283933965493828	-0.3460668107022036	1.6788682305051827	1.9769350206658702
F16_129C|ATC	ATC	-0.620819434140703	0.7204209419923909	0.6841537319336489	0.21175321942972702	0.4551019899795622	0.22200126225197622	0.20738423829007188	-0.36021235191000794	-0.15916779042266893	1.548624614423166
F16_132N|ATC	ATC	-0.49241805242727266	-0.9195860391092137	0.14414710835508482	0.016468073554391227	-0.7377762747660579	0.05698869046041208	-0.7648268700913141	-0.5694842690931473	-0.11249590292095586	-1.1919948567732552
F16_132C|ATC	ATC	-0.6582302794210682	-0.06915884970293804	-0.7549743460484621	0.25429278135489475	-0.14747564288413711	0.16534430651375207	0.33994808361034545	-0.31457576230599993	1.9105485198271357	0.9290195133284755
F17_127N|ATC	ATC	-0.9324267241234523	0.8849587174717349	0.826341657958174	-0.6811539118511545	0.8593657368756229	0.3205256861907593	0.7190361224650929	0.18288899175211035	0.9251938339555192	2.53642156406028
F17_130C|ATC	ATC	-0.6987152554039089	-0.6343319640043925	-0.40976758138715064	-0.6811539118511545	-0.2267814810749311	0.10429636270536277	-0.562551746542994	-0.2735421054380544	-0.5009295457198899	-0.49816845514347763
F17_132C|ATC	ATC	-0.947641129784661	-0.910634744659899	-1.6535145827632263	-0.6811539118511545	-0.7667799313158015	0.00407655525523451	-1.1697100456215792	-0.4707092160211824	-0.8285024261498323	-1.1327036604968173
F17_133N|ATC	ATC	-0.7884831525899225	-0.3789492413259889	-0.22450453925215075	-0.6811539118511545	-0.1624442634930779	0.5819575788870456	1.0539620212995697	-0.33619117323290304	-0.69981192760462	1.4634959325635033
F18_127C|ATC	ATC	-0.66694179771973	3.208770397657365	1.4472883260710163	2.064065875474804	2.2151014755222582	0.22409757359043422	0.46579397968042974	0.595148137573835	0.7271854814126002	4.341506175057525
F18_130N|ATC	ATC	-0.6571279998543652	0.3687830468764949	-0.04390431698705222	2.4227117738744797	0.582747693752186	0.418644543468066	1.5069759913124938	-0.2162106325186072	0.8449613713640314	2.532887038043354
F19_128N|ATC	ATC	-0.6767302676009547	-0.35896409398885554	-0.49361025244661216	0.19564992106929363	-0.15039378530379516	-0.33917569789666546	2.4670206987226835	0.041414501008184085	1.0397129033288983	2.7847868723347826
F19_128C|ATC	ATC	-0.7952024952567129	-0.5660220730850661	-0.954788217257759	-0.17021800196682774	-0.41001717551266686	-0.33917569789666546	-0.862163886628333	-0.13786846522771812	-0.7275532002170138	-0.6329834644566862
F19_130C|ATC	ATC	-0.7887621716878355	-0.46591280882047065	0.20128915423311314	0.026945776941487254	-0.23844179969964863	-0.33917569789666546	-0.7518753868344551	-0.21077292048561	-0.6217816933015148	-0.4290260239670903
F20_128C|ATC	ATC	-0.6701711871175873	1.635214113835944	0.4840144403638553	-0.6811539118511545	1.6115402574916207	-0.33917569789666546	0.2181857289336838	0.2112719874886286	0.1919105477655404	2.523571029887215
F20_130C|ATC	ATC	-0.7604813117951496	0.15490551752774864	2.6282407376003953	-0.6811539118511545	-0.43980968003748694	-0.33917569789666546	-0.43728085417151363	0.960155261417304	0.15756346257277232	0.47810597515138453
F20_133C|ATC	ATC	-0.843160026863658	-0.12298380417320254	-1.3650325104443182	-0.6811539118511545	0.022757667949365845	-0.33917569789666546	1.693173970741607	0.13865564651620157	9.33699120358589	2.4133501934320623
F21_127C|ATC	ATC	-0.8915699023276684	0.16074625739046883	-0.495876270583354	-0.04030373527044667	0.28249519082525504	-0.060703087811859555	0.9735438235567915	-0.31752963626620356	1.4782148197711606	2.0258599832749287
F21_128N|ATC	ATC	-0.7076487677375528	1.399205271175289	2.126687953287148	0.22537346707187877	1.170697791160689	0.22446912213324635	-0.24545711475853585	0.5904995188437453	-0.4538503012295281	1.8613969241543058
F21_129C|ATC	ATC	-0.46815755675253506	-0.6914459606504474	-0.3567436801657104	0.04209278767626434	-0.6264737778750928	0.08090943627627603	0.6673799445596477	1.23367792587705	0.06787281619559807	0.44409154066173534
F21_132N|ATC	ATC	-0.6636694224296829	0.23061544990269103	0.41005593193242457	0.03153760928742133	0.3218071248561945	1.2424785531133635	1.2652001432061653	-0.04976230949846194	-0.15189991370014377	2.159485015538539
F21_133N|ATC	ATC	-0.7118169286320345	0.4197634011821442	-0.2508635884523538	0.11356422155368101	0.592223266524044	0.3388875179819063	-0.09460523817522584	0.13699492503103186	0.2795699336696963	1.0369750916389529
F22_133N|ATC	ATC	-0.7778814301381353	0.29560753041186727	0.30120974518385835	0.6704087825402871	0.9048708067440613	-0.33917569789666546	1.7451368896825832	-0.35484819014483865	0.586975299403245	2.8186258502325856
F22_133C|ATC	ATC	-0.7432963621291828	-0.7015825762802104	-1.0655915420609414	1.3894283428121135	1.0163266427569	-0.33917569789666546	2.362881266496279	-0.12964718275405318	0.8561391191974462	2.4045950523452513
F23_128C|ATC	ATC	-0.832814590250562	-0.4758164620318642	-1.3014143685978308	0.8174049155817407	-0.2421082313350812	-0.33917569789666546	0.20508758147586817	-0.16721344666074164	-0.21344832723127272	0.5620857096945661
F23_129N|ATC	ATC	-0.8961735618174609	-0.15556808800810082	-0.6098364806094605	0.9307324044234098	0.022361781928336447	-0.33917569789666546	1.43497182358331	0.8623032438844164	0.6049757679637376	2.17557729739267
F23_129C|ATC	ATC	-0.934135300425209	-0.05769927073623725	0.04879548081093026	0.895759575532963	-0.3190455593878948	-0.33917569789666546	1.0715592096383024	-0.2690743474893371	2.046934023871693	1.9479952393272741
F23_130N|ATC	ATC	-0.8739689298906573	1.8862102358886674	1.694339309017939	2.102020890001196	1.7611684076488108	-0.33917569789666546	0.4877788150525536	2.0314061385867377	1.0509197273213884	3.2479579808318784
F23_133C|ATC	ATC	-1.0085163458932438	0.9525154360998112	0.8079792563635959	3.085761669096965	1.1761537240323654	-0.33917569789666546	2.8909320503687623	-0.09627125326407149	0.5510171042361006	4.851963832361817
F24_127C|ATC	ATC	0.3846639579035204	0.3971481039697632	0.9491070659418717	-0.6811539118511545	0.23981440969413384	-0.33917569789666546	0.36042465613413305	1.7441661755018503	0.43967983895035956	0.3729088022003758
F24_130N|ATC	ATC	-0.7182540826231991	1.3980589173332318	0.24631871579474773	-0.6811539118511545	1.1310128742491747	-0.33917569789666546	2.0263570276142415	-0.42784377762923237	1.4877177808418234	4.142670027570673
F24_133C|ATC	ATC	-0.4158895944404715	-0.604371003239766	-0.49126614880965597	-0.6811539118511545	-0.6729139619398066	-0.33917569789666546	-0.4327011500626967	-0.3348681192583358	-0.09079723768764347	-0.6211825588619913
F25_129N|ATC	ATC	-0.6314604573603949	0.1769395630716704	-0.1666324131800065	-0.6811539118511545	0.0793862762298947	-0.33917569789666546	-0.5564541683257637	-0.04366548633190163	-0.8944090651647953	0.2519458521063017
F25_131C|ATC	ATC	-0.5429104823356162	0.058378539822886676	-0.25753547515780156	-0.6811539118511545	-0.20326942013020258	-0.33917569789666546	0.42034636525186747	0.747708444348362	0.2463181473893046	1.0216353874103703
F26_127N|ATC	ATC	-0.7335623661326844	1.540821831044314	-0.21380528709233337	-0.6811539118511545	0.969691643007311	-0.33917569789666546	0.7554426723630032	-0.2059427788716235	-0.3530543066550377	3.0298268695400017
F26_130C|ATC	ATC	-0.6224256172334404	-0.4349236056139828	-0.7045980433391927	-0.6811539118511545	-0.3462418433715733	-0.33917569789666546	0.055803659737799716	-0.18879915434663233	0.4377651738752341	0.24330567135725728
F26_133N|ATC	ATC	-0.7018076907385148	0.6085812306949003	1.9763895209965874	-0.6811539118511545	0.1603642372646773	-0.33917569789666546	2.2240391364726113	-0.28603264253383637	-0.027599042890568054	3.5344280579060263
F27_129N|ATC	ATC	-0.2934265569448011	0.5139906460797141	-0.31539144560921195	0.11953160934050455	0.3728255972747992	-0.33917569789666546	1.7418204829969646	0.046497086518284214	6.824562167536502	2.54923768602148
F28_127N|ATC	ATC	-0.7828971866425156	1.1574280166694542	0.883137896620971	-0.6811539118511545	0.9860381492925961	1.7203667605746873	1.9324575669654949	-0.34509729130614786	0.7568440359544355	3.872782770277465
F28_129N|ATC	ATC	-0.7369345275353355	0.9371320842532643	2.392058640830996	-0.6811539118511545	1.3208313062439256	1.8938452935761587	2.261810727601417	-1.2487198337555553e-05	1.0495586723150618	3.935877339390017
F29_130N|ATC	ATC	-0.5222218945978983	1.133969035512432	0.48948504127044945	-0.6811539118511545	1.1503171616963213	-0.33917569789666546	1.6575551734652676	-0.6226999546132829	1.1001305450335785	3.313746103575598
F29_131N|ATC	ATC	-0.8185398963093901	0.6921509125803262	1.1178090581941182	-0.6811539118511545	0.6855570193084858	-0.33917569789666546	2.905387849466916	-0.7841887823535058	2.887260608175135	4.416078658356632
F30_127N|ATC	ATC	-1.1653304934572486	0.6060532579923726	0.6317556686868278	0.14165148629579843	0.5574606652337971	0.5133136379150396	0.3845130303871338	0.40607856702670997	0.7848304205878363	2.155896781836755
F30_127C|ATC	ATC	-1.0417342074429559	0.799854153906017	0.8943683609768233	0.15694506415408388	0.8428621885374847	0.7139272996119956	1.708042089065386	0.22561873951788688	2.324464217678293	3.5496304504143588
F30_128C|ATC	ATC	-0.24653460641814542	-0.9586959181441514	-0.25511520930881465	0.11122666548215937	-0.8070049488478632	0.5635106583257411	-0.3122811824075148	0.0711591917177511	-0.2560809547142101	-1.0244424941335208
F30_129N|ATC	ATC	-1.0596699483196157	0.6433512533913788	1.493047967826767	0.4196499244033307	0.5903182677824041	0.8372470911338098	-0.04949739256238983	2.216374563201169	-0.0459062649293077	1.6535238091486046
F30_129C|ATC	ATC	-1.1290753825781996	0.1888229924917256	-0.7676191965338002	0.29592278547608375	0.19369467444440663	0.5945477245186401	0.7591889556572047	-0.07647452400012404	3.06107585179765	2.07708733072713
F30_130C|ATC	ATC	-1.1568013363171408	0.8211176923518211	0.5212485302637657	0.15626936175330436	0.8110493926545804	0.782972417940593	0.4464600399874434	0.11775498268336822	0.9241590134540205	2.424379068656405
F30_131N|ATC	ATC	-0.9193582032892244	0.9966939348248589	0.4621705025011294	2.090646992124289	0.8733391517458262	1.54135347055264	0.8258806871278294	1.8784311047470126	1.2445215879564073	2.741932825241913
F30_133C|ATC	ATC	-1.2519741090263778	0.9797212511664878	2.448330206477578	0.5382270051677372	1.0509018409330035	1.1584731983527	0.4955977501667038	0.0956429700862732	0.4863386421804887	2.7272931103595695
F30_134N|ATC	ATC	-1.212909566224644	2.6207383218369893	1.9657437362482468	0.7982915115065407	1.9941503580226079	0.8210017365958657	-0.5022538761567062	0.36528541826277844	0.1430466086311212	3.331394011904927
F31_127N|ATC	ATC	-0.9079017160413232	1.084735818797442	1.4276134726206293	-0.6811539118511545	1.042466025364769	0.44839811262701085	2.9212931272838527	-0.4207535075310021	1.9119450477475346	4.913930662122618
F31_132N|ATC	ATC	-0.7142592253335766	0.5966502585282552	1.0520906856522285	-0.6811539118511545	0.4350490414183833	0.6753879860574208	0.39715093091025944	0.6295191456471763	1.4615303381704277	1.708060414772091
F31_133N|ATC	ATC	-0.4172047321620486	0.4066697281983801	0.8198417132162513	-0.6811539118511545	0.2131836359119469	0.5561478230371	-0.2083249562664119	0.1675071012755951	-0.4684072802707033	0.6155495040940168
F31_134N|ATC	ATC	-0.5670912305783714	1.8170149031737062	1.9114966237426716	-0.6811539118511545	1.3073674918395113	0.1876143087784472	1.051618984856602	-0.0783696913681005	0.17943745704531	3.4357251186086795
F32_128N|ATC	ATC	-0.6499445621413569	0.6154771078283179	-0.4003146199696596	0.6172119170883336	0.44939130668808086	-0.33917569789666546	4.014870685969868	-0.2987325624824789	2.682292295434301	5.280292355939542
F32_129C|ATC	ATC	-0.8334386419969201	0.6326507856570363	0.6381471399752515	0.8046668156350042	0.8445956258170801	-0.33917569789666546	0.7306576670717345	-0.279341205991345	0.5883476941116111	2.196747094725691
F32_134N|ATC	ATC	-0.7825335999396419	0.11383838798027117	1.3593294336431487	0.47130851643930294	0.1589908051127052	-0.33917569789666546	1.8749197559877575	-0.38057840414386396	1.3497816452337674	2.7712917439076703
F33_131C|ATC	ATC	-0.5134212488316361	-1.0728918137084147	-0.8778474581703847	-0.15425967692049977	-0.42642238408269567	-0.33917569789666546	-0.03816794548076702	-0.33532073822955927	0.8522321557024641	-0.5976385103575457
F34_129N|ATC	ATC	-0.4604241380373955	-1.2275302818890101	-1.5999848567497619	-0.6811539118511545	-1.2184593462691173	0.04031269943563426	-0.774855876456517	-0.4597000371978192	-0.40241515734805794	-1.5419620203081317
F34_131N|ATC	ATC	-0.47850600675836424	3.439659368434767	2.747374208180065	-0.6811539118511545	2.3085448815818674	0.7741241640456863	1.631614480721307	-0.31482018302646175	1.9162622758470726	5.549779855914439
F1_129N|ATC_P	ATC_P	0.7749975415798561	-0.23975331805714525	-0.9530564885781435	0.34313473054158344	-0.3787197404997902	-0.33917569789666546	-0.30816829739112817	-0.24977879883285004	-0.34543722526201526	-1.3229191570281296
F5_127C|ATC_P	ATC_P	-0.48943065768339367	-0.16784368482401663	0.05458842481692886	0.658784162097505	-0.07851219310829866	0.02509970841028822	0.438476362929186	-0.2585363544877559	0.10504901166641768	0.7600633357885631
F5_128N|ATC_P	ATC_P	0.6251828547856937	-0.3216260738046863	-0.9811588061870575	0.4410857491470374	-0.38048358713831154	0.03693094500542124	-0.26394307789807764	-0.1497433466905929	-0.5581165353896858	-1.2107520064884576
F5_128C|ATC_P	ATC_P	0.6826837585133158	-0.060923626997494706	-1.1532930985299763	0.37546643518491923	-0.25358653480401294	0.02173602334440461	-0.19645988092959582	-0.2382724557173199	-0.15289286453257386	-0.9400672664404064
F7_128N|ATC_P	ATC_P	0.5793351065843654	-0.6098013346642798	-1.2006771494847528	-0.6811539118511545	-0.6344155361864958	-0.33917569789666546	-0.5139112786704952	-0.13767814172406329	-1.2796364799024684	-1.7030477199191405
F8_132C|ATC_P	ATC_P	0.6203829696018207	-0.6038824332459661	-0.9579877994783362	-0.6811539118511545	-0.7290425458362517	-0.33917569789666546	0.09901338404435121	-0.26438263751910857	0.04464038357105057	-1.1252520188034356
F13_128C|ATC_P	ATC_P	0.2971402658488033	-0.844857843024441	-1.3135560868946001	-0.6811539118511545	-0.5246018269625774	-0.33917569789666546	-0.05964073886366736	-0.24306415744375895	-0.5448688557916828	-1.2016388477369115
F14_128N|ATC_P	ATC_P	1.1127925554196847	-0.2886612811400869	-0.8223625173904865	0.8331593659485166	-0.5033161594667125	0.35659443177542366	-0.45976064345457435	-0.13852454016350607	-0.5878253916867221	-1.861214480014346
F14_132C|ATC_P	ATC_P	0.5234001486098847	0.48068416818033644	-0.2525460809544941	0.4034299265780715	-0.001084603223488051	0.46489870454081605	-0.36341811114325995	0.09746515952128286	-0.6283351687955532	-0.4061340915728082
F15_127N|ATC_P	ATC_P	1.3703246943068748	-0.7813601805979228	-0.7576396388119125	1.0553290318363875	-0.5466029193383051	-0.33917569789666546	-0.25013201707912075	0.6430279202561798	-0.5687531759027041	-2.401816891983918
F19_129N|ATC_P	ATC_P	0.6622511454549697	-0.6247001197587337	-0.8279977517655118	0.16785233554707685	-0.5030911974146939	-0.33917569789666546	-0.22036138017898768	-0.16959609305993303	-0.848811541740924	-1.507312645392691
F20_128N|ATC_P	ATC_P	0.6760699366694073	0.9679716726715754	0.4186784175126672	-0.6811539118511545	0.3243745562612941	-0.33917569789666546	-0.38338170407089567	0.3052319412725804	0.041458288721822	-0.0914799680687276
F21_131N|ATC_P	ATC_P	0.11438815537831293	0.7528257613625087	1.1860180889324772	0.16173377746383066	0.378744040418001	0.18990141204550962	0.2454548123402175	0.378154774011543	0.15163948592271942	0.8838924183244132
F22_127C|ATC_P	ATC_P	0.720622769228407	-0.6874885055622256	-0.8587149719874918	1.1996860791737403	0.052516868514152715	-0.33917569789666546	-0.4509576290959611	-0.2677988337584493	0.11744127066441795	-1.8590689038865937
