sample	lineage	lin_TF_score	inflam_score	mod4_score	DM1_portable
TCGA-AB-2842-03	acute myeloid leukemia	-0.48889769192074006	-0.1067689173607759	-0.23401744120653037	0.14811133335343382
TCGA-AB-2843-03	acute myeloid leukemia	-0.7936971248278555	0.9832490562475242	0.07652022518038529	1.853466406255765
TCGA-AB-2844-03	acute myeloid leukemia	0.09025394166697745	-0.5107724958522831	-0.03975961066288072	-0.6407860481821412
TCGA-AB-2845-03	acute myeloid leukemia	0.017154869850738143	0.27584401243746104	0.26274069143284423	0.5214298340195671
TCGA-AB-2846-03	acute myeloid leukemia	0.13637333568282228	0.029479755048659365	0.2755371715248183	0.1686435908906554
TCGA-AB-2847-03	acute myeloid leukemia	0.23926554301028327	0.7871127380081521	0.1415511532764946	0.6893983482743634
TCGA-AB-2848-03	acute myeloid leukemia	0.8169167964178224	0.09470682723841212	-0.21719489253503485	-0.9394048617144453
TCGA-AB-2849-03	acute myeloid leukemia	-0.9497551845870033	0.4272189693320891	0.15614328868625718	1.5331174426053495
TCGA-AB-2851-03	acute myeloid leukemia	0.40714994572260665	0.16607100342521305	-0.014721037195269607	-0.2557999794926632
TCGA-AB-2853-03	acute myeloid leukemia	-0.13026885308283664	-0.9631886981297367	-0.3630164454344313	-1.1959362904813313
TCGA-AB-2854-03	acute myeloid leukemia	-0.375487381897153	-0.019982038742150342	0.1488813975577637	0.5043867407127665
TCGA-AB-2855-03	acute myeloid leukemia	-0.1609186014979997	-0.99506772453564	0.11199218521969452	-0.7221569378179458
TCGA-AB-2856-03	acute myeloid leukemia	0.34977899265042856	-0.15945902042977741	-0.16906399259876825	-0.6783020056789743
TCGA-AB-2857-03	acute myeloid leukemia	-0.13563933365916303	0.7270779782182932	0.5555413680732219	1.4182586799506782
TCGA-AB-2858-03	acute myeloid leukemia	-0.22965782459897366	-0.3895383108093671	0.025799362913761364	-0.1340811232966321
TCGA-AB-2859-03	acute myeloid leukemia	-0.0930482033291479	0.6264341434390414	0.009020191786200282	0.7285025385543895
TCGA-AB-2860-03	acute myeloid leukemia	-0.10223326270119808	1.200915117234308	0.2522291365623371	1.5553775164978432
TCGA-AB-2861-03	acute myeloid leukemia	-0.5103736234093255	-0.2933718269838069	-0.7868097383694921	-0.5698079419439736
TCGA-AB-2862-03	acute myeloid leukemia	0.3398306529787206	-0.5318722961629722	-0.6182903127402539	-1.4899932618819467
TCGA-AB-2863-03	acute myeloid leukemia	-0.0524414368806141	-0.7051940375097486	0.3492387727355568	-0.3035138278935777
TCGA-AB-2865-03	acute myeloid leukemia	0.40417569701223	1.0456532995576795	0.33990718364979794	0.9813847861952474
TCGA-AB-2866-03	acute myeloid leukemia	-0.7557446309088931	0.34525996576643014	0.11665928870428521	1.2176638853796085
TCGA-AB-2867-03	acute myeloid leukemia	0.4370409846367219	0.4378634381145945	0.4739920534774574	0.47481450695532995
TCGA-AB-2868-03	acute myeloid leukemia	0.1172256795067727	0.34693264940759366	0.1466688842358212	0.37637585413664215
TCGA-AB-2869-03	acute myeloid leukemia	0.5151688782173358	0.005631331920896598	-0.11936125695289264	-0.6288988032493319
TCGA-AB-2870-03	acute myeloid leukemia	0.10555843265097865	0.32136852418753614	0.499996324841278	0.7158064163778355
TCGA-AB-2871-03	acute myeloid leukemia	0.08807163096591272	0.40318358488659656	-0.1981692089895837	0.1169427449311001
TCGA-AB-2872-03	acute myeloid leukemia	-0.047505826373078625	-0.49626497539682596	-1.114862892066285	-1.5636220410900323
TCGA-AB-2873-03	acute myeloid leukemia	-0.6845544129891074	0.6025105245632142	0.08813548842554636	1.3752004259778678
TCGA-AB-2874-03	acute myeloid leukemia	0.3879408911083391	-0.6931740761791506	-0.342671056093455	-1.4237860233809447
TCGA-AB-2875-03	acute myeloid leukemia	-0.2302792539643237	0.003829660729164958	0.024841228099603044	0.2589501427930917
TCGA-AB-2877-03	acute myeloid leukemia	0.5669590990580383	-0.9571852677830489	-0.7577817251135989	-2.281926091954686
TCGA-AB-2879-03	acute myeloid leukemia	0.7667863863746751	-0.8537844178038386	-0.4104385538513984	-2.0310093580299124
TCGA-AB-2880-03	acute myeloid leukemia	0.10898545941454567	-0.11288498550225355	0.28540663899488705	0.06353619407808783
TCGA-AB-2881-03	acute myeloid leukemia	0.2354996443950283	0.5302350890375057	0.39785518107032464	0.692590625712802
TCGA-AB-2882-03	acute myeloid leukemia	0.5779840131359868	1.3636536541950823	0.23357512130821134	1.0192447623673069
TCGA-AB-2884-03	acute myeloid leukemia	-0.08344652801392557	-0.024649595312398145	0.05109339148891586	0.10989032419044328
TCGA-AB-2885-03	acute myeloid leukemia	-0.04476956202592586	0.25330754982620346	0.41565053625531156	0.7137276481074408
TCGA-AB-2886-03	acute myeloid leukemia	-0.3979709749187282	-0.24007415548407088	0.10632442102778468	0.264221240462442
TCGA-AB-2887-03	acute myeloid leukemia	-0.11808328177728636	0.07699396533821433	0.1565896196316604	0.3516668667471611
TCGA-AB-2888-03	acute myeloid leukemia	-0.2264542808946625	0.7103258606551391	0.3820052400221603	1.318785381571962
TCGA-AB-2889-03	acute myeloid leukemia	0.26089466534761185	0.4541778670497166	0.055812380937386614	0.24909558263949133
TCGA-AB-2890-03	acute myeloid leukemia	-0.21998269778050739	0.7484538611269943	0.21380378133063319	1.182240340238135
TCGA-AB-2891-03	acute myeloid leukemia	-1.1150153587640133	-0.18597745910538202	0.28529395968988613	1.2143318593485173
TCGA-AB-2895-03	acute myeloid leukemia	0.45513769369810225	-0.7500629745654023	-0.33010936807774754	-1.5353100363412522
TCGA-AB-2896-03	acute myeloid leukemia	0.6705530758144228	-0.38120247763172377	-0.024970158694879497	-1.076725712141026
TCGA-AB-2897-03	acute myeloid leukemia	0.43334049155208404	-0.5445389243274317	-1.0018703473407282	-1.9797497632202439
TCGA-AB-2898-03	acute myeloid leukemia	0.21779108784190387	0.018219892418383097	0.08132307166101266	-0.11824812376250812
TCGA-AB-2899-03	acute myeloid leukemia	-0.0902727536671871	0.6631099037634279	0.2257842960639442	0.9791669534945593
TCGA-AB-2900-03	acute myeloid leukemia	-0.04407913893603148	0.0823316195055958	-0.641561358842825	-0.5151506004011976
TCGA-AB-2901-03	acute myeloid leukemia	0.3879694671567665	-0.3596537496940957	0.11494645684754418	-0.6326767600033181
TCGA-AB-2903-03	acute myeloid leukemia	0.3896784424308817	-1.187834260994147	-0.3436340511956053	-1.921146754620634
TCGA-AB-2904-03	acute myeloid leukemia	0.07158413013144485	0.01847684914945874	0.4850981829605834	0.43199090197859724
TCGA-AB-2908-03	acute myeloid leukemia	-0.26689097376934623	0.39617090433005075	-0.01695967602097814	0.6461022020784188
TCGA-AB-2909-03	acute myeloid leukemia	0.14805172612465192	-0.926157029426093	0.1181547892936212	-0.9560539662571237
TCGA-AB-2910-03	acute myeloid leukemia	-0.13179236711091502	-0.30169484910515343	0.0429723224357123	-0.1269301595585261
TCGA-AB-2911-03	acute myeloid leukemia	0.20568619311260367	0.6180413294184608	0.22120219187040094	0.6335573281762581
TCGA-AB-2912-03	acute myeloid leukemia	-0.3553327375924583	0.2062578954172703	0.3267871051776165	0.8883777381873452
TCGA-AB-2913-03	acute myeloid leukemia	0.041210778539713416	-0.7959662829907086	-0.34048599559949033	-1.1776630571299123
TCGA-AB-2914-03	acute myeloid leukemia	-0.337523033169437	-0.021195861063067385	0.3297074178651492	0.6460345899715187
TCGA-AB-2915-03	acute myeloid leukemia	0.049431577091978776	0.6903589373614618	0.2548964544411112	0.8958238147105942
TCGA-AB-2916-03	acute myeloid leukemia	-0.317561839726504	0.8644197751791594	0.4929025729008392	1.6748841878065024
TCGA-AB-2917-03	acute myeloid leukemia	-0.41752959764566583	-0.3446128165531915	0.34018658935435137	0.4131033704468257
TCGA-AB-2918-03	acute myeloid leukemia	0.18515546089847648	-0.7229859186715081	0.002517760852216724	-0.9056236187177678
TCGA-AB-2919-03	acute myeloid leukemia	0.6397988488817945	-1.0045661259656276	-0.15242587072291078	-1.7967908455703328
TCGA-AB-2920-03	acute myeloid leukemia	1.419918180110071	-0.490785366843043	-0.5325244674432019	-2.443228014396316
TCGA-AB-2921-03	acute myeloid leukemia	0.17564195417228856	-0.32241699812161495	-0.0406594812466902	-0.5387184335405937
TCGA-AB-2924-03	acute myeloid leukemia	0.019334342729686135	-0.30233993346318	-0.14124284219930286	-0.462917118392169
TCGA-AB-2925-03	acute myeloid leukemia	0.41419612482180124	-0.19985484795070843	-0.19942892595902495	-0.8134798987315346
TCGA-AB-2927-03	acute myeloid leukemia	0.349012595921761	1.0134924484890606	0.26567894660955443	0.9301587991768541
TCGA-AB-2928-03	acute myeloid leukemia	0.09998660641069423	-1.1332346917940805	0.11319801697266563	-1.1200232812321091
TCGA-AB-2929-03	acute myeloid leukemia	-0.9575664083022715	0.6383851110027173	0.3697911357453197	1.9657426550503083
TCGA-AB-2930-03	acute myeloid leukemia	0.032985441808104234	-0.5609224415077109	-0.004681177758451588	-0.5985890610742667
TCGA-AB-2931-03	acute myeloid leukemia	0.6112889794185383	-0.5283224789797626	-0.0049823515671525475	-1.1445938099654536
TCGA-AB-2932-03	acute myeloid leukemia	0.31717198676570113	0.12015035163128639	-0.013991914452603746	-0.21101354958701848
TCGA-AB-2933-03	acute myeloid leukemia	-0.2366293215774719	0.5406060327607286	0.4438205160928898	1.2210558704310903
TCGA-AB-2934-03	acute myeloid leukemia	-0.1463834372227178	0.6053782550067459	0.15078313288810313	0.9025448251175667
TCGA-AB-2935-03	acute myeloid leukemia	0.1433914032705568	1.0890413945230244	0.21062236252317976	1.1562723537756474
TCGA-AB-2936-03	acute myeloid leukemia	0.0926046968589572	0.21156383211083238	0.2120548464725646	0.33101398172443974
TCGA-AB-2937-03	acute myeloid leukemia	0.33455673619260223	-0.6473987078102087	-0.5823426937821301	-1.564298137784941
TCGA-AB-2938-03	acute myeloid leukemia	-1.482807439574128	1.1899823335516564	0.5862161653141614	3.259005938439946
TCGA-AB-2939-03	acute myeloid leukemia	0.28408605109640184	-0.3928040298131373	-0.36608545751601024	-1.0429755384255492
TCGA-AB-2940-03	acute myeloid leukemia	0.2811595078807558	-0.009884461193698107	0.31492732247126914	0.023883353396815243
TCGA-AB-2941-03	acute myeloid leukemia	-1.2852357117156592	-0.49838557933493366	0.2593784789368723	1.0462286113175978
TCGA-AB-2942-03	acute myeloid leukemia	0.12864101446938841	0.038521295868278814	0.12067447599056413	0.03055475738945454
TCGA-AB-2943-03	acute myeloid leukemia	-0.651294895398421	0.4007149136786786	0.20501733973190714	1.2570271488090066
TCGA-AB-2944-03	acute myeloid leukemia	-0.44076492833894326	-0.5458160823930936	-0.014488585903931832	-0.11953973995808222
TCGA-AB-2946-03	acute myeloid leukemia	-0.03773886044751368	0.12609127882412882	0.4156341571202171	0.5794642963918596
TCGA-AB-2948-03	acute myeloid leukemia	-0.2841409568984172	0.14258454900999176	0.16143406380681327	0.5881595697152222
TCGA-AB-2949-03	acute myeloid leukemia	-0.1592204930760967	-0.16778870618015942	0.21795397468721875	0.20938576158315603
TCGA-AB-2950-03	acute myeloid leukemia	-0.5156100329053543	-0.15572187434479864	0.2253133984090562	0.5852015569696118
TCGA-AB-2952-03	acute myeloid leukemia	0.9472326291623232	0.6285964816120921	0.3735251967581054	0.05488904920787435
TCGA-AB-2954-03	acute myeloid leukemia	0.2580520576096095	-0.13414174104607765	0.0321381187553987	-0.3600556799002885
TCGA-AB-2955-03	acute myeloid leukemia	-0.2912461697547217	-0.9119564287430162	0.027074297906903744	-0.5936359610813907
TCGA-AB-2956-03	acute myeloid leukemia	-0.870169337307916	0.1582371182352282	-0.2800339810477984	0.7483724744953458
TCGA-AB-2959-03	acute myeloid leukemia	-0.34036048011736963	0.5277981432754839	0.23132525966831177	1.0994838830611653
TCGA-AB-2963-03	acute myeloid leukemia	-0.029448485865099343	-0.7568645152889691	0.16008288808522447	-0.5673331413386453
TCGA-AB-2964-03	acute myeloid leukemia	0.0787883773480521	-0.4534342208065684	-0.227106508332907	-0.7593291064875275
TCGA-AB-2965-03	acute myeloid leukemia	-0.17648757166818274	0.02146684376265011	0.3031703104908888	0.5011247259217216
TCGA-AB-2966-03	acute myeloid leukemia	-0.9689586292450226	-0.30189215089521865	0.16406898249447302	0.8311354608442769
TCGA-AB-2967-03	acute myeloid leukemia	0.18081628722858273	-0.182115017490952	0.0540049754265721	-0.3089263292929626
TCGA-AB-2969-03	acute myeloid leukemia	-0.42731048413329165	-0.05576602709916219	0.1037069504688291	0.4752514075029586
TCGA-AB-2970-03	acute myeloid leukemia	-0.26253016052262257	0.3696190836936712	0.30783065172177104	0.9399798959380647
TCGA-AB-2971-03	acute myeloid leukemia	0.1319589447336081	1.0566578065915715	0.1189113148825069	1.0436101767404702
TCGA-AB-2972-03	acute myeloid leukemia	-0.544021153525815	-0.2515664148754146	-0.24187230745461197	0.05058243119578848
TCGA-AB-2973-03	acute myeloid leukemia	-0.49219033600734124	0.71766245069481	0.13098294960948811	1.3408357363116394
TCGA-AB-2975-03	acute myeloid leukemia	0.4184539097519556	-0.45098730239991947	-0.2804849007860978	-1.149926112937973
TCGA-AB-2976-03	acute myeloid leukemia	-0.14334386858541578	-0.7331058483070826	-0.3061142147473113	-0.8958761944689781
TCGA-AB-2977-03	acute myeloid leukemia	0.5794788000394858	-0.2930693886493172	-0.5986804707002361	-1.4712286593890391
TCGA-AB-2978-03	acute myeloid leukemia	-0.10523480461077547	0.45810947883595143	0.22445700751838119	0.7878012909651081
TCGA-AB-2979-03	acute myeloid leukemia	0.7275857906674037	-0.2939533376482366	0.09562497419341197	-0.9259141541222283
TCGA-AB-2980-03	acute myeloid leukemia	-0.4829718323664385	-0.44765779833351227	-0.28129947610535105	-0.24598544207242484
TCGA-AB-2981-03	acute myeloid leukemia	0.019837005840203467	1.4184748440300547	0.7088128062615041	2.1074506444513554
TCGA-AB-2982-03	acute myeloid leukemia	-0.43387216995542494	0.30406078314089496	-0.44272931688111355	0.29520363621520634
TCGA-AB-2983-03	acute myeloid leukemia	0.20004886534996208	0.34603507447817156	0.03594586963716629	0.18193207876537576
TCGA-AB-2984-03	acute myeloid leukemia	2.082053493297674	-1.4147594907692105	-0.9766582827194424	-4.473471266786326
TCGA-AB-2985-03	acute myeloid leukemia	-0.6514663979149085	1.0487762293599265	0.13703040370205702	1.837273030976892
TCGA-AB-2986-03	acute myeloid leukemia	0.5037002125703725	-0.14594407256274133	-0.41659021435086663	-1.0662344994839805
TCGA-AB-2987-03	acute myeloid leukemia	-0.747549808077091	2.081177131929294	0.39528839295247353	3.224015332958859
TCGA-AB-2988-03	acute myeloid leukemia	0.1437809581010604	-0.5267305264698631	-0.28881915619184745	-0.9593306407627709
TCGA-AB-2990-03	acute myeloid leukemia	0.5367427348791036	-0.31808363084804925	-0.04125990699051451	-0.8960862727176674
TCGA-AB-2991-03	acute myeloid leukemia	-0.06360273953669461	0.4997803628404583	-0.30848882672657346	0.2548942756505795
TCGA-AB-2992-03	acute myeloid leukemia	0.008418564108630233	0.6804984889723457	0.5716760915289069	1.2437560163926222
TCGA-AB-2993-03	acute myeloid leukemia	0.4785139283663749	-0.7846299082243405	-0.18384117047134377	-1.4469850070620593
TCGA-AB-2994-03	acute myeloid leukemia	0.8392858534745818	0.24900660839195912	-0.23822394768239738	-0.8285031927650202
TCGA-AB-2995-03	acute myeloid leukemia	-0.7732530026225461	0.17445686093041915	0.20527419224149415	1.1529840557944595
TCGA-AB-2996-03	acute myeloid leukemia	0.27631667153532297	0.2424089830001704	0.07002629009961056	0.03611860156445801
TCGA-AB-2998-03	acute myeloid leukemia	-0.20518906298207115	-0.4153096384901399	-0.3166862841517715	-0.5268068596598403
TCGA-AB-2999-03	acute myeloid leukemia	-0.1750709748154058	-0.2011040937059877	-0.524029833749902	-0.5500629526404839
TCGA-AB-3000-03	acute myeloid leukemia	0.024698538670020795	-0.47803085791816946	0.085559405219461	-0.4171699913687293
TCGA-AB-3001-03	acute myeloid leukemia	0.186561870528905	0.326998366712586	-0.41907698740352123	-0.27864049121984025
TCGA-AB-3002-03	acute myeloid leukemia	0.10071024453347605	0.06978554582560764	0.26767945564311146	0.23675475693524306
TCGA-AB-3005-03	acute myeloid leukemia	-0.9015836269786348	0.49831984468133245	-0.4501524003907642	0.949751071269203
TCGA-AB-3006-03	acute myeloid leukemia	0.5465959400634757	-0.11173627243129804	-0.2842864982665803	-0.942618710761354
TCGA-AB-3007-03	acute myeloid leukemia	-0.29076958034841216	-0.5501026865987565	-0.7834214994736888	-1.0427546057240331
TCGA-AB-3008-03	acute myeloid leukemia	0.2075825017201116	-0.058832558716752296	0.3376633662252326	0.07124830578836866
TCGA-AB-3009-03	acute myeloid leukemia	-0.061363953797446816	-0.5352557754901867	0.020296594342948265	-0.4535952273497916
TCGA-AB-3011-03	acute myeloid leukemia	0.5194053211949777	-0.9481152138741646	-0.16859038284773945	-1.6361109179168818
TCGA-AB-3012-03	acute myeloid leukemia	0.521574673923863	-0.14103053904861682	-0.3571480103120555	-1.0197532232845354
TCGA-OR-A5J1-01	adrenocortical cancer	0.31162580369578385	-0.04778577374117874	-0.10869929838636117	-0.4681108758233238
TCGA-OR-A5J2-01	adrenocortical cancer	-0.2729428222592941	0.0257352065235964	0.39965227300838074	0.6983303017912712
TCGA-OR-A5J3-01	adrenocortical cancer	0.37307497724048716	-0.5446582169268457	-0.055476081952844904	-0.9732092761201777
TCGA-OR-A5J5-01	adrenocortical cancer	0.195896680849992	-0.6399358781823076	-0.24950079797900773	-1.0853333570113073
TCGA-OR-A5J6-01	adrenocortical cancer	0.8450904197423788	0.6450043883055707	-0.18693149256789168	-0.3870175240046997
TCGA-OR-A5J7-01	adrenocortical cancer	0.45981738682968687	-0.960422104657534	-0.19105890711136544	-1.6112983985985863
TCGA-OR-A5J8-01	adrenocortical cancer	-3.591483893617177	2.281634242914583	1.1549777818375293	7.0280959183692895
TCGA-OR-A5J9-01	adrenocortical cancer	0.2502718777167053	-0.6248645840512342	-0.10070413414788164	-0.9758405959158212
TCGA-OR-A5JA-01	adrenocortical cancer	0.22626333900733736	-0.472343960720391	0.2009963500072339	-0.49761094972049447
TCGA-OR-A5JB-01	adrenocortical cancer	-3.3692484237556526	2.281953288646332	1.1399528161400891	6.791154528542074
TCGA-OR-A5JC-01	adrenocortical cancer	0.5648150634568846	0.03047030689578412	-0.050427237324871636	-0.5847719938859721
TCGA-OR-A5JD-01	adrenocortical cancer	-0.23006071222765184	0.5286619387059456	-0.19633398453602582	0.5623886663975716
TCGA-OR-A5JE-01	adrenocortical cancer	0.7744454335357923	-0.2021409492605559	-0.1829565213477897	-1.1595429041441379
TCGA-OR-A5JF-01	adrenocortical cancer	0.32301765781137265	-0.7231474159235306	-0.024937256197569323	-1.0711023299324727
TCGA-OR-A5JG-01	adrenocortical cancer	0.4445540749998874	-0.11705096756397335	0.17501485348092724	-0.3865901890829335
TCGA-OR-A5JI-01	adrenocortical cancer	-0.3468784348467856	0.5784246635917065	-0.19295960474557158	0.7323434936929205
TCGA-OR-A5JJ-01	adrenocortical cancer	-0.07965678940672036	0.15904235347303108	0.1410078626145438	0.37970700549429526
TCGA-OR-A5JK-01	adrenocortical cancer	0.4367319243908316	1.416251018237676	0.22361197449577216	1.2031310683426164
TCGA-OR-A5JL-01	adrenocortical cancer	0.8499792632374862	0.10464105763256523	0.08159255254566071	-0.6637456530592603
TCGA-OR-A5JM-01	adrenocortical cancer	0.2647177389201603	-1.3697977440342453	0.08092623141896892	-1.5535892515354366
TCGA-OR-A5JO-01	adrenocortical cancer	-0.7683752756721274	1.5718913599906812	0.617907134589177	2.9581737702519852
TCGA-OR-A5JP-01	adrenocortical cancer	0.44411141134873333	-0.32220083787170345	0.4695158635347943	-0.29679638568564254
TCGA-OR-A5JQ-01	adrenocortical cancer	-0.31635723090209994	0.8853297399363698	0.04849925909721429	1.2501862299356838
TCGA-OR-A5JR-01	adrenocortical cancer	0.15937193400646094	0.14409023361731849	-0.06884364231063436	-0.08412534269977681
TCGA-OR-A5JS-01	adrenocortical cancer	0.5417474034923127	-0.7429835555880085	-0.2126775919475696	-1.4974085510278907
TCGA-OR-A5JT-01	adrenocortical cancer	-0.45885054799393354	-0.18084188533575066	-0.05171743192305614	0.22629123073512677
TCGA-OR-A5JV-01	adrenocortical cancer	-0.08860674616762351	0.8246708109093653	0.4045310198082626	1.3178085768852514
TCGA-OR-A5JW-01	adrenocortical cancer	0.3763962339416309	-0.5675480209941719	0.08510206963361912	-0.8588421853021837
TCGA-OR-A5JX-01	adrenocortical cancer	0.3132174059520879	-0.21551019531830537	-0.09215402208143553	-0.6208816233518288
TCGA-OR-A5JY-01	adrenocortical cancer	0.44127741822958955	-0.030370917772780285	0.14710850733082903	-0.3245398286715408
TCGA-OR-A5JZ-01	adrenocortical cancer	0.020416267935741583	0.02019515780973207	0.020483487508226834	0.020262377382217322
TCGA-OR-A5K0-01	adrenocortical cancer	0.2569805196102977	-0.7589257601718186	-0.05769707305449886	-1.0736033528366151
TCGA-OR-A5K1-01	adrenocortical cancer	0.2277554836212754	0.07023607550183027	0.15045593078097338	-0.007063477338471763
TCGA-OR-A5K2-01	adrenocortical cancer	0.6435421908521748	-0.1375192841408542	-0.2690084088654891	-1.050069883858518
TCGA-OR-A5K3-01	adrenocortical cancer	0.2753243301409519	-0.09554688166332741	-0.5240977973697539	-0.8949690091740332
TCGA-OR-A5K4-01	adrenocortical cancer	-0.4852917399319179	-0.7625437243277258	-0.04015343706221285	-0.31740542145802075
TCGA-OR-A5K5-01	adrenocortical cancer	0.34839710170623717	-0.41295177624796503	-0.6058053964920995	-1.3671542744463017
TCGA-OR-A5K6-01	adrenocortical cancer	0.4577270124434641	-0.015053085016078297	-0.46769318280740296	-0.9404732802669453
TCGA-OR-A5K8-01	adrenocortical cancer	-0.0024341003501389055	-0.5306881262259421	-0.31662809473717146	-0.8448821206129746
TCGA-OR-A5K9-01	adrenocortical cancer	0.4956135424751703	-1.0774016710460697	-0.06571083579966686	-1.638726049320907
TCGA-OR-A5KO-01	adrenocortical cancer	0.04478701709237125	-1.0334693484474444	0.32256803150055674	-0.7556883340392588
TCGA-OR-A5KT-01	adrenocortical cancer	0.7880937163581375	0.8311621409095221	0.6580555190785768	0.7011239436299614
TCGA-OR-A5KU-01	adrenocortical cancer	-0.17839526633909214	-0.748876663031893	-0.3549072625813165	-0.9253886592741174
TCGA-OR-A5KV-01	adrenocortical cancer	0.3409234973685864	-0.6242048229862831	-0.5824512251184085	-1.547579545473278
TCGA-OR-A5KW-01	adrenocortical cancer	0.3355115380730911	-0.43919869058224315	-0.0742120498950332	-0.8489222785503674
TCGA-OR-A5KX-01	adrenocortical cancer	-0.5424678120744	-0.46192775337348607	0.033294448652244873	0.11383450735315878
TCGA-OR-A5KY-01	adrenocortical cancer	0.34566559449716194	-0.08104208389515602	0.385559113323438	-0.04114856506887993
TCGA-OR-A5KZ-01	adrenocortical cancer	-0.057448243680907764	0.17818787166231662	0.7070652072588078	0.9427013226020322
TCGA-OR-A5L3-01	adrenocortical cancer	0.9011046290723601	-0.4273526041155755	-1.117938013485277	-2.4463952466732124
TCGA-OR-A5L4-01	adrenocortical cancer	0.33818056435739713	-0.09223867146362497	0.2766970013850781	-0.15372223443594402
TCGA-OR-A5L5-01	adrenocortical cancer	0.15386526468648076	1.0141186284654904	-0.22155803045220224	0.6386953333268074
TCGA-OR-A5L6-01	adrenocortical cancer	0.0845144312168172	0.19225899895703688	-0.22432307134723906	-0.11657850360701938
