sample	type	category	RAI_8	NONOVERLAP	DM1_like	TACSTD2_z	FN1_z	TACSTD2_raw
TCGA-BJ-A3PR-11	11	normal_adjacent	0.5660790527220336	0.33990918009013743	-0.5660790527220336	-1.3098535010222598	-1.4834971875009173	7.56
TCGA-BJ-A3PT-01	01	primary_tumor	0.6030428259183254	0.411711382472189	-0.6030428259183254	-0.8454848004506531	-0.48865333670159095	8.94
TCGA-BJ-A3PU-01	01	primary_tumor	-0.8488656983646344	-0.9898004339240244	0.8488656983646344	1.1869695121960897	0.9420585557522893	14.98
TCGA-BJ-A3PU-11	11	normal_adjacent	1.099449442339591	1.1516114087096165	-1.099449442339591	-0.9598944803016286	-0.9844116436216566	8.6
TCGA-BJ-A45D-01	01	primary_tumor	0.5995923953335568	0.3451186713520635	-0.5995923953335568	-0.5157157232331352	-1.1740641502957758	9.92
TCGA-BJ-A45E-01	01	primary_tumor	-0.9571543453129799	-0.8089633050591718	0.9571543453129799	-0.8185648757798353	-0.4021451757625191	9.02
TCGA-BJ-A45F-01	01	primary_tumor	0.3795260802041487	0.6200059568019821	-0.3795260802041487	-1.690097436997561	-1.2738812590716282	6.43
TCGA-BJ-A45G-01	01	primary_tumor	0.9837300485627508	0.9325092213284989	-0.9837300485627508	-1.1214140283265355	-1.2472633633980674	8.12
TCGA-BJ-A45H-01	01	primary_tumor	0.8058934525603647	0.5012888391880778	-0.8058934525603647	0.8975803219847982	0.06699523548398592	14.12
TCGA-BJ-A45I-01	01	primary_tumor	-1.1627000478547305	-0.9413048008138822	1.1627000478547305	0.7495207362953006	1.0818025080384828	13.68
TCGA-BJ-A45J-01	01	primary_tumor	-0.013302995585262517	-0.7308060651596924	0.013302995585262517	0.45003657433245253	0.8056418404252913	12.79
TCGA-BJ-A45K-01	01	primary_tumor	0.9369584514499048	0.9336691194128579	-0.9369584514499048	-1.8179670791839453	-1.230627178602092	6.05
TCGA-BJ-A4O8-01	01	primary_tumor	-0.6100502321410981	-0.9452934984677337	0.6100502321410981	0.6014611506058029	1.0485301384465315	13.24
TCGA-BJ-A4O9-01	01	primary_tumor	-0.5112380892398455	-0.3963343994135127	0.5112380892398455	0.8269155197239018	0.21339366168856946	13.91
TCGA-CE-A13K-01	01	primary_tumor	-0.405357090212022	-0.002351244093358823	0.405357090212022	-0.15902672134479937	-0.022840162414280857	10.98
TCGA-CE-A27D-01	01	primary_tumor	0.7570066867262908	0.5070001642207919	-0.7570066867262908	0.21448723346279716	-0.11267556031254763	12.09
TCGA-CE-A3MD-01	01	primary_tumor	0.040339261916902056	0.24983546076382412	-0.040339261916902056	-0.9935443861401507	-0.16591135165966941	8.5
TCGA-CE-A3ME-01	01	primary_tumor	-0.7625667244258225	-0.5982952837645461	0.7625667244258225	0.42648164024548746	0.8422414469764369	12.72
TCGA-CE-A481-01	01	primary_tumor	0.33411935768149326	0.36966759635030216	-0.33411935768149326	-0.646950356003372	-0.2324560908435706	9.53
TCGA-CE-A482-01	01	primary_tumor	-0.349218662089603	-0.24843898543166307	0.349218662089603	0.48032148958712306	0.6392799924655378	12.88
TCGA-CE-A484-01	01	primary_tumor	0.22980508247941933	0.7372946069469846	-0.22980508247941933	-1.2762035951837374	-0.9910661175400466	7.66
TCGA-DE-A0XZ-01	01	primary_tumor	-0.5670560264214062	-0.14428120028107863	0.5670560264214062	0.635111056444325	0.6159893337511722	13.34
TCGA-DE-A0Y2-01	01	primary_tumor	-0.4078648766849831	-0.7414117292393894	0.4078648766849831	0.41302167791007827	1.1516744841815785	12.68
TCGA-DE-A0Y3-01	01	primary_tumor	-0.7289554500269833	-0.4423889822900505	0.7289554500269833	0.6485710187797342	1.0086032949361905	13.38
TCGA-DE-A2OL-01	01	primary_tumor	0.9971043316006285	1.258730228586825	-0.9971043316006285	-0.6032054784132929	-0.7947591369475374	9.66
TCGA-DE-A3KN-01	01	primary_tumor	-0.2068922773591324	-0.11682335584445475	0.2068922773591324	0.22458220521435363	-0.2923463561090818	12.12
TCGA-DE-A4M8-01	01	primary_tumor	0.06412812023430858	0.25972114040123795	-0.06412812023430858	-0.3811160998790461	-0.2424378017211556	10.32
TCGA-DE-A4M9-01	01	primary_tumor	0.7013165362775831	0.6887967286456976	-0.7013165362775831	-0.38448109046289825	-0.6749786064165151	10.31
TCGA-DE-A4MB-01	01	primary_tumor	-0.323194099031346	-0.2140592487103551	0.323194099031346	0.6586659905312907	1.3879083082844288	13.41
TCGA-DE-A4MD-01	01	primary_tumor	-1.2336842660101262	-0.6950256701234	1.2336842660101262	0.3423568756491819	1.3379997538965032	12.47
TCGA-DE-A4MD-06	06	metastatic	-0.6509099537206431	-0.7791452567967472	0.6509099537206431	0.6855859152021084	0.8322597360988525	13.49
TCGA-DE-A69J-01	01	primary_tumor	-0.5402397810866164	-0.6927662472636136	0.5402397810866164	1.0355449359227393	0.9320768448747049	14.53
TCGA-DE-A69K-01	01	primary_tumor	-0.13497073584667604	-0.27349039847952195	0.13497073584667604	0.3221669321460684	0.5926986750368066	12.41
TCGA-DE-A7U5-01	01	primary_tumor	-0.842694395119798	-0.8291392266138227	0.842694395119798	0.6788559340344041	1.1849468537735297	13.47
TCGA-DJ-A13L-01	01	primary_tumor	-0.749440756538826	-0.6540044623774447	0.749440756538826	0.8168205479723454	1.0418756645281417	13.88
TCGA-DJ-A13M-01	01	primary_tumor	0.5407197830157349	0.7705942928699973	-0.5407197830157349	-0.8151998851959832	-1.7363671963997425	9.03
TCGA-DJ-A13O-01	01	primary_tumor	0.4137938820203585	0.255430689007008	-0.4137938820203585	0.5711762353511329	0.7524060490781701	13.15
TCGA-DJ-A13P-01	01	primary_tumor	-0.1715733394799588	0.697943654131306	0.1715733394799588	0.9245002466556159	-0.06942147984301204	14.2
TCGA-DJ-A13R-01	01	primary_tumor	0.24128499107150472	-0.24845393846095035	-0.24128499107150472	-0.8051049134444261	-1.1574279654998	9.06
TCGA-DJ-A13T-01	01	primary_tumor	-0.3695323386803706	0.16403463458515985	0.3695323386803706	0.5442563106803151	0.4030461683626874	13.07
TCGA-DJ-A13V-01	01	primary_tumor	-0.32538648410882687	-0.4622431692443123	0.32538648410882687	0.9446901901587295	0.7124792055678302	14.26
TCGA-DJ-A13W-01	01	primary_tumor	0.45161190760339953	1.0134334207551061	-0.45161190760339953	-1.5386728607242108	-2.128981157584761	6.88
TCGA-DJ-A13X-01	01	primary_tumor	0.2386476187502159	0.42726932996813166	-0.2386476187502159	1.0052600206680693	0.7989873665069013	14.44
TCGA-DJ-A1QD-01	01	primary_tumor	-0.808944761635177	-0.6041006051868157	0.808944761635177	0.7899006233015275	1.018585005813776	13.8
TCGA-DJ-A1QE-01	01	primary_tumor	-0.3511307429087767	-0.5123483097762922	0.3511307429087767	1.0557348794258528	1.284763962549382	14.59
TCGA-DJ-A1QF-01	01	primary_tumor	-0.5521782596921756	-0.06881068909989242	0.5521782596921756	0.7394257645437441	0.7191336794862201	13.65
TCGA-DJ-A1QG-01	01	primary_tumor	-0.1681474138872597	0.4526323300760244	0.1681474138872597	-0.8791347062891752	-1.283862969949213	8.84
TCGA-DJ-A1QH-01	01	primary_tumor	-0.6242485811900491	-0.6463208949607702	0.6242485811900491	0.8538354443947196	1.2548188299166263	13.99
TCGA-DJ-A1QI-01	01	primary_tumor	-0.4025761638419614	-0.5923908754232011	0.4025761638419614	1.0759248229289664	0.9886398731810204	14.65
TCGA-DJ-A1QL-01	01	primary_tumor	0.9990860814483471	1.175009020250008	-0.9990860814483471	-1.7742222015938665	-1.2006820459693364	6.18
TCGA-DJ-A1QM-01	01	primary_tumor	1.1254532030983675	0.8301745334464741	-1.1254532030983675	0.32553192272992054	0.8788410535275837	12.42
TCGA-DJ-A1QN-01	01	primary_tumor	-0.45136147099157126	-0.2747740880185646	0.45136147099157126	0.9480551807425817	0.8588776317724125	14.27
TCGA-DJ-A1QO-01	01	primary_tumor	-0.03582725013344564	-0.6920481189449887	0.03582725013344564	0.9716101148295473	1.2248736972838707	14.34
TCGA-DJ-A1QQ-01	01	primary_tumor	0.5788700338923829	0.015761270217437125	-0.5788700338923829	0.42648164024548746	0.6326255185471478	12.72
TCGA-DJ-A2PN-01	01	primary_tumor	-0.04226526601444938	-0.2703594164515939	0.04226526601444938	0.8908503408170939	0.6359527555063433	14.1
TCGA-DJ-A2PO-01	01	primary_tumor	-0.46894524036744656	0.047546584717420536	0.46894524036744656	0.540891320096463	0.2533205051989095	13.06
TCGA-DJ-A2PP-01	01	primary_tumor	0.22846457851257435	0.5833108528125421	-0.22846457851257435	-2.056881410637453	-1.1308100698262396	5.34
TCGA-DJ-A2PQ-01	01	primary_tumor	-0.46258171790868063	-0.13960023569053262	0.46258171790868063	1.1667795686929763	0.10359484203513152	14.92
TCGA-DJ-A2PR-01	01	primary_tumor	-0.316406844318353	-0.5341944979146183	0.316406844318353	0.40292670615852183	0.5993531489551978	12.65
TCGA-DJ-A2PS-01	01	primary_tumor	0.12580061103436305	0.39508590671908833	-0.12580061103436305	0.23467717696591067	0.4230095901178586	12.15
TCGA-DJ-A2PT-01	01	primary_tumor	-1.0206518408985708	-1.2128790253394484	1.0206518408985708	0.49714644250638385	0.9952943470994104	12.93
TCGA-DJ-A2PU-01	01	primary_tumor	-0.39733552620182266	-0.02821862338787884	0.39733552620182266	1.0523698888420008	0.6559161772615133	14.58
TCGA-DJ-A2PV-01	01	primary_tumor	-0.1340357088573184	0.0711514332700933	0.1340357088573184	0.6855859152021084	0.6026803859143922	13.49
TCGA-DJ-A2PW-01	01	primary_tumor	-0.6406839213449277	-1.0142664060501045	0.6406839213449277	0.3827367626554083	0.7357698642821945	12.59
TCGA-DJ-A2PX-01	01	primary_tumor	-0.15110104542828268	0.2390337450820932	0.15110104542828268	0.1303624688664916	-0.2856918821906918	11.84
TCGA-DJ-A2PY-01	01	primary_tumor	-0.8105877541107583	-0.4635387464573073	0.8105877541107583	0.675490943450552	1.1250565885080184	13.46
TCGA-DJ-A2PZ-01	01	primary_tumor	-0.12735497877946045	-0.039802101753594665	0.12735497877946045	0.5913661788542465	0.7291153903638046	13.21
TCGA-DJ-A2Q0-01	01	primary_tumor	-1.3236454173203795	-0.3478727212486237	1.3236454173203795	-1.404073237370122	-0.7914318999883424	7.28
TCGA-DJ-A2Q1-01	01	primary_tumor	-1.562966120957285	-2.17742525535881	1.562966120957285	0.8841203596493896	1.115074877630433	14.08
TCGA-DJ-A2Q3-01	01	primary_tumor	-0.23004171855412725	0.07466771530175886	0.23004171855412725	0.7427907551275962	1.0352211906097517	13.66
TCGA-DJ-A2Q4-01	01	primary_tumor	0.2245726846739954	-0.652872611768917	-0.2245726846739954	0.769710679798414	0.8954772383235581	13.74
TCGA-DJ-A2Q5-01	01	primary_tumor	-0.328082657404549	-0.4450109314622601	0.328082657404549	0.4096566873262261	0.8488959208948281	12.67
TCGA-DJ-A2Q6-01	01	primary_tumor	-0.7061850259386493	-0.26795458917985127	0.7061850259386493	1.0153549924196263	0.7590605229965601	14.47
TCGA-DJ-A2Q7-01	01	primary_tumor	-0.25001542914684416	0.17085632786829555	0.25001542914684416	0.8605654255624239	0.32319248134200623	14.01
TCGA-DJ-A2Q9-01	01	primary_tumor	-1.2648114281684397	-0.8636317725585936	1.2648114281684397	0.799995595053084	1.3080546212637476	13.83
TCGA-DJ-A2QA-01	01	primary_tumor	0.4078767991687475	0.3231687206094458	-0.4078767991687475	0.8975803219847982	-0.18920201037403442	14.12
TCGA-DJ-A2QB-01	01	primary_tumor	-0.02402831247885759	0.8153696240090657	0.02402831247885759	-1.0170993202271164	-1.0509563828055577	8.43
TCGA-DJ-A2QC-01	01	primary_tumor	-0.5330267071689218	-0.13915510337728818	0.5330267071689218	0.6384760470281772	0.023741155014450326	13.35
TCGA-DJ-A3UK-01	01	primary_tumor	-0.35996087184585085	0.19434952660162924	0.35996087184585085	0.24140715813361496	0.1468489225046671	12.17
TCGA-DJ-A3UM-01	01	primary_tumor	-0.07229100423541762	0.027912634602949515	0.07229100423541762	1.0355449359227393	0.888822764405168	14.53
TCGA-DJ-A3UN-01	01	primary_tumor	-0.045296784385829174	0.47190936570714453	0.045296784385829174	0.5678112447672808	0.28992011175005505	13.14
TCGA-DJ-A3UO-01	01	primary_tumor	-0.018769888098587706	-0.14070885667564723	0.018769888098587706	0.9076752937363552	0.8721865796091925	14.15
TCGA-DJ-A3UP-01	01	primary_tumor	0.40570955599936837	0.7102702439289886	-0.40570955599936837	-1.6564475311590385	-1.0642653306423384	6.53
TCGA-DJ-A3UQ-01	01	primary_tumor	-0.22407122486683337	-0.500282477908382	0.22407122486683337	0.8975803219847982	1.1916013276919195	14.12
TCGA-DJ-A3UR-01	01	primary_tumor	-0.3272165886211642	0.05646774950455219	0.3272165886211642	0.9682451242456951	-0.15592964078208382	14.33
TCGA-DJ-A3US-01	01	primary_tumor	0.774575888691573	0.6657604729195638	-0.774575888691573	-0.47197084564305597	-0.47534438886481095	10.05
TCGA-DJ-A3UT-01	01	primary_tumor	1.2327550070281896	0.707405755914215	-1.2327550070281896	-1.0103693390594122	-1.7230582485629626	8.45
TCGA-DJ-A3UU-01	01	primary_tumor	0.41290487633187856	0.32914632444007086	-0.41290487633187856	0.9615151430779908	0.4429730118730286	14.31
TCGA-DJ-A3UV-01	01	primary_tumor	0.8859173160263871	0.6854671760554094	-0.8859173160263871	-0.02779208857456308	0.1468489225046671	11.37
TCGA-DJ-A3UW-01	01	primary_tumor	-0.4929267619452202	-0.5155592605351988	0.4929267619452202	0.954785161910286	1.2082375124878952	14.29
TCGA-DJ-A3UX-01	01	primary_tumor	0.5302005243276313	0.4878581353684744	-0.5302005243276313	0.002492826680107474	0.07697694636157151	11.46
TCGA-DJ-A3UY-01	01	primary_tumor	0.08377987813456889	0.17836888581433719	-0.08377987813456889	0.4096566873262261	0.7357698642821945	12.67
TCGA-DJ-A3V0-01	01	primary_tumor	-0.4369123923584348	-0.4594167158531476	0.4369123923584348	0.9514201713264338	0.5827169641592221	14.28
TCGA-DJ-A3V2-01	01	primary_tumor	-0.415243051440354	0.11842722308872777	0.415243051440354	0.705775858705222	0.4496274857914186	13.55
TCGA-DJ-A3V3-01	01	primary_tumor	0.10360024220965897	0.2730039480444057	-0.10360024220965897	0.4399416025808961	0.08030418332076592	12.76
TCGA-DJ-A3V4-01	01	primary_tumor	-0.004398454610231833	0.3265016762743413	0.004398454610231833	0.7528857268791527	0.6326255185471478	13.69
TCGA-DJ-A3V5-01	01	primary_tumor	-0.3493325855724986	-0.30977512431332277	0.3493325855724986	0.36591180973614695	0.7357698642821945	12.54
TCGA-DJ-A3V6-01	01	primary_tumor	-0.5957406997994816	-0.48415967391618303	0.5957406997994816	0.830280510307754	1.0152577688545816	13.92
TCGA-DJ-A3V7-01	01	primary_tumor	-0.8771825348179125	-0.3458450441171184	0.8771825348179125	-0.000872163903745275	0.8854955274459737	11.45
TCGA-DJ-A3V8-01	01	primary_tumor	-0.17771474186385666	-0.37744434023572326	0.17771474186385666	0.8033605856369361	0.6492617033431234	13.84
TCGA-DJ-A3V9-01	01	primary_tumor	0.29934450146257685	-0.03675484954606721	-0.29934450146257685	0.7596157080468576	0.516172224975321	13.71
TCGA-DJ-A3VA-01	01	primary_tumor	-0.5017275506262628	-0.6852898751312846	0.5017275506262628	0.7663456892145619	0.9087861861603392	13.73
TCGA-DJ-A3VB-01	01	primary_tumor	-0.6115098834698007	-0.9372403342822722	0.6115098834698007	0.964880133661843	1.0951114558752628	14.32
TCGA-DJ-A3VD-01	01	primary_tumor	-0.34007166400394284	-0.4922833989464595	0.34007166400394284	0.8605654255624239	1.1117476406712383	14.01
TCGA-DJ-A3VE-01	01	primary_tumor	-0.40595361974533084	-0.5456653239165404	0.40595361974533084	0.8403754820593105	0.7324426273230001	13.95
TCGA-DJ-A3VF-01	01	primary_tumor	-1.3776202654558998	-1.0408773379548928	1.3776202654558998	0.8572004349785718	1.1916013276919195	14.0
TCGA-DJ-A3VG-01	01	primary_tumor	1.0824350478587559	0.9428823340504412	-1.0824350478587559	-1.0204643108109686	-1.3404259982555293	8.42
TCGA-DJ-A3VI-01	01	primary_tumor	-0.39815270826758486	-0.42358969332334484	0.39815270826758486	0.9850700771649565	0.802314603466097	14.38
TCGA-DJ-A3VJ-01	01	primary_tumor	0.030468234397410063	-0.7450082634339925	-0.030468234397410063	1.1667795686929763	0.4828998553833698	14.92
TCGA-DJ-A3VK-01	01	primary_tumor	0.3391995734318627	0.6687350902555489	-0.3391995734318627	-0.34410120345667183	-1.2040092829285314	10.43
TCGA-DJ-A3VL-01	01	primary_tumor	0.805169990758116	0.895389223988923	-0.805169990758116	-0.8017399228605739	-1.5234240310112583	9.07
TCGA-DJ-A3VM-01	01	primary_tumor	0.11121942969237897	0.44762812109467953	-0.11121942969237897	-0.3340062317051148	-1.0443019088871677	10.46
TCGA-DJ-A4UL-01	01	primary_tumor	-0.37608776778423886	-0.36107040120510414	0.37608776778423886	1.287919229711656	0.40637340532188304	15.28
TCGA-DJ-A4UP-01	01	primary_tumor	0.2505365324106418	0.4334598328106944	-0.2505365324106418	-0.17248668368020856	-0.12265727119013323	10.94
TCGA-DJ-A4UQ-01	01	primary_tumor	0.4072869702953133	0.26445124908576534	-0.4072869702953133	0.11353751594723024	0.34315590309717625	11.79
TCGA-DJ-A4UR-01	01	primary_tumor	0.6901917995080626	0.5952201780533856	-0.6901917995080626	-1.2492836705129196	-0.8879217718049998	7.74
TCGA-DJ-A4UT-01	01	primary_tumor	-0.07602174390159472	-0.533850479991879	0.07602174390159472	0.21112224287894502	0.7024974946902446	12.08
TCGA-DJ-A4UW-01	01	primary_tumor	0.3194806836545491	0.19934819845845933	-0.3194806836545491	0.769710679798414	0.4429730118730286	13.74
TCGA-DJ-A4V0-01	01	primary_tumor	0.9543328777097398	1.0527494683035377	-0.9543328777097398	-0.677235271258042	-0.8213770326210981	9.44
TCGA-DJ-A4V2-01	01	primary_tumor	-0.4582985105467134	-0.4153557875144045	0.4582985105467134	0.7259658022083348	1.0219122427729717	13.61
TCGA-DJ-A4V4-01	01	primary_tumor	0.09205728813054584	0.010965840997435403	-0.09205728813054584	0.7562507174630049	0.5727352532816365	13.7
TCGA-DJ-A4V5-01	01	primary_tumor	0.11560175894060437	-0.31621651575818266	-0.11560175894060437	0.5913661788542465	0.7890056556293157	13.21
TCGA-DO-A1JZ-01	01	primary_tumor	0.10269908698005883	-0.43285961630349273	-0.10269908698005883	0.22458220521435363	0.5128449880161254	12.12
TCGA-DO-A1JZ-11	11	normal_adjacent	1.0610450128940512	1.6153663230277762	-1.0610450128940512	-1.5454028418919152	-1.6664952202566463	6.86
TCGA-DO-A1K0-01	01	primary_tumor	-0.5215947775775839	-0.0465751034458087	0.5215947775775839	0.8134555573884926	0.9786581623034348	13.87
TCGA-DO-A2HM-01	01	primary_tumor	-1.1835462795196676	-0.9648754769990107	1.1835462795196676	0.16064738412116156	1.0285667166913617	11.93
TCGA-E3-A3DY-01	01	primary_tumor	-0.6050673080383235	-0.0299017356098953	0.6050673080383235	0.9144052749040595	0.8355869730580469	14.17
TCGA-E3-A3DZ-01	01	primary_tumor	0.912764722240655	1.142293916336183	-0.912764722240655	-1.330043444525373	-1.3171353395411638	7.5
TCGA-E3-A3E0-01	01	primary_tumor	0.21361635920414151	0.41728700722437057	-0.21361635920414151	0.6250160846927686	-0.11600279727174323	13.31
TCGA-E3-A3E1-01	01	primary_tumor	0.13137664219084483	0.02184649095151489	-0.13137664219084483	0.470226517835566	0.7424243382005857	12.85
TCGA-E3-A3E2-01	01	primary_tumor	0.004905402086275518	-0.16467876151104027	-0.004905402086275518	1.1364946534383062	0.1701395812190327	14.83
TCGA-E3-A3E3-01	01	primary_tumor	-0.39543121249201835	-0.27344780043068395	0.39543121249201835	0.5375263295126108	0.7557332860373657	13.05
TCGA-E3-A3E5-01	01	primary_tumor	-0.506409146158314	-0.1539865271713468	0.506409146158314	0.5038764236740881	0.4230095901178586	12.95
TCGA-E8-A242-01	01	primary_tumor	-0.7565742540359963	-1.2674190239842362	0.7565742540359963	0.9144052749040595	1.304727384304552	14.17
TCGA-E8-A2EA-01	01	primary_tumor	-0.3016190127214609	-0.5390352701225194	0.3016190127214609	0.8403754820593105	0.6459344663839277	13.95
TCGA-E8-A2JQ-01	01	primary_tumor	-0.5349430201020349	-0.7704077223340253	0.5349430201020349	0.8168205479723454	0.888822764405168	13.88
TCGA-E8-A2JQ-11	11	normal_adjacent	0.6350022965395626	0.6768498775689533	-0.6350022965395626	-1.0238293013948208	-0.8479949282946586	8.41
TCGA-E8-A3X7-01	01	primary_tumor	-0.547830141376884	-0.27169019973971265	0.547830141376884	1.0355449359227393	0.6026803859143922	14.53
TCGA-E8-A413-01	01	primary_tumor	-0.15078626648027244	-0.10510062060759202	0.15078626648027244	0.35918182856844266	0.7191336794862201	12.52
TCGA-E8-A414-01	01	primary_tumor	0.001341783934336066	0.0011700259142891356	-0.001341783934336066	0.6721259528666993	1.0618390862833116	13.45
TCGA-E8-A415-01	01	primary_tumor	0.2044100162580058	0.2820612614732887	-0.2044100162580058	0.7226008116244828	0.8688593426499981	13.6
TCGA-E8-A417-01	01	primary_tumor	-0.5278333094472192	-0.14127835094027139	0.5278333094472192	0.7495207362953006	0.6891885468534645	13.68
TCGA-E8-A418-01	01	primary_tumor	-0.6011293431762329	-0.774677280339735	0.6011293431762329	1.1398596440221584	0.7158064425270245	14.84
TCGA-E8-A419-01	01	primary_tumor	-0.48426194867208827	-1.1184849184464074	0.48426194867208827	0.799995595053084	1.1050931667528485	13.83
TCGA-E8-A432-01	01	primary_tumor	-0.786792901471721	-0.506267746675626	0.786792901471721	-0.9834494143885942	0.1435216855454727	8.53
TCGA-E8-A433-01	01	primary_tumor	-0.06216842972875558	-0.21162408424691326	0.06216842972875558	0.8572004349785718	0.4496274857914186	14.0
