layer	gene	n_DM1	n_DM2	mean_DM1	mean_DM2	cohen_d_DM1_minus_DM2	wilcoxon_p	fdr_bh
HM450_beta_8gene	DIO1	87	25	0.5683701149425286	0.31944400000000006	1.2163345546436735	1.9502005005359128e-06	3.510360900964643e-06
HM450_beta_8gene	FOXE1	87	25	0.10197471264367812	0.05967999999999999	0.7424400294205777	0.00018780908276482558	0.00024146882069763287
HM450_beta_8gene	NKX2-1	87	25	0.07405977011494252	0.020744	0.5699270540112774	0.015025279800115724	0.01690343977513019
HM450_beta_8gene	PAX8	87	25	0.08912758620689655	0.040964	0.8528490360317363	1.0193794262168333e-06	2.293603708987875e-06
HM450_beta_8gene	SLC5A5	87	25	0.5795218390804597	0.601604	-0.21777510283296442	0.30598665192669183	0.30598665192669183
HM450_beta_8gene	TG	87	25	0.6607344827586207	0.49013599999999996	1.1803846944961855	1.8995172707451354e-05	2.849275906117703e-05
HM450_beta_8gene	TPO	87	25	0.856190804597701	0.444688	2.9900019895898753	1.6278260791013592e-11	7.325217355956116e-11
HM450_beta_8gene	TSHR	87	25	0.19255747126436784	0.072372	0.9964152253173041	1.5115211411590203e-07	4.5345634234770613e-07
HM450_beta_8gene	mean_8g_beta	87	25	0.3903170977011493	0.256204	2.183382939112554	1.3429974578948839e-11	7.325217355956116e-11
