scope	condition	axis	n_high	n_low	mean_high	mean_low	delta_high_low	cohen_d	mw_p
GSM7980869_LPTC-2	LPTC	pct_mito	1116	1323	1.9885485907610632	3.786177748053387	-1.797629157292324	-0.9575436648692571	1.5494719876845997e-87
GSM7980870_LPTC-3	LPTC	log_total_counts	1044	2182	7.174794867415015	5.056613254177517	2.118181613237498	2.590988205447266	0.0
GSM7980870_LPTC-3	LPTC	n_genes_by_counts	1044	2182	929.0862068965517	184.7988084326306	744.2873984639211	3.034921769658987	0.0
GSM7980870_LPTC-3	LPTC	pct_mito	1044	2182	1.1655414291243067	1.512663130344203	-0.3471217012198964	-0.29738562069510077	1.1139975118337709e-07
GSM7980871_LPTC-4	LPTC	log_total_counts	959	3034	8.406167781944232	9.503368062299455	-1.0972002803552225	-2.9366862326049494	0.0
GSM7980871_LPTC-4	LPTC	n_genes_by_counts	959	3034	1989.9447340980187	4145.8263019116675	-2155.881567813649	-2.8034736648431533	0.0
GSM7980871_LPTC-4	LPTC	pct_mito	959	3034	1.5076105430314852	1.7731864910092523	-0.26557594797776707	-0.38622994502155483	1.9639399785403946e-30
GSM7980872_ATC-1	ATC	log_total_counts	1857	1256	9.3164669390872	6.838091483984492	2.4783754551027073	4.518418300441501	0.0
GSM7980872_ATC-1	ATC	n_genes_by_counts	1857	1256	3725.8766828217554	723.2929936305733	3002.583689191182	3.3600452342191014	0.0
GSM7980872_ATC-1	ATC	pct_mito	1857	1256	1.49745566146647	2.166057681085757	-0.668602019619287	-0.7215532622875727	1.1994009135283584e-77
GSM7980873_ATC-2	ATC	log_total_counts	1009	1224	9.213395895670192	5.73184594002557	3.4815499556446223	6.685674606004361	0.0
GSM7980873_ATC-2	ATC	n_genes_by_counts	1009	1224	3498.219028741328	281.36356209150324	3216.855466649825	4.684023918374547	0.0
GSM7980873_ATC-2	ATC	pct_mito	1009	1224	0.8153262700824525	1.9918105064143161	-1.1764842363318637	-1.080662705696614	2.1702035594356249e-187
GSM7980874_ATC-3	ATC	log_total_counts	62	681	7.707876068390494	9.566248792695742	-1.858372724305248	-4.769563361017013	1.6474997246197198e-38
GSM7980874_ATC-3	ATC	n_genes_by_counts	62	681	1285.5483870967741	3870.6446402349484	-2585.0962531381742	-4.02039423097632	9.982024842269595e-39
GSM7980874_ATC-3	ATC	pct_mito	62	681	0.6458517829449568	0.6227070567371302	0.023144726207826594	0.044165906446384136	0.2668459452964762
GSM7980875_ATC-4	ATC	log_total_counts	705	495	8.934290179188629	7.106105748695108	1.828184430493521	3.6184282063353645	2.356385990265933e-190
GSM7980875_ATC-4	ATC	n_genes_by_counts	705	495	2881.3872340425532	819.2626262626262	2062.124607779927	3.7304008515128553	1.3953724005062193e-191
GSM7980875_ATC-4	ATC	pct_mito	705	495	2.3086950147589413	2.97075187988425	-0.6620568651253085	-0.5933209962304445	1.3114042670962257e-24
slide_median_effect	PTC_LPTC_ATC	log_total_counts	12	12			2.038431446888206	4.068423253388433	
slide_median_effect	PTC_LPTC_ATC	n_genes_by_counts	12	12			2311.8990424003896	3.5452230428659783	
slide_median_effect	PTC_LPTC_ATC	pct_mito	12	12			-0.5045892831726024	-0.4897754706259997	
