gene	n	events	HR	HR_low	HR_high	coef	p	note
TACSTD2	511	16	0.34810328171965643	0.12022035005948403	1.00794827734271	-1.0552560566893423	0.051730555929495	high_vs_low_median
PLEKHA6	511	16	0.841347539258724	0.31422878294146717	2.2527079638931977	-0.17275045911736198	0.7310106489862046	high_vs_low_median
CYP1B1	511	16	0.9125782390699178	0.34212585423811576	2.434189150301202	-0.09148145575459306	0.8549900085183904	high_vs_low_median
TMPRSS4	511	16	0.7239333925921039	0.26922404430114405	1.9466298349032198	-0.323055890010782	0.5220947812418621	high_vs_low_median
LDLR	511	16	1.0630129748484878	0.39400110975495745	2.8680035581600642	0.06110730516348319	0.9039507671280268	high_vs_low_median
