prev	chosen_threshold	sens	spec	npv	ppv	model_surgery_rate	reduction_vs_treat_all
0.1	0.26000000000000006	0.991	0.41133333333333333	0.9975747776879548	0.15757672125934172	0.6289	0.3711
0.15	0.26000000000000006	0.9873333333333333	0.4061176470588235	0.9945260731777585	0.22683412467452901	0.6529	0.34709999999999996
0.2	0.26000000000000006	0.995	0.40775	0.9969437652811736	0.29577883472057076	0.6728	0.32720000000000005
0.25	0.26000000000000006	0.992	0.3974666666666667	0.9933355548150616	0.354336333761966	0.6999	0.30010000000000003
0.3	0.26000000000000006	0.9916666666666667	0.4147142857142857	0.9914617486338798	0.4206730769230769	0.7072	0.29279999999999995
