threshold	prev	tp	fp	tn	fn	sens	spec	ppv	npv	unnecessary_surgery_rate	missed_cancer_rate	nb_model	nb_all	nb_none	cost_per_patient_krw	treat_all_cost_krw	treat_none_cost_krw	operating_point	sum_ss	savings_vs_treat_all_krw	savings_vs_treat_none_krw
0.5100000000000001	0.05	894.0	1956.0	17044.0	106.0	0.894	0.8970526315789473	0.3136842105263158	0.9938192419825073	0.0978	0.0053	-0.05709183673469393	-0.938775510204082	0.0	2244000.0	3800000.0	3300000.0	balanced (max Se+Sp)	1.7910526315789475	1556000.0	1056000.0
0.5000000000000001	0.1	1786.0	1976.0	16024.0	214.0	0.893	0.8902222222222222	0.47474747474747475	0.9868210370735312	0.0988	0.0107	-0.009500000000000036	-0.8000000000000005	0.0	2497200.0	3800000.0	4800000.0	balanced (max Se+Sp)	1.7832222222222223	1302800.0	2302800.0
0.5000000000000001	0.15	2697.0	1905.0	15095.0	303.0	0.899	0.8879411764705882	0.5860495436766623	0.9803221197558124	0.09525	0.01515	0.039599999999999955	-0.7000000000000003	0.0	2714700.0	3800000.0	6300000.0	balanced (max Se+Sp)	1.7869411764705883	1085300.0	3585300.0
0.5200000000000001	0.2	3502.0	1473.0	14527.0	498.0	0.8755	0.9079375	0.7039195979899497	0.966855241264559	0.07365	0.0249	0.09531249999999997	-0.6666666666666672	0.0	3044500.0	3800000.0	7800000.0	balanced (max Se+Sp)	1.7834374999999998	755500.0	4755500.0
0.49000000000000005	0.3	5368.0	1682.0	12318.0	632.0	0.8946666666666667	0.8798571428571429	0.7614184397163121	0.9511969111969112	0.0841	0.0316	0.1875980392156863	-0.3725490196078431	0.0	3453000.0	3800000.0	10800000.0	balanced (max Se+Sp)	1.7745238095238096	347000.0	7347000.0
0.49000000000000005	0.4	7162.0	1459.0	10541.0	838.0	0.89525	0.8784166666666666	0.8307620925646677	0.9263555672730468	0.07295	0.0419	0.28801078431372545	-0.17647058823529405	0.0	3919100.0	3800000.0	13800000.0	balanced (max Se+Sp)	1.7736666666666667	-119100.0	9880900.0
