threshold	prev	sens	spec	npv	ppv	unnecessary_surgery	missed_cancer	nb_model	nb_treat_all	nb_treat_none	tp	fp	tn	fn
0.36000000000000004	0.2	0.9445	0.852	0.9839757470766566	0.6147087536609177	0.1184	0.0111	0.12229999999999999	-0.2500000000000001	0.0	1889	1184	6816	111
0.37000000000000005	0.2	0.9445	0.853375	0.984001153070049	0.6169170476812541	0.1173	0.0111	0.1200095238095238	-0.26984126984126994	0.0	1889	1173	6827	111
0.38000000000000006	0.2	0.9445	0.854125	0.9840149769585254	0.618128272251309	0.1167	0.0111	0.11737419354838709	-0.2903225806451615	0.0	1889	1167	6833	111
0.39000000000000007	0.2	0.9445	0.85525	0.9840356680569539	0.6199540531670495	0.1158	0.0111	0.11486393442622948	-0.31147540983606575	0.0	1889	1158	6842	111
0.4000000000000001	0.2	0.9445	0.855875	0.9840471399827536	0.6209730440499671	0.1153	0.0111	0.11203333333333332	-0.33333333333333354	0.0	1889	1153	6847	111
0.4100000000000001	0.2	0.944	0.856625	0.9839195979899498	0.6220757825370675	0.1147	0.0112	0.10909322033898301	-0.35593220338983084	0.0	1888	1147	6853	112
0.42000000000000004	0.2	0.944	0.857125	0.9839288276653753	0.6228967337512372	0.1143	0.0112	0.10603103448275861	-0.37931034482758635	0.0	1888	1143	6857	112
0.43000000000000005	0.2	0.944	0.857875	0.9839426523297491	0.6241322314049587	0.1137	0.0112	0.10302631578947367	-0.40350877192982465	0.0	1888	1137	6863	112
0.44000000000000006	0.2	0.944	0.85825	0.9839495557466322	0.6247518199867638	0.1134	0.0112	0.09969999999999997	-0.42857142857142877	0.0	1888	1134	6866	112
0.45000000000000007	0.2	0.9435	0.85875	0.9838178433338107	0.625455750745774	0.113	0.0113	0.09624545454545452	-0.45454545454545475	0.0	1887	1130	6870	113
0.4600000000000001	0.2	0.943	0.859875	0.9836979836979837	0.627203192550715	0.1121	0.0114	0.09310740740740736	-0.4814814814814817	0.0	1886	1121	6879	114
0.4700000000000001	0.2	0.9425	0.860625	0.9835714285714285	0.6283333333333333	0.1115	0.0115	0.08962264150943393	-0.5094339622641513	0.0	1885	1115	6885	115
0.4800000000000001	0.2	0.9425	0.861	0.983578466371555	0.6289622956289623	0.1112	0.0115	0.08585384615384611	-0.5384615384615388	0.0	1885	1112	6888	115
0.49000000000000005	0.2	0.9425	0.8615	0.9835878407306978	0.6298028733711994	0.1108	0.0115	0.08204509803921568	-0.5686274509803921	0.0	1885	1108	6892	115
