sample_id	molecular_subtype	T_cell_total	CD8_cytotoxic	Treg	Macrophage_M1	Macrophage_M2	NK_cell	B_cell	Checkpoint_exhaustion	IFN_gamma_response
TCGA-BJ-A28X-11A	BRAF_like	2.6698459905742222	2.163829205464186	2.440086152345019	0.6598284182735586	1.214352640511176	1.894134105755413	3.3164193699878988	2.09613812733985	1.8463737677159078
TCGA-BJ-A28X-01A	BRAF_like	1.9214583000127774	1.5767460275867302	1.7990044028351078	0.6828831895245392	0.9529095316721863	1.4145702586350204	2.25776512392478	1.7207564513711928	1.892045924414461
TCGA-DJ-A2QB-01A	RAS_like	-0.9237229680510712	-0.9277655507242324	-0.9047948476730152	-0.42066791641527757	-0.4192255221534989	-0.20286153793975759	-0.23578092333579007	-0.8285169732115101	-1.1586289979110573
TCGA-DO-A1K0-01A	BRAF_like	-0.5368178420339076	-0.8380432568397483	-0.7177950705412265	-0.13884235959863453	-0.16711767822745896	-1.1060726475915383	-0.6512322083746007	-0.42840650441683975	-0.6993089763997357
TCGA-EL-A4KD-01A	BRAF_like	-0.2680094033788342	0.18263461018700122	-0.14028317412290262	0.031354868179554955	-0.16433586579961595	0.739271151971324	-0.37415921409262626	-0.1484053971387229	-0.5237293035562054
TCGA-BJ-A192-01A	unknown	-1.3444524994947296	-0.9657605216017275	-0.9919992987518025	-0.43757133492383266	-0.9487751126053905	-0.0264954449390701	-0.6000154227268902	-0.6635215751119485	-0.7496279708390521
TCGA-L6-A4EU-01A	BRAF_like	-0.03844887783416038	0.35506232176125807	0.8293980670454507	0.3716908924558087	-0.09274876242967145	-0.255869770880233	-0.4890562073148045	0.3224072597844972	-0.05291319060040753
TCGA-DJ-A3V0-01A	BRAF_like	-0.14510303518321288	-0.014586914016979832	0.1772160762584059	0.5995215580428034	0.06374687247689988	-0.32476466383979463	-0.47207062052878895	0.06551572829078676	0.35471522691617047
TCGA-EM-A2P2-01A	BRAF_like	-0.7663580418896897	0.10150350880977255	-0.9298958917169925	-0.14657117964920804	-0.6042099754995569	-1.2198233830016443	-0.2647207414704386	-1.2619105024106279	-0.9178605222152326
TCGA-BJ-A45G-01A	RAS_like	-0.41506295106684227	-0.5551698161706099	-0.857543937124407	-0.31183065394703063	0.0400781014245394	-0.3500082687547864	-0.5881521968966986	-0.7681214113555646	-0.8116901564387318
TCGA-FY-A3R7-01A	BRAF_like	0.6347016736602219	0.19005231212147145	0.36516390206819327	0.15246379200887655	0.2035300022765858	0.4012585653659452	-0.21681238515362722	0.3963038006024658	0.8386760857673479
TCGA-DJ-A3VG-01A	RAS_like	-0.6183879691056495	-0.45255203314021525	-0.9231718775336151	-0.023087540747202057	-0.47702026495937133	-0.07537610320870639	-0.5497040847328859	-1.02212573598349	-0.8909454931881696
TCGA-ET-A25O-01A	BRAF_like	-1.0927217664553204	-0.8576990334136704	-1.1764960801954802	-0.8424428545005059	-0.902287335608962	-0.870192351110588	-0.7459853207602356	-0.9453609327088525	-0.8258049156103106
TCGA-DJ-A3UR-01A	BRAF_like	-0.8461863480367702	-0.6712540330441544	-0.9478485118470532	-0.3425227291898159	-0.20745084973552314	-0.4673502209303238	-0.6501431630213022	-0.6201217604086268	-0.26896322125934063
TCGA-E8-A415-01A	BRAF_like	-0.09084132620529785	-0.30202073109492444	-0.3315139430659117	0.3087352518904824	0.1381596787144601	-0.04066479583195938	-0.5142396907906001	0.01761589977829989	0.02425889842624714
TCGA-DJ-A4UR-01A	RAS_like	-0.14087473568094172	-0.12926861673465664	-0.5864053468374022	-0.5304831920341805	-0.8439322666592636	0.2105256847678801	-0.25777185039260353	-0.1237614030074719	0.06414668839715067
TCGA-DJ-A13L-01A	BRAF_like	1.4195046581382598	1.340464956756099	1.787814439425357	0.5684141746891553	0.9388308581288115	0.9127294260583696	0.9276421896610423	1.3197395869890187	1.6106454966030344
TCGA-BJ-A45I-01A	BRAF_like	1.1815602834209609	0.6389323646248953	1.4684477507484042	0.18508952563718248	0.1490223411827533	0.690353641654559	0.6013473198448137	1.3676402412854876	1.520327301154649
TCGA-ET-A40S-01A	BRAF_like	1.2407570629144538	1.0711730149658276	1.153126699922352	0.9025738804899843	0.6870276995647335	0.6647500939386178	0.0557326846971577	0.9965872852521195	0.3665141839890884
TCGA-EL-A3CZ-01A	RAS_like	-0.7578586502238447	-0.9494676701596423	-1.0212209842829416	-0.5548119168929904	0.012412657430847495	-0.6503753159659179	-0.7170167228137708	-0.9788548045684671	-0.9499622693823612
TCGA-EM-A2P3-01A	BRAF_like	-0.4815273058242354	-0.44495465261646044	0.44063413468922297	0.44678277879342937	0.20927734880749385	-0.595229192172179	-0.5116938297509479	-0.0823644270574149	0.15593004383070397
TCGA-BJ-A2N7-11A	BRAF_like	0.3118229491670835	-0.2854567818940078	-0.6960341506332489	-0.028122108320272735	-0.0911484533213133	-0.13309705472465277	-0.5386781789812413	-0.6219229690632244	-0.7836694280310122
TCGA-BJ-A2N7-01A	RAS_like	-0.9027880496147926	-0.798033156681945	-0.7780984403962731	-0.3871861691828545	-0.09587705937967898	-0.43376974941423285	-0.7048994890817928	-0.8489180210679224	-0.7933518770293299
TCGA-EL-A3GW-01A	RAS_like	-1.1646352915586884	-0.9762428450714343	-0.9302207103760236	-0.0890727221220614	-0.40583391898246557	-0.8405283213167737	-0.7565586654826502	-0.7107807153925038	-0.7220190190960544
TCGA-DJ-A13P-01A	BRAF_like	-0.5752279352909209	-0.0738427811573714	-0.7684260907224688	-0.4600490580882495	-0.4800495221134316	-0.09331460331570132	-0.5508701418297923	-0.6547924315557209	-0.43116448752512104
TCGA-ET-A39O-01A	BRAF_like	0.6356781262379055	0.5181157327145514	0.6001286246618579	-0.35460960122439183	0.07034434170116617	0.55583525962591	-0.4828850231125134	0.7508191529054843	0.9550450593698652
TCGA-IM-A3ED-01A	BRAF_like	0.4901621420465549	0.5093081464496145	0.7813966686565017	0.24039308626084643	0.7562777079199229	0.499786865199899	1.0460805816486958	0.5726029842750355	0.37332794763584126
TCGA-ET-A39L-01A	BRAF_like	-0.20185570798082905	-0.10867088500082445	-0.8655134431370277	-0.06593857030021971	-0.3471359456630191	-0.10426191219612821	-0.5663350359803309	-0.8027998220897631	-0.4592350541817913
TCGA-FY-A3YR-01A	BRAF_like	0.17218638245799475	0.20074168707933937	0.924212660693732	-0.21041013772162384	-0.4355354571611496	-0.3470060733297573	-0.6621628241684677	0.25470725722532456	0.20397219770957728
TCGA-KS-A4IB-01A	BRAF_like	-1.1163315882997904	-0.9205393759326307	-0.9422924500984938	-0.9455777231938165	-0.3427494057560813	-0.526726570147781	-0.6648112668267204	-0.6320476181746878	-0.824500493470521
TCGA-EM-A3ST-11A	RAS_like	0.07116889537525103	-0.23632234194214674	-0.6921463097794929	-0.9082631982857171	-0.7095284067307184	-0.3444154855747727	-0.30879120322506715	-0.6414972181049112	-0.5233370337744534
TCGA-EM-A3ST-01A	RAS_like	-0.5976594964688309	0.48458589177165284	-1.0283759738247253	-0.8505482219126218	-0.9113208656193006	0.3411032215881421	-0.4308636758007857	-0.8075226589606559	-0.9146711899272647
TCGA-E8-A413-01A	BRAF_like	0.38891681040713	0.14843080238336984	0.9291030020963706	0.7218961365529225	0.5329759223885373	0.20636236819189593	-0.20172503571029746	0.5731811071885824	0.6048750189319024
TCGA-EL-A3TA-01A	BRAF_like	0.5722647456611654	0.6485040593414372	0.6697724570446841	0.5940963047928846	0.3193076575398421	0.33315906606852846	0.1851101875982002	0.40064337035694425	0.2206158875843842
TCGA-EL-A3TA-11A	BRAF_like	-0.23001749568142343	-0.31617931070105126	-0.3816581524741932	0.19465221975902547	-0.45346571529932433	-0.030213248759116212	-0.5333364231755946	-6.80745320892721e-05	0.13744538399273756
TCGA-DJ-A2PW-01A	BRAF_like	-0.2955420587006321	-0.45521201201747274	0.037989735870508454	0.4034920089015108	0.20173743096115038	-0.2934468576738747	-0.0449469056580161	0.1363822004487912	0.23674451977506225
TCGA-DJ-A2PO-01A	BRAF_like	1.2834360965397478	0.9686645692566437	0.2915239414035349	-0.05540701776498252	0.4769737710699883	0.8210510407894297	0.36169369316922234	0.9716411036825896	0.9078334500859904
TCGA-ET-A3BT-01A	BRAF_like	-0.3770950358762473	-0.3698634243693116	0.3317797670691216	0.14812320313538066	-0.21907926742207065	-0.6223198792355066	0.08227301801682489	-0.14275125482079032	0.02433055823240761
TCGA-EM-A2CJ-01A	RAS_like	-0.7830148455590348	-1.1125210537516252	-0.9660979860107104	-0.6736933444838304	-0.2906525715972748	-1.0134071771827284	-0.6358744645314887	-1.0277797457869122	-0.8620865595685568
TCGA-DJ-A3VD-01A	BRAF_like	1.449738917540414	1.0664574585579694	2.260917154851038	0.6724577033126525	1.5702468130077158	1.1353889470210698	2.5316277643968386	1.6333769820537654	1.24719361050839
TCGA-DJ-A1QE-01A	BRAF_like	-0.443371290231428	-0.6614037556125917	0.36285252569025334	-0.06324754567402542	-0.12084183068146662	-0.8876759811432471	-0.05702224695397508	-0.24134853426666222	-0.37714154594500315
TCGA-BJ-A0ZB-01A	BRAF_like	-0.2505791999579837	-0.47627394934553674	-0.4395189643733775	-0.148452587212307	-0.5301011859948945	-0.8777245013919147	-0.6317971344151729	-0.5135401864507126	-0.6453514789364868
TCGA-IM-A3U3-01A	BRAF_like	0.1093299991011473	-0.04163828682783279	0.6896797904538964	-0.17938287684992668	-0.00048486193834564875	-0.19639880646372418	-0.17643434208361075	0.4149266730900231	0.036965822339291965
TCGA-BJ-A45F-01A	RAS_like	-1.003076195113461	-1.0214202350039228	-0.9971308189778975	-0.7060185961611523	-0.1914740168992372	-0.7106555239016286	-0.29872243207239635	-0.7759237869287231	-1.203063837486534
TCGA-EL-A4KG-01A	BRAF_like	-0.4363229655120717	-0.20340568236228088	0.3203660337485105	-0.05461536858031279	0.3325697223989877	-0.6005917863589257	-0.6359905364511269	0.25216038459281154	0.3170144798969308
TCGA-ET-A39S-01A	BRAF_like	-0.6143387666759529	-0.5037867890848503	-0.41439686675151377	0.38956162223581775	-0.15167984500745713	-0.42409957857400926	-0.33276714748589736	-0.5415277421085183	-0.5813405017136782
TCGA-E8-A436-01A	BRAF_like	0.6101784064623551	0.23043533144074305	0.48683615277929115	0.30562803052648846	0.3964157225347759	0.42132151690837916	-0.5701238823441603	0.5690047750160881	0.8677580365875297
TCGA-EM-A22K-01A	RAS_like	-0.9096335208883637	-0.7619260491312208	-1.0077715489567587	-0.4743913134369899	-0.2828805923551474	-0.2183645948224135	-0.6114165294685477	-0.8620937083509599	-0.8859609668217652
TCGA-E3-A3DY-01A	BRAF_like	0.26454986782580736	0.213271388444885	-0.03207736030360704	0.10595047781679033	0.05659004511408949	0.05722768481535223	-0.03638253102991995	0.3178389756080491	0.37260170516674124
TCGA-KS-A4I7-01A	BRAF_like	0.3644174333013244	0.3625495150790477	0.1040109104278056	0.3323634749701159	0.1144911649279754	-0.030178942363360606	-0.4651368661701335	0.30969254565037535	-0.0935537672429143
TCGA-4C-A93U-01A	BRAF_like	0.5666168644289076	0.7178070739043242	1.9600938339272889	0.6019069645993026	0.4502936678635171	0.4499853239243352	-0.054131896734696726	1.2083591481469003	1.2151022488640377
TCGA-ET-A25G-01A	BRAF_like	-0.6393947788437959	-0.7605513709841664	0.010337747628644783	-0.44991570858933255	-0.026588461120797602	-0.686806091768248	-0.6968063562602287	-0.395738965659441	-0.7365309304826462
TCGA-EL-A3H4-01A	BRAF_like	-1.0417722379250471	-0.7789529663012215	-0.38735295190885877	-0.5555191335837805	-0.01843776222283413	-0.7830181910085191	-0.8337552852737415	-0.6207922860257952	-0.5053726264902477
TCGA-EL-A3ZL-01A	BRAF_like	-0.7384512212892854	-0.7112666428523431	-0.10036588251543525	0.14632426002489565	-0.0063532733769629205	-0.6236437325132881	-0.09954808427265455	-0.4871203240615838	-0.29600573336897046
TCGA-DJ-A3VE-01A	BRAF_like	-0.7733873648033661	-0.3158936178704128	-0.7735879608811362	-0.3806964667321265	0.23390877383883985	-0.5365451220157554	-0.32250267277989353	-0.6882042474420343	-0.5173531527487917
TCGA-DJ-A1QL-01A	RAS_like	-1.0590068478534462	-0.1486844024002687	-1.0663048279394869	-0.61284181440138	-0.832569261233482	0.3029253156278437	-0.5448198047214363	-1.102686044328515	-0.5787477317218804
TCGA-FE-A234-01A	BRAF_like	-0.07897466157782602	-0.14192816532423538	0.7569225670255929	0.1912636050138308	0.24054458587109276	-0.25982650093488147	-0.41389026229047465	0.33517282671660825	-0.16762355313158583
TCGA-H2-A26U-01A	BRAF_like	1.7512706134604739	1.362839236012639	1.4405817656775224	1.1438378976187582	0.9320819570196598	1.4914647633493043	0.45990025581384464	1.8625901781929655	2.064663531076093
TCGA-EM-A1CS-01A	BRAF_like	-0.735598000149299	-0.41666812639708867	-0.7862890388491566	-0.16061998949435743	0.023213005852028595	-0.42807165036833145	-0.5749798795962868	-0.4680702036424713	-0.22266072650571841
TCGA-CE-A484-01A	BRAF_like	-0.6925294502432033	-0.490551207140294	-0.8603992243432972	-0.46717065086902493	-0.3349849486543704	-0.8149461616514314	-0.4447473404514132	-0.6485668413095808	-0.5935081008085565
TCGA-DJ-A3VJ-01A	BRAF_like	0.5050380697729515	0.6724959124048179	0.6940234254831094	0.3852889049305353	0.32265336248469156	0.10381272384540383	-0.2026513402437619	0.5826381300815598	0.4937136402549364
TCGA-ET-A39M-01A	BRAF_like	1.2712255823998646	0.9682586115720655	0.6262469240454774	0.39266840239751516	0.9772114644983745	0.768146759676425	1.4003564926193675	1.1057806500021508	0.9071128862030081
TCGA-EL-A3MX-11A	BRAF_like	-0.968634337475436	-0.8941947763775907	-0.8736729346976054	-0.6621388504950464	-0.6836681200578575	-0.3797997193585168	-0.7146111351389046	-0.9645485836881925	-0.9361589641937007
TCGA-BJ-A2P4-01A	RAS_like	-0.4629065714365398	-0.13160156587547575	-0.825586914446013	-0.40617621489612227	-0.12359817718880461	0.01617225322739362	-0.2329003584874764	-0.9752761821654928	-0.7218634739268589
TCGA-ET-A2MY-01A	BRAF_like	-0.740248639366865	-0.48129336508415665	-0.32577295638869797	-0.5314487699077691	-0.4676542714911701	-0.5269026629361904	-0.4076946976765277	-0.37372459069209135	-0.6583601974603602
TCGA-EL-A3ZP-01A	BRAF_like	1.2299499464556214	1.2413081353882836	1.3941088110785413	1.4995358251888646	0.1450025082021072	0.9983699831735782	0.8629047925790637	1.3877426126247798	1.6068044429320107
TCGA-E8-A418-01A	BRAF_like	0.20638688543074454	0.26422311038174123	0.23681692308595031	-0.15303819138567523	-0.08188588823017898	0.07490815939021052	-0.6233638758423218	0.25660117433186597	0.5697889850227121
TCGA-DJ-A2Q4-01A	BRAF_like	0.2005352219483115	0.2541809433737594	-0.3590282869622672	-0.14520427825088375	0.028074379986882204	-0.24557553757757183	-0.3120330882220782	-0.20563095045078386	0.009269590915043683
TCGA-EL-A3MW-01A	BRAF_like	-0.33294637586582687	-0.4037781583484323	-0.7387255060176356	0.369062585525381	0.113155569571225	-0.40995098020094983	-0.4942795823926084	-0.3062553139978456	-0.3412488933039694
TCGA-BJ-A0YZ-01A	BRAF_like	-1.2804329225002848	-0.9776246290911011	-1.0811370538883278	-0.2662568894056047	-0.20327274937310263	-0.059846778335948383	-0.6059085901690601	-1.1824458392164996	-0.545673870866281
TCGA-E8-A2JQ-01A	BRAF_like	2.4618780946532572	2.5664535898076033	1.7094059513670365	1.1688786401640532	0.3823704614099866	1.862494807053413	1.4296915034431277	2.145952272613091	3.0957456510629804
TCGA-E8-A2JQ-11A	BRAF_like	2.6287047521809184	1.78528320268808	2.0591212230048628	0.7881279537470564	0.8302059385264794	1.9683797501087312	3.3042318026433612	2.3331522838736247	2.2030259759583584
TCGA-FY-A3NM-01A	BRAF_like	-1.1264737930318556	-0.9903918838725981	-1.142657368205968	-0.5200443259318653	-1.3783130571561495	-0.41240464970480983	-0.44103140512027644	-1.0965224816652357	-0.8996368260510129
TCGA-EM-A4FN-01A	BRAF_like	-0.0605490803757512	-0.28311859727022237	-0.11991413416534502	-0.4223061869052953	-0.08971742747327081	-0.4622698596970518	-0.5174495990712692	-0.06058892713180911	-0.21921673277049036
TCGA-EL-A3H7-01A	BRAF_like	1.0944114314139783	1.203597428722249	0.965285805583956	0.24519804385830243	0.0892966604487109	0.19700541940140745	0.35291546807499813	0.7471342270467035	0.7508640254340798
TCGA-EL-A3H7-11A	BRAF_like	1.03206397002849	0.7588580963689431	1.0588603765184124	1.3849949521095144	0.5314251654227806	0.7945210019085378	1.1265763206787311	1.1145947733422839	0.876841981298519
TCGA-BJ-A2NA-11A	BRAF_like	1.8388863010056524	1.207322104716187	0.8654378099718554	0.3196275528524755	-0.24362989224342885	1.270242664805498	2.2757365440055874	0.989943079025062	0.8304853445689281
TCGA-DJ-A1QF-01A	BRAF_like	-1.0099811417454174	-0.904148920042815	-0.8499021072259008	-0.2708970612555596	0.25936657122390033	-0.6165620433249108	-0.7495418308505436	-0.5496294728946842	-0.7545752878792431
TCGA-BJ-A2NA-01A	BRAF_like	0.17240377117525627	0.18014549100848007	-0.3904027822246286	-0.38714456675940717	-0.12882064705885027	-0.11129505763821175	-0.49757942606181327	0.20976742326549855	0.30896140211675044
TCGA-BJ-A3PR-01A	BRAF_like	2.784234833066695	2.3642032933674177	2.335077455399202	1.130237541754396	1.6856406419624441	1.8663531573052778	3.825697415376782	2.660995816979245	2.7459861119975923
TCGA-KS-A4I3-01A	BRAF_like	-0.13141678637648818	0.1548677034843394	-0.5686812845459818	-0.3495254888683772	-0.7133950765694191	0.11355936963072608	-0.5755127780968583	-0.25950824484973795	-0.14904335123747434
TCGA-DJ-A2PY-01A	BRAF_like	0.12616503027773912	-0.08227370904207743	0.5583011917933645	0.21866361084083175	0.24246541219667012	-0.09143382912563729	-0.4691484432006049	0.16508911748336097	-0.3984104000470398
TCGA-EL-A3H8-01A	BRAF_like	-0.7501565669995058	-0.47415553683359607	-0.1511708229461161	-0.4058664437285024	-0.3208569717757425	-0.7932360344313472	-0.6620932609400269	-0.472950690336543	-0.3875355449815887
TCGA-EL-A3CO-01A	BRAF_like	0.9761016273156808	1.0818375997564238	1.4083881378686303	2.0418512366433696	1.8212970352310633	1.3877301400118192	0.6167823599415628	1.0925907507898975	1.110064025586239
TCGA-EL-A4K2-01A	RAS_like	0.2521490260623407	-0.048648049470350556	0.22032879707509906	0.8223650777729578	1.1079455149747637	0.4267066061956033	-0.3240490868051076	0.4275726269956899	0.23929363700871575
TCGA-FE-A23A-01A	BRAF_like	1.290656155084227	0.9985290424235521	1.0132413799677795	0.6159379020424186	-0.11530825557066197	0.8828421542823033	0.9252074850327965	1.0622006809122368	1.319002500723599
TCGA-EL-A4K1-01A	BRAF_like	-0.13765819896824633	0.13774949400881045	-0.2665992093970479	-0.6062801720129917	-0.6600894496076307	-0.35488355202833427	-0.5794473067631802	-0.3931310107624755	-0.7646643149279148
TCGA-DJ-A3VF-01A	BRAF_like	0.46545305109737356	0.21221391385565666	1.7164201935567263	1.2874615474110442	0.8885946121004515	-0.12337644100272196	-0.3227191720202323	0.7800155534154133	0.11310046665292235
TCGA-CE-A482-01A	BRAF_like	-0.7556985859984774	-0.47911114976190833	-0.14423582037963306	0.03415405189735793	0.6603905055199362	-0.6366059350294014	-0.44425263202100274	-0.3143248855333666	-0.37138369731975357
TCGA-EM-A3SU-01A	BRAF_like	0.5810210102670144	0.8163878913411473	0.9638589387545775	-0.2042248784887172	0.7054961566199675	0.6560988918115555	0.5281093354476535	0.8153140717596098	0.5553635226135373
TCGA-FE-A3PC-01A	BRAF_like	-0.05467413848663851	0.15588653533200725	-0.19770344988172023	-0.4980272945904527	-0.21958435984475141	-0.6114395279880321	-0.15782886728779308	0.08650807483021523	-0.1959877518342247
TCGA-EM-A3FQ-01A	BRAF_like	1.2925646179823413	1.1266896706724958	1.6747610996671867	1.5778825652403035	1.2729254284457063	0.6415333783746321	1.1566100384579026	1.0910999234368801	0.995120658587001
TCGA-EL-A3GO-01A	BRAF_like	-0.05278362373146952	0.5570872861913893	-0.8221563856444852	-0.060210673767986334	-0.15922366590895004	0.3339293985363141	-0.5147770302695577	-0.4422959901449286	0.05130149161827167
TCGA-E8-A44K-01A	BRAF_like	0.09284981271958936	0.08436679585585033	0.029540491180335866	0.12661081021990875	-0.21004055245668612	0.04726467610903785	0.33156920724287225	0.33748014960779543	0.041974827253158764
TCGA-EM-A3SU-06A	BRAF_like	1.8880168429284372	1.3040390177653685	2.029222144928667	1.3759290379390021	1.8854454952325408	0.9455419018539905	2.782963993786562	1.4323361977441857	0.6329332296052633
TCGA-DJ-A3UZ-01A	BRAF_like	0.9038436484195362	0.7134734277056851	0.6254831926886681	0.1402916572847144	-0.1273951274931997	0.8074204576623532	1.2955837233330005	0.6587488783656787	0.6680450046682392
TCGA-BJ-A0ZE-01A	RAS_like	-1.1606020602930776	-0.9153836400919723	-1.3044829537907543	-0.9864091474132853	-0.4854670213328502	-0.42244027655394334	0.19615336504188738	-1.0814421877485065	-1.0907762619622827
TCGA-E8-A432-01A	BRAF_like	-0.191307357793763	-0.19913658227112405	-0.11750010316218792	0.4381919481374424	0.469711586264874	0.14629198052685974	-0.35821856499315907	0.04707267569729279	-0.2412844627150139
TCGA-BJ-A18Y-01A	RAS_like	-0.8611897193194753	-0.8523321352072828	-0.8065243923031353	-0.1813912928152499	-0.006748597384016608	-0.415278771982455	-0.765700524257905	-0.6892425893251017	-0.9704966783406901
TCGA-DJ-A4UT-01A	BRAF_like	1.8661265768058588	1.6143253298680422	1.8844962723457757	0.18178222026693025	0.6766756468287184	1.5898478992834602	0.32438113027063237	1.60007380318838	2.07687454084665
TCGA-DJ-A2Q3-01A	BRAF_like	1.0527307566225357	0.5855870220754623	0.8679660875175368	0.21315487978350375	0.9050319946155782	0.9534935935408747	1.2372794860673948	0.9746107874263861	0.925712445050289
TCGA-ET-A40R-01A	RAS_like	0.40888248259396703	0.11109681248496378	0.4775093559730238	0.20553559555170783	0.25733177585001127	0.2305098192012073	1.403861392753682	0.36810750196420444	0.22711027882575305
TCGA-EM-A2CR-01A	RAS_like	-0.8402691738242136	-0.6860439724128288	-1.0386391921781408	-0.32252953863835265	-0.2057313078630978	-0.7061203264390012	-0.33003637006955217	-1.0422152148552264	-1.1689068414757793
TCGA-J8-A4HY-01A	BRAF_like	-0.030463526452401468	-0.021066548940139485	-0.31143647044754674	-0.643826638926987	-0.42390488984405705	0.12994445832373247	-0.629041229688235	-0.033389983038019606	0.2862872618248324
TCGA-DJ-A3UP-01A	RAS_like	-0.257203741040037	-0.10679663562864043	-0.42710584860729006	-0.39380059608044543	-0.027165831375355533	0.12138582742839303	-0.5030935268334684	-0.2583198954676566	0.174247735818959
TCGA-EM-A3FR-01A	BRAF_like	-0.9256383785435782	-0.6740421972377214	-0.7588695500977667	0.0754491466174836	-1.0364369696844398	-0.4516388987922874	-0.5225004481686794	-0.8059569462093137	-0.25921862245165567
TCGA-DJ-A4UQ-01A	unknown	0.016036036515874715	-0.22156555437654624	0.0936068399619708	0.10495683605453075	0.8698695362669969	0.08434689625073702	0.02641468294245889	-0.09883203611783666	-0.28142456992291204
TCGA-ET-A4KQ-01A	RAS_like	-0.9064767319323759	-0.6996681334223801	-1.0869524139525675	-0.9081657092678014	-0.4755882527261501	-0.445728449155641	-0.5890386806427987	-1.2128766190597677	-1.1016957845664062
TCGA-CE-A481-01A	BRAF_like	0.9176667884662182	0.5772581343762403	0.4146910056806715	0.3630066822414691	0.14762919006014616	0.5353490102815158	0.681263779060093	0.6203707993178101	0.9992190165077827
TCGA-EM-A3O3-01A	BRAF_like	0.814943185776869	1.0117821121969077	1.4557294773361467	0.17433516721009043	0.6500809513745193	-0.16006544738648212	1.1777765454588534	0.978987593739051	0.696209584864349
TCGA-EM-A2CP-01A	RAS_like	2.275725542150942	2.280536030506516	1.6572306241207797	0.16349102094966422	1.280946346104761	2.592815609008256	1.7853577378175374	2.2065225062415714	2.0801520930058
TCGA-EL-A3GZ-11A	BRAF_like	-0.32363489855692196	-0.39042545553968466	-0.5958504631958959	-0.31867926052253087	-0.8519132198610111	-0.10522793424005887	-0.6323725224474086	-0.5642701290054197	-0.19458145244166222
TCGA-EL-A3H3-01A	BRAF_like	1.3144870049254758	0.7886594832997907	1.2304168944309808	0.6212068886205916	0.38676030716987964	0.5858384373947274	-0.32937443529629085	0.7605822488749583	0.3924037994182276
TCGA-EL-A3CS-01A	BRAF_like	-1.083951635604603	-1.0688190889597553	-0.3484554212947667	-0.2860617263852349	-0.4631253588723334	-0.8977737962304255	-0.6632997251839419	-0.36640638161312555	-0.5603631025220679
TCGA-BJ-A0Z3-01A	BRAF_like	1.6061036489334959	1.1344756243637288	0.9769316721585868	0.11450526376654187	0.3041082897220001	0.5937675013825017	2.7955165893884186	1.0465952222517005	0.8214422886528259
TCGA-DJ-A2PT-01A	BRAF_like	0.7475773761380179	0.7706941276633001	1.1564863346408805	0.8637859998373197	0.9041579675807097	0.28586265840188413	-0.41512687504231377	0.7471678849693365	0.40957189154381646
TCGA-ET-A39I-01A	RAS_like	-0.800760521597106	-0.8898059788579301	-1.180451592840958	-0.6963111269739115	-0.8410326965962405	-0.8566479832862998	-0.4689321549232903	-0.9684732790634648	-1.1672312243293412
