threshold	prev	tp	fp	tn	fn	sens	spec	ppv	npv	unnecessary_surgery_rate	missed_cancer_rate	nb_model	nb_all	nb_none	cost_per_patient_krw	treat_all_cost_krw	treat_none_cost_krw
0.15000000000000002	0.05	1000	14705	4295	0	1.0	0.22605263157894737	0.06367398917542184	1.0	0.73525	0.0	-0.07975000000000003	-0.11764705882352945	0.0	3370500.0	3800000	3300000.0
0.16000000000000003	0.05	1000	14251	4749	0	1.0	0.24994736842105264	0.0655694708543702	1.0	0.71255	0.0	-0.08572380952380955	-0.130952380952381	0.0	3325100.0	3800000	3300000.0
0.17000000000000004	0.05	1000	13784	5216	0	1.0	0.2745263157894737	0.06764069264069264	1.0	0.6892	0.0	-0.09116144578313258	-0.14457831325301207	0.0	3278400.0	3800000	3300000.0
0.18000000000000005	0.05	1000	13304	5696	0	1.0	0.29978947368421055	0.06991051454138703	1.0	0.6652	0.0	-0.09601951219512202	-0.15853658536585374	0.0	3230400.0	3800000	3300000.0
0.19	0.05	1000	12880	6120	0	1.0	0.32210526315789473	0.07204610951008646	1.0	0.644	0.0	-0.10106172839506171	-0.1728395061728395	0.0	3188000.0	3800000	3300000.0
0.2	0.05	999	12408	6592	1	0.999	0.3469473684210526	0.07451331394047886	0.9998483239799788	0.6204	5e-05	-0.10515	-0.1875	0.0	3142200.0	3800000	3300000.0
0.21000000000000002	0.05	999	11935	7065	1	0.999	0.3718421052631579	0.07723828668625328	0.9998584772148316	0.59675	5e-05	-0.10867974683544307	-0.20253164556962028	0.0	3094900.0	3800000	3300000.0
0.22000000000000003	0.05	998	11474	7526	2	0.998	0.39610526315789474	0.0800192431045542	0.9997343251859724	0.5737	0.0001	-0.11191282051282053	-0.217948717948718	0.0	3050200.0	3800000	3300000.0
0.23000000000000004	0.05	998	11041	7959	2	0.998	0.41889473684210526	0.08289725060220948	0.9997487752794875	0.55205	0.0001	-0.11499805194805199	-0.2337662337662338	0.0	3006900.0	3800000	3300000.0
0.24000000000000005	0.05	998	10569	8431	2	0.998	0.44373684210526315	0.08627993429584162	0.99976283647575	0.52845	0.0001	-0.11697894736842107	-0.25000000000000006	0.0	2959700.0	3800000	3300000.0
0.25000000000000006	0.05	998	10129	8871	2	0.998	0.46689473684210525	0.08969174081064078	0.9997745970923025	0.50645	0.0001	-0.1189166666666667	-0.2666666666666668	0.0	2915700.0	3800000	3300000.0
0.26000000000000006	0.05	997	9715	9285	3	0.997	0.4886842105263158	0.09307318894697536	0.9996770025839793	0.48575	0.00015	-0.12081891891891897	-0.2837837837837838	0.0	2875700.0	3800000	3300000.0
0.27	0.05	996	9276	9724	4	0.996	0.5117894736842106	0.0969626168224299	0.9995888157894737	0.4638	0.0002	-0.12174246575342466	-0.30136986301369867	0.0	2833200.0	3800000	3300000.0
0.28	0.05	995	8860	10140	5	0.995	0.5336842105263158	0.10096397767630644	0.9995071463775259	0.443	0.00025	-0.1225277777777778	-0.3194444444444445	0.0	2793000.0	3800000	3300000.0
0.29000000000000004	0.05	993	8418	10582	7	0.993	0.5569473684210526	0.1055148230793752	0.9993389366323543	0.4209	0.00035	-0.12226690140845073	-0.33802816901408456	0.0	2751600.0	3800000	3300000.0
0.30000000000000004	0.05	991	7990	11010	9	0.991	0.5794736842105264	0.11034405968154994	0.9991832289681459	0.3995	0.00045	-0.12166428571428577	-0.3571428571428572	0.0	2711600.0	3800000	3300000.0
0.31000000000000005	0.05	989	7579	11421	11	0.989	0.6011052631578947	0.1154295051353875	0.999037788663401	0.37895	0.00055	-0.12080289855072468	-0.37681159420289867	0.0	2673300.0	3800000	3300000.0
0.32000000000000006	0.05	988	7180	11820	12	0.988	0.6221052631578947	0.12095984329089128	0.9989858012170385	0.359	0.0006	-0.11954117647058829	-0.3970588235294119	0.0	2634800.0	3800000	3300000.0
0.33	0.05	985	6825	12175	15	0.985	0.6407894736842106	0.12612035851472472	0.9987694831829368	0.34125	0.00075	-0.11882835820895525	-0.4179104477611941	0.0	2603500.0	3800000	3300000.0
0.34	0.05	984	6475	12525	16	0.984	0.6592105263157895	0.13192116905751441	0.9987241846742684	0.32375	0.0008	-0.11758030303030306	-0.43939393939393945	0.0	2569900.0	3800000	3300000.0
0.35000000000000003	0.05	982	6122	12878	18	0.982	0.6777894736842105	0.13823198198198197	0.9986042183622829	0.3061	0.0009	-0.11572307692307693	-0.4615384615384616	0.0	2537400.0	3800000	3300000.0
0.36000000000000004	0.05	978	5745	13255	22	0.978	0.6976315789473684	0.14547077197679606	0.9983429991714996	0.28725	0.0011	-0.11267812500000005	-0.48437500000000006	0.0	2505300.0	3800000	3300000.0
0.37000000000000005	0.05	973	5399	13601	27	0.973	0.715842105263158	0.1526993094789705	0.9980187848547108	0.26995	0.00135	-0.10989206349206354	-0.507936507936508	0.0	2477700.0	3800000	3300000.0
0.38000000000000006	0.05	972	5057	13943	28	0.972	0.7338421052631579	0.16122076629623486	0.9979958485434114	0.25285	0.0014	-0.10637258064516136	-0.5322580645161292	0.0	2444900.0	3800000	3300000.0
0.39000000000000007	0.05	969	4708	14292	31	0.969	0.7522105263157894	0.1706887440549586	0.9978356489562242	0.2354	0.00155	-0.10205163934426237	-0.557377049180328	0.0	2414200.0	3800000	3300000.0
0.4000000000000001	0.05	963	4412	14588	37	0.963	0.7677894736842106	0.1791627906976744	0.9974700854700854	0.2206	0.00185	-0.09891666666666674	-0.5833333333333336	0.0	2393000.0	3800000	3300000.0
0.4100000000000001	0.05	961	4114	14886	39	0.961	0.7834736842105263	0.18935960591133005	0.9973869346733668	0.2057	0.00195	-0.09489406779661022	-0.610169491525424	0.0	2366000.0	3800000	3300000.0
0.42000000000000004	0.05	956	3870	15130	44	0.956	0.7963157894736842	0.19809365934521342	0.9971003031501252	0.1935	0.0022	-0.09232068965517243	-0.6379310344827587	0.0	2348600.0	3800000	3300000.0
0.43000000000000005	0.05	952	3627	15373	48	0.952	0.8091052631578948	0.20790565625682464	0.9968873613903119	0.18135	0.0024	-0.08920789473684212	-0.6666666666666667	0.0	2329900.0	3800000	3300000.0
0.44000000000000006	0.05	944	3350	15650	56	0.944	0.8236842105263158	0.21984163949697252	0.9964344836368267	0.1675	0.0028	-0.0844071428571429	-0.6964285714285715	0.0	2313400.0	3800000	3300000.0
0.45000000000000007	0.05	940	3115	15885	60	0.94	0.8360526315789474	0.2318125770653514	0.9962370649106302	0.15575	0.003	-0.08043181818181823	-0.7272727272727274	0.0	2295500.0	3800000	3300000.0
0.4600000000000001	0.05	934	2900	16100	66	0.934	0.8473684210526315	0.2436098069900887	0.9959173574168007	0.145	0.0033	-0.07681851851851854	-0.7592592592592594	0.0	2282400.0	3800000	3300000.0
0.4700000000000001	0.05	931	2687	16313	69	0.931	0.858578947368421	0.25732448866777224	0.995788060065926	0.13435	0.00345	-0.07259056603773587	-0.7924528301886794	0.0	2265300.0	3800000	3300000.0
0.4800000000000001	0.05	923	2510	16490	77	0.923	0.8678947368421053	0.26886105447130787	0.9953522061930343	0.1255	0.00385	-0.0696961538461539	-0.8269230769230772	0.0	2258800.0	3800000	3300000.0
0.49000000000000005	0.05	910	2318	16682	90	0.91	0.878	0.281908302354399	0.9946339136656333	0.1159	0.0045	-0.06585490196078432	-0.8627450980392156	0.0	2257800.0	3800000	3300000.0
0.5000000000000001	0.05	902	2137	16863	98	0.902	0.8875263157894737	0.2968081605791379	0.9942220387948824	0.10685	0.0049	-0.06175000000000004	-0.9000000000000004	0.0	2250900.0	3800000	3300000.0
0.5100000000000001	0.05	894	1956	17044	106	0.894	0.8970526315789473	0.3136842105263158	0.9938192419825073	0.0978	0.0053	-0.05709183673469393	-0.938775510204082	0.0	2244000.0	3800000	3300000.0
0.5200000000000001	0.05	881	1790	17210	119	0.881	0.9057894736842105	0.32983901160614004	0.9931328986092677	0.0895	0.00595	-0.052908333333333384	-0.9791666666666672	0.0	2245600.0	3800000	3300000.0
0.5300000000000001	0.05	874	1623	17377	126	0.874	0.914578947368421	0.3500200240288346	0.9928012340741588	0.08115	0.0063	-0.04780957446808516	-1.0212765957446814	0.0	2238700.0	3800000	3300000.0
0.5400000000000001	0.05	863	1482	17518	137	0.863	0.922	0.36801705756929637	0.9922401585952988	0.0741	0.00685	-0.04383695652173918	-1.0652173913043486	0.0	2240000.0	3800000	3300000.0
0.5500000000000002	0.05	852	1344	17656	148	0.852	0.9292631578947368	0.3879781420765027	0.9916872612895978	0.0672	0.0074	-0.03953333333333338	-1.1111111111111118	0.0	2241600.0	3800000	3300000.0
0.5600000000000002	0.05	843	1225	17775	157	0.843	0.9355263157894737	0.40764023210831724	0.9912447022083426	0.06125	0.00785	-0.03580454545454551	-1.1590909090909098	0.0	2242300.0	3800000	3300000.0
0.5700000000000002	0.05	839	1097	17903	161	0.839	0.9422631578947368	0.43336776859504134	0.9910872453498671	0.05485	0.00805	-0.03075813953488378	-1.2093023255813962	0.0	2235100.0	3800000	3300000.0
0.5800000000000002	0.05	830	983	18017	170	0.83	0.9482631578947368	0.4578047435190292	0.9906526639907627	0.04915	0.0085	-0.02637380952380957	-1.2619047619047628	0.0	2236300.0	3800000	3300000.0
0.5900000000000002	0.05	812	874	18126	188	0.812	0.954	0.4816132858837485	0.989734629245386	0.0437	0.0094	-0.02228536585365859	-1.3170731707317083	0.0	2250600.0	3800000	3300000.0
0.6000000000000002	0.05	794	766	18234	206	0.794	0.9596842105263158	0.5089743589743589	0.9888286334056399	0.0383	0.0103	-0.01775000000000005	-1.375000000000001	0.0	2265000.0	3800000	3300000.0
0.6100000000000001	0.05	782	680	18320	218	0.782	0.9642105263157895	0.5348837209302325	0.9882403711295716	0.034	0.0109	-0.014079487179487205	-1.4358974358974363	0.0	2273200.0	3800000	3300000.0
0.6200000000000001	0.05	770	605	18395	230	0.77	0.9681578947368421	0.56	0.9876510067114094	0.03025	0.0115	-0.010855263157894757	-1.5000000000000004	0.0	2282500.0	3800000	3300000.0
0.6300000000000001	0.05	751	538	18462	249	0.751	0.9716842105263158	0.582622187742436	0.9866923200256533	0.0269	0.01245	-0.008252702702702723	-1.5675675675675682	0.0	2302400.0	3800000	3300000.0
0.6400000000000001	0.05	727	473	18527	273	0.727	0.9751052631578947	0.6058333333333333	0.9854787234042554	0.02365	0.01365	-0.005694444444444467	-1.6388888888888897	0.0	2329500.0	3800000	3300000.0
0.6500000000000001	0.05	704	415	18585	296	0.704	0.9781578947368421	0.6291331546023236	0.9843228642550712	0.02075	0.0148	-0.00333571428571431	-1.7142857142857153	0.0	2355900.0	3800000	3300000.0
0.6600000000000001	0.05	685	366	18634	315	0.685	0.9807368421052631	0.6517602283539486	0.9833764314739564	0.0183	0.01575	-0.0012735294117647289	-1.7941176470588247	0.0	2377600.0	3800000	3300000.0
0.6700000000000002	0.05	666	324	18676	334	0.666	0.9829473684210527	0.6727272727272727	0.9824302998421883	0.0162	0.0167	0.0004090909090908937	-1.8787878787878798	0.0	2400000.0	3800000	3300000.0
0.6800000000000002	0.05	643	287	18713	357	0.643	0.9848947368421053	0.6913978494623656	0.9812794965915049	0.01435	0.01785	0.0016562499999999737	-1.9687500000000016	0.0	2428500.0	3800000	3300000.0
0.6900000000000002	0.05	621	245	18755	379	0.621	0.9871052631578947	0.7170900692840647	0.9801923277934567	0.01225	0.01895	0.003783870967741916	-2.06451612903226	0.0	2455100.0	3800000	3300000.0
0.7000000000000002	0.05	605	210	18790	395	0.605	0.9889473684210527	0.7423312883435583	0.979410998175658	0.0105	0.01975	0.005749999999999977	-2.1666666666666687	0.0	2474000.0	3800000	3300000.0
0.7100000000000002	0.05	582	178	18822	418	0.582	0.9906315789473684	0.7657894736842106	0.9782744282744282	0.0089	0.0209	0.00731034482758619	-2.275862068965519	0.0	2503000.0	3800000	3300000.0
0.7200000000000002	0.05	548	156	18844	452	0.548	0.9917894736842106	0.7784090909090909	0.976575456053068	0.0078	0.0226	0.007342857142857127	-2.392857142857145	0.0	2548400.0	3800000	3300000.0
0.7300000000000002	0.05	520	131	18869	480	0.52	0.9931052631578947	0.7987711213517665	0.9751925164091167	0.00655	0.024	0.00829074074074072	-2.5185185185185213	0.0	2585100.0	3800000	3300000.0
0.7400000000000002	0.05	504	113	18887	496	0.504	0.9940526315789474	0.8168557536466775	0.9744105659598618	0.00565	0.0248	0.009119230769230751	-2.653846153846157	0.0	2605700.0	3800000	3300000.0
0.7500000000000002	0.05	483	98	18902	517	0.483	0.9948421052631579	0.8313253012048193	0.9733765899376899	0.0049	0.02585	0.009449999999999984	-2.8000000000000034	0.0	2633600.0	3800000	3300000.0
0.7600000000000002	0.05	457	85	18915	543	0.457	0.9955263157894737	0.8431734317343174	0.9720937403638606	0.00425	0.02715	0.009391666666666649	-2.958333333333337	0.0	2668700.0	3800000	3300000.0
0.7700000000000002	0.05	443	65	18935	557	0.443	0.996578947368421	0.8720472440944882	0.9714241740201108	0.00325	0.02785	0.01126956521739129	-3.1304347826087002	0.0	2686300.0	3800000	3300000.0
0.7800000000000001	0.05	425	54	18946	575	0.425	0.9971578947368421	0.8872651356993737	0.9705445417755239	0.0027	0.02875	0.011677272727272722	-3.3181818181818206	0.0	2710400.0	3800000	3300000.0
0.7900000000000001	0.05	402	44	18956	598	0.402	0.9976842105263158	0.9013452914798207	0.9694180218881048	0.0022	0.0299	0.011823809523809516	-3.5238095238095273	0.0	2741600.0	3800000	3300000.0
0.8000000000000002	0.05	372	33	18967	628	0.372	0.9982631578947369	0.9185185185185185	0.9679510079101812	0.00165	0.0314	0.011999999999999993	-3.7500000000000036	0.0	2782500.0	3800000	3300000.0
0.8100000000000002	0.05	340	30	18970	660	0.34	0.998421052631579	0.918918918918919	0.9663779928680591	0.0015	0.033	0.01060526315789473	-4.000000000000004	0.0	2827000.0	3800000	3300000.0
0.8200000000000002	0.05	317	27	18973	683	0.317	0.998578947368421	0.9215116279069767	0.9652523402523403	0.00135	0.03415	0.009699999999999993	-4.277777777777783	0.0	2858900.0	3800000	3300000.0
0.8300000000000002	0.05	299	17	18983	701	0.299	0.9991052631578947	0.9462025316455697	0.9643873196504775	0.00085	0.03505	0.010799999999999994	-4.588235294117653	0.0	2883100.0	3800000	3300000.0
0.8400000000000002	0.05	274	14	18986	726	0.274	0.9992631578947369	0.9513888888888888	0.9631696428571429	0.0007	0.0363	0.010024999999999996	-4.937500000000007	0.0	2917800.0	3800000	3300000.0
0.8500000000000002	0.05	248	9	18991	752	0.248	0.9995263157894737	0.9649805447470817	0.9619105505748873	0.00045	0.0376	0.009849999999999996	-5.333333333333342	0.0	2953700.0	3800000	3300000.0
0.8600000000000002	0.05	215	5	18995	785	0.215	0.9997368421052631	0.9772727272727273	0.9603134479271992	0.00025	0.03925	0.009214285714285711	-5.785714285714296	0.0	2999500.0	3800000	3300000.0
0.8700000000000002	0.05	191	3	18997	809	0.191	0.9998421052631579	0.9845360824742269	0.9591537917802686	0.00015	0.04045	0.008546153846153844	-6.30769230769232	0.0	3032900.0	3800000	3300000.0
0.8800000000000002	0.05	165	1	18999	835	0.165	0.9999473684210526	0.9939759036144579	0.957900574770596	5e-05	0.04175	0.007883333333333332	-6.916666666666681	0.0	3069100.0	3800000	3300000.0
0.8900000000000002	0.05	143	0	19000	857	0.143	1.0	1.0	0.9568414161252958	0.0	0.04285	0.00715	-7.636363636363654	0.0	3099800.0	3800000	3300000.0
0.9000000000000002	0.05	119	0	19000	881	0.119	1.0	1.0	0.9556863336854283	0.0	0.04405	0.00595	-8.500000000000023	0.0	3133400.0	3800000	3300000.0
0.05	0.1	2000	17399	601	0	1.0	0.03338888888888889	0.10309809784009485	1.0	0.86995	0.0	0.054213157894736845	0.052631578947368425	0.0	3739900.0	3800000	4800000.0
0.060000000000000005	0.1	2000	17180	820	0	1.0	0.04555555555555556	0.10427528675703858	1.0	0.859	0.0	0.045170212765957445	0.0425531914893617	0.0	3718000.0	3800000	4800000.0
0.07	0.1	2000	16904	1096	0	1.0	0.06088888888888889	0.10579771476936098	1.0	0.8452	0.0	0.03638279569892473	0.03225806451612902	0.0	3690400.0	3800000	4800000.0
0.08000000000000002	0.1	2000	16615	1385	0	1.0	0.07694444444444444	0.10744023636852001	1.0	0.83075	0.0	0.02776086956521738	0.021739130434782594	0.0	3661500.0	3800000	4800000.0
0.09000000000000001	0.1	2000	16307	1693	0	1.0	0.09405555555555556	0.1092478286994046	1.0	0.81535	0.0	0.01936098901098901	0.010989010989010978	0.0	3630700.0	3800000	4800000.0
0.1	0.1	2000	15986	2014	0	1.0	0.11188888888888888	0.11119759813188035	1.0	0.7993	0.0	0.011188888888888887	0.0	0.0	3598600.0	3800000	4800000.0
0.11000000000000001	0.1	2000	15657	2343	0	1.0	0.13016666666666668	0.11326952483434331	1.0	0.78285	0.0	0.0032432584269662806	-0.011235955056179775	0.0	3565700.0	3800000	4800000.0
0.12000000000000001	0.1	2000	15292	2708	0	1.0	0.15044444444444444	0.11566042100393245	1.0	0.7646	0.0	-0.004263636363636358	-0.022727272727272735	0.0	3529200.0	3800000	4800000.0
0.13	0.1	2000	14908	3092	0	1.0	0.17177777777777778	0.11828720132481665	1.0	0.7454	0.0	-0.011381609195402292	-0.03448275862068967	0.0	3490800.0	3800000	4800000.0
0.14	0.1	2000	14490	3510	0	1.0	0.195	0.1212856276531231	1.0	0.7245	0.0	-0.017941860465116283	-0.046511627906976744	0.0	3449000.0	3800000	4800000.0
0.15000000000000002	0.1	2000	14083	3917	0	1.0	0.21761111111111112	0.12435490891002922	1.0	0.70415	0.0	-0.024261764705882385	-0.05882352941176475	0.0	3408300.0	3800000	4800000.0
0.16000000000000003	0.1	2000	13665	4335	0	1.0	0.24083333333333334	0.12767315671879986	1.0	0.68325	0.0	-0.030142857142857166	-0.07142857142857148	0.0	3366500.0	3800000	4800000.0
0.17000000000000004	0.1	2000	13204	4796	0	1.0	0.26644444444444443	0.13154433043935806	1.0	0.6602	0.0	-0.035221686746987974	-0.08433734939759041	0.0	3320400.0	3800000	4800000.0
0.18000000000000005	0.1	2000	12758	5242	0	1.0	0.2912222222222222	0.1355197181189863	1.0	0.6379	0.0	-0.040026829268292735	-0.09756097560975618	0.0	3275800.0	3800000	4800000.0
0.19	0.1	2000	12327	5673	0	1.0	0.31516666666666665	0.13959656592447825	1.0	0.61635	0.0	-0.04457592592592591	-0.1111111111111111	0.0	3232700.0	3800000	4800000.0
0.2	0.1	1998	11859	6141	2	0.999	0.3411666666666667	0.1441870534747781	0.9996744261761354	0.59295	0.0001	-0.04833749999999999	-0.125	0.0	3188700.0	3800000	4800000.0
0.21000000000000002	0.1	1998	11401	6599	2	0.999	0.3666111111111111	0.1491156056422121	0.9996970156036964	0.57005	0.0001	-0.051632278481012664	-0.13924050632911394	0.0	3142900.0	3800000	4800000.0
0.22000000000000003	0.1	1996	10989	7011	4	0.998	0.3895	0.15371582595302272	0.9994297933000713	0.54945	0.0002	-0.055173076923076964	-0.15384615384615388	0.0	3104500.0	3800000	4800000.0
0.23000000000000004	0.1	1995	10530	7470	5	0.9975	0.415	0.1592814371257485	0.9993311036789297	0.5265	0.00025	-0.05751623376623377	-0.16883116883116886	0.0	3060000.0	3800000	4800000.0
0.24000000000000005	0.1	1995	10104	7896	5	0.9975	0.43866666666666665	0.16488966030250435	0.9993671687128212	0.5052	0.00025	-0.059786842105263166	-0.18421052631578952	0.0	3017400.0	3800000	4800000.0
0.25000000000000006	0.1	1994	9658	8342	6	0.997	0.46344444444444444	0.17112941984208718	0.9992812649736463	0.4829	0.0003	-0.061266666666666705	-0.2000000000000001	0.0	2974200.0	3800000	4800000.0
0.26000000000000006	0.1	1990	9218	8782	10	0.995	0.48788888888888887	0.17755174875089222	0.9988626023657871	0.4609	0.0005	-0.06243783783783785	-0.2162162162162163	0.0	2935800.0	3800000	4800000.0
0.27	0.1	1988	8780	9220	12	0.994	0.5122222222222222	0.18462109955423478	0.9987001733102253	0.439	0.0006	-0.06296986301369865	-0.23287671232876714	0.0	2894800.0	3800000	4800000.0
0.28	0.1	1986	8388	9612	14	0.993	0.534	0.19144013880855987	0.9985456056513609	0.4194	0.0007	-0.06380000000000002	-0.2500000000000001	0.0	2858400.0	3800000	4800000.0
0.29000000000000004	0.1	1985	7988	10012	15	0.9925	0.5562222222222222	0.19903740098265316	0.998504039094445	0.3994	0.00075	-0.06388521126760566	-0.267605633802817	0.0	2819800.0	3800000	4800000.0
0.30000000000000004	0.1	1984	7582	10418	16	0.992	0.5787777777777777	0.2074012126280577	0.998466551658041	0.3791	0.0008	-0.0632714285714286	-0.2857142857142858	0.0	2780600.0	3800000	4800000.0
0.31000000000000005	0.1	1982	7171	10829	18	0.991	0.6016111111111111	0.21654102480061183	0.9983405549921638	0.35855	0.0009	-0.06198768115942033	-0.30434782608695665	0.0	2742300.0	3800000	4800000.0
0.32000000000000006	0.1	1978	6806	11194	22	0.989	0.6218888888888889	0.22518214936247724	0.9980385164051355	0.3403	0.0011	-0.061241176470588285	-0.32352941176470607	0.0	2711400.0	3800000	4800000.0
0.33	0.1	1975	6443	11557	25	0.9875	0.6420555555555556	0.23461629840817297	0.997841478155759	0.32215	0.00125	-0.05992089552238808	-0.34328358208955234	0.0	2679300.0	3800000	4800000.0
0.34	0.1	1971	6105	11895	29	0.9855	0.6608333333333334	0.24405646359583952	0.9975679302247568	0.30525	0.00145	-0.05870000000000003	-0.36363636363636376	0.0	2651100.0	3800000	4800000.0
0.35000000000000003	0.1	1965	5754	12246	35	0.9825	0.6803333333333333	0.2545666537116207	0.9971500692126049	0.2877	0.00175	-0.056665384615384645	-0.3846153846153847	0.0	2624400.0	3800000	4800000.0
0.36000000000000004	0.1	1951	5437	12563	49	0.9755	0.6979444444444445	0.2640768814293449	0.9961148112908341	0.27185	0.00245	-0.05536562500000003	-0.4062500000000001	0.0	2612300.0	3800000	4800000.0
0.37000000000000005	0.1	1948	5120	12880	52	0.974	0.7155555555555555	0.27560837577815506	0.9959789669038045	0.256	0.0026	-0.0529492063492064	-0.4285714285714287	0.0	2584800.0	3800000	4800000.0
0.38000000000000006	0.1	1942	4827	13173	58	0.971	0.7318333333333333	0.28689614418673365	0.9956163555286827	0.24135	0.0029	-0.050824193548387145	-0.4516129032258067	0.0	2563900.0	3800000	4800000.0
0.39000000000000007	0.1	1938	4535	13465	62	0.969	0.7480555555555556	0.2993974972964622	0.9954165742588896	0.22675	0.0031	-0.0480713114754099	-0.4754098360655741	0.0	2540300.0	3800000	4800000.0
0.4000000000000001	0.1	1931	4236	13764	69	0.9655	0.7646666666666667	0.31311820982649585	0.995011927998265	0.2118	0.00345	-0.04465000000000005	-0.5000000000000003	0.0	2520200.0	3800000	4800000.0
0.4100000000000001	0.1	1924	3981	14019	76	0.962	0.7788333333333334	0.3258255715495343	0.9946080170273146	0.19905	0.0038	-0.0421228813559323	-0.5254237288135597	0.0	2504500.0	3800000	4800000.0
0.42000000000000004	0.1	1912	3707	14293	88	0.956	0.7940555555555555	0.3402740701192383	0.9938808149641889	0.18535	0.0044	-0.03861896551724138	-0.5517241379310346	0.0	2493900.0	3800000	4800000.0
0.43000000000000005	0.1	1898	3428	14572	102	0.949	0.8095555555555556	0.3563650018775817	0.9930489300804144	0.1714	0.0051	-0.03440175438596492	-0.5789473684210528	0.0	2485600.0	3800000	4800000.0
0.44000000000000006	0.1	1886	3170	14830	114	0.943	0.8238888888888889	0.37302215189873417	0.9923715203426124	0.1585	0.0057	-0.030235714285714324	-0.6071428571428573	0.0	2476600.0	3800000	4800000.0
0.45000000000000007	0.1	1878	2929	15071	122	0.939	0.8372777777777778	0.39068025795714584	0.991969986177845	0.14645	0.0061	-0.02592272727272732	-0.6363636363636367	0.0	2463700.0	3800000	4800000.0
0.4600000000000001	0.1	1864	2708	15292	136	0.932	0.8495555555555555	0.40769903762029747	0.9911848586984703	0.1354	0.0068	-0.022140740740740766	-0.666666666666667	0.0	2461200.0	3800000	4800000.0
0.4700000000000001	0.1	1842	2514	15486	158	0.921	0.8603333333333333	0.4228650137741047	0.9899002812579902	0.1257	0.0079	-0.019369811320754757	-0.6981132075471701	0.0	2472600.0	3800000	4800000.0
0.4800000000000001	0.1	1822	2326	15674	178	0.911	0.8707777777777778	0.43924783027965286	0.9887711329800656	0.1163	0.0089	-0.016253846153846202	-0.7307692307692312	0.0	2481800.0	3800000	4800000.0
0.49000000000000005	0.1	1799	2158	15842	201	0.8995	0.8801111111111111	0.4546373515289361	0.9874711712273265	0.1079	0.01005	-0.013718627450980389	-0.7647058823529412	0.0	2497200.0	3800000	4800000.0
0.5000000000000001	0.1	1786	1976	16024	214	0.893	0.8902222222222222	0.47474747474747475	0.9868210370735312	0.0988	0.0107	-0.009500000000000036	-0.8000000000000005	0.0	2497200.0	3800000	4800000.0
0.5100000000000001	0.1	1763	1817	16183	237	0.8815	0.8990555555555556	0.49245810055865924	0.9855663824604142	0.09085	0.01185	-0.00640816326530616	-0.8367346938775515	0.0	2513500.0	3800000	4800000.0
0.5200000000000001	0.1	1747	1668	16332	253	0.8735	0.9073333333333333	0.5115666178623719	0.9847452517334941	0.0834	0.01265	-0.003000000000000058	-0.8750000000000006	0.0	2521000.0	3800000	4800000.0
0.5300000000000001	0.1	1727	1529	16471	273	0.8635	0.9150555555555555	0.5304054054054054	0.9836956521739131	0.07645	0.01365	0.0001404255319148312	-0.9148936170212773	0.0	2535100.0	3800000	4800000.0
0.5400000000000001	0.1	1704	1396	16604	296	0.852	0.9224444444444444	0.5496774193548387	0.9824852071005917	0.0698	0.0148	0.003260869565217331	-0.9565217391304356	0.0	2554000.0	3800000	4800000.0
