cluster_1,,B cell,B cell,B cell,B cell,B cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell
IL1B,IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186734837111098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS1,SHH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHH,GAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004261307970649212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLL1,NOTCH3,0.1440462973731303,0.0868090096185779,0.1921050222524301,0.2037179013659731,0.8152978150119559,0.0,0.0,0.0,0.0,0.0,0.15358644302119148,0.09634915526663909,0.20164516790049128,0.21325804701403428,0.824837960660017,0.15874266725752437,0.10150537950297196,0.20680139213682416,0.21841427125036716,0.8299941848963499,0.0,0.0,0.0,0.0,0.0
DLL4,NOTCH4,0.01995572029498586,0.06538438744712294,0.045325378235545125,0.0,0.0,0.05073127032894838,0.09615993748108545,0.07610092826950765,0.0,0.0,0.026353700919048748,0.07178236807118583,0.05172335885960802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL20,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL24,IL20RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003192491843556905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,FGFR2,0.06959079964119091,0.09395860797829098,0.12439020092633077,0.0,0.0,0.08923524962356913,0.11360305796066919,0.14403465090870898,0.0,0.0,0.02426738146719729,0.04863518980429736,0.07906678275233714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,IL22RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,ACKR4,0.0,0.0,0.25864771702791384,0.0,0.0,0.0,0.0,0.3359024462099648,0.0,0.0,0.0,0.0,0.03867252561270624,0.0,0.0,0.0,0.0,0.33090929185308776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,ACKR4,0.0,0.0,0.10755681762179305,0.0,0.0,0.0,0.0,0.06964240342336657,0.0,0.0,0.0,0.0,0.010808859996835935,0.0,0.0,0.0,0.0,0.08038227875985465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,CALCRL,0.0743685723745335,0.0,0.09459604729734085,0.0,0.0,0.09733253063862785,0.0,0.1175600055614352,0.0,0.0,0.2157240612881329,0.0,0.23595153621094028,0.0,0.0,0.05137994728590313,0.0,0.07160742220871048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,RAMP2,0.1732859440714295,0.08654522917598312,0.20536510720211812,0.08505966908663337,0.8578826265725477,0.19624990233552386,0.10950918744007747,0.22832906546621246,0.10802362735072772,0.8808465848366419,0.31464143298502895,0.22790071808958254,0.34672059611571754,0.2264151580002328,0.999238115486147,0.15029731898279913,0.06355660408735275,0.18237648211348775,0.062071043998003006,0.8348940014839172,0.0,0.0,0.0,0.0,0.0
CALCA,CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024998597168428175,0.0,0.04522607209123553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12391596886532419,0.0371752539698778,0.1559951319960128,0.035689693880528055,0.8085126513664422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,CALCRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459950786035282,0.0,0.06622255352633556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449124503004242,0.05817173540497783,0.17699161343111283,0.056686175315628085,0.8295091328015423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,RAMP3,0.26487354629221016,0.13872229329675262,0.2463961799951804,0.09094976841836994,0.0,0.2878375045563045,0.16168625156084698,0.26936013825927474,0.11391372668246429,0.0,0.4062290352058096,0.28007778221035207,0.3877516689087798,0.23230525733196936,0.0,0.24188492120357982,0.11573366820812225,0.22340755490655004,0.06796114332973957,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21550357108610488,0.0893523180906473,0.1970262047890751,0.04157979321226462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,RAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365000525212049,0.11034879952574733,0.21802268622417512,0.06257627464736465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APELA,APLNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10558984659649584,0.1351541817544926,0.114711730649504,0.07356066657692477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL22,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02179637399957882,0.03569010219306268,0.009611513373592461,0.0743767061216684,0.0,0.08742802616274148,0.10132175435622534,0.07524316553675511,0.14000835828483105,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CCR7,0.2939198627109416,0.0,0.26120085083132477,0.3978987791036305,0.0,0.37117459189299257,0.0,0.3384555800133757,0.4751535082856814,0.0,0.07394467129573401,0.0,0.04122565941611716,0.17792358768842287,0.0,0.36618143753611554,0.0,0.3334624256564987,0.4701603539288044,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CCR7,0.1428289633048208,0.0,0.11010995142520395,0.24680787969750967,0.0,0.10491454910639433,0.0,0.07219553722677748,0.20889346549908322,0.0,0.046081005679863715,0.0,0.013361993800246854,0.1500599220725526,0.0,0.11565442444288243,0.0,0.08293541256326556,0.2196333408355713,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,FPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPO3,LGR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMU,NMUR2,0.0,0.0,0.004860507037799995,0.017088880108898148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029462476504264437,0.04169084957536259,0.0,0.0,0.0,0.04650501757309455,0.058733390644192696,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,SSTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,HMOX1,0.056565002216930275,0.04167884335531826,0.04242959606815848,0.28500508885198866,0.0,0.10903291221250568,0.09414675335089366,0.09489750606373387,0.33747299884756404,0.0,0.05566385404164662,0.04077769518003461,0.041528447892874826,0.284103940676705,0.0,0.07544383285730555,0.06055767399569353,0.061308426708533745,0.30388391949236393,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,LGMN,1.2549191570421407,1.1914052311004253,1.3034972808727718,1.4681527260364147,0.0,1.3204106874981818,1.2568967615564663,1.368988811328813,1.5336442564924557,0.0,0.8636572519235499,0.8001433259818345,0.9122353757541811,1.0768908209178238,0.0,1.9777258100826838,1.9142118841409683,2.026303933913315,2.1909593790769577,0.0,1.4206754553039171,1.3571615293622017,1.4692535791345485,1.633909024298191,0.0
HLA-DRB5,LGMN,0.4277931127631873,0.36427918682147187,0.4763712365938185,0.6410266817574612,0.0,0.4427387950538892,0.37922486911217373,0.4913169188845204,0.6559723640481632,0.0,0.3864657185848662,0.32295179264315077,0.43504384241549743,0.5996992875791402,0.0,1.215983508797417,1.1524695828557014,1.2645616326280482,1.4292170777916908,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DQA2,LGMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13971455106116895,0.0762006251194535,0.18829267489180015,0.3529481200554429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB1,LGMN,0.9770073854086692,0.9134934594669537,1.0255855092393005,1.190240954402943,0.0,1.2350086284398336,1.1714947024981182,1.2835867522704647,1.4482421974341075,0.0,0.8360032007879893,0.7724892748462738,0.8845813246186205,1.0492367697822633,0.0,1.7626567172725298,1.6991427913308144,1.8112348411031611,1.9758902862668037,0.0,1.4206754553039171,1.3571615293622017,1.4692535791345485,1.633909024298191,0.0
HLA-DQB2,LGMN,0.15572753966900338,0.09221361372728794,0.20430566349963458,0.3689611086632773,0.0,0.1936554201165138,0.13014149417479834,0.242233543947145,0.4068889891107877,0.0,0.15203672605098106,0.0885228001092656,0.20061484988161227,0.365270295045255,0.0,0.18341972556901953,0.11990579962730408,0.23199784939965074,0.39665329456329346,0.0,0.0,0.0,0.0,0.0,0.0
LAMA3,ITGA6,0.0,0.0,0.0,0.0,0.0,0.08014376740358028,0.0,0.08804583552122033,0.0611952127267917,0.0,0.045409092608413755,0.0,0.05331116072605379,0.026460537931625165,0.0,0.10306069782080009,0.0,0.11096276593844012,0.0841121431440115,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157375413079613,0.033104498118466365,0.05207169835141997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,C3,0.8654526188011058,1.042503890630446,0.38806640844073764,0.913282034657242,0.0,0.0,0.0,0.0,0.0,0.0,0.8612404029092137,1.0382916747385538,0.3838541925488455,0.9090698187653499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGA,TSHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,FLT1,0.12237742647790073,0.0,0.1747364909411584,0.0,0.8760282385070421,0.17107912379572965,0.0,0.2234381882589873,0.0,0.9247299358248711,0.362695652479171,0.0,0.4150547169424287,0.0,1.1163464645083123,0.16347607824276067,0.0,0.21583514270601833,0.0,0.9171268902719021,0.0,0.0,0.0,0.0,0.0
PLAUR,PLAU,0.10657407630953872,0.11055212520193636,0.19869058458037742,0.3472273795816459,0.0,0.1529578490738283,0.15693589796622595,0.24507435734466698,0.3936111523459355,0.0,0.1133408832993724,0.11731893219177005,0.2054573915702111,0.35399418657147963,0.0,0.28585397004427615,0.2898320189366738,0.3779704783151149,0.5265072733163834,0.0,0.0,0.0,0.0,0.0,0.0
OSM,LIFR,0.025823051992215608,0.0,0.021849483113562666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024295727918337628,0.0,0.020322159039684685,0.0,0.0,0.04512310123931595,0.0,0.041149532360663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,KDR,0.08518235150136447,0.10254930831186954,0.12151650854482313,0.0,0.0,0.13388404881919336,0.15125100562969843,0.17021820586265204,0.0,0.0,0.3255005775026347,0.3428675343131398,0.3618347345460934,0.0,0.0,0.12628100326622438,0.14364796007672945,0.16261516030968307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDR,VEGFA,0.08518235150136447,0.13388404881919336,0.3255005775026347,0.12628100326622438,0.0,0.10254930831186954,0.15125100562969843,0.3428675343131398,0.14364796007672945,0.0,0.12151650854482313,0.17021820586265204,0.3618347345460934,0.16261516030968307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-G,CD160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01251256791628905,0.0,0.0,0.0,0.0,0.02167000607434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,EDNRB,0.006695402644531071,0.04583897428554401,0.03339475756241076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006578973350550108,0.045722544991563044,0.033278328268429795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMA4,ITGA6,0.07773935184841267,0.0,0.0856414199660527,0.05879079717162408,0.0,0.1696148145268535,0.0,0.17751688264449353,0.1506662598500649,0.0,0.08541748087140719,0.0,0.09331954898904722,0.0664689261946186,0.0,0.18006611211301637,0.0,0.18796818023065642,0.1611175574362278,0.0,0.0,0.0,0.0,0.0,0.0
VWF,GP9,0.0,0.0,0.28913111097716054,0.0,0.0,0.0,0.0,0.22492710202145602,0.0,0.0,0.0,0.0,0.314222211586636,0.0,0.0,0.0,0.0,0.17737539745080497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,FLT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406366628560851,0.0,0.02460039659563566,0.0,0.806583428313639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TG,TPO,1.735744717874025,1.702837310862123,1.832320878190905,1.7546089025900553,0.0,1.869427254325465,1.836519847313563,1.966003414642345,1.8882914390414953,0.0,2.3956399722659274,2.362732565254025,2.4922161325828074,2.4145041569819576,0.0,1.4889287779989995,1.4560213709870975,1.5855049383158795,1.5077929627150297,0.0,1.59888630164297,1.565978894631068,1.69546246195985,1.6177504863590002,0.0
HLA-G,KLRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016109728444969516,0.0,0.0,0.0,0.0,0.025267166603030095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP9,LRP1,0.43902388668199727,0.6530656272992056,0.230700549722878,0.6324546074941318,0.0,0.4337625072190636,0.6478042478362719,0.2254391702599443,0.6271932280311981,0.0,0.43699701546034814,0.6510387560775565,0.22867367850122886,0.6304277362724827,0.0,0.6901273625134898,0.9041691031306982,0.48180402555437063,0.8835580833256245,0.0,0.0,0.0,0.0,0.0,0.0
MMRN2,CD93,0.10449647554877209,0.16897746685304138,0.11615365763054777,0.1513335097646504,0.8219238247787743,0.1520216652350119,0.2165026565392812,0.1636788473167876,0.19885869945089024,0.8694490144650141,0.1398824637634069,0.2043634550676762,0.1515396458451826,0.18671949797928522,0.8573098129934091,0.12386547909145466,0.18834647039572397,0.13552266117323036,0.170702513307333,0.8412928283214569,0.0,0.0,0.0,0.0,0.0
TSPAN1,ITGA6,0.19287437671109248,0.0,0.20077644482873253,0.1739258220343039,0.0,0.16086580883166943,0.0,0.16876787694930945,0.14191725415488082,0.0,0.5337036444485896,0.0,0.5416057125662297,0.5147550897718011,0.0,0.49225165104569746,0.0,0.5001537191633375,0.4733030963689089,0.0,0.0,0.0,0.0,0.0,0.0
MMRN2,CLEC14A,0.03537886602836743,0.0927898711279819,0.06150232284002896,0.0,0.0,0.08290405571460724,0.1403150608142217,0.10902751252626877,0.0,0.0,0.07076485424300223,0.12817585934261672,0.09688831105466378,0.0,0.0,0.054747869571050004,0.11215887467066447,0.08087132638271155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,CD36,0.01739830894079822,0.0,0.01716459220229055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012817842296707242,0.0,0.012584125558199575,0.0,0.0,0.13918170799114551,0.0,0.13894799125263785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6H,CD36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010481078911476328,0.0,0.010247362172968661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08457914138668877,0.0,0.020653312677692586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL13,ACKR1,0.11840179876277321,0.0,0.05447597005377702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023943656386927,0.0,0.03846853692969651,0.0,0.0,0.3913686375803592,0.0,0.327442808871363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL14,ACKR1,0.16048803768659892,0.0,0.09656220897760275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11525881045343311,0.0,0.05133298174443693,0.0,0.0,0.11758519781001828,0.0,0.05365936910102209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL17,ACKR1,0.17938715986341064,0.0,0.11546133115441445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10434149453416225,0.0,0.040415665825166064,0.0,0.0,0.1926404729224088,0.0,0.1287146442134126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL2,ACKR1,0.18944902657068263,0.0,0.12552319786168645,0.0,0.0,0.2961035638786199,0.0,0.2321777351696237,0.0,0.0,0.12054000221875107,0.0,0.05661417350975488,0.0,0.0,0.3887468974775913,0.0,0.32482106876859507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,ACKR1,0.3080256720732527,0.0,0.24409984336425652,0.0,0.0,0.1726283152636729,0.0,0.1087024865546767,0.0,0.0,0.13270080094035658,0.0,0.06877497223136039,0.0,0.0,0.19049447101720593,0.0,0.12656864230820974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8,ACKR1,0.08938681417041355,0.0,0.025460985461417365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09248402725804628,0.0,0.028558198549050087,0.0,0.0,0.13133226406940243,0.0,0.06740643536040625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPBP,ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08473569164555889,0.0,0.020809862936562697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2,ACKR1,0.09872947206274112,0.0,0.034803643353744924,0.0,0.0,0.10817524241773706,0.0,0.04424941370874087,0.0,0.0,0.1067834957260044,0.0,0.04285766701700821,0.0,0.0,0.18543823135265133,0.0,0.12151240264365515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,ACKR4,0.0,0.0,0.005963744447522762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013031918433550923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB1,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018985166362340797,0.032878894555824656,0.006800305736354437,0.07156549848443036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,FPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCN,KDR,0.8091614361394915,0.8265283929499966,0.8454955931829502,0.0,0.0,1.2768433604236933,1.2942103172341983,1.3131775174671518,0.0,0.0,0.17550985695766055,0.19287681376816562,0.21184401400111924,0.0,0.0,0.4106432374414296,0.4280101942519347,0.44697739448488827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREM1,KDR,0.022078780402914125,0.039445737213419194,0.0584129374463728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016780192940858373,0.03414714975136344,0.05311434998431704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
