sample_id	PC1	PC2	PC3	PC4	PC5	cohort
GSM1588039	0.9384963868027643	2.057773073882231	0.5502133001285257	1.3907366358118989	-0.8233373321751333	GSE65144
GSM1588040	-2.342634890535633	1.5329466171563721	1.0108939078095622	0.12708283112349214	0.3015187216400776	GSE65144
GSM1588041	-2.5991745742829626	-0.156748607714531	-0.24423145801160392	-0.6449362221788507	0.1281944464540789	GSE65144
GSM1588042	2.6070124113426467	1.7057794343183008	-0.8634033838852613	0.015709530953698397	-0.8873824560584338	GSE65144
GSM1588043	1.5316503323154536	1.1238582892438689	-1.110199608085311	-0.7763024033792276	-0.2908401601967895	GSE65144
GSM1588044	0.2019527780551664	0.8039584658691088	-0.6836645818483784	-0.4665399419781284	-0.4429108070367822	GSE65144
GSM1588045	2.118704927576882	1.245137435400829	-1.385660057648053	-0.8414366558064377	-0.14550243455273443	GSE65144
GSM1588046	0.5131799259470716	0.9613133068793197	-0.6024267952725096	-0.23501300469082845	-0.5597441935370425	GSE65144
GSM1588047	-2.9573751848081087	-0.3750558004062474	-0.1915872336839621	-0.8390075303093117	0.23079164070164232	GSE65144
GSM1588048	-2.3758993150051944	-0.05793227995036572	0.24876362827910092	-0.11751347065580839	0.12140873623204662	GSE65144
GSM1588049	-2.6894814123306614	-0.1254354670275515	0.09086930662915202	-0.41854031149673315	0.15489152687533478	GSE65144
GSM1588050	-2.6931710950874836	-0.30413189688176423	-0.14805498908873405	-0.6260011757532735	0.10882299483288402	GSE65144
GSM723320	0.021744161201515254	-2.6737520569586057	-1.0453411107004924	-0.5828474215294894	-0.07986624224738315	GSE29265
GSM723321	2.7844271010526493	-1.4985796245692515	-0.2638697485831974	-1.0423219550157299	-0.4706137619209698	GSE29265
GSM723322	0.1521060599390351	-0.5265913401533354	1.265568170029445	-0.599259156742253	0.3764781426164782	GSE29265
GSM723323	-3.9394425927352925	-0.08686843379776213	-1.2411114712601103	-0.5470024813353668	0.8920975516987298	GSE29265
GSM723324	0.4467486244602289	-2.5813577780265384	0.4652951144850129	-0.10676298713794842	-0.22532723986869066	GSE29265
GSM723325	-0.769211226619157	-0.8710665759546525	-0.42637507538683883	0.7345274557268064	0.5462829885556972	GSE29265
GSM723326	-0.676247209773071	-0.5273813054756749	1.5698902469886022	-0.3052696340113829	-0.04310875063734681	GSE29265
GSM723327	6.829702065988088	-2.1297985777497783	-0.37598200245460606	0.5290848979395127	1.8908102902334618	GSE29265
GSM723328	3.96211912875609	-2.510961734140894	-0.40250435186648453	-0.320318794722723	0.818475608523086	GSE29265
GSM723329	1.9599206605343586	1.4305456146919069	-0.27117058812698497	-0.33383190673895324	-0.08470545224398714	GSE29265
GSM723330	2.569332381369627	1.7859765275519166	-0.3901944275120733	-0.09452062711130824	-0.09698494284832916	GSE29265
GSM723331	-0.7112144282951843	0.6907030798484102	-0.07393164233676308	0.38613217979091496	0.2693660138784353	GSE29265
GSM723332	1.5895967493688525	1.5940763302193686	-0.2653526864280428	-0.15989452531721185	-0.2075229905087966	GSE29265
GSM723333	-2.5140065686637767	0.12776890067310484	0.11088474209860576	0.27213377611692446	0.463319218936673	GSE29265
GSM723334	-2.053163152308603	0.0009194412658803763	-0.26289932286689416	-0.8424835235345037	0.2643932410979758	GSE29265
GSM723335	-1.4222290641361663	0.18819094063590885	0.08894894797749153	-0.5206780057855904	0.21438530325728095	GSE29265
GSM723336	-1.1398690917635665	0.21285392630250882	0.3402161431811199	0.6517800814070965	-0.065869416897537	GSE29265
GSM723337	-1.4680577360207292	0.22450618262240912	0.12046057568737631	-0.14283345019827173	-0.0382640429112591	GSE29265
GSM723338	0.6431557101484315	1.3850313448526943	-0.553956493598362	0.4686187009474644	-0.39225940486086736	GSE29265
GSM723339	3.8345338791378283	0.6876990386480795	0.12816259422838736	-0.5697276039053127	-0.03529494495550214	GSE29265
GSM723340	1.0167004342519879	-0.2695313111878871	-0.13149140820644054	-0.11931373204252298	-0.15646979188300966	GSE29265
GSM723341	1.1903902101779797	0.8908272736920215	0.42854550080103126	0.28019647758434096	-0.27019340732741154	GSE29265
GSM723342	2.1604229929015086	-0.039428060229229116	0.29452325887914527	0.18747110459492508	-0.063509130614833	GSE29265
GSM723343	-2.5813251119362377	-0.14840462794252365	0.07001814679096532	0.4227474873726972	0.4773380069566419	GSE29265
GSM723344	-1.8765806765082083	-1.1980084108064446	-0.5108091651294606	-0.1802547770829327	-0.010012075183948843	GSE29265
GSM723345	0.3245860083411495	-0.12848703005990741	0.7396042426291174	1.081296407748952	-0.8286165281638564	GSE29265
GSM723346	2.677159648841333	-0.8164926252990382	-0.06688366410679132	-0.41289799680040257	0.46146886496144746	GSE29265
GSM723347	-2.9719415834730696	0.029787910655428997	-0.11719040247988567	-0.0332980064776056	0.1928077897300306	GSE29265
GSM723348	-0.12667816122694053	-0.02670915090330828	-0.5518007886800547	-0.10123128118195293	-0.1167595952351626	GSE29265
GSM723349	-2.067629847052416	0.25174725172075174	0.04558962352309507	-0.2595582256706209	0.03805312551018784	GSE29265
GSM723350	-0.5391427717377292	-0.2919254851070361	0.640034491668034	-0.8463792677343489	-0.4460143490754477	GSE29265
