sample_id	HLA_class_I	HLA_class_II	IFNG_T_cell_inflamed	TLS_CXCL13_like	checkpoint_exhaustion	myeloid_suppressive	thyroid_differentiation	cohort
A3	0.27512098373566085	1.9065562011987172	1.2207385558027275	1.2630285371107817	1.6389358666412839	2.0300744708124587	-1.0562544286667106	GSE126698
A4	0.37506706612646695	-0.27810686852025357	-0.3983503207078956	-0.32455867382610615	0.18405500283223872	1.2619330996222948	-1.1576033628051838	GSE126698
A5	1.1435506320914375	1.7507847686050269	1.7436063982164762	0.21416857736070433	2.0609380227082794	1.4869815193183467	-0.22528807033932652	GSE126698
A2	2.025231004543639	1.85321913349484	3.2057444338675514	0.09479476058301864	2.325881740915602	1.7685062977614092	-2.012997407124004	GSE126698
A7	-1.0072942871619885	0.34341182118821184	-0.8921608707922999	-0.5531044622065897	-0.22791423497306285	0.4789187909072299	-1.7723387305841019	GSE126698
A1	-0.718227433693606	0.5335277772616531	-0.13086652099491775	0.15788015171124706	0.46273293952011196	0.5242098948590292	-1.543160364493103	GSE126698
A6	0.6818781832803481	1.542554250041501	1.3183913555591533	1.0239409533888937	1.6316844884796913	1.6479335146506806	-0.7669179568551542	GSE126698
A10	0.0883976892362341	-0.20063851052166196	0.38849316053024585	1.0887852436866703	-0.2814194078259066	-0.05763192498935631	-0.6243298329668071	GSE126698
A12	-1.9239411539181694	0.27293151468030674	-0.1687748394283617	0.5374151188420635	-0.2834449516620286	0.44163802296198673	-1.1937069156214026	GSE126698
A9	0.2520988550316499	0.9398344585608733	-0.3722729655802734	0.8642651227631721	0.6167805264753128	0.7398753600072743	-0.9620276753817055	GSE126698
F6	0.46171372279913275	-0.6963003639890036	-0.27742134596553486	-0.5220568394690966	-0.4786756460519261	-0.6745617222760819	1.4467296643111573	GSE126698
F5	-0.0009847996533553524	-1.5299024237282846	-1.26877875024783	-1.1067372277350453	-0.4234398610889982	-1.5469492675594645	0.6206437558496373	GSE126698
F3	0.10592972109908094	-0.38799055120768766	-0.9327286745441853	-0.4031282939942068	0.19612398776362192	-0.6188513160979601	0.4373686238727786	GSE126698
F1	-1.0215376471806423	-0.8764583762827256	-0.917867573211766	-1.4486802292469918	-1.0364090441258702	-1.3155325235442052	0.7890922487648229	GSE126698
F2	-2.467718091488441	-0.6815961723984932	-0.999775632166278	-1.0641402196113732	-1.5176124291713966	-0.6873877880001614	0.49691600896889887	GSE126698
F4	-0.42961974999080343	-0.952768417546983	-0.6336431351145023	-1.070919630268758	-0.816486918200316	-1.3030899075501952	0.6035520790162519	GSE126698
N4	-0.7808955129637031	-0.8416097156260243	-0.929178164177104	-0.24951151032748822	-1.0905273504265138	-0.4090283436268447	1.292414868129468	GSE126698
N7	-0.4723923145232499	-1.1793648552944906	-0.35674831129926876	-0.25009074286610966	-0.32715999880053864	-0.8869140226548851	0.9852890489277834	GSE126698
