row_id	n_model_scores	n_unique_models	n_model_families	ensemble_mean	ensemble_median	ensemble_std	ensemble_min	ensemble_max	ensemble_q05	ensemble_q25	ensemble_q75	ensemble_q95	vote_gt_050	vote_gt_080	rank_pct_median	rank_pct_q25	ensemble_width_90
CNV0_00919	35	35	15	0.42793882145812884	0.40258586634989	0.3100674195271739	0.0161018094017718	0.9925432728981636	0.03688844613913971	0.13960793959274326	0.6882638717103098	0.9135161985851769	0.3142857142857143	0.17142857142857143	0.5192307692307693	0.3557692307692307	0.8766277524460372
CNV0_00920	35	35	15	0.3180383481540033	0.3205357388687978	0.216603640954878	0.0027028973060642	0.6982486775636126	0.01166068169727392	0.1517774208096441	0.45508460026162056	0.6464309490010622	0.17142857142857143	0.0	0.6905594405594405	0.5122377622377622	0.6347702673037883
CNV0_00921	37	35	15	0.5895226040559111	0.5661187777543845	0.19318683180655558	0.2362829884950397	0.921875	0.2894661627347173	0.4516443712055771	0.7866533037518965	0.8882817641808549	0.6756756756756757	0.16216216216216217	0.3513986013986014	0.2279909706546275	0.5988156014461377
CNV0_00922	37	35	15	0.7362924949663917	0.7438852910047685	0.20599804842395464	0.2066267299405584	1.0	0.4411614135950607	0.5477215140823555	0.9467053238870352	0.9696970461838502	0.8918918918918919	0.4864864864864865	0.1625874125874125	0.0681818181818181	0.5285356325887896
CNV0_00923	37	35	15	0.4165267142382555	0.4417846265242665	0.1921596959830109	0.0047176769408087	0.7601073506532087	0.07309127140758886	0.3314521917065453	0.5030153870811411	0.7601073506532087	0.2972972972972973	0.0	0.5079006772009029	0.4388111888111888	0.6870160792456198
CNV0_00924	35	35	15	0.18955735970961968	0.1567427916260645	0.1393163618740375	0.0005501079014721	0.5217391304347826	0.0016567788504488002	0.08156654061291704	0.2585781473529564	0.4519995831065289	0.02857142857142857	0.0	0.8269230769230769	0.7692307692307693	0.4503428042560801
CNV0_00925	35	35	15	0.4774485858378521	0.3511880406245015	0.27597711777904654	0.0295454545454545	0.9455955216363064	0.1765825734606043	0.26094257565319223	0.6851483771448695	0.9333339482868738	0.4	0.22857142857142856	0.6136363636363636	0.25611888111888104	0.7567513748262695
CNV0_00926	37	35	15	0.6574005006211895	0.6509815209968723	0.16544146492216205	0.2385671157513151	0.9590909090909092	0.40033130640835035	0.5575590907687334	0.7801770996339963	0.9082605988302658	0.8648648648648649	0.1891891891891892	0.2395104895104895	0.1853146853146853	0.5079292924219154
CNV0_00927	37	35	15	0.6199317563703001	0.5833113962703766	0.17608627673041372	0.3672739896259448	0.9994380431937838	0.39296258848413074	0.4654882426863806	0.7477272727272727	0.8690830162012386	0.7297297297297297	0.16216216216216217	0.3653846153846153	0.2447552447552447	0.4761204277171079
CNV0_00928	35	35	15	0.1808958237720781	0.1137143195062453	0.1485656830313258	0.0348488512892447	0.576719602408843	0.038220532407596604	0.0599474271608312	0.28984852753941437	0.40794347050197116	0.02857142857142857	0.0	0.8618881118881119	0.7814685314685315	0.36972293809437456
CNV0_00929	35	35	15	0.4777285869918684	0.4807393246356167	0.183050544215411	0.1613636363636363	0.7464833538655977	0.21597592882676944	0.3206048680685022	0.6414397588822243	0.7464833538655977	0.42857142857142855	0.0	0.4825174825174825	0.333041958041958	0.5305074250388283
CNV0_00930	35	35	15	0.40165542729261544	0.4315146986412258	0.2070555976034959	0.0003583900189503	0.786302230155476	0.1375776357889019	0.21186365476136426	0.5219102966442969	0.7407706922089786	0.4	0.0	0.4965034965034965	0.36888111888111885	0.6031930564200767
CNV0_00931	35	35	15	0.4788599441089338	0.45009547488918	0.27843451238795097	0.0026134916177499	0.9977593832257856	0.11586423141008834	0.266143497237985	0.6924360161222425	0.9853168245182338	0.45714285714285713	0.11428571428571428	0.451048951048951	0.2325174825174825	0.8694525931081454
CNV0_00932	35	35	15	0.597274197869799	0.6212536290351056	0.22939015206253066	0.0026134916177499	0.9243395169222464	0.23479521507406367	0.5258283664628307	0.742439246856059	0.9140659459406272	0.7714285714285715	0.17142857142857143	0.3199300699300699	0.243006993006993	0.6792707308665635
CNV0_00933	35	35	15	0.8819202886354313	0.9356496204147836	0.12026012877661955	0.6144644665193097	1.0	0.680998936076004	0.7724452074223725	0.9904849960018498	0.997852380769675	1.0	0.7142857142857143	0.0262237762237762	0.016608391608391553	0.31685344469367094
CNV0_00934	37	35	15	0.30381179473486175	0.2593222190357049	0.16159862349226423	0.0050898034712392	0.6724137931034483	0.00737674434339766	0.1941796817074281	0.4649902302524833	0.5061662668167561	0.08108108108108109	0.0	0.6870629370629371	0.5646853146853147	0.4987895224733585
CNV0_00935	35	35	15	0.21814867631182974	0.1657112050799961	0.2134481003010098	0.0074501713399443	0.981570932261582	0.00930678837737505	0.1001125657978447	0.3038817836793313	0.550009997651195	0.05714285714285714	0.02857142857142857	0.8111888111888111	0.7159090909090908	0.5407032092738199
CNV0_00936	35	35	15	0.1677210990305725	0.0876707571857843	0.20399489636722784	0.0110466348746317	0.9860332094565052	0.01194847946012414	0.04095570252908145	0.23288555217070084	0.4857281014873862	0.05714285714285714	0.02857142857142857	0.9265734265734266	0.8863636363636364	0.4737796220272621
CNV0_00937	37	35	15	0.11874890516841122	0.0846404418489715	0.11893573175060794	0.0005904194451821	0.3627376428822233	0.00126667645428822	0.0276013820250902	0.1794315379441661	0.3542376703503447	0.0	0.0	0.9493006993006992	0.9073426573426572	0.35297099389605646
CNV0_00938	35	35	15	0.24868889009388653	0.1982758620689655	0.21659405778035754	0.0051117156983271	0.9786462004075897	0.022665494339897025	0.1182495297026848	0.32174009280689264	0.6506402715411895	0.08571428571428572	0.02857142857142857	0.7727272727272727	0.6363774487363653	0.6279747772012925
CNV0_00939	35	35	15	0.6870137571129593	0.7060355867265861	0.1753827916509792	0.3688551225074439	0.9815289394208913	0.4051581676310316	0.5494367611469885	0.8176327167235472	0.9632600568212164	0.8	0.37142857142857144	0.2465034965034965	0.154092803359169	0.5581018891901848
CNV0_00940	37	35	15	0.19815978233029266	0.1026835443859866	0.2022641821142184	0.0069945642602959	0.691361915152014	0.0073923137551904	0.0277531237729046	0.3973598398201226	0.5767839386133645	0.08108108108108109	0.0	0.8444055944055944	0.7814685314685315	0.5693916248581741
CNV0_00941	35	35	15	0.2536222681550469	0.2422125798063697	0.1304290298392924	0.0324681565826559	0.4630024257145806	0.06732125078494701	0.13258355200848732	0.3750814011666102	0.43927347408877443	0.0	0.0	0.7167832167832168	0.6722027972027973	0.37195222330382743
CNV0_00942	35	35	15	0.4029069601738036	0.4400765601718346	0.17646308057842736	0.1476172096961348	0.8084615101516331	0.15430786914756348	0.25901380415620934	0.5126429540147377	0.6973230335628174	0.2857142857142857	0.02857142857142857	0.534965034965035	0.4256993006993006	0.543015164415254
CNV0_00943	37	35	15	0.24420353439670053	0.1938072770817314	0.16926382411416185	0.0202491967804955	0.5603448275862069	0.02047378557359118	0.0918524194271416	0.4326619320485907	0.46959305462093	0.02702702702702703	0.0	0.7447552447552448	0.6153846153846154	0.4491192690473388
CNV0_00944	37	35	15	0.4579336476832227	0.485170747759688	0.20907907149780303	0.1576228768597458	0.9999177387784832	0.16838420643919044	0.2748077061138532	0.5588903925812229	0.8374835477556958	0.4594594594594595	0.05405405405405406	0.4160839160839161	0.3881118881118881	0.6690993413165054
CNV0_00945	37	35	15	0.4514223008497677	0.4564411737787237	0.25172540903519525	0.0098640514553597	0.9462895408372964	0.06599149570082483	0.2462355954922548	0.5358448257363136	0.8515258215872501	0.40540540540540543	0.16216216216216217	0.458041958041958	0.3636363636363636	0.7855343258864252
CNV0_00946	37	35	15	0.5178549557739872	0.5671919985940288	0.19739648723261735	0.1047124265699623	0.8669534544439718	0.11398095709228274	0.3676704200746118	0.645838090954342	0.8584491204890824	0.5405405405405406	0.08108108108108109	0.4475524475524475	0.2972027972027972	0.7444681633967997
CNV0_00947	37	35	15	0.19729697888456427	0.169054849105772	0.10766548017467975	0.0421937265579012	0.3976021492251906	0.0436746093114249	0.1292638033355666	0.2481882322742774	0.3661291258332611	0.0	0.0	0.7900677200902935	0.736013986013986	0.3224545165218362
CNV0_00948	37	35	15	0.7791227093694355	0.9018948408372156	0.2092322765321135	0.4443519136193291	1.0	0.44891301030032715	0.57232923945202	0.973218796325371	0.9994674012385638	0.8918918918918919	0.5135135135135135	0.0594405594405594	0.0209790209790209	0.5505543909382367
CNV0_00949	37	35	15	0.33318218211195	0.3361419808858487	0.12234984368390799	0.1210126754124832	0.5061319877063255	0.13779801316515158	0.2437154970781978	0.4461059359952017	0.5061319877063255	0.08108108108108109	0.0	0.6363636363636364	0.5769230769230769	0.3683339745411739
CNV0_00950	35	35	15	0.3778620757721421	0.3104987114738899	0.19438336776632367	0.1304782356367024	0.9962181375465052	0.1730447080807342	0.2249633948225382	0.4557183537674116	0.6819382743628012	0.17142857142857143	0.02857142857142857	0.6853146853146853	0.4868881118881119	0.5088935662820671
CNV0_00951	37	35	15	0.5266125473513507	0.4423972283220245	0.25111888711899305	0.0869565217391304	0.9954337827658232	0.21065334641472475	0.3172759205456148	0.7525010162734219	0.8504335258175835	0.4594594594594595	0.16216216216216217	0.4755244755244755	0.2325174825174825	0.6397801794028587
CNV0_00952	37	35	15	0.520593479020299	0.4583167059365077	0.2107765815423696	0.1218614366800776	0.9819581302034684	0.24899690711339575	0.391304347826087	0.6835835614170883	0.9268264086493891	0.43243243243243246	0.08108108108108109	0.4475524475524475	0.3129370629370629	0.6778295015359934
CNV0_00953	37	35	15	0.7000854502189047	0.7811690687927875	0.264755226596199	0.0002570167195392	1.0	0.22835016561658833	0.5525333162705524	0.9197467239553744	0.9703017477186004	0.7837837837837838	0.4864864864864865	0.1975169300225733	0.1188811188811188	0.7419515821020122
CNV0_00954	35	35	15	0.394073243615813	0.4532978557533046	0.22165586297816442	0.0371280898830139	0.913793103448276	0.09104738065303461	0.1636247994216608	0.5634735345381616	0.6418453542323092	0.45714285714285713	0.02857142857142857	0.4755244755244755	0.30506993006993005	0.5507979735792745
CNV0_00955	35	35	15	0.5708552986830127	0.5622529107012171	0.20364955002201018	0.2030089663417158	0.9238819512273212	0.27100709651580207	0.41743432846245193	0.6811798939198359	0.9094462277325797	0.6	0.22857142857142856	0.3566433566433566	0.28912058596031504	0.6384391312167776
CNV0_00956	37	35	15	0.2639084434452917	0.241314846336565	0.14391726720332376	5.1773013614853135e-05	0.6016453332421764	0.06778233398134913	0.1533979967011985	0.3790586159860493	0.4825779196595153	0.02702702702702703	0.0	0.7395104895104895	0.6013986013986014	0.41479558567816616
CNV0_00957	35	35	15	0.25057213796638794	0.2567839595377463	0.14350027660480716	0.014615590859767	0.4827586206896552	0.027764022786037172	0.15059937739171164	0.3812252084228386	0.4625146895417416	0.0	0.0	0.6975524475524476	0.6503496503496503	0.4347506667557044
CNV0_00958	35	35	15	0.13348982691812372	0.0501629549995986	0.20708443160180506	0.0059693246928088	0.9977964605384214	0.00674391792074305	0.00835625151837735	0.1717687673675364	0.44949462266673307	0.05714285714285714	0.02857142857142857	0.986013986013986	0.9396853146853148	0.44275070474599004
CNV0_00959	35	35	15	0.5654422798682431	0.5453610412765189	0.22701925244534366	0.2008493852991626	0.994960142786214	0.25016418422239634	0.4065178779033958	0.7617557880138625	0.8523527372149287	0.5142857142857142	0.22857142857142856	0.4283216783216783	0.17045454545454541	0.6021885529925324
CNV0_00960	37	35	15	0.6390030995231102	0.7815874619731723	0.26457300709277176	0.0434618033459412	0.9392620960789708	0.12045107296798972	0.4758571986623758	0.8375337135743374	0.9236543918951095	0.6756756756756757	0.43243243243243246	0.2377622377622377	0.1223776223776223	0.8032033189271197
CNV0_00961	35	35	15	0.4822731415858331	0.4991765968944751	0.2374503524171888	0.0758574756947311	0.975964316562678	0.19492028494082092	0.22217281090454935	0.672828830703856	0.8014606162809045	0.4857142857142857	0.05714285714285714	0.5146726862302483	0.28846153846153844	0.6065403313400836
CNV0_00962	35	35	15	0.33397276134807435	0.3594269411718253	0.1829050808357966	0.0786358426653141	0.9375956957360332	0.09490181118086681	0.22500920263471696	0.405234476311105	0.5902743295140293	0.17142857142857143	0.02857142857142857	0.6853146853146853	0.4912587412587412	0.4953725183331624
CNV0_00963	35	35	15	0.4222414128902743	0.3987460246407857	0.16896027085033924	0.1864961867154428	0.9982194144804588	0.22136828502492262	0.3118221370305484	0.46634206195370753	0.6744493171982506	0.2	0.02857142857142857	0.5611888111888111	0.45104895104895104	0.453081032173328
CNV0_00964	37	35	15	0.16517811133169613	0.0775862068965517	0.18443840501316028	0.0003093882114025	0.5916185691982037	0.00265636223641196	0.0191546386425688	0.2887245802520833	0.5207955337666693	0.08108108108108109	0.0	0.916083916083916	0.8286713286713286	0.5181391715302573
CNV0_00965	37	35	15	0.5749750318285609	0.5211660988068928	0.17378389279709158	0.312892037895467	0.9064657455894732	0.353026842029637	0.4511868669488231	0.75	0.8692891861803875	0.5405405405405406	0.16216216216216217	0.3933566433566433	0.3444055944055944	0.5162623441507506
CNV0_00966	35	35	15	0.4147529204436474	0.4136347787633885	0.185730368060184	0.0137454426677145	0.9471431686502396	0.035226475390975016	0.3099042994269655	0.501686379445643	0.6986464725807124	0.2571428571428571	0.02857142857142857	0.5297202797202797	0.4353146853146853	0.6634199971897374
CNV0_00967	35	35	15	0.38230868628457443	0.3547531233080573	0.20589836186535104	0.1348193219243764	0.9968724724331935	0.17040899054984687	0.23461139785031865	0.39145453985795026	0.7692685671041134	0.2	0.02857142857142857	0.6398601398601399	0.4807692307692308	0.5988595765542666
CNV0_00968	35	35	15	0.21962431985799358	0.1769924578675276	0.12701418844279883	0.0583374516313613	0.471614084193186	0.05866509265285382	0.09848256257942456	0.3414146849273802	0.39761496781027156	0.0	0.0	0.8129370629370629	0.7316433566433567	0.33894987515741776
CNV0_00969	35	35	15	0.4866122956709877	0.4443866202223205	0.20810005285217223	0.1246852875743502	0.9968241181779104	0.16867272825494323	0.3791079843837042	0.6262215809596182	0.8601585445677051	0.34285714285714286	0.08571428571428572	0.4772727272727273	0.35664335664335667	0.691485816312762
CNV0_00970	35	35	15	0.47220404626598705	0.461334755511475	0.24507239749358797	0.0028214229500835	0.8432889594520728	0.01050931277045125	0.33989383480690283	0.6717373629024974	0.8311599356903366	0.45714285714285713	0.11428571428571428	0.4527972027972028	0.3356643356643357	0.8206506229198854
CNV0_00971	35	35	15	0.14946027481392551	0.063818827678071	0.20620865564787066	0.0083120158912921	0.9989529852907983	0.00998529505258531	0.020407802916752302	0.18840541943378214	0.4592347516111557	0.05714285714285714	0.02857142857142857	0.9685314685314684	0.8916083916083917	0.44924945655857035
CNV0_00972	35	35	15	0.3778037438377687	0.3539191242898158	0.17010023393588103	0.1261240369914404	0.8590410124363985	0.12717350240858796	0.25489857052272424	0.47647561055805054	0.6774733272716909	0.2	0.02857142857142857	0.5716783216783217	0.513986013986014	0.5502998248631029
CNV0_00973	37	35	15	0.5344685625929104	0.5272481847350355	0.18943342070460023	0.1301889386560271	0.8340909090909091	0.26758902725192135	0.4120387156650025	0.7067479269684595	0.7990852512160984	0.5675675675675675	0.05405405405405406	0.4195804195804196	0.243006993006993	0.5314962239641771
CNV0_00974	37	35	15	0.5434047359481267	0.550556588607993	0.18989630155032391	0.027132133476526	0.858061590274112	0.21073002938169633	0.4861268732394518	0.6875700098482063	0.784103334950783	0.6216216216216216	0.05405405405405406	0.3933566433566433	0.3129370629370629	0.5733733055690866
CNV0_00975	35	35	15	0.493144437751166	0.4395488572498175	0.21125372113945332	0.0304977934312913	0.890175528143761	0.058636908904265365	0.3634081018973943	0.6363409321335705	0.7956521739130433	0.45714285714285713	0.05714285714285714	0.4632867132867133	0.27160452414402747	0.737015265008778
CNV0_00976	35	35	15	0.2243433691083669	0.1134082468618655	0.20284281357324624	0.0	0.727213201490022	0.018136864462881	0.05794286960346595	0.35942094751402376	0.5790205854098546	0.14285714285714285	0.0	0.8688811188811189	0.6870629370629371	0.5608837209469736
CNV0_00977	37	35	15	0.29855460740849543	0.2670972192598941	0.1817302915911349	0.0025929070811746	0.8260869565217391	0.00461301570766378	0.2128492364332755	0.4503745138477735	0.5187791364005064	0.08108108108108109	0.02702702702702703	0.6538461538461539	0.5157342657342657	0.5141661206928426
CNV0_00978	37	35	15	0.29274825568121005	0.3358818508726034	0.1609702407121938	0.0086127408371175	0.5348526326598444	0.01139813086870802	0.209090909090909	0.4069743628715956	0.4731134100423803	0.05405405405405406	0.0	0.7663656884875847	0.5716783216783217	0.4617152791736723
CNV0_00979	37	35	15	0.35081938321333245	0.3366809684690505	0.21749202720009875	0.0174364895192218	0.9586936300488406	0.08912849252425556	0.2335251519892444	0.4353454263931344	0.7230492368651389	0.21621621621621623	0.05405405405405406	0.6573426573426573	0.4895104895104895	0.6339207443408833
CNV0_00980	35	35	15	0.28355643780665657	0.2306471925325918	0.18920904314483153	0.0907455040608127	0.999909189448	0.0936903382243703	0.1526210953648014	0.37018491490088823	0.5589872447227113	0.11428571428571428	0.02857142857142857	0.8094405594405595	0.5987762237762237	0.46529690649834105
CNV0_00981	37	35	15	0.2587738822625285	0.2921973434363039	0.12385455094642435	0.0129537646613097	0.4061804669326593	0.02978458726737498	0.1604021227725126	0.3763329758771966	0.39834025298893205	0.0	0.0	0.7657342657342657	0.6223776223776224	0.36855566572155707
CNV0_00982	37	35	15	0.3491768847470365	0.3341677266887159	0.22550810706851646	0.0438602260169103	0.9116522005552288	0.06828216199576616	0.1467535771840682	0.4998707193072265	0.7623817777415295	0.24324324324324326	0.05405405405405406	0.6520979020979021	0.4667832167832167	0.6940996157457633
CNV0_00983	37	35	15	0.2033617977974354	0.1665685211527322	0.24806292437314578	0.0018256741493895	0.9953054146937064	0.00194612094274738	0.0080186241872124	0.3211774758946302	0.7268827152499076	0.08108108108108109	0.05405405405405406	0.9632867132867132	0.8234265734265734	0.7249365943071602
CNV0_00984	35	35	15	0.2588969917887498	0.2700101842864401	0.16909948002812533	0.0032784299822848	0.5396667278235847	0.0046539774540402005	0.09303109059371285	0.365054765608269	0.5013817846637552	0.05714285714285714	0.0	0.8216783216783217	0.583916083916084	0.49672780720971493
CNV0_00985	37	35	15	0.3243453664442722	0.3538144303654491	0.14669059224778888	0.081511983161324	0.740909090909091	0.12207982776871998	0.2079223925034365	0.4093692049355159	0.517192114383342	0.10810810810810811	0.0	0.6118881118881119	0.5332167832167832	0.39511228661462205
CNV0_00986	35	35	15	0.45276561460787346	0.4359707798020982	0.18346446395234184	0.1301800347938475	0.9975554845567248	0.21706230624238881	0.33359699321291875	0.5561633739621145	0.7299786402193849	0.2857142857142857	0.02857142857142857	0.5314685314685315	0.4265734265734265	0.512916333976996
CNV0_00987	35	35	15	0.3427660473358227	0.3361038698218225	0.2605167715085716	0.008354303545379	0.8914230945326439	0.01332831655631992	0.1236270140547888	0.4618511747221781	0.8472649516114293	0.22857142857142856	0.08571428571428572	0.666083916083916	0.5	0.8339366350551094
CNV0_00988	35	35	15	0.5718941268152952	0.5808966707405617	0.1931634807699034	0.0373437567394559	0.9113390679628918	0.2892326636586528	0.4553072225810212	0.6563153086664626	0.898146484972199	0.6857142857142857	0.14285714285714285	0.3811188811188811	0.3094405594405594	0.6089138213135461
CNV0_00989	35	35	15	0.21037815851075292	0.2316013167116005	0.15066564214567083	0.0242055790980936	0.672396728677824	0.030802310872861508	0.08086866238593485	0.2704005531100961	0.43686401385500334	0.05714285714285714	0.0	0.8636363636363636	0.7019230769230769	0.40606170298214184
CNV0_00990	35	35	15	0.44296528921647155	0.4640170470635816	0.20853822497635904	0.1001554969004105	0.9413441577988136	0.11373345366565252	0.29909222603141206	0.5586780548962686	0.7820454545454545	0.4	0.02857142857142857	0.486013986013986	0.35926573426573427	0.668312000879802
CNV0_00991	35	35	15	0.18690301717784896	0.2126921996552568	0.12459227601690946	0.0066832701941263	0.4290205753820479	0.026224914369070887	0.0678712472981533	0.2682258293851853	0.38289198903680094	0.0	0.0	0.8374125874125874	0.7158913321441538	0.35666707466773007
CNV0_00992	35	35	15	0.3836938433745862	0.3614258345277549	0.18201419709461378	0.089797339854177	0.943408996485871	0.089797339854177	0.2560658852078038	0.4959046510041108	0.6323534688629695	0.2571428571428571	0.02857142857142857	0.548951048951049	0.4239510489510489	0.5425561290087925
CNV0_00993	35	35	15	0.5508233222728374	0.5753647586822613	0.2255239301674717	0.0869485998155345	0.8886363636363637	0.235370575516375	0.3814528080901428	0.752169743703037	0.8386735049486018	0.5428571428571428	0.2	0.3548951048951049	0.23076923076923073	0.6033029294322269
CNV0_00994	35	35	15	0.3224351978999233	0.3178063696863032	0.2070579846885982	0.0454003836501166	0.8113636363636364	0.05416361293611476	0.10879926254118374	0.48393598848425123	0.6093014887341663	0.22857142857142856	0.02857142857142857	0.6765734265734266	0.4640049566686135	0.5551378757980516
CNV0_00995	35	35	15	0.3587345192947716	0.3623022901997895	0.20284808568751284	0.0001710085402512	0.6922764533153171	0.0062838239536952304	0.2180755054270962	0.560271814029591	0.6655790767100237	0.2857142857142857	0.0	0.6538461538461539	0.3968531468531469	0.6592952527563285
CNV0_00996	35	35	15	0.2012064375605131	0.1391188614388781	0.1402736489999413	0.0053635800070432	0.4464553144009223	0.04950447442227617	0.07685538107753075	0.3072967911764716	0.4317233596243766	0.0	0.0	0.8513986013986014	0.6748251748251748	0.3822188852021004
CNV0_00997	35	35	15	0.4734119776241945	0.4818181818181818	0.21788884064778855	0.0614702012726712	0.9404350441559224	0.06784041822574413	0.3499284830887759	0.6411887814016946	0.7780263163136297	0.45714285714285713	0.02857142857142857	0.5169300225733634	0.34178321678321677	0.7101858980878856
CNV0_00998	35	35	15	0.6111228174191657	0.5886109780876122	0.19336135905121046	0.0007533657412382	0.9243226169896952	0.33404179618802377	0.5225761380023685	0.7279295358489406	0.9005376604930978	0.7714285714285715	0.22857142857142856	0.3566433566433566	0.24737762237762234	0.566495864305074
CNV0_00999	35	35	15	0.413462930176629	0.4025504828213426	0.14015082452471914	0.0418739332130087	0.7568181818181818	0.22127714693659578	0.3145475134251776	0.4893000760068644	0.6005253181033232	0.2	0.0	0.583916083916084	0.4108391608391608	0.37924817116672743
CNV0_01000	35	35	15	0.27897372220499345	0.2456125495651236	0.1995006032806336	0.0148987216741749	0.9242124774469812	0.04404442889475583	0.14030041725686285	0.3565355149064856	0.666818999685961	0.08571428571428572	0.02857142857142857	0.8058690744920993	0.5681818181818182	0.6227745707912052
CNV0_01001	35	35	15	0.5651419491763704	0.5727272727272728	0.1578615369094541	0.340216743267341	0.9364495246436244	0.3428066715004491	0.41721462448114766	0.6831061594677361	0.7512997851417029	0.6285714285714286	0.05714285714285714	0.4038461538461538	0.2849650349650349	0.40849311364125385
CNV0_01002	35	35	15	0.1904453810966243	0.1806603993710729	0.14004615572045767	0.0136363636363636	0.7269915979004318	0.0497512398451282	0.1058590646957833	0.2073331394086469	0.4038521311141763	0.05714285714285714	0.0	0.8304195804195804	0.7421328671328671	0.3541008912690481
CNV0_01003	35	35	15	0.31640872590539676	0.2637064756117273	0.1751985682707107	0.0669637792393752	0.7630021913756969	0.07758934167533527	0.1880375591959597	0.42895647465187253	0.6010803839847063	0.17142857142857143	0.0	0.6695804195804196	0.5340909090909092	0.523491042309371
CNV0_01004	35	35	15	0.22487453054392004	0.2024196785930229	0.10393890087123987	0.0542944595341378	0.4002586142538458	0.09730979946664642	0.13370571125216313	0.3171318575853399	0.3918052674381881	0.0	0.0	0.7604895104895105	0.7115384615384616	0.2944954679715417
CNV0_01005	35	35	15	0.4090065213336778	0.3791117696202	0.20571451218584516	0.0274648119772347	0.9558323103692832	0.051610163355951574	0.30031811455569	0.5137338662937856	0.7585929017178045	0.2857142857142857	0.02857142857142857	0.527972027972028	0.3784965034965035	0.7069827383618529
CNV0_01006	35	35	15	0.22645828072954022	0.2099149013827307	0.10642337560278736	0.032696219092795	0.4328419914324367	0.03881862790203738	0.15464405624781424	0.2891825243575627	0.3864787217173443	0.0	0.0	0.7972027972027972	0.6748251748251748	0.34766009381530694
CNV0_01007	37	35	15	0.5022045905815579	0.5073573628429977	0.2763893518842375	0.0	0.9809531331331204	0.06268243981155801	0.3569899425576395	0.6414664202973586	0.9420612262182992	0.5675675675675675	0.13513513513513514	0.4020979020979021	0.256993006993007	0.8793787864067413
CNV0_01008	35	35	15	0.21394551540531848	0.1612955075178543	0.1786735356713516	0.0151631756576327	0.6948975207759456	0.015187472328671589	0.0464382869068582	0.3554808571565238	0.4583446659378494	0.02857142857142857	0.0	0.8234265734265734	0.6669580419580419	0.4431571936091778
CNV0_01009	35	35	15	0.8001007381853924	0.7885447151107231	0.15352178282587683	0.4948733971984453	0.982145562653622	0.5837115403550459	0.6662839588563251	0.9531539223230681	0.9762226112342036	0.9714285714285714	0.42857142857142855	0.1678321678321678	0.0437062937062937	0.3925110708791577
