30523	34233
14709	19785
63616	30914
40187	34038
23788	5924
68301	15490
36576	13245
6900	23885
59223	9340
33354	22616
44971	31011
27692	9926
52975	37161
39504	30523
84896	20176
63811	26716
15685	27400
49363	33257
39211	39699
35990	32183
73377	21933
36868	30816
53854	21347
35795	12171
89777	12952
17443	17443
31792	9633
53951	40187
38821	10317
50047	14807
71913	7193
16369	14807
72303	9731
72401	9536
55806	20957
11195	32768
89386	14905
13928	41066
44873	11195
37064	19493
51999	30328
19297	21347
55220	22323
13831	29157
42335	10317
51413	15978
56197	34623
85677	24959
13147	34721
62835	13733
52292	36771
52390	36868
42628	6705
59516	35307
41261	22714
29157	27302
37747	41652
83432	25642
22421	6314
47313	35209
29352	9731
81089	12171
46142	26911
57563	11683
81089	28180
12269	38430
52878	17247
34623	43799
20371	15588
14709	26033
73084	8364
47606	16759
70742	29352
36868	15002
41164	34916
59028	43214
81772	21835
69375	11976
33452	9438
45947	41554
57758	43018
18321	31011
63616	39406
67423	8462
61468	40968
14026	32378
19688	9536
35892	4362
64201	27888
71132	34623
35111	12855
32085	19493
28766	30426
57563	13245
61566	33354
69180	18321
63225	32183
34428	44483
61077	19981
63908	10609
33354	41164
45556	30621
76794	35502
48387	9926
65373	35599
45556	39211
39699	31597
30426	15393
29157	34330
37357	21933
67618	34818
37064	22909
66935	34623
32573	18224
74744	31695
45361	45849
80015	11000
32476	17931
58735	22909
63030	32573
81284	16662
88215	14807
65861	41066
44775	24471
33452	41652
31011	17052
79918	13831
67520	24373
18712	29352
19590	10317
41847	5631
30719	13636
77965	10805
65958	34721
38137	39992
48680	35599
40187	38235
12367	39504
43506	10024
29352	31597
63811	19493
37161	24959
13050	31988
38040	39016
38528	24276
56587	27985
58149	44092
36283	31109
13245	24178
35599	18224
63127	17150
73670	13831
44287	35599
52780	29059
42530	44775
44483	10805
17345	35209
63811	22031
50730	28180
26131	26423
25252	3971
11488	31499
53951	35599
51706	36673
62249	23983
57563	43702
61663	32183
10121	30035
23007	22226
30230	37064
40871	38723
23788	28376
28766	30816
72596	26033
27888	15978
51413	44971
10414	28376
27595	41066
70546	16662
33159	18419
82065	24178
26911	31499
26619	29645
45556	20469
76403	9145
27497	15197
79625	33159
87044	22226
59906	16564
28083	30328
74842	6314
46923	28083
56489	10121
86360	21250
82846	27595
44385	29938
39699	40578
48973	27790
68692	6509
51121	30328
