54277	60264
31760	36966
25122	54537
124691	59874
87337	7681
109984	27595
77965	22128
20046	43474
114149	13538
69375	41522
40220	54667
80438	14709
29547	65470
46728	53756
54277	37747
55578	47509
11586	48420
89809	58572
30588	69896
28115	56750
8982	40610
49071	54277
72629	39569
62347	19655
71197	21608
47639	32411
108552	14059
35795	70937
56229	15620
92673	25903
106860	9763
115060	25773
69245	14449
67423	14059
95667	38918
80568	57661
79137	26293
113498	72629
96187	17443
98009	36445
90330	53366
11586	39569
61045	41131
7160	51283
64039	15620
85514	28766
93063	61045
50763	45166
34753	61175
102435	23300
36966	64819
35404	64950
106079	8982
44906	62347
108162	41652
23950	48290
36315	74191
20827	46077
91241	8332
118444	62086
72238	14319
59353	19785
31760	47769
61045	18614
86165	49721
115320	67292
57531	32020
105949	79527
83692	27725
68464	46467
110244	11716
94365	30719
93194	51674
53886	26423
57921	61566
110765	78095
115971	40350
87206	19265
114019	13668
101393	73930
47248	77575
104908	54537
120266	69245
57661	11976
105949	72629
50763	57010
58442	13928
90330	5598
100092	49201
100092	61045
67813	21217
86295	36445
92543	53496
119615	22128
11455	58832
60004	34493
101914	56750
110374	81610
66772	37357
78226	16271
40871	73019
95276	53886
47769	62737
121568	14709
59743	62867
105689	68854
52715	55709
62997	27334
118574	60394
59353	40480
101914	61435
23039	42042
117663	61045
28246	34233
43214	55969
32931	89029
59093	17182
71588	33582
51153	42042
119615	57401
88898	30588
87597	26033
50893	72889
68724	44385
34363	74191
112196	31369
112327	23560
104387	44255
92933	51544
98009	15490
90721	7290
59874	23039
115320	16662
31369	61305
48940	70416
47118	62867
8722	67162
33712	69375
79918	14970
27985	55709
32801	36576
88898	45036
21347	56359
36576	68464
26163	44125
115580	49331
46207	80568
77445	54797
96968	43864
40090	34233
83952	31760
108942	23560
39439	62867
57921	51153
111806	83432
65731	16662
23430	62086
11065	40741
37747	49721
99962	46988
94105	5078
59353	55448
43734	62867
6119	64689
13798	43734
39829	79527
91892	56750
13408	52845
103606	40871
37877	65210
32020	67943
36966	49982
41131	54277
34753	46598
116752	28636
105689	85124
3386	49982
38268	72759
72369	30588
27204	34623
102435	43994
105428	55448
98530	52064
46728	38137
78486	13278
88768	26814
6900	58572
100352	41001
62867	30328
46988	53366
85644	8462
121568	49461
65210	15230
111546	39439
70937	48810
26163	52715
42953	71718
43083	49071
101654	8722
99311	53366
