50710	52649
111383	35334
61791	48493
88527	52372
45723	12754
49186	29654
90881	25221
38520	40320
82431	18572
27161	38935
33533	48632
50294	19542
115262	56112
28546	47939
114707	35888
89219	43368
72596	44060
123434	51402
36996	59160
64700	50156
79800	38104
28130	48355
30208	37411
75644	23420
92682	24806
28684	32425
88804	18988
75921	59714
58190	20234
36165	28407
42814	15248
63038	28269
79245	19265
58744	18988
70657	36857
65947	50848
41290	28684
105565	60683
28407	21897
82154	35056
48632	47662
93236	37273
110413	38520
53480	46138
62207	20234
82154	30347
123573	53065
53480	41567
54588	53203
109166	26191
66363	55696
57497	55835
44199	14416
121218	53896
14001	39074
115123	43922
43229	61514
56528	42260
52095	13585
117755	53757
31732	19265
42121	23559
124820	43506
40597	22728
88388	45030
25360	57636
93375	32147
57497	64146
93236	29654
103487	42537
76059	17048
97669	31455
92959	46415
74674	28684
58328	53480
47662	63454
112768	37965
100162	23143
69687	18711
65532	61376
64146	63177
98362	48493
119971	58744
74397	17187
76059	60683
122465	50294
69133	18849
73150	9984
128283	44615
45446	53203
83678	24529
76336	35056
125651	47662
30347	25360
120802	51541
58605	33671
94067	50156
38520	65255
124681	35611
79522	20789
117478	60822
36580	48078
112768	54173
77029	19542
77860	54311
125928	58467
114153	49324
72458	29377
32563	52787
36580	38104
105842	53342
79384	39212
35472	53203
16356	33533
46969	49601
45584	67609
42675	21620
30070	33117
110275	39212
53757	50710
33533	31455
94760	28407
71350	60822
42537	41013
36580	61514
67332	31870
75367	26468
99054	40874
28407	46415
35888	20234
47662	12200
109582	25914
75505	21204
121772	53203
101548	59437
55004	54311
102517	57359
32425	58882
83263	19680
95591	49324
119833	35056
115954	41429
52787	49878
47524	58328
90327	40736
93098	44753
43506	64700
127452	48632
85479	40597
19680	33533
114984	32009
70934	26468
49186	54311
121495	46000
38935	65809
35888	21204
87418	53757
55142	38242
45861	45030
125235	42952
72735	9430
76475	49186
64839	54311
83540	55558
79938	40459
120525	64008
93652	50156
25775	47247
82016	38381
96145	55973
110829	57913
94899	45169
122326	48216
59298	42675
50156	30347
113876	66086
79522	45169
124543	60683
18711	31455
123019	33671
50433	40736
95037	49186
108197	46692
12616	36303
83124	18295
31316	29100
75921	51402
49601	38520
120941	31178
129114	47524
56112	13724
58328	44892
41013	19957
80215	37273
100024	44338
84925	47108
112075	60129
129945	44476
80215	14001
45030	47662
