76174	54234
54234	28394
44361	49602
76053	53991
62401	7063
64961	21568
36438	17911
45580	36073
62157	12304
31685	33147
48627	49724
68252	13157
45580	58135
39608	48871
56063	29125
45946	42289
22787	43630
68130	53015
66545	61913
59232	51553
92386	31807
45702	49359
83732	30831
40826	16327
44239	17545
78368	24493
86901	12670
62279	62767
70933	13767
63376	20349
71421	9013
90436	20227
89460	12914
57403	12670
89217	30222
88485	52284
73371	20593
93361	63985
80684	14986
94824	27906
83366	48505
30466	30831
86779	32538
74224	46555
74346	13767
59476	22299
40948	54844
70080	38632
76296	54844
61670	18643
23396	57647
31685	57769
54844	8282
45824	55697
27053	33391
80684	43386
84950	64961
69349	39973
56672	7672
27906	55575
24737	12914
89095	16327
64229	42655
34244	15717
82269	45214
51553	59963
81294	24249
36073	68130
97993	21568
72396	40583
74834	10842
55088	23518
21324	47043
15961	20715
26078	55209
101284	67155
78368	31685
64595	16083
52650	12426
87266	64839
64351	66911
92020	49602
36073	61548
75931	10963
81416	63985
48627	51796
59963	12548
83000	5113
70811	44727
64351	54844
37292	17302
89826	27906
79587	48627
63742	17911
86535	53137
81903	26078
88363	51553
91289	69714
63985	28759
62157	14254
67276	64229
82391	48993
83610	55941
93117	13157
65082	56063
52650	61182
55819	50699
62157	21324
78368	54356
36195	31807
56550	55088
56185	33757
52772	54844
80075	25834
43996	50943
87144	73249
14498	14864
77637	25346
24006	33879
42533	52162
79344	23396
32172	20471
18764	64229
50334	37535
67764	64961
93605	23884
93970	18764
41192	37414
31928	46921
52284	13767
68617	6697
84829	18399
89460	14498
56306	54966
90679	62401
38754	56063
56306	59719
61670	61548
26931	13401
58379	28028
67033	38511
89460	51187
21934	60938
86169	37048
83366	44849
61548	68861
80319	49846
45093	36804
82756	25834
76540	24128
89948	18764
33757	56063
26931	46555
66301	70933
57038	14498
87754	55453
34122	32050
37657	45214
69349	41436
77150	4747
73859	50456
49724	56063
22055	57525
91045	36438
58379	68008
88241	51553
32294	48018
54966	32294
20471	58013
67886	60451
40583	45458
34854	49359
19374	40826
17424	22299
89826	71665
27784	45458
35098	64107
60694	23396
59232	26200
113473	36926
93848	50456
121639	80684
63132	29491
57160	12060
79587	20958
12914	53015
89339	32416
9745	23274
45214	48505
47408	7794
15595	45093
62523	13523
114935	30710
21446	44239
56916	47896
34122	63376
81903	44483
56185	8038
79831	48505
72640	20837
