64890	37187
48461	24341
60258	34303
68910	37013
30196	8348
25914	20321
13504	17699
64890	28448
13067	12893
47237	27225
46451	34391
16388	13592
64628	39896
15951	33954
5989	24865
32905	30808
55976	31245
89185	36313
55627	42256
21544	35439
15165	26613
18923	34216
6513	26001
7737	16388
55015	17350
8873	13242
70920	42693
19709	14116
30895	19534
17350	10184
58511	19447
19185	13417
24778	13155
35177	25564
69959	35876
27400	19709
17000	43479
38411	15165
50121	24079
37362	33779
38673	25914
42693	26963
74678	32643
23380	14116
52655	20758
49072	37624
4328	29584
74765	37624
20408	18311
70833	39547
64366	39634
37362	9484
3542	38323
83854	31157
54928	44004
44004	30021
22680	8960
70920	38149
23380	13330
48024	16388
71007	30895
33954	15777
39197	31944
6513	41032
29846	21981
72056	45839
54753	20321
12718	30283
11757	11669
8261	21544
53355	32905
54753	19709
48373	37886
24603	45402
13417	26526
50471	16126
13330	12980
63492	43916
21195	45227
5290	34391
66900	41994
20845	11757
9921	43479
85864	35527
21894	13067
21807	6601
49422	31682
59385	37624
37275	17175
44703	24079
2581	33866
35789	17699
4416	36488
27137	23030
67075	35439
46276	46713
39459	24603
49859	14466
54141	43567
21195	34041
41295	38498
37013	13592
13067	38586
39285	41819
50383	34915
45140	20146
67949	37275
44965	26526
71095	37799
14990	27574
58860	37624
56763	22855
83155	35003
55627	49597
35090	14990
40683	22593
34391	27574
53355	35789
39110	21457
8523	19622
11407	43567
63492	29060
52218	44004
483	21807
53355	18398
16301	29060
76426	32818
45926	14029
31856	7999
25302	18136
48111	14728
62443	37712
54228	42518
1182	38586
51869	40858
75377	41994
9659	13767
39023	34915
9310	24166
34828	29497
2231	35265
80446	41557
49422	28885
27749	31769
21632	46276
41207	34478
23817	28798
60433	22855
36139	21894
51170	18398
78960	38498
41120	32643
44353	47412
21894	14728
20146	38149
16388	26700
5028	31944
46101	30546
21719	6164
4591	34828
3804	38586
71357	39459
55015	28623
57549	45839
64104	35439
72668	33430
221	26875
21020	39809
68823	41295
51869	32031
12281	34216
69522	30283
28885	20758
56850	47849
36401	32031
40246	43479
29060	21457
69347	23030
22506	28885
21107	34828
82630	33080
50645	25040
32119	12631
16563	19971
49509	36313
80271	26875
16913	21370
1445	33779
27050	9048
7387	31856
35265	13854
28186	25914
11494	31507
12893	33430
60958	43042
44179	31594
22506	9310
38586	33779
14728	19884
48635	29147
