98380	53198
103289	31332
100277	48624
84212	52975
78522	7792
41596	24192
56433	19953
102397	37691
68593	13036
76291	35794
13147	48847
92356	13928
19729	56991
36575	48066
83766	32113
101727	42042
23746	43046
77407	51971
44719	59780
50186	50520
18837	34902
30774	48512
66139	33898
67143	18056
88786	19506
32671	27539
65693	13482
23857	60338
64019	14709
61900	22853
46058	9800
91798	22742
87559	13705
90794	13370
32671	33340
28431	51301
101169	23076
79638	61119
81423	16271
42153	30997
71159	47731
103624	33786
26646	35460
27985	45835
71159	14709
71717	24973
23299	53867
31555	39587
67812	53867
88451	20845
7346	56545
85439	56545
81981	9020
11028	54760
38806	36017
17833	42934
98827	61788
81646	40480
52305	8462
88005	54537
92468	13594
57437	18168
34902	42376
94476	17164
63015	44385
32336	58330
84435	27204
59780	64577
88451	24192
102397	40926
53644	11474
96707	26312
31555	46281
69374	23188
35013	54202
42823	63908
84547	34679
35683	17833
70713	13147
17052	61788
61677	63573
73056	48735
85885	59445
66362	11585
73614	61119
56879	50744
84881	13259
69821	6119
102285	43827
27985	53867
43604	19283
31443	30997
74060	47843
93806	19953
96595	52082
19506	29212
10358	50632
55652	65581
70602	31778
80084	15267
11697	61342
75510	48178
58776	54983
64577	14040
53867	55094
85774	59222
6007	49740
99161	23857
23076	53421
47285	34790
73056	54090
98492	36241
39364	53867
87336	28877
89790	49851
99608	67478
52529	16048
34121	28431
34790	36352
74395	51078
22407	26312
46170	22965
62458	61230
100946	38695
97488	61788
38137	26869
78634	21068
26758	38695
25308	46170
38137	14709
75287	7458
65470	20622
41819	15713
46839	53979
97599	60003
43827	55094
81311	58107
99050	59445
88674	14151
81311	49628
80642	30997
42823	39476
58888	50186
59445	58999
25196	38472
39922	44050
30551	65135
34567	48959
48735	38249
95257	28877
52305	27093
77184	21068
37021	55094
72163	45723
33675	66139
64800	15602
28431	54537
33117	35013
22853	44385
48401	41596
55094	5784
14598	49516
39699	55094
92691	56322
43938	38026
45723	64577
98269	50520
90348	47174
37914	35237
57660	56768
70378	58664
48512	44608
24415	48512
96818	41038
30997	24973
99942	66362
9800	44608
97376	61119
92133	26200
84658	29212
72721	38360
52640	49516
47620	46616
19395	32559
37579	12813
76849	23523
13817	51971
48512	35348
28989	26088
34456	47731
51859	8573
61900	44161
73279	14374
90013	33786
36017	43492
98046	47062
68593	60673
43046	43715
71606	8796
79973	47731
