18639	24343
13349	14913
28575	21905
40857	24159
27793	4517
26919	11739
28069	9945
42053	17581
26459	6863
36211	16799
35429	21951
31887	7277
38005	26735
39155	21629
20617	15235
35291	19283
19053	19651
32439	23561
20065	28713
32485	22733
42789	16385
38879	21813
13855	16017
9991	9163
38925	9761
29863	13211
10681	7093
30001	29081
14683	7645
19651	11187
17995	5391
31289	11141
24987	7185
19329	7047
24757	15741
29633	23147
6541	11325
41593	29679
23423	8381
17949	14729
11417	21537
28437	15971
13947	16661
44491	20709
17903	7645
28483	12107
43019	24665
27747	18317
36257	24711
13211	10359
20939	26459
27747	26505
24113	5069
24113	25263
20617	16891
19375	19605
28805	30185
23745	18685
25079	4793
27793	25171
24849	7139
6725	9209
38603	19375
20203	8795
39109	20157
41547	27655
13303	13119
40029	31795
14591	11785
23837	18869
12383	6173
35337	12705
41777	20893
27241	11325
38833	24895
25861	31427
31795	16339
24803	9025
29955	6909
42835	30093
27701	31243
19099	21951
33221	28483
20111	6219
39431	29679
18547	22871
14407	7001
24527	3735
30369	19973
44031	24665
15097	9669
13165	14729
13165	21583
12107	9991
24251	23653
11509	13947
24711	22779
28115	32347
6909	15097
12659	7921
23975	29817
14867	21721
22457	25447
22411	7323
36073	25493
23423	28345
17581	22365
13809	11647
40857	24389
16753	16385
41225	24849
8197	17029
23699	24711
34463	13809
19099	22457
30553	33359
26597	8243
40213	13579
18225	17029
26827	23055
37407	12659
14913	11233
28943	29771
30553	17995
28483	30185
21813	12935
11233	10451
38097	17949
39017	20847
27931	7599
19421	4379
34693	10221
9255	8105
40903	24757
30001	28897
32485	25493
29265	27563
38879	28483
10957	7415
42375	22319
34095	14729
33819	18271
18777	22595
26781	28161
40213	17857
37131	20019
34739	32071
8335	22043
15051	17811
38051	13809
31703	13027
10727	10451
29587	25493
24573	20709
37085	32577
16063	8059
27011	25125
12843	16477
24159	20157
24711	19099
24251	3551
11417	22273
30047	25493
24987	26367
14729	17719
34693	31795
20203	22779
23009	21307
17167	16569
21583	26643
31473	27931
30921	20249
36441	21813
18731	18915
10589	12107
29955	32761
17075	20249
24987	29725
31335	12659
38787	13947
24067	17857
27333	22273
7875	21077
38281	15373
8197	6771
34095	11463
34693	23515
22733	16615
36441	12567
37683	21491
25999	4839
42973	20065
9807	7507
22687	15971
11279	19835
26413	21261
32807	29357
7875	19927
17213	4977
15787	21537
