82442	40722
50863	24595
49124	37342
9529	40626
48931	6921
72495	19283
77903	16193
78966	29616
39660	11074
18510	28168
42847	37439
24401	11847
73847	43523
66411	36859
45068	25174
5280	32803
46131	33383
17545	39853
90555	45648
53856	38694
13778	27395
9819	37246
35797	26623
36183	14841
71819	15903
67087	21697
20056	11460
57623	46131
26043	12426
18703	18414
63224	8370
52311	18317
29037	11654
43909	11364
31838	26140
48352	39274
27492	18607
30099	47000
44199	13585
40240	24305
47483	36666
73075	26526
71530	27781
16482	35314
31258	12426
10398	19959
35411	41205
76165	30968
69695	41205
18510	16965
26912	43233
89879	43233
35411	7887
27299	41881
55981	28264
59071	33286
78097	47676
58299	31644
39177	7404
20538	41785
36763	11557
19379	14937
73364	32900
27299	14261
12909	34348
35797	44585
68439	21504
17834	50766
33190	19379
90458	31934
39081	9819
26816	20925
35604	35604
63514	18607
10784	41495
15613	49897
82636	27202
34638	14647
36763	11171
77807	47579
32224	49511
10688	37439
68632	45455
47193	9915
23822	47000
38501	38887
43716	11267
24788	5763
53374	33962
42557	41205
55498	15710
32320	24305
35507	36763
36859	16289
24691	39950
35701	22953
10784	38791
19766	52118
59361	24884
62741	12812
83601	47096
81573	36956
43137	42074
51249	11847
27685	42171
84567	45261
17351	38115
80028	19090
84084	40819
44006	27299
50670	41398
13682	28554
48062	41205
39853	22760
66025	38211
19186	56078
41398	13392
43716	22373
34831	28554
20442	39177
47193	20828
69984	18414
30292	47096
67184	30389
50476	47676
72495	21214
61389	17062
89686	30292
47096	35507
60520	12330
62645	6632
23436	16772
59458	13102
43330	41302
41109	45937
17062	42171
7018	44489
79256	45455
67184	11943
85726	38018
70950	24305
15517	30968
10784	38501
85629	45068
27685	30196
51346	34059
30389	51346
44779	37535
64576	30003
45455	22760
58299	21408
59651	17062
10591	42171
61776	35218
26043	52987
26140	13102
61100	41688
20152	27492
66315	34252
32707	32417
55595	5376
50283	37922
16289	42171
30775	43137
83794	29810
32417	50670
90168	38694
48352	36280
89299	27588
45551	43426
36666	44875
50863	34445
89686	37149
72206	32031
54919	19862
20635	53663
28554	34445
43233	47000
35314	20828
10495	23049
77517	30099
75779	37922
7887	35894
53953	25464
24401	10881
29327	18897
53856	39757
13585	27781
76841	20635
23049	36666
33286	7501
47579	34155
47096	12136
60230	26526
57913	33672
72978	36183
40240	46517
26816	33866
38308	7694
52408	36666
