37509	49763
81492	29413
73943	45277
19237	49544
49763	8406
34117	22629
72739	18690
38056	35321
85759	12454
64643	33570
83462	45387
92214	13220
62455	53592
22410	44730
41667	30178
14095	39260
49107	40025
84337	48450
55781	57312
64533	47028
80289	32695
7421	45168
70879	31820
29194	16940
34992	18362
35649	25693
39697	12891
44402	58188
66284	13876
40901	21425
68801	9828
73396	21316
39478	13110
74380	12782
67925	31272
43636	47794
66393	21644
27662	59610
40901	15298
24708	29084
65081	44402
20660	31820
45496	33242
52717	42542
73068	13876
40354	23395
68801	50310
16611	36962
25036	50419
72302	19566
22848	53155
14204	53264
74162	9281
11578	51295
9390	33789
51185	39916
62017	60595
98560	37728
62564	8843
72302	51076
54686	13001
93418	16940
16502	39478
89151	16064
65737	41229
18909	55234
21973	25474
41338	64533
78976	22629
99326	38165
33680	11250
85869	24598
42979	42979
30944	21754
92652	50638
52936	63439
65518	32585
76350	16611
77006	12563
48450	60485
56656	63002
40572	45387
45277	56875
34227	11360
20660	59610
70004	47247
79742	12673
55562	6764
55562	40791
74271	50310
70332	18034
101514	28975
63658	44511
29631	18800
15627	48669
64971	27224
27662	47137
50419	65956
38603	29850
36962	14423
33242	59829
52170	44839
67050	51514
55562	13329
67597	51623
31054	56546
48888	46262
21754	22410
58516	49872
21316	32695
38056	50638
42542	34008
84118	50310
42432	27005
27443	46481
40025	70113
26568	15080
78648	26458
66175	34008
87182	47575
99764	24489
20878	21535
47903	59719
42214	36196
60485	60595
85650	25036
54249	19784
67269	36087
39260	42870
41557	13876
61361	8077
59938	19347
39150	14751
9171	50529
63877	57750
57203	51623
27881	55015
57969	56875
68582	13438
27771	46262
65518	29084
31710	36852
80398	46699
60485	56109
84665	35868
73177	40901
30944	65299
9500	45605
31054	35758
49763	27005
85322	25255
52608	19784
50748	51623
98998	42432
38931	66941
68582	14642
16283	51076
86197	32804
24489	41229
96372	38712
44183	6436
67816	46043
54030	51623
88166	52936
47137	35540
59282	64424
19018	47137
8077	43964
72630	33023
83571	53374
53921	55671
33351	41448
93527	45058
90355	38275
83024	23285
41667	67597
99545	41338
42542	59610
85869	24489
44074	27334
44183	35868
5999	46152
66503	43308
65190	30507
78538	12235
99983	21973
26349	48450
74490	33132
33242	24380
32695	44402
47028	8953
82039	41010
34117	13657
99983	31710
20441	40463
18362	43855
28318	58844
8734	40682
29850	9171
74380	44402
