30451	63884
21889	39726
71936	58584
45027	63578
44823	9555
67452	30247
32387	24437
52977	47167
44007	15773
60826	45027
26475	58787
10065	16996
96909	68267
88347	57870
36872	40644
30655	51856
37076	52774
64292	62355
63782	72038
69286	60622
52060	43906
70408	58380
50837	42784
24845	21787
40542	23825
30451	34732
15161	16384
77339	72752
41153	17811
63782	28514
49512	11797
67248	28412
31572	16690
32795	16282
43600	42071
39726	61540
49818	28922
64699	73975
44823	19646
74994	39115
71325	57564
67757	42682
25048	44619
73364	55526
48492	17811
45944	31368
86105	64496
72650	49104
57972	64597
58380	25762
57462	67757
58787	67859
49002	10982
88449	65515
57157	45231
25252	52672
76116	74892
66432	50123
38605	10268
50735	65413
13021	16588
35649	21889
70611	52060
21583	20767
62151	54099
93750	70000
19442	34426
67044	78154
58176	30349
65617	50633
11186	13836
55730	33203
43600	56035
44823	29024
82945	64903
65821	77339
76319	43702
57564	21379
11695	15977
63884	74791
92425	76931
63884	58685
67452	71631
40236	13938
60214	73975
39523	60928
52875	16078
43294	7414
70204	53589
87226	64496
29126	23417
63884	39115
89265	57666
23621	24539
29635	62559
36770	36770
53793	60724
90080	79377
16282	40236
28004	18525
62559	74179
60622	58074
39115	65923
51754	16996
58889	66025
68980	71325
72956	59705
54404	29941
72140	63986
59501	43804
29228	64903
75198	45536
29126	64597
28616	36465
87226	59909
86207	82130
41969	19340
68267	35751
26781	45638
43702	61336
38299	33101
25150	28718
80906	74077
31062	48289
75708	74892
24131	33916
58278	26068
32693	48187
24335	55933
8739	17811
44313	9147
25762	25456
45842	18933
54914	64699
51652	72446
51550	66025
84372	69796
81416	71631
40848	17200
49002	59705
51754	39217
68879	49002
26373	60316
40440	71019
75300	47881
21889	53793
70000	78766
63374	58889
72650	47677
36974	36465
27495	34222
57258	26068
44925	66025
27801	55526
82741	80091
55322	18831
61132	65311
17709	44109
28718	54099
82639	51245
28922	6905
49206	59501
45129	66025
93036	67553
37586	47473
94463	78052
43192	60724
32795	57055
65311	44313
79683	68063
90692	70509
68165	54302
65311	58380
70611	50735
61641	31266
90896	80499
36159	54302
78766	73975
24539	33101
41255	36872
38401	47881
82843	59501
91201	56341
65209	41051
10574	15467
17811	29533
76931	62253
27597	44517
45333	32795
41459	57564
48900	10370
47269	53895
53895	17404
54710	42682
67350	53181
27801	56953
95381	73262
82639	53385
14346	10778
82028	57564
