101088	60855
67887	35608
79530	55206
37107	60624
69616	10593
77109	27308
60163	22697
72729	42986
39182	15665
60855	40796
16357	55437
34456	16587
20046	65927
39182	54514
34456	36531
9324	47828
68924	48750
104661	59241
25118	70077
91980	57396
89098	39643
90367	54975
23504	38606
87023	20622
77109	22236
97860	31112
100857	16011
40335	70884
61431	17279
28115	25925
43332	12437
63045	25810
35608	16357
54514	16011
11976	37914
10823	58434
91289	26155
66042	72152
73651	18893
59587	35147
19584	54169
60739	38490
65812	40335
45638	51863
71576	17279
104085	28230
65466	61662
17164	45061
29729	61777
52900	23735
81951	65235
75150	65351
58434	11745
69155	62815
38490	41027
56935	48635
24311	73190
101088	45984
54053	11169
23043	62699
47713	16241
74227	20737
47367	48059
60855	19815
74458	50249
42871	67772
40796	30882
53938	76302
42871	27423
56359	46560
89905	14051
76187	29844
102932	52324
59702	26271
62008	62123
32726	75611
43332	39528
46099	20391
37914	15780
98206	72959
36992	75265
70654	55321
15319	69616
13936	14282
63506	72152
39528	57742
50941	15895
94632	8863
96937	49673
59933	61662
98436	21890
44254	35147
43332	54284
13705	22812
48174	59471
26386	33072
72729	57512
55321	77225
76187	36070
78377	17855
52439	72383
92326	54630
86678	63160
79761	16587
13820	63391
25118	69270
35608	56474
36876	27078
57742	61085
9094	39643
89790	62008
34917	41372
86332	61662
75265	32726
44370	56705
74112	79184
38375	18662
63045	32150
60624	41372
26271	58203
76648	29729
12206	26040
82066	72268
40565	44139
25464	73190
55091	30421
66158	79876
54284	44024
74919	52209
20853	17279
86216	10247
106045	23389
19815	18316
19584	61892
84141	70423
9786	63391
34340	67541
39182	69616
15665	16818
103970	56359
105238	35147
22236	44946
47367	57051
61892	68809
34225	43793
29844	49903
47713	76763
61546	55552
53823	43563
87254	32726
89098	30651
52900	23965
98782	63276
92787	51748
50018	77801
58549	18201
32957	62584
18432	39874
34571	50249
22121	47252
19930	8518
13936	56244
94171	63276
31804	65120
24080	43332
44946	76302
56128	57512
82182	53477
55437	40104
95208	65581
36070	68348
79761	50480
86216	54975
50249	46675
49673	28230
61777	78147
34456	50480
82182	72152
59933	29729
106621	33072
92672	43678
58434	56244
53938	52785
98090	36876
92096	15319
86793	26617
26732	59241
82873	40220
66042	29499
86793	54053
45753	11284
61431	50018
79991	16933
44485	38490
104315	49211
70999	53362
52439	71461
15780	49557
58780	11515
38029	54169
