category	feature	n_DM1	n_DM2	mean_DM1	mean_DM2	cohen_d_DM1_vs_DM2	wilcoxon_p
TMB_mutation_burden	thorsson_nonsil_perMb	78	22	0.22183161119102562	0.3435252393727273	-0.5777894916496572	0.0011066891134366183
TMB_mutation_burden	thorsson_silent_perMb	78	22	0.08752398846025641	0.09297805741363635	-0.05864275745368999	0.45354014707899204
TMB_mutation_burden	nonsilent_mut	29	13	6.551724137931035	9.384615384615385	-0.5224084611631613	0.06749250656858206
TMB_mutation_burden	total_mut	29	13	9.137931034482758	12.384615384615385	-0.46116963614978057	0.03932604374621306
TMB_mutation_burden	n_nonsyn_snv	77	21	7.636363636363637	11.333333333333334	-0.5741343349429192	0.000625129033496193
TMB_mutation_burden	n_indel	13	11	1.4615384615384615	1.5454545454545454	-0.08810439703613533	0.328529774803183
TMB_mutation_burden	classI_nonsilent_count	29	13	0.0	0.0		1.0
TMB_mutation_burden	classI_lof_count	29	13	0.0	0.0		1.0
