sample	disease_group	RAI8_lineage_score	MAPK_output_score	HLA_II_AP_score	B_TLS_score	T_cell_score	CD36_SPP1_macrophage_score	Tumor_ZCCHC12_score	DM1_low_RAI_score	AP_TLS_composite_score	total_counts	n_genes_by_counts	pct_counts_mt
P1	PTC+HT	0.14176484562594857	0.06845791064718336	0.03796705644382552	0.18104656366928001	0.08744935828212382	0.06346252971031713	-0.011168591794301257	-0.14176484562594857	0.10215432613174312	6006.851933095695	2036.0224842336168	5.329495482059663
P2	PTC+HT	-0.02863179670810828	-0.02468944230188924	0.00021542517664603864	0.14932432058604161	0.01750687960246059	0.1804858703805043	0.10855850774683548	0.02863179670810828	0.05568220845504942	4539.16550412175	1662.2435003170576	2.5274727102095405
P3	HT	-0.34734909189078317	-0.15864348651725657	-0.17896632670178197	-0.04227548484741101	0.0037307907979046177	-0.16940051982139695	-0.24965790534291546	0.34734909189078317	-0.07250367358376279	3210.8306253077303	1166.3606597735106	4.193709719665162
P4	HT	0.21275838868999125	0.10216479531408941	0.1270678584532782	-0.20741952126676505	-0.08415455688330194	-0.02433968212691807	0.15400966976723315	-0.21275838868999125	-0.05483540656559626	4306.639861651534	1769.114785992218	2.749851939171052
