sample	lineage	DM1_portable	HLA1_module	HLA2_module
TCGA-43-6771-01	lung squamous cell carcinoma	-0.177094920418385	0.4507737457848613	-0.005032584884978518
TCGA-43-6771-11	lung squamous cell carcinoma	2.9880513134354363	0.7024915859736961	1.4556273083283546
TCGA-43-6773-01	lung squamous cell carcinoma	0.9496594213790912	0.6012258593379352	0.6560987406515557
TCGA-43-6773-11	lung squamous cell carcinoma	2.2159369496387944	1.0620492441691047	1.1629299218552964
TCGA-43-7656-01	lung squamous cell carcinoma	1.7090783614757792	0.010041106654024677	0.223456103339381
TCGA-43-7657-01	lung squamous cell carcinoma	-1.6964232278677402	0.2983668281230473	-0.1755377070645585
TCGA-43-7657-11	lung squamous cell carcinoma	1.925004122266481	0.41941829295408634	1.272292217464222
TCGA-43-7658-01	lung squamous cell carcinoma	2.1093246840324857	-0.07957482806744326	0.033804730522988526
TCGA-43-7658-11	lung squamous cell carcinoma	1.632098153853692	0.5054933172194293	1.2444659438880328
TCGA-43-8115-01	lung squamous cell carcinoma	0.770326872894235	0.7418185957512446	0.8152753610802302
TCGA-43-8116-01	lung squamous cell carcinoma	0.1587524295102828	0.08213749605508172	-0.24317268034671724
TCGA-43-8118-01	lung squamous cell carcinoma	-0.2705664329249218	-0.027979668851571077	0.010212453166772648
TCGA-43-A474-01	lung squamous cell carcinoma	-2.298603258634857	-1.3896510469269745	-2.5073576415436327
TCGA-43-A475-01	lung squamous cell carcinoma	2.390037535083648	1.3456157597843041	1.0415759128678772
TCGA-43-A56U-01	lung squamous cell carcinoma	0.7050934401223292	0.3057653280495936	0.9135430415031928
TCGA-43-A56V-01	lung squamous cell carcinoma	-1.320630602725235	-1.0264052800691765	-0.9186883086356755
TCGA-46-3765-01	lung squamous cell carcinoma	-0.7296956635184981	-0.28675403228040697	0.029143779362763078
TCGA-46-3766-01	lung squamous cell carcinoma	0.8100520575659218	0.47450239739154315	1.3246913984040989
TCGA-46-3767-01	lung squamous cell carcinoma	0.0794526845646211	0.4635973893567934	0.7109948290021874
TCGA-46-3768-01	lung squamous cell carcinoma	-0.3654556421371391	-0.8185214533851435	-0.08492590839612886
TCGA-46-3769-01	lung squamous cell carcinoma	1.6533495196963908	1.1032636903871065	0.8386118749404119
TCGA-46-6025-01	lung squamous cell carcinoma	-1.0361831521550142	-0.6291129894931919	-0.6023127489243353
TCGA-46-6026-01	lung squamous cell carcinoma	-1.4457786675154587	-1.2026333967388552	-1.0453875190325606
TCGA-51-4079-01	lung squamous cell carcinoma	-0.5875991526545935	0.183929957740151	-0.07398217761142674
TCGA-51-4079-11	lung squamous cell carcinoma	1.620883159952865	0.6589659040053203	0.961165845349039
TCGA-51-4080-01	lung squamous cell carcinoma	-1.412151592617069	-0.6276371865578317	-0.7419977250186559
TCGA-51-4080-11	lung squamous cell carcinoma	2.614305230321338	1.009481611307896	1.7230139025740323
TCGA-51-4081-01	lung squamous cell carcinoma	-2.139844722128416	-1.5199860785673096	-1.404432378232164
TCGA-51-4081-11	lung squamous cell carcinoma	2.157993920077026	0.48822544222897374	1.7335573464209897
TCGA-51-6867-01	lung squamous cell carcinoma	0.1147176266097115	0.3613525702995193	-0.6489186063204444
TCGA-52-7622-01	lung squamous cell carcinoma	0.5755110202828215	0.5374556841026029	0.984784122266286
TCGA-52-7809-01	lung squamous cell carcinoma	-0.6991811412591529	-0.5298610649432289	-0.4418469988077888
TCGA-52-7810-01	lung squamous cell carcinoma	-2.4427030817807096	-1.1360051204933659	-1.7787561040896478
TCGA-52-7811-01	lung squamous cell carcinoma	-0.4152009722169236	0.7183199224703112	0.031724983644365004
TCGA-52-7812-01	lung squamous cell carcinoma	2.242248513514558	1.0662727168870794	0.9512626120429116
TCGA-56-1622-01	lung squamous cell carcinoma	-1.12883366554421	0.08768089291559288	-2.1068544774266504
TCGA-56-5897-01	lung squamous cell carcinoma	0.6077288278339135	0.39194514728470015	0.5220825410533039
