sample	lineage	lin_TF_score	inflam_score	mod4_score	DM1_portable	B2M	CALR	CANX	CD74	CIITA	ERAP1	ERAP2	HLA-A	HLA-B	HLA-C	HLA-DMA	HLA-DMB	HLA-DOA	HLA-DOB	HLA-DPA1	HLA-DPB1	HLA-DQA1	HLA-DQB1	HLA-DRA	HLA-DRB1	HLA-E	HLA-F	HLA-G	IRF1	NLRC5	PDIA3	PSMB8	PSMB9	TAP1	TAP2	TAPBP	HLA1_module	HLA2_module
TCGA-AB-2803-03	acute myeloid leukemia	0.7350873011087511	-0.5423634999077301	-1.1786772501623954	-2.456128051178877	1.4793559528896931	2.0382325113337285	2.4002651045571888	-2.461624844928347	-2.9526911812220584	-0.5390666499734857	-1.5796525586654397	1.768836363041538	0.277082119803547	-0.2441396980101326	-1.9942602823814455	-2.1579477263592337	-1.4737195079422434	0.885947244392641	-2.3768838817895785	-2.855302445712169	-2.132730327590594	-2.5185336688350035	-2.6203302825972243	-2.768764702566196	-0.6972016323691254	-1.77761407654026	-0.34235430209184087	1.6557657515516577	-0.6829754970669504	2.491364976202766	-0.7537595569044311	-0.27031396891753057	-0.797423544534757	-2.8373053410723124	0.1748293855604636	0.09283817572601671	-2.1189034672942872
TCGA-AB-2805-03	acute myeloid leukemia	-0.7364862188080127	0.4157574447290086	0.3104763991040804	1.4627200626411017	-0.32818604125778766	-1.6389485742828256	-0.1800465169419321	0.6817939926895135	0.7915427704372724	0.6739641284855812	0.7632558490988992	-1.8942149569418836	-0.6845986456574377	-1.142516087497355	1.042342691287678	1.2545600119268416	1.5254391024764373	1.1485099693969374	1.1115649966799628	0.9511297283354803	1.4381174594347725	1.039479157876258	1.0562120860023332	0.7760835800810313	-0.44108833715261864	0.18407520482826403	-0.0578736358572864	0.9343839210586011	-1.1509614798081425	-0.8692692536376705	-0.060140390178544	0.31112513651609114	0.027997146347973383	0.3927084261869413	-0.7026461162190191	-0.30857790646895533	1.0680646288853766
TCGA-AB-2806-03	acute myeloid leukemia	-0.3082512661707936	-0.888929856672489	0.0004083965217267	-0.5802701939799686	-1.1512631993070859	0.20513029850398454	1.20226328028974	0.2112223104113906	0.464710710338372	0.5110196955582441	1.3914269439342657	-1.5671568033719352	-1.6233822500360144	-2.352828723334307	0.0781133110230751	0.390133382857687	0.385758830517338	-0.5793221564377837	0.42991406640430546	0.3874053982115758	-0.7403838429944963	-1.569149585330652	0.16784813667551143	-0.5971459348183451	-0.09061751211950356	-2.1363665910317797	-0.3107453391768903	-1.2886498831138777	-1.7359439582346319	-0.2931605285221691	-1.6575663499108892	-1.8346620382984642	-1.124477025827916	-0.563664365236189	-1.5252793991372804	-0.8392591446511947	-0.08090794776183513
TCGA-AB-2807-03	acute myeloid leukemia	-0.3853648738342898	-0.0561109653878022	-0.0532711595778	0.2759827488686875	0.13983822508397184	-0.6071425383187774	0.6032623681560155	1.1021713621913032	0.9234223736350745	1.4524764191384179	1.1792069794628581	-0.664476299518878	-0.13506677967973268	-0.33148184698805727	1.1862575241629927	1.23196062293157	1.6953914237334957	0.453989212933961	1.24188061570325	0.7546019802188894	1.3339282667098942	0.4863976046420719	1.1846502473507894	0.83463212528992	-0.40064939580264225	0.2604055270605034	0.40835856713823404	-0.03727323838102575	-0.20328986475722885	-0.06271703847596584	0.4863474381509422	-0.47797079228667927	0.40177255354015395	1.2047230604141304	-0.4558561313435402	0.1452877480311947	1.0357736132919342
TCGA-AB-2808-03	acute myeloid leukemia	-0.4184061885174025	-0.207676748357874	0.2828231814868049	0.4935526216463334	0.010728082644866063	0.08438703897627735	1.317455763392377	-0.08994356624660826	0.08627358811859269	0.293760451655129	1.5017813254593984	-1.279345628230382	-1.0395046424347036	-1.3296778353071932	0.08530905266684063	0.2319376598907832	0.48573078419796123	-0.35910825804708413	0.14422213239171355	0.24259547854671995	-0.4136086476301063	-1.2991412680037264	0.09827746594509727	-0.5013392244765283	-1.4790211651353058	-1.3501642720397249	-0.9350223567471636	-0.2728264891542688	-1.1041628815340243	0.7630388008562552	-1.237191097349747	-1.3224418739878923	-1.560548334218792	-1.0147836064735152	-1.333331633123023	-0.5940458080395492	-0.10739956688719539
TCGA-AB-2810-03	acute myeloid leukemia	0.9069466548756064	-0.5613622597108127	-0.3654536183355053	-1.8337625329219245	0.3012259031328533	1.1271697348973897	-0.5025854696293237	-0.12131501173181579	-0.636197281573713	-0.4485419650138526	1.4678261311439724	0.0027223337638166813	0.002316186814694573	1.3404964334464937	0.16446221074826287	-0.8358834701358204	-0.7439242460736979	-1.680391648391283	-0.7880357575441128	-0.5538590796099897	-0.7545914601842526	0.5212373875229656	-0.06227023574047233	0.3183404084479061	-0.41412904291930025	-0.5944940819405663	-0.6505416905126091	1.611599517031673	-1.3381558729046192	0.8782605458793534	0.6755163018034566	-0.007281992649937981	-0.9843112481308486	-1.7004848531542491	2.1491492645642998	0.15346084924329978	-0.4310356820221686
TCGA-AB-2811-03	acute myeloid leukemia	1.1070960138523174	0.0059902774514097	-0.4308876845189719	-1.5319934209198796	0.5110298845963984	1.7199093725788634	-2.253511212789442	1.5100001534990108	-0.3953736583429444	-1.2994740036343932	-0.4081983547832695	2.6976815191801906	1.696706106912617	2.0267561754159	1.5028701564886828	0.5991777310639528	0.3057812675728398	1.741393541987283	0.8058245058945578	0.9045836827289194	-0.1010410694554716	0.27735890735670987	0.5049983102152082	0.4993086390935603	1.5673790832294658	0.9702775238203194	1.2143871214694726	3.201583959751062	0.18279857100425428	1.396758398483309	1.2220041301329427	1.1555962182173054	0.23045882524373612	-0.906514988576556	2.3685181400091704	0.9102182352769129	0.6795735140085256
TCGA-AB-2812-03	acute myeloid leukemia	0.1987932426157143	-1.0170796134917703	-0.4105540316666283	-1.626426887774113	-1.1835407349168616	0.36978019785995014	1.3865712532539631	-1.3385270965578933	-1.5192172334198641	-0.828745641844308	0.8311662377297497	-1.2400986498019866	-1.8294566997776551	-2.2779640242103714	-1.4833626256740806	-2.2031465043497778	-1.8486143342445787	-0.6894291056331335	-1.9709006071401065	-1.7588844825354004	-1.5738973847935207	-1.7781882826160138	-1.3413002591688483	-1.0921472715843992	-1.505980459368622	-1.3043660787003823	-0.7137596163425103	0.639942357592046	-1.4434527190213873	1.0318895392434877	-2.1409978903562052	-2.291507049710596	-2.2769511980038053	-0.7982463706795968	-0.8123305539414519	-0.8625288474208709	-1.5498012656431348
TCGA-AB-2813-03	acute myeloid leukemia	-0.432069877206517	0.75528597182624	0.5676066967955177	1.754962545828275	0.5594461880110648	-0.563235898490519	-1.2398173614862167	-0.5479666703306469	-0.06280770245283537	-2.349560349166123	-2.3181780350259373	-0.3243358198061318	0.288530700344749	0.1676161471715107	-0.029822813633410578	0.2601868961348726	-1.1788022445844066	0.005091650829842108	-0.5173802411111307	-0.7141843478103664	-0.5556848195276672	0.6649514919066518	-0.008754335178615798	0.46737306897962105	0.46204801966348624	-0.3197049219045075	-0.6663461719700841	-0.8322654597407216	-0.027795121229283674	-0.0243097901349331	0.06597218558980013	-0.33953291004057934	0.1837368993447146	-0.2388585115453147	0.4490404798665507	-0.37197630160781453	-0.18481667223150766
TCGA-AB-2814-03	acute myeloid leukemia	-0.7629361061560063	0.0473050400700603	-0.4444992119062576	0.3657419343198091	-0.1183820597942397	-1.7267618539393403	0.9027628242228757	-2.3988819539579307	-2.534116788463818	0.7825937504371403	-0.46761994483526387	-3.307106180364061	-0.9364674175638842	-1.3421552851611822	-3.1311874620964244	-1.8528559749230615	-1.4987124963623994	0.8181891218108873	-2.1713861748682413	-2.250203852826877	-1.597576746776448	-1.9393222784401467	-2.4009150902936116	-2.5558609018066027	1.4460622591795413	0.3672679781856361	0.052757734345040955	0.16883585604555995	-1.1509614798081425	-0.7732511327850886	-0.24930925383105831	-0.11803229844681842	-0.6572577668376895	-0.11254512399886288	0.20225049499107184	-0.3703852052609876	-1.9594025499170566
